t,N_f,N_g
5360,36,432
5370,36,432
5380,36,432
5390,36,432
5400,36,432
5410,36,432
5420,36,432
5430,36,432
5440,36,432
5450,36,432
5460,36,432
5470,36,432
5480,36,432
5490,36,432
5500,36,432
5510,36,432
5520,36,432
5530,36,432
5540,36,432
5550,36,432
5560,36,432
5570,36,432
5580,36,432
5590,36,432
5600,36,432
5610,36,432
5620,36,432
5630,36,432
5640,36,432
5650,36,432
5660,36,432
5670,36,432
5680,36,432
5690,36,432
5700,36,432
5710,36,432
5720,36,432
5730,36,432
5740,36,432
5750,36,432
5760,36,432
5770,36,432
5780,36,432
5790,36,432
5800,36,432
5810,36,432
5820,36,432
5830,36,432
5840,36,432
5850,36,432
5860,36,432
5870,36,432
5880,36,432
5890,36,432
5900,36,432
5910,36,432
5920,36,432
5930,36,432
5940,36,432
5950,36,432
5960,36,432
5970,36,432
5980,36,432
5990,36,432
6000,36,432
6010,36,432
6020,36,432
6030,36,432
6040,36,432
6050,36,432
6060,36,432
6070,36,432
6080,36,432
6090,36,432
6100,36,432
6110,36,432
6120,36,432
6130,36,432
6140,36,432
6150,36,432
6160,36,432
6170,36,432
6180,36,432
6190,36,432
6200,36,432
6210,36,432
6220,36,432
6230,36,432
6240,36,432
6250,36,432
6260,36,432
6270,36,432
6280,36,432
6290,36,432
6300,36,432
6310,36,432
6320,36,432
6330,36,432
6340,36,432
6350,36,432
6360,36,432
6370,36,432
6380,36,432
6390,36,432
6400,36,432
6410,36,432
6420,36,432
6430,36,432
6440,36,432
6450,36,432
6460,36,432
6470,36,432
6480,36,432
6490,36,432
6500,36,432
6510,36,432
6520,36,432
6530,36,432
6540,36,432
6550,36,432
6560,36,432
6570,36,432
6580,36,432
6590,36,432
6600,36,432
6610,36,432
6620,36,432
6630,36,432
6640,36,432
6650,36,432
6660,36,432
6670,36,432
6680,36,432
6690,36,432
6700,36,432
6710,36,432
6720,36,432
6730,36,432
6740,36,432
6750,36,432
6760,36,432
6770,36,432
6780,36,432
6790,36,432
6800,36,432
6810,36,432
6820,36,432
6830,36,432
6840,36,432
6850,36,432
6860,36,432
6870,36,432
6880,36,432
6890,36,432
6900,36,432
6910,36,432
6920,36,432
6930,36,432
6940,36,432
6950,36,432
6960,36,432
6970,36,432
6980,36,432
6990,36,432
7000,36,432
7010,36,432
7020,36,432
7030,36,432
7040,36,432
7050,36,432
7060,36,432
7070,36,432
7080,36,432
7090,36,432
7100,36,432
7110,36,432
7120,36,432
7130,36,432
7140,36,432
7150,36,432
7160,36,432
7170,36,432
7180,36,432
7190,36,432
7200,36,432
7210,36,432
7220,36,432
7230,36,432
7240,36,432
7250,36,432
7260,36,432
7270,36,432
7280,36,432
7290,36,432
7300,36,432
7310,36,432
7320,36,432
7330,36,432
7340,36,432
7350,36,432
7360,36,432
7370,36,432
7380,36,432
7390,36,432
7400,36,432
7410,36,432
7420,36,432
7430,36,432
7440,36,432
7450,36,432
7460,36,432
7470,36,432
7480,36,432
7490,36,432
7500,36,432
7510,36,432
7520,36,432
7530,36,432
7540,36,432
7550,36,432
7560,36,432
7570,36,432
7580,36,432
7590,36,432
7600,36,432
7610,36,432
7620,36,432
7630,36,432
7640,36,432
7650,36,432
7660,36,432
7670,36,432
7680,36,432
7690,36,432
7700,36,432
7710,36,432
7720,36,432
7730,36,432
7740,36,432
7750,36,432
7760,36,432
7770,36,432
7780,36,432
7790,36,432
7800,36,432
7810,36,432
7820,36,432
7830,36,432
7840,36,432
7850,36,432
7860,36,432
7870,36,432
7880,36,432
7890,36,432
7900,36,432
7910,36,432
7920,36,432
7930,36,432
7940,36,432
7950,36,432
7960,36,432
7970,36,432
7980,36,432
7990,36,432
8000,36,432
8010,36,432
8020,36,432
8030,36,432
8040,36,432
8050,36,432
8060,36,432
8070,36,432
8080,36,432
8090,36,432
8100,36,432
8110,36,432
8120,36,432
8130,36,432
8140,36,432
8150,36,432
8160,36,432
8170,36,432
8180,36,432
8190,36,432
8200,36,432
8210,36,432
8220,36,432
8230,36,432
8240,36,432
8250,36,432
8260,36,432
8270,36,432
8280,36,432
8290,36,432
8300,36,432
8310,36,432
8320,36,432
8330,36,432
8340,36,432
8350,36,432
8360,36,432
8370,36,432
8380,36,432
8390,36,432
8400,36,432
8410,36,432
8420,36,432
8430,36,432
8440,36,432
8450,36,432
8460,36,432
8470,36,432
8480,36,432
8490,36,432
8500,36,432
8510,36,432
8520,36,432
8530,36,432
8540,36,432
8550,36,432
8560,36,432
8570,36,432
8580,36,432
8590,36,432
8600,36,432
8610,36,432
8620,36,432
8630,36,432
8640,36,432
8650,36,432
8660,36,432
8670,36,432
8680,36,432
8690,36,432
8700,36,432
8710,36,432
8720,36,432
8730,36,432
8740,36,432
8750,36,432
8760,36,432
8770,36,432
8780,36,432
8790,36,432
8800,36,432
8810,36,432
8820,36,432
8830,36,432
8840,36,432
8850,36,432
8860,36,432
8870,36,432
8880,36,432
8890,36,432
8900,36,432
8910,36,432
8920,36,432
8930,36,432
8940,36,432
8950,36,432
8960,36,432
8970,36,432
8980,36,432
8990,36,432
9000,36,432
9010,36,432
9020,36,432
9030,36,432
9040,36,432
9050,36,432
9060,36,432
9070,36,432
9080,36,432
9090,36,432
9100,36,432
9110,36,432
9120,36,432
9130,36,432
9140,36,432
9150,36,432
9160,36,432
9170,36,432
9180,36,432
9190,36,432
9200,36,432
9210,36,432
9220,36,432
9230,36,432
9240,36,432
9250,36,432
9260,36,432
9270,36,432
9280,36,432
9290,36,432
9300,36,432
9310,36,432
9320,36,432
9330,36,432
9340,36,432
9350,36,432
9360,36,432
9370,36,432
9380,36,432
9390,36,432
9400,36,432
9410,36,432
9420,36,432
9430,36,432
9440,36,432
9450,36,432
9460,36,432
9470,36,432
9480,36,432
9490,36,432
9500,36,432
9510,36,432
9520,36,432
9530,36,432
9540,36,432
9550,36,432
9560,36,432
9570,36,432
9580,36,432
9590,36,432
9600,36,432
9610,36,432
9620,36,432
9630,36,432
9640,36,432
9650,36,432
9660,36,432
9670,36,432
9680,36,432
9690,36,432
9700,36,432
9710,36,432
9720,36,432
9730,36,432
9740,36,432
9750,36,432
9760,36,432
9770,36,432
9780,36,432
9790,36,432
9800,36,432
9810,36,432
9820,36,432
9830,36,432
9840,36,432
9850,36,432
9860,36,432
9870,36,432
9880,36,432
9890,36,432
9900,36,432
9910,36,432
9920,36,432
9930,36,432
9940,36,432
9950,36,432
9960,36,432
9970,36,432
9980,36,432
9990,36,432
10000,36,432
10010,36,432
10020,36,432
