MDTU,S_F
1,6.44357e-06
2,6.36949e-06
3,6.25007e-06
4,6.26329e-06
5,6.31005e-06
6,6.30257e-06
7,6.35193e-06
8,6.27902e-06
9,6.33753e-06
10,6.37269e-06
11,6.28999e-06
12,6.33693e-06
13,6.39871e-06
14,6.24586e-06
15,6.25518e-06
16,6.16552e-06
17,6.21773e-06
18,6.32153e-06
19,6.19464e-06
20,6.08875e-06
21,6.18262e-06
22,6.18262e-06
23,6.20485e-06
24,6.23163e-06
25,6.23163e-06
26,6.33225e-06
27,6.33182e-06
28,6.43405e-06
29,6.5785e-06
30,6.39926e-06
31,6.26363e-06
32,6.31722e-06
33,6.31722e-06
34,6.26134e-06
35,6.17169e-06
36,6.17169e-06
37,6.09236e-06
38,6.1063e-06
39,6.21664e-06
40,6.13378e-06
41,6.13378e-06
42,6.20218e-06
43,6.20218e-06
44,6.20766e-06
45,6.20766e-06
46,6.21218e-06
47,6.21218e-06
48,6.21218e-06
49,6.21218e-06
50,6.18794e-06
51,6.18794e-06
52,6.23499e-06
53,6.22993e-06
54,6.22993e-06
55,6.22993e-06
56,6.22993e-06
57,6.22993e-06
58,6.22993e-06
59,6.21578e-06
60,6.21578e-06
61,6.14997e-06
62,6.14997e-06
63,6.14044e-06
64,6.2414e-06
65,6.18989e-06
66,6.27316e-06
67,6.2163e-06
68,6.17877e-06
69,6.19842e-06
70,6.09417e-06
71,6.09417e-06
72,6.09417e-06
73,6.11354e-06
74,6.11354e-06
75,5.97489e-06
76,6.02843e-06
77,5.92814e-06
78,6.04827e-06
79,6.02871e-06
80,6.02871e-06
81,6.16607e-06
82,6.17368e-06
83,6.17368e-06
84,6.18355e-06
85,6.16133e-06
86,6.13623e-06
87,6.14616e-06
88,6.07397e-06
89,6.07397e-06
90,5.99638e-06
91,6.09727e-06
92,6.21269e-06
93,6.21269e-06
94,6.21269e-06
95,6.20098e-06
96,6.11281e-06
97,6.19871e-06
98,6.19871e-06
99,6.19871e-06
100,6.05081e-06
101,6.01622e-06
102,6.01622e-06
103,6.1118e-06
104,6.1118e-06
105,6.09067e-06
106,6.09067e-06
107,6.09067e-06
108,6.07886e-06
109,6.08104e-06
110,6.11085e-06
111,6.15658e-06
112,6.15658e-06
113,6.0392e-06
114,6.0392e-06
115,6.09644e-06
116,6.09644e-06
117,6.09644e-06
118,6.04529e-06
119,6.04529e-06
120,6.05351e-06
121,6.05351e-06
122,6.05351e-06
123,6.07928e-06
124,6.12393e-06
125,6.12393e-06
126,6.1309e-06
127,6.10218e-06
128,6.09444e-06
129,6.09444e-06
130,6.09444e-06
131,6.00687e-06
132,6.00687e-06
133,5.84543e-06
134,5.97319e-06
135,5.98979e-06
136,5.98979e-06
137,5.98979e-06
138,5.97982e-06
139,6.03681e-06
140,5.90439e-06
141,6.05322e-06
142,6.05322e-06
143,5.90118e-06
144,5.90118e-06
145,5.91782e-06
146,5.91782e-06
147,5.91782e-06
148,5.93077e-06
149,5.93077e-06
150,5.93077e-06
151,6.02264e-06
152,5.93411e-06
153,6.01473e-06
154,6.01473e-06
155,6.01473e-06
156,6.01473e-06
157,6.00423e-06
158,5.94957e-06
159,5.97306e-06
160,5.96044e-06
161,5.92663e-06
162,6.00241e-06
163,6.00241e-06
164,5.91208e-06
165,5.91208e-06
166,5.79236e-06
167,5.90701e-06
168,5.90701e-06
169,5.84098e-06
170,5.84098e-06
171,5.82819e-06
172,5.82819e-06
173,5.89813e-06
174,5.86008e-06
175,5.86008e-06
176,5.82916e-06
177,5.94924e-06
178,5.94924e-06
179,5.94924e-06
180,5.94924e-06
181,5.94924e-06
182,5.98856e-06
183,5.98538e-06
184,5.98258e-06
185,6.12226e-06
186,6.14719e-06
187,6.05031e-06
188,6.05015e-06
189,6.05015e-06
190,6.05015e-06
191,6.05015e-06
192,6.03888e-06
193,6.1143e-06
194,5.89962e-06
195,6.04755e-06
196,6.04755e-06
197,6.04755e-06
198,6.00107e-06
199,6.00107e-06
200,5.9671e-06
201,5.9671e-06
202,6.02075e-06
203,5.9657e-06
204,5.9657e-06
205,5.86085e-06
206,5.86085e-06
207,5.89363e-06
208,5.93573e-06
209,6.05831e-06
210,6.04309e-06
211,6.20031e-06
212,6.07555e-06
213,6.13632e-06
214,6.13632e-06
215,6.13677e-06
216,6.16437e-06
217,6.24341e-06
218,6.20167e-06
219,6.11524e-06
220,6.19126e-06
221,6.19551e-06
222,6.19551e-06
223,6.19551e-06
224,6.08155e-06
225,6.08155e-06
226,6.08155e-06
227,5.999e-06
228,5.97814e-06
229,5.98113e-06
230,5.98113e-06
231,5.98113e-06
232,5.98326e-06
233,6.04823e-06
234,6.04465e-06
235,6.07e-06
236,6.07e-06
237,6.07e-06
238,6.07e-06
239,6.07e-06
240,6.04985e-06
241,6.21422e-06
242,6.13557e-06
243,6.02422e-06
244,6.08661e-06
245,5.96018e-06
246,6.09928e-06
247,5.9444e-06
248,5.9444e-06
249,5.9444e-06
250,5.98102e-06
251,5.94508e-06
252,5.94508e-06
253,5.95626e-06
254,5.8899e-06
255,5.79997e-06
256,5.86648e-06
257,5.88806e-06
258,5.86518e-06
259,5.89088e-06
260,5.85546e-06
261,5.8668e-06
262,5.85e-06
263,5.7902e-06
264,5.7902e-06
265,5.86145e-06
266,5.86145e-06
267,5.80978e-06
268,5.80978e-06
269,5.75916e-06
270,5.81852e-06
271,5.83761e-06
272,5.83761e-06
273,5.88249e-06
274,6.10584e-06
275,6.10584e-06
276,6.10584e-06
277,6.17365e-06
278,6.17365e-06
279,6.17365e-06
280,6.45477e-06
281,6.45477e-06
282,6.30637e-06
283,6.13015e-06
284,6.14427e-06
285,6.23648e-06
286,6.23648e-06
287,6.23648e-06
288,5.981e-06
289,5.981e-06
290,5.94311e-06
291,5.95513e-06
292,5.93636e-06
293,5.93082e-06
294,6.07104e-06
295,6.07104e-06
296,5.97137e-06
297,5.84814e-06
298,5.84814e-06
299,5.93527e-06
300,5.83529e-06
301,5.8463e-06
302,5.90917e-06
303,5.84634e-06
304,5.84634e-06
305,5.82284e-06
306,5.82284e-06
307,5.76437e-06
308,5.76437e-06
309,5.80571e-06
310,5.80571e-06
311,5.75698e-06
312,5.78969e-06
313,5.87237e-06
314,5.87305e-06
315,5.87305e-06
316,5.96909e-06
317,5.77917e-06
318,5.77917e-06
319,5.79561e-06
320,5.79561e-06
321,5.84971e-06
322,5.84971e-06
323,5.84971e-06
324,5.84971e-06
325,5.76445e-06
326,5.82563e-06
327,5.82563e-06
328,5.86124e-06
329,5.80243e-06
330,5.83352e-06
331,5.79544e-06
332,5.80265e-06
333,5.74848e-06
334,5.74848e-06
