t,cost
10,1525.55
20,1512.96
30,612.053
40,609.707
50,609.28
60,609.493
70,607.573
80,608.213
90,606.293
100,605.653
110,607.787
120,608
130,606.72
140,605.867
150,600.107
160,606.08
170,606.933
180,604.8
190,605.227
200,609.92
210,606.72
220,599.893
230,598.827
240,602.24
250,602.88
260,604.8
270,600.533
280,602.667
290,607.787
300,604.587
310,605.013
320,602.667
330,599.253
340,600.107
350,605.013
360,611.627
370,608.427
380,610.773
390,612.267
400,605.867
410,607.36
420,612.907
430,549.333
440,549.547
450,560
460,567.253
470,558.507
480,561.707
490,559.36
500,560.853
510,553.387
520,551.04
530,556.8
540,548.053
550,547.84
560,552.107
570,554.24
580,554.453
590,556.16
600,561.92
610,554.24
620,549.547
630,622.72
640,627.84
650,624
660,624
670,622.507
680,625.92
690,626.347
700,626.133
710,613.12
720,599.467
730,597.973
740,602.667
750,606.933
760,606.08
770,607.573
780,603.947
790,598.827
800,600.533
810,601.6
820,595.413
830,603.093
840,601.387
850,603.093
860,600.32
870,595.84
880,604.587
890,618.24
900,615.467
910,610.773
920,610.56
930,609.493
940,612.907
950,612.693
960,612.907
970,617.6
980,616.96
990,614.613
1000,620.587
1010,611.627
1020,613.12
1030,609.067
1040,610.56
1050,614.187
1060,607.36
1070,615.04
1080,610.987
1090,611.627
1100,615.253
1110,609.92
1120,606.293
1130,606.293
1140,609.493
1150,606.933
1160,610.347
1170,612.907
1180,603.947
1190,605.013
1200,606.72
1210,606.507
1220,606.08
1230,629.76
1240,634.453
1250,637.867
1260,644.693
1270,642.133
1280,645.76
1290,641.92
1300,643.2
1310,625.92
1320,610.133
1330,609.493
1340,596.693
1350,597.76
1360,608.213
1370,609.067
1380,615.893
1390,621.227
1400,616.533
1410,617.387
1420,614.4
1430,636.587
1440,636.373
1450,637.227
1460,636.16
1470,639.36
1480,635.52
1490,582.187
1500,577.92
1510,584.96
1520,586.027
1530,592.213
1540,587.947
1550,585.387
1560,589.867
1570,589.013
1580,596.267
1590,610.56
1600,609.28
1610,620.587
1620,583.04
1630,604.587
1640,603.093
1650,603.307
1660,603.52
1670,602.88
1680,600.32
1690,597.12
1700,598.187
1710,597.973
1720,595.84
1730,596.267
1740,594.987
1750,597.76
1760,594.773
1770,594.347
1780,589.013
