t,deltaS
224,0.7272
225,0.507
226,-0.5391
227,-1.84
228,0.6004
229,-0.2171
230,0.3974
231,1.872
232,2.26
233,-0.119
234,0.009244
235,-0.24
236,0.5842
237,-0.9053
238,-0.08423
239,1.533
240,0.6233
241,1.203
242,0.09156
243,0.419
244,0.933
245,0.9671
246,0.4445
247,1.015
248,-0.1172
249,0.1665
250,-0.4699
251,-1.24
252,1.247
253,-1.039
254,2.837
255,0.735
256,-1.737
257,0.9245
258,-0.1764
259,0.6929
260,-0.2755
261,0.6444
262,0.3654
263,1.762
264,0.6732
265,-0.09711
266,0.3612
267,1.159
268,-0.9636
269,0.5799
270,1.822
271,1.621
272,3.205
273,0.9659
274,0.8829
275,0.14
276,-1.408
277,0.6383
278,0.3068
279,1.385
280,0.6633
281,-1.121
282,1.935
283,1.695
284,0.2207
285,2.786
286,-0.4789
287,0.7098
288,0.611
289,1.09
290,1.599
291,0.1908
292,-0.4373
293,1.822
294,0.05352
295,0.5578
296,0.1566
297,0.8116
298,0.3229
299,2.508
300,0.7486
301,-1.018
302,-0.5666
303,0.8812
304,0.9129
305,-0.2664
306,-0.7821
307,0.3103
308,0.09167
309,0.8778
310,0.5097
311,-0.1897
312,0.5961
313,-0.6271
314,0.9239
315,0.7958
316,1.1
317,0.4842
318,0.9153
319,0.6291
320,2.066
321,0.2214
322,0.8396
323,0.3711
324,-0.7112
325,-0.04356
326,0.405
327,1.196
328,-0.9183
329,-0.3071
330,1.258
331,1.729
332,-0.6664
333,1.912
334,1.234
335,0.9966
336,0.9271
337,-0.9078
338,-0.2722
339,-2.237
340,-0.151
341,0.9752
342,-1.326
343,1.862
344,0.05993
345,0.8307
346,0.5314
347,0.945
348,0.4954
349,-0.3766
350,-0.4187
351,0.7054
352,0.7194
353,-1.439
354,1.161
355,2.497
356,0.5796
357,-0.1637
358,-0.4569
359,-0.1795
360,1.095
361,-0.0662
362,0.6145
363,-1.115
364,0.5527
365,0.5649
366,-0.6679
367,-0.4973
368,-0.946
369,0.03616
370,-0.526
371,-0.7084
372,1.572
373,0.5128
374,0.5213
375,2.461
376,0.7716
377,-0.06018
378,0.6578
379,-1.234
380,-0.7178
381,-0.2895
382,-0.6456
383,0.1137
384,-0.05564
385,-0.08761
386,1.432
387,0.31
388,1.514
389,0.5773
390,-0.3757
391,-1.373
392,1.049
393,0.378
394,-0.3415
395,0.1207
396,1.056
397,-0.7239
398,0.2853
399,-0.4999
400,-0.5342
401,-0.2831
402,-0.08382
403,1.103
404,1.085
405,-0.3796
406,0.6416
407,0.1697
408,-1.964
409,1.7
410,0.8722
411,1.23
412,-0.3864
413,-0.2468
414,-0.9925
415,-0.4831
416,-0.108
417,1.265
418,0.2073
419,1.159
420,-0.06642
421,1.141
422,-1.279
423,1.495
424,1.091
425,-0.008425
426,0.4197
427,-0.5781
428,-1.757
429,-1.346
430,3.193
431,0.1045
432,-0.6652
433,1.107
434,0.1025
435,0.8704
436,2.422
437,-1.298
438,0.1839
439,1.806
440,0.3446
441,-0.2561
442,1.009
443,0.09269
444,0.1952
445,-0.03707
446,0.7204
447,0.3565
448,1.533
449,0.6123
450,0.8728
451,-0.256
452,0.4978
453,1.826
454,1.473
455,1.6
456,-1.215
457,-0.975
458,0.6586
459,0.3232
460,0.2549
461,0.2756
462,0.1961
463,-0.05368
464,-0.03377
465,2.028
466,2.035
467,1.233
468,0.7468
469,-1.146
470,0.7534
471,0.6399
472,1.69
473,1.413
474,0.4126
475,-0.3785
476,0.4999
477,-0.1928
478,0.1238
479,0.6694
480,0.007102
481,1.463
482,1.107
483,-1.014
484,-1.192
485,0.182
486,1.217
487,1.115
488,1.209
489,0.3776
490,-0.7844
491,0.5949
492,0.2098
493,0.9105
494,1.032
495,-0.5685
496,0.0335
497,0.2382
498,1.369
499,2.29
500,-0.3914
501,-0.5701
502,0.3928
503,1.571
504,-1.419
505,0.8473
506,-0.16
507,0.6601
508,1.133
509,0.2825
510,-0.04619
511,-0.004775
512,1.134
513,-0.1384
514,2.195
515,0.6696
516,0.1263
517,-0.2434
518,-0.433
519,0.357
520,0.06381
521,-0.7151
522,-0.1681
523,1.825
524,0.2345
525,0.1873
526,0.285
527,0.7501
528,0.3452
529,-0.00108
530,-0.8399
531,0.2622
532,-0.4764
533,0.3449
534,0.2734
535,1.061
536,0.967
537,0.2604
538,-0.3483
539,-0.6036
540,1.213
541,1.107
542,0.1989
543,-0.03342
544,-1.131
545,0.6652
546,0.3561
547,0.3648
548,-0.8585
549,0.5703
550,-0.3681
551,-0.4531
552,1.649
553,0.5056
554,0.2196
555,0.7341
556,0.829
557,-0.2307
558,1.664
559,1.253
560,-0.2243
561,0.8635
562,-0.909
563,-0.3342
564,-0.04213
565,0.5277
566,0.4991
567,-0.747
568,1.236
569,0.3817
570,0.5169
571,-0.1567
572,0.3203
573,0.3242
574,1.491
575,0.1938
576,0.09509
577,0.8752
578,0.8489
579,1.38
580,-0.5632
581,1.128
582,1.571
583,-1.157
584,0.4675
585,0.3115
586,0.417
587,0.8276
588,-0.1478
589,-1.505
590,1.469
591,1.97
592,0.3333
593,0.1924
594,-0.4564
595,0.03293
596,-0.4644
597,0.7779
598,2.097
599,1.691
600,1.142
601,1.044
602,-1.204
603,-0.06609
604,1.442
605,-0.2863
606,0.2955
607,1.279
608,-0.2444
609,0.8306
610,-0.1725
611,0.2019
612,-0.8085
613,0.7126
614,-0.198
615,0.1533
616,1.561
617,-0.4702
618,0.5589
619,0.1947
620,-0.01856
621,-1.221
622,-0.2795
623,-0.6746
624,0.5619
625,-0.4097
626,-0.06105
627,2.621
628,1.336
629,0.6422
630,2.267
631,0.4919
632,-0.904
633,0.5829
634,-0.1081
635,-0.8749
636,0.6386
637,-0.5516
638,0.6052
639,0.2919
640,-1.431
641,0.08884
642,1.004
643,-0.5191
644,0.9117
645,0.4471
646,0.9266
647,-0.7147
648,-0.1889
649,0.4227
650,0.1587
651,-0.092
652,0.8895
653,-0.8429
654,2.041
655,1.384
656,0.9449
657,-0.1733
658,0.7524
659,1.295
660,-1.934
661,-0.1459
662,1.603
663,-1.06
664,0.06224
665,0.1102
666,0.02238
667,0.3522
668,2.022
669,1.36
670,0.4979
671,1.161
672,0.5777
673,1.152
674,0.1119
675,-1.256
676,1.477
677,0.4101
678,-1.998
679,2.061
680,0.7564
681,2.907
682,-0.3035
683,0.1749
684,1.38
685,0.8957
686,-0.1198
687,-0.2267
688,0.4891
689,-0.294
690,-0.015
691,0.6051
692,0.3959
693,-0.8028
694,0.3198
695,-1.034
696,0.005488
697,-0.1283
698,-1.116
699,0.4111
700,0.419
701,0.7399
702,1.761
703,-0.6043
704,0.1441
705,-0.2391
706,1.342
707,-0.2509
708,0.727
709,0.5896
710,-0.4687
711,0.384
712,0.96
713,-0.8375
714,0.2134
715,0.8683
716,0.3031
717,0.3538
718,0.1666
719,0.9769
720,1.245
721,1.177
722,0.6512
723,-0.9149
724,-1.29
725,0.0597
726,0.7796
727,2.216
728,1.257
729,1.209
730,-1.391
731,2.115
732,1.13
733,0.7686
734,-0.9678
735,1.875
736,1.222
737,-0.7131
738,1.045
739,1.306
740,1.521
741,0.3716
742,0.8888
743,0.4008
744,0.5043
745,0.9245
746,0.5533
747,-0.5666
748,0.08
749,0.3615
750,1.231
751,0.634
752,-0.2239
753,0.5436
754,0.4635
755,0.152
756,0.1296
757,0.7996
758,1.08
759,1.269
760,-0.1367
761,-0.753
762,0.4082
763,1.917
764,1.337
765,-0.5705
766,0.6084
767,0.1007
768,0.6336
769,1.181
770,0.7478
771,0.9121
772,0.8435
773,2.064
774,1.059
775,-0.3813
776,-0.5748
777,0.4191
778,1.144
779,0.02408
780,1.901
781,0.4032
782,0.7457
783,2.466
784,-0.4631
785,1.351
786,0.7595
787,-0.1177
788,0.3016
789,0.7739
790,1.914
791,-1.063
792,0.4262
793,-0.2065
794,2.538
795,0.272
796,0.5361
797,0.666
798,0.9012
799,0.05398
800,1.297
801,1.187
802,-0.1272
803,-0.8662
804,-0.03478
805,0.7254
806,-0.04679
807,0.2284
808,-0.01167
809,0.936
810,0.2757
811,-0.3385
812,1.53
813,1.36
814,1.443
815,-0.1247
816,0.02466
817,0.1643
818,0.1963
819,-0.6333
820,0.3596
821,0.707
822,1.235
823,1.349
824,0.1961
825,-0.6127
826,0.2241
827,-0.9264
828,-1.124
829,-0.1952
830,1.559
831,-0.6519
832,-0.6676
833,0.2819
834,-0.3051
835,1.167
836,-0.06913
837,1.913
838,1.037
839,-0.788
840,1.142
841,1.648
842,0.8409
843,-0.3729
844,-0.08049
845,-0.5274
846,0.4809
847,-0.5095
848,1.127
849,-0.1374
850,1.662
851,-0.5729
852,0.3394
853,1.524
854,0.2881
855,-0.03459
856,1.139
857,1.303
858,1.07
859,0.3464
860,1.88
861,2.274
862,0.6202
863,-1.315
864,0.6674
865,-0.1199
866,1.549
867,0.2254
868,1.429
869,-0.8527
870,1.785
871,0.7922
872,0.763
873,0.4348
874,-0.5022
875,-0.7354
876,0.6989
877,0.1543
878,0.8844
879,0.8354
880,-0.2686
881,1.195
882,1.177
883,-0.03066
884,-0.6126
885,0.3664
886,1.241
887,-1.313
888,1.725
889,0.1752
890,-0.3612
891,-0.3843
892,0.1316
893,0.7554
894,-0.6611
895,1.323
896,0.7167
897,1.004
898,0.9289
899,2.056
900,-0.07226
901,0.4504
902,0.3827
903,-0.9794
904,0.7501
905,1.135
906,1.936
907,-0.384
908,0.67
909,0.1801
910,0.691
911,-0.6054
912,-1.324
913,0.1316
914,0.4507
915,-0.1484
916,-0.1229
917,0.4453
918,-0.6862
919,0.8553
920,-0.1835
921,0.02311
922,-0.8613
923,-1.187
924,0.881
925,0.4953
926,-0.0635
927,-0.297
928,-1.041
929,0.2421
930,0.8033
931,0.9862
932,-0.3887
933,2.057
934,1.126
935,0.893
936,-0.4134
937,0.0515
938,-0.4808
939,1.202
940,-0.1627
941,1.063
942,0.6137
943,1.341
944,0.4081
945,0.1184
946,-0.2064
947,1.542
948,1.02
949,0.03602
950,1.113
951,1.057
952,0.1643
953,-0.5044
954,1.533
955,0.722
956,1.818
957,-0.7437
958,0.956
959,-0.1461
960,-0.7627
961,0.2732
962,0.1327
963,-0.1648
964,1.047
965,0.7568
966,1.54
967,-0.3192
968,-0.4822
969,0.9367
970,0.5372
971,1.525
972,0.9121
973,-0.1296
974,0.9385
975,1.602
976,0.08656
977,0.5917
978,0.2377
979,0.4971
980,0.1304
981,-0.08282
982,-0.1436
983,-1.142
984,0.6235
985,1.538
986,-0.4948
987,0.5904
988,-0.5704
989,-1.074
990,0.132
991,1.045
992,1.785
993,-0.2716
994,-0.1438
995,-1.288
996,0.08614
997,0.5321
998,-0.4355
999,0.6418
1000,1.125
1001,-0.1826
1002,-0.2965
1003,-0.6508
1004,1.298
1005,0.5458
1006,0.6274
1007,-0.8013
1008,0.4727
1009,1.09
1010,0.24
1011,-0.0743
1012,2.126
1013,0.2544
1014,-1.657
1015,-0.7878
1016,0.2699
1017,-0.679
1018,1.591
1019,0.08335
1020,1.932
1021,-0.9812
1022,0.2373
1023,0.9432
1024,-1.012
1025,-1.023
1026,0.3578
1027,-0.3785
1028,-0.9984
1029,0.9465
1030,-0.239
1031,-1.558
1032,2.135
1033,-0.08489
1034,0.3451
1035,0.6867
1036,-0.1997
1037,0.09966
1038,-0.1853
1039,0.9466
1040,0.3731
1041,2.1
1042,-0.5539
1043,0.7781
1044,-0.8023
1045,-0.2654
1046,-0.7529
1047,-1.121
1048,-0.9375
1049,0.5772
1050,-0.8067
1051,0.8483
1052,0.3724
1053,2.063
1054,1.324
1055,0.9316
1056,-0.8952
1057,0.7549
1058,0.4402
1059,-1.29
1060,-1.202
1061,-0.1103
1062,0.7737
1063,0.9887
1064,0.637
1065,0.7406
1066,-0.7792
1067,-0.5565
1068,1.221
1069,-0.1697
1070,1.373
1071,-0.0216
1072,1.441
1073,1.4
1074,-0.1379
1075,1.681
1076,-0.6287
1077,0.2617
1078,2.062
1079,0.09766
1080,0.4716
1081,0.3204
1082,-1.395
1083,-0.4792
1084,0.4934
1085,0.7073
1086,1.276
1087,-0.06883
1088,1.222
1089,-0.4789
1090,-0.08221
1091,0.3079
1092,0.6356
1093,0.1209
1094,1.027
1095,0.4627
1096,-0.4069
1097,1.091
1098,-0.3852
1099,1.754
1100,1.767
1101,0.6504
1102,-0.1472
1103,-0.1679
1104,0.5744
1105,1.327
1106,0.161
1107,1.681
1108,2.035
1109,0.6054
1110,-0.3555
1111,1.49
1112,-1.124
1113,0.4639
1114,0.606
1115,-0.724
1116,0.7604
1117,-0.418
1118,1.589
1119,-1.352
1120,0.616
1121,0.4306
1122,-0.0853
1123,-0.34
1124,0.2054
1125,1.562
1126,-0.2622
1127,1.082
1128,0.00239
1129,0.3987
1130,-0.6657
1131,-0.3092
1132,0.8672
1133,1.764
1134,-0.7264
1135,1.605
1136,1.686
1137,0.3088
1138,-1.071
1139,1.906
1140,1.449
1141,0.4674
1142,0.1767
1143,-0.8619
1144,0.9232
1145,1.421
1146,-0.4379
1147,2.022
1148,-0.7589
1149,0.3575
1150,0.5581
1151,-1.018
1152,2.333
1153,0.7586
1154,2.674
1155,0.6604
1156,-0.448
1157,-0.6422
1158,0.9574
1159,0.03012
1160,-0.4325
1161,0.4024
1162,0.2424
1163,0.004733
1164,1.741
1165,0.2432
1166,0.7243
1167,-0.03741
1168,0.3885
1169,0.2448
1170,1.201
1171,0.9644
1172,-0.7977
1173,-0.00373
1174,1.057
1175,-0.2848
1176,2.286
1177,1.3
1178,1.056
1179,1.205
1180,1.512
1181,1.38
1182,-0.4514
1183,1.087
1184,0.2056
1185,0.2578
1186,1.27
1187,-0.2216
1188,2.537
1189,0.2246
1190,1.305
1191,0.9861
1192,2.294
1193,-0.3231
1194,1.045
1195,-0.04912
1196,-0.165
1197,0.9158
1198,1.573
1199,0.1597
1200,0.07895
1201,-0.3894
1202,0.4061
1203,1.727
1204,-0.5734
1205,0.04361
1206,0.3076
1207,0.7048
1208,0.1703
1209,-0.05772
1210,0.6892
1211,2.334
1212,0.6393
1213,0.1445
1214,1.579
1215,0.2944
1216,1.027
1217,0.3506
1218,0.6763
1219,-0.7962
1220,1.128
1221,2.621
1222,0.9315
1223,0.7698
1224,0.09173
1225,0.6624
1226,-0.4938
1227,0.2144
1228,-0.2226
1229,-0.5911
1230,0.1264
1231,-1.08
1232,1.721
1233,2.528
1234,1.41
1235,0.2862
1236,0.3871
1237,1.455
1238,-0.3916
1239,1.202
1240,-0.00259
1241,1.385
1242,2.063
1243,0.9755
1244,0.724
1245,1.017
1246,0.422
1247,-0.334
1248,0.05659
1249,1.055
1250,1.777
1251,0.6582
1252,0.32
1253,-1.462
1254,0.6213
1255,0.2672
1256,-0.2035
1257,-0.1374
1258,0.4908
1259,1.689
1260,0.1385
1261,0.123
1262,-0.1819
1263,0.8986
1264,-0.08773
1265,-0.09231
1266,-0.3845
1267,-0.4801
1268,-2.027
1269,0.8395
1270,1.394
1271,0.2601
1272,-0.7398
1273,-0.3807
1274,0.6912
1275,0.6086
1276,-0.3468
1277,0.4065
1278,1.297
1279,-1.277
1280,-0.703
1281,0.6403
1282,-0.7244
1283,2.38
1284,0.9632
1285,0.3875
1286,0.2805
1287,1.225
1288,0.2545
1289,0.002115
1290,1.052
1291,-0.1861
1292,-0.3897
1293,1.26
1294,0.3209
1295,0.5132
1296,1.611
1297,0.08179
1298,-0.6713
1299,-0.4878
1300,2.107
1301,1.139
1302,1.069
1303,1.41
1304,0.4289
1305,1.13
1306,1.551
1307,-0.5731
1308,0.9358
1309,0.612
1310,0.9788
1311,1.098
1312,0.9549
1313,-0.661
1314,1.612
1315,1.367
1316,0.307
1317,-1.655
1318,-1.001
1319,2.304
1320,-0.02564
1321,-0.6996
1322,0.09293
1323,0.2638
1324,-0.1213
1325,0.4486
1326,0.6517
1327,-0.1441
1328,0.4191
1329,0.01642
1330,0.4402
1331,1.117
1332,-0.08668
1333,0.4773
1334,-0.4714
1335,-0.1285
1336,-1.182
1337,0.0321
1338,0.2498
1339,0.6561
1340,-0.6606
1341,0.6109
1342,1.227
1343,1.165
1344,1.575
1345,0.351
1346,0.6169
1347,1.258
1348,1.151
1349,1.99
1350,1.907
1351,0.7903
1352,-0.2645
1353,-0.767
1354,1.363
1355,-1.733
1356,-1.501
1357,0.3434
1358,0.2163
1359,0.1931
1360,-0.7068
1361,-0.2584
1362,0.6444
1363,1.149
1364,-0.2614
1365,2.182
1366,1.202
1367,-0.6456
1368,0.08727
1369,-0.6599
1370,0.7959
1371,0.6398
1372,0.5034
1373,-0.1889
1374,-2.343
1375,-0.2379
1376,-0.9116
1377,0.6994
1378,0.2753
1379,-0.2811
1380,-0.109
1381,0.3936
1382,-0.3139
1383,1.249
1384,0.8872
1385,0.4532
1386,0.425
1387,1.649
1388,0.6502
1389,1.756
1390,-0.09209
1391,1.095
1392,0.03427
1393,-0.3636
1394,1.757
1395,-0.4017
1396,1.181
1397,-0.0315
1398,1.236
1399,0.6334
1400,-0.1519
1401,1.884
1402,1.654
1403,1.619
1404,1.082
1405,-0.2952
1406,1.575
1407,0.6785
1408,0.1575
1409,0.07888
1410,-1.173
1411,-0.4699
1412,0.02543
1413,-0.02494
1414,1.786
1415,1.307
1416,-1.253
1417,0.5397
1418,2.241
1419,-1.34
1420,0.6486
1421,0.0448
1422,1.301
1423,1.395
1424,2.469
1425,0.3524
1426,0.07413
1427,-0.8659
1428,0.3233
1429,1.303
1430,2.45
1431,1.02
1432,-0.9781
1433,0.2009
1434,0.4258
1435,-0.2953
1436,2.254
1437,0.2091
1438,0.1511
1439,-0.5948
1440,1.084
1441,1.526
1442,1.078
1443,0.1986
1444,-0.2154
1445,1.832
1446,1.238
1447,0.04247
1448,0.687
1449,1.676
1450,-0.9341
1451,0.3118
1452,0.9674
1453,0.02404
1454,1.504
1455,0.8481
1456,0.3349
1457,1.127
1458,-0.4767
1459,2.456
1460,-1.081
1461,0.7842
1462,-0.2726
1463,-1.327
1464,0.8008
1465,-0.9544
1466,0.973
1467,0.2701
1468,1.427
1469,-0.9766
1470,-0.3646
1471,2.461
1472,1.188
1473,0.9434
1474,1.071
1475,-0.587
1476,0.2799
1477,0.04335
1478,0.4258
1479,-0.2036
1480,-1.097
1481,0.246
1482,-1.986
1483,-0.4194
1484,1.791
1485,0.8288
1486,-0.5379
1487,0.7666
1488,0.2699
1489,1.214
1490,0.5687
1491,2.161
1492,0.5263
1493,0.9531
1494,1.954
1495,-0.05969
1496,2.101
1497,0.237
1498,1.062
1499,1.093
1500,-0.3553
1501,1.307
1502,0.236
1503,-0.3279
1504,0.9567
1505,1.38
1506,0.1438
1507,-0.164
1508,0.2429
1509,1.007
1510,-0.9949
1511,0.7551
1512,1.969
1513,1.007
1514,-0.5546
1515,0.5567
1516,2.144
1517,1.206
1518,-0.1567
1519,-0.551
1520,-1.248
1521,0.7268
1522,-0.8798
1523,-0.3301
1524,-1.098
1525,1.613
1526,1.02
1527,-1.176
1528,-1.516
1529,-0.1675
1530,0.07123
1531,-0.2202
1532,0.006459
1533,1.549
1534,-0.6423
1535,1.482
1536,1.198
1537,0.9281
1538,-0.1528
1539,1.197
1540,0.8123
1541,0.6404
1542,0.09848
1543,-0.1039
1544,-0.3478
1545,2.322
1546,-0.1495
1547,0.3612
1548,0.9773
1549,0.647
1550,-0.6206
1551,0.4718
1552,-0.8156
1553,0.7616
1554,0.4043
1555,0.1953
1556,1.102
1557,-1.506
1558,-0.09091
1559,-0.1657
1560,1.302
1561,-0.1392
1562,0.3402
1563,-0.1292
1564,0.8329
1565,-0.5705
1566,1.722
1567,1.979
1568,1.796
1569,-0.2732
1570,0.06078
1571,0.6672
1572,-0.3672
1573,-0.3731
1574,-0.01007
1575,1.598
1576,0.8775
1577,0.1336
1578,-0.3069
1579,1.996
1580,0.1153
1581,-1.279
1582,-0.1996
1583,1.304
1584,2.091
1585,1.811
1586,-0.7791
1587,1.11
1588,1.321
1589,2.637
1590,-1.302
1591,0.8816
1592,1.051
1593,0.0654
1594,0.448
1595,-0.03297
1596,-1.223
1597,-0.8035
1598,0.1165
1599,1.6
1600,1.769
1601,0.2108
1602,0.862
1603,-0.2611
1604,-0.6893
1605,0.88
1606,-0.1892
1607,0.1194
1608,1.922
1609,-0.7071
1610,0.8218
1611,0.03618
1612,-0.3437
1613,-0.2762
1614,1.399
1615,-0.8975
1616,-0.04528
1617,-0.4557
1618,-1.495
1619,-0.1082
1620,-0.9
1621,-0.1673
1622,0.2417
1623,-1.11
1624,1.531
1625,0.07784
1626,0.9585
1627,0.641
1628,-0.7097
1629,0.363
1630,-0.7289
1631,-0.5721
1632,-0.08383
1633,0.618
1634,1.466
1635,1.063
1636,0.6463
1637,0.1647
1638,2.16
1639,0.4338
1640,1.169
1641,1.064
1642,-0.9072
1643,0.5342
1644,1.291
1645,-0.7702
1646,-0.5265
1647,-0.5086
1648,-1.11
1649,0.3101
1650,0.9747
1651,0.6593
1652,0.4323
1653,0.9265
1654,-0.08086
1655,-0.4504
1656,2.198
1657,1.512
1658,-1.826
1659,0.8995
1660,1.059
1661,-0.07745
1662,2.303
1663,0.0009558
1664,-1.293
1665,0.9241
1666,2.983
1667,-0.03942
1668,0.1316
1669,0.4101
1670,-0.01644
1671,-9.615e-05
1672,-2.311
1673,-0.5561
1674,2.239
1675,0.8399
1676,0.1996
1677,1.366
1678,1.291
1679,0.8962
1680,-0.2412
1681,1.367
1682,1.087
1683,1.641
1684,-0.203
1685,0.7181
1686,1.203
1687,-0.0007434
1688,1.233
1689,1.335
1690,-0.9896
1691,-0.1059
1692,1.296
1693,2.553
1694,0.5593
1695,-0.1517
1696,-0.2371
1697,1.232
1698,-0.9463
1699,0.1509
1700,0.709
1701,1.486
1702,0.815
1703,2.408
1704,-0.4535
1705,0.3386
1706,0.8055
1707,0.1525
1708,-0.06873
1709,2.964
1710,1.327
1711,0.2503
1712,0.4455
1713,1.314
1714,2.165
1715,0.07359
1716,0.5244
1717,0.01684
1718,0.7898
1719,-0.00387
1720,1.257
1721,-0.2266
1722,0.1821
1723,1.374
1724,-0.9283
1725,0.7231
1726,0.2245
1727,0.7874
1728,-0.5114
1729,3.187
1730,0.1458
1731,2.198
1732,0.2298
1733,1.118
1734,0.09929
1735,0.2306
1736,-0.6049
1737,0.4776
1738,-0.8818
1739,0.5846
1740,-0.2462
1741,0.05176
1742,-0.06572
1743,1.576
1744,0.6615
1745,0.4542
1746,-0.8435
1747,0.2801
1748,1.917
1749,0.5735
1750,-0.0786
1751,0.6683
1752,-0.4474
1753,0.008769
1754,2.263
1755,0.699
1756,0.7388
1757,-0.7422
1758,-0.04265
1759,0.4508
1760,0.7352
1761,2.129
1762,0.9959
1763,1.106
1764,0.2678
1765,0.6443
1766,-1.499
1767,-0.3497
1768,1.497
1769,0.4997
1770,0.1603
1771,1.494
1772,1.297
1773,1.194
1774,0.9777
1775,1.254
1776,0.7974
1777,0.7224
1778,0.1434
1779,-1.234
1780,0.3817
1781,1.873
1782,-0.1916
1783,1.609
1784,0.7761
1785,0.9742
1786,0.09697
1787,2.298
1788,-1.028
1789,-0.7666
1790,0.1406
1791,1.448
1792,-0.4004
1793,1.371
1794,1.351
1795,0.9369
1796,1.033
1797,0.3467
1798,0.1548
1799,-0.1731
1800,0.2213
1801,0.857
1802,0.9133
1803,-0.7562
1804,-0.2245
1805,-0.8865
1806,0.5331
1807,-0.08144
1808,1.24
1809,1.138
1810,-1.823
1811,0.9178
1812,-0.2745
1813,-0.534
1814,1.065
1815,0.5656
1816,0.9305
1817,-0.1891
1818,0.9722
1819,0.5949
1820,-2.241
1821,0.1251
1822,1.122
1823,0.4104
1824,2.492
1825,2.103
1826,-0.2786
1827,0.1922
1828,0.407
1829,0.2722
1830,-0.03764
1831,0.8963
1832,-0.9471
1833,-0.08606
1834,0.6253
1835,-0.1957
1836,-0.3572
1837,-1.432
1838,-0.09768
1839,-0.7529
1840,-0.1865
1841,0.2542
1842,0.7403
1843,1.136
1844,1.209
1845,0.08207
1846,1.129
1847,-1.055
1848,0.3166
1849,0.1896
1850,1.824
1851,0.8369
1852,1.793
1853,0.9684
1854,1.897
1855,0.9599
1856,0.3981
1857,0.1416
1858,1.001
1859,1.453
1860,-0.07922
1861,0.4823
1862,0.4742
1863,0.3226
1864,1.708
1865,-0.5435
1866,-0.822
1867,0.1095
1868,-0.5782
1869,0.7019
1870,0.2582
1871,-0.2978
1872,0.6732
1873,2.222
1874,0.07778
1875,0.04789
