t,walltime
10,1439
20,760.6
30,492.4
40,365.5
50,366.5
60,416.7
70,416.5
80,420.2
90,420.6
100,414.6
110,365.5
120,366
130,379.2
140,378.9
150,388.7
160,381.5
170,380.1
180,383.2
190,379.2
200,377.9
210,373.2
220,377.4
230,377.7
240,379.4
250,380.2
260,384.8
270,387.2
280,385.1
290,388.3
300,391
310,390.8
320,392
330,393.7
340,394.6
350,392.6
360,393.6
370,391
380,390.8
390,391.4
400,392.3
410,391.7
420,390.1
430,389.8
440,391.4
450,395.9
460,371.3
470,377.8
480,375.9
490,378.3
500,375.1
510,368.6
520,373.8
530,372.5
540,378.2
550,374.6
560,365.5
570,376.4
580,373.6
590,373.6
600,374.7
610,375.4
620,377.5
630,373.9
640,388.6
650,374.7
660,369.2
670,362.3
680,368.4
690,377.5
700,376.5
710,368.3
720,377
730,377.2
740,374.4
750,375.8
760,366.2
770,379.3
780,376.8
790,378.7
800,368.5
810,365.7
820,362.7
830,364.6
840,364.5
850,363.5
860,371.7
870,383.7
880,383.2
890,383
900,384.1
910,378.4
920,382.3
930,384.2
940,383.1
950,383.5
960,384.8
970,385.7
980,381.1
990,385
1000,383.7
1010,378.8
1020,381
1030,379.2
1040,382.6
1050,378.4
1060,355.8
1070,355.6
1080,353.3
1090,355.9
1100,351.4
1110,356.9
1120,357
1130,357.3
1140,352
1150,346.9
1160,343.2
1170,348
1180,355.9
1190,352.3
1200,364.7
1210,364.3
1220,362.2
1230,362.3
1240,353.9
1250,355.8
1260,388.2
1270,387.9
1280,388.3
1290,383
1300,380
1310,373
1320,387.3
1330,381.8
1340,376.9
1350,381.8
1360,384.7
1370,385.1
1380,387.6
1390,386.3
1400,386.5
1410,389.4
1420,389.7
1430,388.7
1440,373.9
1450,362.9
1460,373
1470,372.8
1480,378.6
1490,375.1
1500,373.2
1510,374
1520,376.5
1530,374.1
1540,374.6
1550,373.7
1560,368.9
1570,364
1580,363
1590,371
1600,374.7
1610,371.2
1620,376.1
1630,382.7
1640,376.7
1650,375.4
1660,335.7
1670,346.4
1680,363.7
1690,366.1
1700,366.2
1710,366.1
1720,365.1
1730,346.2
1740,352.4
1750,355.5
1760,348.1
1770,335.2
1780,327.3
1790,336.7
1800,341
1810,341
1820,341.1
1830,344.7
1840,351.7
1850,340.6
1860,384.4
1870,384.3
1880,385.7
1890,386.1
1900,381.7
1910,384.8
1920,382.5
1930,384.5
1940,382.3
1950,384.1
1960,383.5
1970,380.6
1980,380.9
1990,381
2000,382.8
2010,384.8
2020,385.9
2030,386
2040,377.3
2050,371.5
2060,379.4
2070,380.9
2080,378
2090,372.5
2100,372.1
2110,372.3
2120,370.8
2130,374.9
2140,378.7
2150,378.4
2160,380
2170,378.8
2180,368
2190,358.8
2200,356.7
2210,358.4
2220,360
2230,362.2
2240,360.2
2250,360
2260,375.3
2270,391.5
2280,389
2290,389.7
2300,393.7
2310,393.4
2320,392.3
2330,391.8
2340,391.1
2350,389.4
2360,385.7
2370,371.1
2380,352.9
2390,354.9
2400,354
2410,353.6
2420,352.9
2430,353.5
2440,356.3
2450,366.5
2460,341.1
2470,342.4
2480,347
2490,347.6
2500,345.5
2510,361.4
2520,360
2530,361.6
2540,358.6
2550,352.9
2560,340.7
2570,348.4
2580,345.8
2590,342.5
2600,342.3
2610,343.4
2620,342.3
2630,351.8
2640,357.9
2650,359.2
2660,382
2670,383.2
2680,378.2
2690,366.3
2700,367
2710,366.5
2720,365.3
2730,368.4
2740,375.1
2750,378.7
2760,383.8
2770,380.3
2780,371.2
2790,381.7
2800,391.9
2810,390.6
2820,388.1
2830,389.9
2840,382.7
2850,383.9
2860,362.2
2870,361.5
2880,358.2
2890,354.5
2900,368
2910,355.6
2920,364.8
2930,364.1
2940,359.1
2950,348.6
2960,354.2
2970,355.9
2980,344.3
2990,380.6
3000,380.7
3010,379.6
3020,380.3
3030,377.5
3040,360.3
3050,360.1
3060,370.3
3070,367.2
3080,366.1
3090,365
3100,363.8
3110,330.4
3120,364.4
3130,367.3
3140,366.8
3150,363.3
3160,362.1
3170,362.6
3180,366.6
