t,e^(-dS)
1,0.164969
2,0.168638
3,0.161057
4,0.156609
5,1.373
6,1.14099
7,1.1184
8,1.06087
9,1.04186
10,1.07862
11,1.01509
12,1.25747
13,1.91669
14,1.35486
15,1.21799
16,1.72116
17,1.22299
18,1.49063
19,1.45849
20,1.25107
21,1.15315
22,0.939131
23,1.22226
24,1.32181
25,1.01909
26,0.420505
27,3.39397
28,1.37975
29,0.726367
30,2.19811
31,5.14487
32,1.01619
33,2.43976
34,1.34811
35,3.65831
36,4.2802
37,1.09551
38,0.526607
39,1.02642
40,1.96148
41,1.86619
42,4.18706
43,3.14873
44,2.45641
45,1.73031
46,1.56659
47,4.09596
48,2.7456
49,3.37704
50,1.44571
51,8.04459
52,1.36684
53,6.22766
54,0.360595
55,4.92833
56,0.996695
57,1.47315
58,0.277759
59,0.571095
60,1.54141
61,2.21843
62,2.17016
63,1.16836
64,2.09552
65,1.73169
66,1.66047
67,1.54558
68,1.51695
69,0.782548
70,0.673343
71,1.2507
72,0.488899
73,2.22087
74,3.59304
75,1.63869
76,0.910337
77,1.85874
78,0.533125
79,1.26125
80,0.602119
81,2.18912
82,0.229008
83,2.81792
84,0.287941
85,0.842485
86,1.03735
87,0.689699
88,2.08694
89,0.687633
90,1.62012
91,0.450454
92,0.538267
93,0.32628
94,2.20428
95,1.77837
96,2.30297
97,1.72582
98,1.19351
99,1.98973
100,0.572925
101,0.560627
102,0.430848
103,2.06494
104,1.26884
105,0.488752
106,4.22492
107,2.68693
108,0.238354
109,1.93441
110,2.80387
111,1.42661
112,0.533338
113,1.07033
114,0.990954
115,0.302099
116,1.34219
117,0.384159
118,1.67213
119,3.78104
120,1.12626
121,2.3781
122,0.808641
123,0.686053
124,1.13598
125,0.480033
126,0.558612
127,1.1043
128,3.14559
129,0.920066
130,0.340957
131,0.21481
132,2.99217
133,1.56518
134,0.220248
135,4.04305
136,3.7924
137,0.186934
138,0.640696
139,10.8591
140,0.140296
141,0.299392
142,2.34527
143,1.91516
144,1.06157
145,0.762007
146,0.266069
147,2.57874
148,0.573843
149,7.24999
150,0.613485
151,0.591733
152,2.00391
153,0.187496
154,0.544384
155,0.419329
156,0.687564
157,2.43805
158,0.756389
159,0.208879
160,1.31917
161,1.70557
162,1.9441
163,1.22544
164,0.689079
165,2.64984
166,1.59728
167,0.571038
168,1.46917
169,1.04289
170,1.89326
171,0.774374
172,0.716125
173,0.245367
174,0.806541
175,1.51771
176,0.388874
177,5.96554
178,1.22703
179,0.152438
180,0.214167
181,0.630779
182,0.510023
183,0.145439
184,0.807914
185,1.63689
186,3.36693
187,0.127965
188,0.257432
189,1.15917
190,0.722816
191,1.05953
192,1.22998
193,2.20604
194,0.464451
195,0.744308
196,1.29927
197,3.466
198,0.12493
199,1.25207
200,0.307279
201,0.132788
202,2.94174
203,0.350638
204,5.32813
205,0.863035
206,0.47445
207,0.581119
208,1.68776
209,0.528718
210,0.800195
211,2.17429
212,0.319819
213,1.468
214,1.03978
215,0.0847542
216,2.86051
217,1.47536
218,0.861828
219,1.79553
220,0.554882
221,1.0935
222,0.833018
223,0.948276
224,0.48326
225,0.6023
226,1.71446
227,6.29654
228,0.548592
229,1.24247
230,0.672065
231,0.153816
232,0.10435
233,1.12637
234,0.990799
235,1.27125
236,0.557552
237,2.47267
238,1.08788
239,0.215887
240,0.536172
241,0.300292
242,0.912507
243,0.657704
244,0.393372
245,0.380184
246,0.641145
247,0.362402
248,1.12434
249,0.846623
250,1.59983
251,3.45561
252,0.287366
253,2.82639
254,0.0586012
255,0.479505
256,5.68028
257,0.39673
258,1.19292
259,0.500124
260,1.31719
261,0.524977
262,0.693919
263,0.171701
264,0.510074
265,1.10198
266,0.69684
267,0.3138
268,2.62112
269,0.559954
270,0.161702
271,0.197701
272,0.0405589
273,0.38064
274,0.413582
275,0.869358
276,4.08777
277,0.52819
278,0.735798
279,0.250324
280,0.515149
281,3.06792
282,0.144424
283,0.183599
284,0.801957
285,0.0616674
286,1.6143
287,0.491743
288,0.542808
289,0.336216
290,0.202099
291,0.826298
292,1.54852
293,0.161702
294,0.947887
295,0.572467
296,0.855046
297,0.444147
298,0.724046
299,0.0814309
300,0.473028
301,2.76765
302,1.76227
303,0.414285
304,0.401359
305,1.30526
306,2.18606
307,0.733227
308,0.912406
309,0.415696
310,0.600676
311,1.20889
312,0.550956
313,1.87217
314,0.396968
315,0.45122
316,0.332871
317,0.61619
318,0.400396
319,0.533071
320,0.126692
321,0.801396
322,0.431883
323,0.689975
324,2.03643
325,1.04452
326,0.666977
327,0.302401
328,2.50503
329,1.35948
330,0.284222
331,0.177462
332,1.94721
333,0.147785
334,0.291126
335,0.369132
336,0.3957
337,2.47886
338,1.31285
339,9.36519
340,1.163
341,0.377117
342,3.76595
343,0.155362
344,0.94183
345,0.435744
346,0.587781
347,0.38868
348,0.609327
349,1.45732
350,1.51998
351,0.493911
352,0.487044
353,4.21648
354,0.313173
355,0.0823316
356,0.560122
357,1.17786
358,1.57917
359,1.19662
360,0.33454
361,1.06844
362,0.540911
363,3.04957
364,0.575394
365,0.568417
366,1.95014
367,1.64428
368,2.57539
369,0.964486
370,1.69215
371,2.03074
372,0.20763
373,0.598817
374,0.593748
375,0.0853496
376,0.462273
377,1.06203
378,0.51799
379,3.43494
380,2.04992
381,1.33576
382,1.90713
383,0.892526
384,1.05722
385,1.09156
386,0.238831
387,0.733447
388,0.220028
389,0.561412
390,1.45601
391,3.94717
392,0.350288
393,0.685231
394,1.40706
395,0.8863
396,0.347844
397,2.06246
398,0.751789
399,1.64856
400,1.70608
401,1.32724
402,1.08743
403,0.331874
404,0.337902
405,1.4617
406,0.526449
407,0.843918
408,7.12778
409,0.182684
410,0.418031
411,0.292293
412,1.47167
413,1.27992
414,2.69797
415,1.62109
416,1.11405
417,0.282239
418,0.812776
419,0.3138
420,1.06868
421,0.319499
422,3.59304
423,0.224249
424,0.33588
425,1.00846
426,0.657244
427,1.78265
428,5.79503
429,3.84203
430,0.0410485
431,0.900775
432,1.94488
433,0.330549
434,0.902578
435,0.418784
436,0.088744
437,3.66197
438,0.832019
439,0.16431
440,0.708504
441,1.29188
442,0.364583
443,0.911476
444,0.82267
445,1.03777
446,0.486558
447,0.700122
448,0.215887
449,0.542103
450,0.41778
451,1.29175
452,0.607866
453,0.161057
454,0.229237
455,0.201897
456,3.37029
457,2.65117
458,0.517575
459,0.723829
460,0.774994
461,0.759117
462,0.82193
463,1.05515
464,1.03435
465,0.131598
466,0.13068
467,0.291417
468,0.473881
469,3.14559
470,0.470763
471,0.527345
472,0.18452
473,0.243412
474,0.661927
475,1.46009
476,0.606591
477,1.21264
478,0.883557
479,0.512016
480,0.992923
481,0.231541
482,0.330549
483,2.75661
484,3.29366
485,0.833601
486,0.296117
487,0.327915
488,0.298496
489,0.685505
490,2.19109
491,0.551618
492,0.810746
493,0.402323
494,0.356294
495,1.76562
496,0.967055
497,0.788045
498,0.254361
499,0.101266
500,1.47905
501,1.76844
502,0.675164
503,0.207837
504,4.13299
505,0.428571
506,1.17351
507,0.5168
508,0.322066
509,0.753897
510,1.04727
511,1.00479
512,0.321744
513,1.14843
514,0.111359
515,0.511913
516,0.88135
517,1.27558
518,1.54188
519,0.699772
520,0.938183
521,2.04439
522,1.18305
523,0.161218
524,0.790966
525,0.829195
526,0.752014
527,0.472319
528,0.708079
529,1.00108
530,2.31614
531,0.769357
532,1.61027
533,0.708291
534,0.760788
535,0.34611
536,0.380222
537,0.770743
538,1.41666
539,1.82869
540,0.297304
541,0.330549
542,0.819632
543,1.03398
544,3.09875
545,0.514171
546,0.700403
547,0.694336
548,2.35962
549,0.565356
550,1.44499
551,1.57318
552,0.192242
553,0.603144
554,0.80284
555,0.479937
556,0.436486
557,1.25948
558,0.18938
559,0.285647
560,1.25145
561,0.421684
562,2.48184
563,1.39682
564,1.04303
565,0.58996
566,0.607077
567,2.11066
568,0.290544
569,0.6827
570,0.596366
571,1.16964
572,0.725931
573,0.723106
574,0.225147
575,0.823823
576,0.909291
577,0.416779
578,0.427885
579,0.251579
580,1.75628
581,0.32368
582,0.207837
583,3.18038
584,0.626567
585,0.732348
586,0.659021
587,0.437097
588,1.15928
589,4.50415
590,0.230156
591,0.139457
592,0.716555
593,0.824977
594,1.57838
595,0.967606
596,1.59106
597,0.45937
598,0.122824
599,0.184335
600,0.31918
601,0.352044
602,3.33342
603,1.06832
604,0.236454
605,1.33149
606,0.744159
607,0.278315
608,1.27685
609,0.435788
610,1.18827
611,0.817177
612,2.24454
613,0.490368
614,1.21896
615,0.857872
616,0.209926
617,1.60031
618,0.571838
619,0.823082
620,1.01873
621,3.39058
622,1.32247
623,1.96325
624,0.570125
625,1.50637
626,1.06295
627,0.0727301
628,0.262895
629,0.526134
630,0.103623
631,0.611464
632,2.46946
633,0.558277
634,1.11416
635,2.39864
636,0.528031
637,1.73603
638,0.545965
639,0.746843
640,4.18288
641,0.914992
642,0.366411
643,1.68051
644,0.401841
645,0.63948
646,0.395897
647,2.04357
648,1.20792
649,0.655275
650,0.853252
651,1.09636
652,0.410861
653,2.32309
654,0.129899
655,0.250574
656,0.388718
657,1.18922
658,0.471234
659,0.273898
660,6.91712
661,1.15708
662,0.201292
663,2.88637
664,0.939657
665,0.895655
666,0.977869
667,0.703139
668,0.13239
669,0.256661
670,0.607806
671,0.313173
672,0.561188
673,0.316004
674,0.894134
675,3.51135
676,0.228322
677,0.663584
678,7.37429
679,0.127327
680,0.469353
681,0.0546394
682,1.35459
683,0.839541
684,0.251579
685,0.408322
686,1.12727
687,1.25445
688,0.613178
689,1.34178
690,1.01511
691,0.54602
692,0.673074
693,2.23178
694,0.726294
695,2.81229
696,0.994527
697,1.13689
698,3.05262
699,0.662921
700,0.657704
701,0.477162
702,0.171873
703,1.82997
704,0.865801
705,1.27011
706,0.261323
707,1.28518
708,0.483357
709,0.554549
710,1.59792
711,0.681131
712,0.382893
713,2.31058
714,0.807833
715,0.419664
716,0.738525
717,0.702015
718,0.846538
719,0.376476
720,0.287941
721,0.308202
722,0.52142
723,2.49653
724,3.63279
725,0.942047
726,0.458589
727,0.109044
728,0.284506
729,0.298496
730,4.01887
731,0.120633
732,0.323033
733,0.463662
734,2.63215
735,0.153355
736,0.29464
737,2.04031
738,0.351692
739,0.270901
740,0.218493
741,0.68963
742,0.411149
743,0.669784
744,0.603928
745,0.39673
746,0.575049
747,1.76227
748,0.923116
749,0.696631
750,0.292
751,0.530466
752,1.25095
753,0.580654
754,0.629078
755,0.858988
756,0.878447
757,0.449509
758,0.339596
759,0.281113
760,1.14648
761,2.12336
762,0.664846
763,0.147047
764,0.262632
765,1.76915
766,0.544221
767,0.904204
768,0.530678
769,0.306972
770,0.473407
771,0.40168
772,0.430202
773,0.126945
774,0.346802
775,1.46419
776,1.77678
777,0.657638
778,0.318542
779,0.976208
780,0.149419
781,0.668178
782,0.474402
783,0.0849239
784,1.58899
785,0.258981
786,0.4679
787,1.12491
788,0.739634
789,0.461211
790,0.147489
791,2.89504
792,0.652986
793,1.22937
794,0.0790243
795,0.761854
796,0.585025
797,0.51376
798,0.406082
799,0.947451
800,0.273351
801,0.305135
802,1.13564
803,2.37786
804,1.03539
805,0.484131
806,1.0479
807,0.795806
808,1.01174
809,0.392193
810,0.759041
811,1.40284
812,0.216536
813,0.256661
814,0.236218
815,1.13281
816,0.975642
817,0.848487
818,0.821766
819,1.88382
820,0.697955
821,0.493121
822,0.290835
823,0.2595
824,0.82193
825,1.84541
826,0.799235
827,2.5254
828,3.07714
829,1.21555
830,0.210346
831,1.91918
832,1.94955
833,0.754349
834,1.35676
835,0.311299
836,1.07158
837,0.147637
838,0.354517
839,2.19899
840,0.31918
841,0.192434
842,0.431322
843,1.45194
844,1.08382
845,1.69452
846,0.618227
847,1.66446
848,0.324004
849,1.14729
850,0.189759
851,1.7734
852,0.712198
853,0.217839
854,0.749687
855,1.0352
856,0.320139
857,0.271715
858,0.343009
859,0.70723
860,0.15259
861,0.1029
862,0.537837
863,3.72475
864,0.513041
865,1.12738
866,0.21246
867,0.798197
868,0.239548
869,2.34597
870,0.167797
871,0.452847
872,0.466266
873,0.647394
874,1.65235
875,2.08632
876,0.497132
877,0.857015
878,0.412962
879,0.433701
880,1.30813
881,0.302704
882,0.308202
883,1.03113
884,1.84522
885,0.693225
886,0.289095
887,3.71731
888,0.178173
889,0.839289
890,1.43505
891,1.46859
892,0.876692
893,0.469823
894,1.93692
895,0.266335
896,0.488361
897,0.366411
898,0.394988
899,0.127965
900,1.07493
901,0.637373
902,0.682017
903,2.66286
904,0.472319
905,0.321422
906,0.14428
907,1.46815
908,0.511709
909,0.835187
910,0.501075
911,1.83198
912,3.75843
