t,N_f,N_g
3290,32,512
3300,32,512
3310,32,512
3320,32,512
3330,32,512
3340,32,512
3350,32,512
3360,32,512
3370,32,512
3380,32,512
3390,32,512
3400,32,512
3410,32,512
3420,32,512
3430,32,512
3440,32,512
3450,32,512
3460,32,512
3470,32,512
3480,32,512
3490,32,512
3500,32,512
3510,32,512
3520,32,512
3530,32,512
3540,32,512
3550,32,512
3560,32,512
3570,32,512
3580,32,512
3590,32,512
3600,32,512
3610,32,512
3620,32,512
3630,32,512
3640,32,512
3650,32,512
3660,32,512
3670,32,512
3680,32,512
3690,32,512
3700,32,512
3710,32,512
3720,32,512
3730,32,512
3740,32,512
3750,32,512
3760,32,512
3770,32,512
3780,32,512
3790,32,512
3800,32,512
3810,32,512
3820,32,512
3830,32,512
3840,32,512
3850,32,512
3860,32,512
3870,32,512
3880,32,512
3890,32,512
3900,32,512
3910,32,512
3920,32,512
3930,32,512
3940,32,512
3950,32,512
3960,32,512
3970,32,512
3980,32,512
3990,32,512
4000,32,512
4010,32,512
4020,32,512
4030,32,512
4040,32,512
4050,32,512
4060,32,512
4070,32,512
4080,32,512
4090,32,512
4100,32,512
4110,32,512
4120,32,512
4130,32,512
4140,32,512
4150,32,512
4160,32,512
4170,32,512
4180,32,512
4190,32,512
4200,32,512
4210,32,512
4220,32,512
4230,32,512
4240,32,512
4250,32,512
4260,32,512
4270,32,512
4280,32,512
4290,32,512
4300,32,512
4310,32,512
4320,32,512
4330,32,512
4340,32,512
4350,32,512
4360,32,512
4370,32,512
4380,32,512
4390,32,512
4400,32,512
4410,32,512
4420,32,512
4430,32,512
4440,32,512
4450,32,512
4460,32,512
4470,32,512
4480,32,512
4490,32,512
4500,32,512
4510,32,512
4520,32,512
4530,32,512
4540,32,512
4550,32,512
4560,32,512
4570,32,512
4580,32,512
4590,32,512
4600,32,512
4610,32,512
4620,32,512
4630,32,512
4640,32,512
4650,32,512
4660,32,512
4670,32,512
4680,32,512
4690,32,512
4700,32,512
4710,32,512
4720,32,512
4730,32,512
4740,32,512
4750,32,512
4760,32,512
4770,32,512
4780,32,512
4790,32,512
4800,32,512
4810,32,512
4820,32,512
4830,32,512
4840,32,512
4850,32,512
4860,32,512
4870,32,512
4880,32,512
4890,32,512
4900,32,512
4910,32,512
4920,32,512
4930,32,512
4940,32,512
4950,32,512
4960,32,512
4970,32,512
4980,32,512
4990,32,512
5000,32,512
5010,32,512
5020,32,512
5030,32,512
5040,32,512
5050,32,512
5060,32,512
5070,32,512
5080,32,512
5090,32,512
5100,32,512
5110,32,512
5120,32,512
5130,32,512
5140,32,512
5150,32,512
5160,32,512
5170,32,512
5180,32,512
5190,32,512
5200,32,512
5210,32,512
5220,32,512
5230,32,512
5240,32,512
5250,32,512
5260,32,512
5270,32,512
5280,32,512
5290,32,512
5300,32,512
5310,32,512
5320,32,512
5330,32,512
5340,32,512
5350,32,512
5360,32,512
5370,32,512
5380,32,512
5390,32,512
5400,32,512
5410,32,512
5420,32,512
5430,32,512
5440,32,512
5450,32,512
5460,32,512
5470,32,512
5480,32,512
5490,32,512
5500,32,512
5510,32,512
5520,32,512
5530,32,512
5540,32,512
5550,32,512
5560,32,512
5570,32,512
5580,32,512
5590,32,512
5600,32,512
5610,32,512
5620,32,512
5630,32,512
5640,32,512
5650,32,512
5660,32,512
5670,32,512
5680,32,512
5690,32,512
5700,32,512
5710,32,512
5720,32,512
5730,32,512
5740,32,512
5750,32,512
5760,32,512
5770,32,512
5780,32,512
5790,32,512
5800,32,512
5810,32,512
5820,32,512
5830,32,512
5840,32,512
5850,32,512
5860,32,512
5870,32,512
5880,32,512
5890,32,512
5900,32,512
5910,32,512
5920,32,512
5930,32,512
5940,32,512
5950,32,512
5960,32,512
5970,32,512
5980,32,512
5990,32,512
6000,32,512
6010,32,512
6020,32,512
6030,32,512
6040,32,512
6050,32,512
6060,32,512
6070,32,512
6080,32,512
6090,32,512
6100,32,512
6110,32,512
6120,32,512
6130,32,512
6140,32,512
6150,32,512
6160,32,512
6170,32,512
6180,32,512
6190,32,512
6200,32,512
6210,32,512
6220,32,512
6230,32,512
6240,32,512
6250,32,512
6260,32,512
6270,32,512
6280,32,512
6290,32,512
6300,32,512
6310,32,512
6320,32,512
6330,32,512
6340,32,512
6350,32,512
6360,32,512
6370,32,512
6380,32,512
6390,32,512
6400,32,512
6410,32,512
6420,32,512
6430,32,512
6440,32,512
6450,32,512
6460,32,512
6470,32,512
6480,32,512
6490,32,512
6500,32,512
6510,32,512
6520,32,512
6530,32,512
6540,32,512
6550,32,512
6560,32,512
6570,32,512
6580,32,512
6590,32,512
6600,32,512
6610,32,512
6620,32,512
6630,32,512
6640,32,512
6650,32,512
6660,32,512
6670,32,512
6680,32,512
6690,32,512
6700,32,512
6710,32,512
6720,32,512
6730,32,512
6740,32,512
6750,32,512
6760,32,512
6770,32,512
6780,32,512
6790,32,512
6800,32,512
6810,32,512
6820,32,512
6830,32,512
6840,32,512
6850,32,512
6860,32,512
6870,32,512
6880,32,512
6890,32,512
6900,32,512
6910,32,512
6920,32,512
6930,32,512
6940,32,512
6950,32,512
6960,32,512
6970,32,512
6980,32,512
6990,32,512
7000,32,512
7010,32,512
7020,32,512
7030,32,512
7040,32,512
7050,32,512
7060,32,512
7070,32,512
7080,32,512
7090,32,512
7100,32,512
7110,32,512
7120,32,512
7130,32,512
7140,32,512
7150,32,512
7160,32,512
7170,32,512
7180,32,512
7190,32,512
7200,32,512
7210,32,512
7220,32,512
7230,32,512
7240,32,512
7250,32,512
7260,32,512
7270,32,512
7280,32,512
7290,32,512
7300,32,512
7310,32,512
7320,32,512
7330,32,512
7340,32,512
7350,32,512
7360,32,512
7370,32,512
7380,32,512
7390,32,512
7400,32,512
7410,32,512
7420,32,512
7430,32,512
7440,32,512
7450,32,512
7460,32,512
7470,32,512
7480,32,512
7490,32,512
7500,32,512
7510,32,512
7520,32,512
7530,32,512
7540,32,512
7550,32,512
7560,32,512
7570,32,512
7580,32,512
7590,32,512
7600,32,512
7610,32,512
7620,32,512
7630,32,512
7640,32,512
7650,32,512
7660,32,512
7670,32,512
7680,32,512
7690,32,512
7700,32,512
7710,32,512
7720,32,512
7730,32,512
7740,32,512
7750,32,512
7760,32,512
7770,32,512
7780,32,512
7790,32,512
7800,32,512
7810,32,512
7820,32,512
7830,32,512
7840,32,512
7850,32,512
7860,32,512
7870,32,512
7880,32,512
7890,32,512
7900,32,512
7910,32,512
7920,32,512
7930,32,512
7940,32,512
7950,32,512
7960,32,512
7970,32,512
7980,32,512
7990,32,512
8000,32,512
8010,32,512
8020,32,512
8030,32,512
8040,32,512
8050,32,512
8060,32,512
8070,32,512
8080,32,512
8090,32,512
8100,32,512
8110,32,512
8120,32,512
8130,32,512
8140,32,512
8150,32,512
8160,32,512
8170,32,512
8180,32,512
8190,32,512
8200,32,512
8210,32,512
8220,32,512
8230,32,512
8240,32,512
8250,32,512
8260,32,512
8270,32,512
8280,32,512
8290,32,512
8300,32,512
8310,32,512
8320,32,512
8330,32,512
8340,32,512
8350,32,512
8360,32,512
8370,32,512
8380,32,512
8390,32,512
8400,32,512
8410,32,512
8420,32,512
8430,32,512
8440,32,512
8450,32,512
8460,32,512
8470,32,512
8480,32,512
8490,32,512
8500,32,512
8510,32,512
8520,32,512
8530,32,512
8540,32,512
8550,32,512
8560,32,512
8570,32,512
8580,32,512
8590,32,512
8600,32,512
8610,32,512
8620,32,512
8630,32,512
8640,32,512
8650,32,512
8660,32,512
8670,32,512
8680,32,512
8690,32,512
8700,32,512
8710,32,512
8720,32,512
8730,32,512
8740,32,512
8750,32,512
8760,32,512
8770,32,512
8780,32,512
8790,32,512
8800,32,512
8810,32,512
8820,32,512
8830,32,512
8840,32,512
8850,32,512
