MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,2.10993,1.91062,-0.895187
2,2.10993,1.91062,-0.895187
3,2.10993,1.91062,-0.895187
4,6.68004,6.05761,-2.81573
5,5.85276,5.34579,-2.38271
6,5.44676,4.91291,-2.3517
7,5.20281,4.70268,-2.22576
8,5.05776,4.61528,-2.06884
9,4.86512,4.37668,-2.12464
10,4.66985,4.17457,-2.09295
11,4.52593,4.07236,-1.97483
12,4.44918,3.92854,-2.08849
13,4.29046,3.84737,-1.89889
14,4.18839,3.78213,-1.79947
15,4.21742,3.76711,-1.8962
16,4.06808,3.65023,-1.79587
17,4.01689,3.62777,-1.72472
18,4.01247,3.57309,-1.82563
19,3.94078,3.44695,-1.91005
20,4.01501,3.50104,-1.96544
21,3.80784,3.28699,-1.92234
22,3.86581,3.22232,-2.13569
23,3.74238,3.10848,-2.08391
24,3.6094,3.04168,-1.94318
25,3.51421,2.96845,-1.88094
26,3.69831,3.07866,-2.04924
27,3.60035,3.04873,-1.91513
28,3.42694,2.90593,-1.81646
29,3.42694,2.90593,-1.81646
30,3.44509,2.91505,-1.83606
31,3.41087,2.87652,-1.83295
32,3.2622,2.75882,-1.74094
33,3.32071,2.82497,-1.74546
34,3.41339,2.93202,-1.74771
35,3.36631,2.92766,-1.66159
36,3.26027,2.83707,-1.60636
37,3.37032,2.93671,-1.65371
38,3.46686,2.98829,-1.75761
39,3.38781,2.95514,-1.65663
40,3.3042,2.81309,-1.73328
41,3.4041,2.89143,-1.79654
42,3.28241,2.77332,-1.75582
43,3.15217,2.73691,-1.56381
44,3.17205,2.78248,-1.52306
45,3.19222,2.74024,-1.63748
46,3.11288,2.58649,-1.73207
47,3.01112,2.50091,-1.67698
48,2.9193,2.41252,-1.64379
49,2.93365,2.44121,-1.6269
50,2.90724,2.4881,-1.5038
51,2.82502,2.3831,-1.51709
52,2.91061,2.40897,-1.63356
53,2.82775,2.27823,-1.67507
54,2.82775,2.27823,-1.67507
55,2.66983,2.11915,-1.62394
56,2.74812,2.23886,-1.59364
57,2.67626,2.12327,-1.62914
58,2.67626,2.12327,-1.62914
59,2.67626,2.12327,-1.62914
60,2.7218,2.16663,-1.6474
61,2.70247,2.11874,-1.67758
62,2.64007,2.11974,-1.57374
63,2.63491,2.1134,-1.57363
64,2.63369,2.15795,-1.50983
65,2.74103,2.28659,-1.51153
66,2.67644,2.21442,-1.50321
67,2.73032,2.25827,-1.53455
68,2.74224,2.23156,-1.59374
69,2.76942,2.20206,-1.67947
70,2.69243,2.18612,-1.57164
71,2.59219,2.10409,-1.51402
72,2.59219,2.10409,-1.51402
73,2.57091,2.09504,-1.49009
74,2.53795,2.0506,-1.49541
75,2.44039,1.93365,-1.48879
76,2.41054,1.87099,-1.5199
77,2.42453,1.92285,-1.47682
78,2.42453,1.92285,-1.47682
79,2.37098,1.89795,-1.42103
80,2.40275,1.92572,-1.43695
81,2.44996,1.92691,-1.51305
82,2.42329,1.91803,-1.48105
83,2.38989,1.91278,-1.43278
84,2.38989,1.91278,-1.43278
85,2.32022,1.84287,-1.40969
86,2.35506,1.85541,-1.45044
87,2.36787,1.82661,-1.50676
88,2.37159,1.79039,-1.5553
89,2.37159,1.79039,-1.5553
90,2.35657,1.83328,-1.48072
91,2.33975,1.82858,-1.4597
92,2.41614,1.82282,-1.58589
93,2.41614,1.82282,-1.58589
94,2.38917,1.77585,-1.59827
95,2.28825,1.71655,-1.51312
96,2.30717,1.69899,-1.56092
97,2.29497,1.78368,-1.44408
98,2.24448,1.68815,-1.47912
99,2.2787,1.75704,-1.45096
100,2.304,1.73989,-1.51036
101,2.304,1.73989,-1.51036
102,2.30988,1.76329,-1.4921
103,2.25974,1.71951,-1.46619
104,2.29732,1.7389,-1.50131
105,2.26406,1.71906,-1.47336
106,2.26984,1.70264,-1.50106
107,2.27603,1.82726,-1.35699
108,2.27603,1.82726,-1.35699
109,2.25618,1.84126,-1.30389
110,2.20602,1.72459,-1.37563
111,2.11273,1.63105,-1.34287
112,2.14875,1.69387,-1.32209
113,2.15443,1.64797,-1.38771
114,2.16329,1.67042,-1.37459
115,2.16329,1.67042,-1.37459
116,2.20172,1.73146,-1.36
