MDTU,plaq,Re(det),Im(det),link
1,0.810309,0.99905,0.198234,0.0855357
2,0.810309,0.99905,0.198234,0.0855357
3,0.810309,0.99905,0.198234,0.0855357
4,1.78416,40.1434,6.88433,0.152168
5,1.59021,26.2039,4.62512,0.139502
6,1.53031,22.1637,3.9628,0.1351
7,1.47813,19.7098,3.62606,0.131
8,1.47281,18.6666,3.42776,0.130861
9,1.41149,17.6861,3.33553,0.125261
10,1.38059,16.1701,3.05643,0.123043
11,1.38571,15.1514,2.89508,0.123355
12,1.3547,14.2363,2.74248,0.121116
13,1.31579,13.3101,2.6068,0.117881
14,1.26287,12.2647,2.41944,0.11364
15,1.25763,12.1832,2.40794,0.113707
16,1.21977,11.1085,2.21779,0.110633
17,1.23108,11.2165,2.24419,0.111423
18,1.23075,10.4754,2.08135,0.112349
19,1.17328,9.75742,1.95946,0.107419
20,1.18233,9.64861,1.94199,0.108924
21,1.1526,8.94508,1.82877,0.106095
22,1.17284,8.91679,1.80094,0.108294
23,1.13276,8.24759,1.69362,0.104994
24,1.08772,7.66167,1.61827,0.100971
25,1.05606,7.24274,1.56022,0.0981767
26,1.08753,7.71843,1.60912,0.101466
27,1.0624,7.2366,1.53547,0.0992639
28,1.00602,6.60121,1.44147,0.0941572
29,1.00602,6.60121,1.44147,0.0941572
30,1.05302,6.573,1.41424,0.0987443
31,1.09061,6.53311,1.35467,0.102394
32,1.05114,6.03153,1.29915,0.0988695
33,1.05224,6.11251,1.30352,0.0990989
34,1.05298,6.19323,1.29903,0.0996431
35,1.06541,6.02612,1.26005,0.101119
36,1.01199,5.66071,1.22208,0.09606
37,1.02658,5.87066,1.2561,0.0977794
38,1.05876,6.03737,1.26706,0.100903
39,1.06196,5.73457,1.19377,0.101431
40,1.03636,5.32128,1.12862,0.099356
41,1.03453,5.36008,1.13373,0.0995915
42,1.01766,5.06597,1.07502,0.098045
43,0.984534,4.70197,1.02371,0.0949866
44,1.00102,4.69766,1.02509,0.0966263
45,1.0046,4.67762,1.01363,0.0973623
46,0.973371,4.43413,0.965205,0.0943519
47,0.925735,4.08956,0.921295,0.0899329
48,0.912253,3.90666,0.879368,0.0886379
49,0.912051,3.82094,0.862575,0.0888884
50,0.916613,3.71526,0.845177,0.089479
51,0.899619,3.49679,0.798873,0.0880366
52,0.911914,3.51025,0.792582,0.0894861
53,0.907895,3.42453,0.775897,0.0893044
