MDTU,0,2,4,6,8,10
10,0.0354316,0.0359663,0.0360817,0.0362601,0.0370244,0.0374935
20,0.0350202,0.035132,0.0359509,0.0362856,0.0364923,0.0366657
30,0.0343966,0.034812,0.0351516,0.0354838,0.0356571,0.0358857
40,0.0330831,0.0335764,0.0340465,0.0341586,0.0349274,0.0351106
50,0.0315257,0.0317379,0.0324287,0.0325375,0.0333688,0.0334797
60,0.0308163,0.0312429,0.0319161,0.0321535,0.0326914,0.0328871
70,0.0320634,0.0326119,0.0327179,0.0331026,0.0333644,0.033717
80,0.0290224,0.0290803,0.0303106,0.0306451,0.0316035,0.0317916
90,0.0319384,0.0322217,0.0326209,0.0326555,0.0330775,0.0333009
100,0.0286451,0.0287325,0.0302755,0.0305197,0.0313022,0.0317025
110,0.0286058,0.0288467,0.0299561,0.0303086,0.0310089,0.0313039
120,0.0284849,0.028844,0.0298589,0.0302009,0.0303607,0.030588
130,0.0292196,0.0293673,0.0300059,0.0302991,0.0306488,0.030885
140,0.0301642,0.0303151,0.0304372,0.0310605,0.0311694,0.03138
150,0.0291064,0.0292024,0.0299594,0.0300245,0.0306619,0.0308712
160,0.0294373,0.0302983,0.0304684,0.0307958,0.0309213,0.0311111
170,0.0284306,0.0285268,0.029618,0.0298929,0.0301029,0.0303742
180,0.0294272,0.0295409,0.0299954,0.030081,0.0304748,0.0306159
190,0.0310403,0.031404,0.031547,0.0318321,0.0320897,0.0322104
200,0.027819,0.0279725,0.0289543,0.0290075,0.0297727,0.0300114
210,0.0282469,0.0285089,0.029141,0.0293733,0.0297324,0.0302512
220,0.0277602,0.0281166,0.0287706,0.0291093,0.0300649,0.03014
230,0.0285564,0.0289782,0.0291576,0.0295748,0.0296505,0.0300649
240,0.0269125,0.0276283,0.0290772,0.0294997,0.0296133,0.0299343
250,0.029263,0.0295303,0.029742,0.0302062,0.0304542,0.0305879
260,0.0289661,0.0291418,0.0294364,0.0299304,0.0301691,0.030519
270,0.0279265,0.0282029,0.028765,0.0288534,0.0299673,0.0302918
280,0.0294332,0.0296322,0.030145,0.0304206,0.030793,0.0310885
290,0.0277504,0.0285357,0.0293143,0.0295191,0.0300046,0.030214
300,0.0291199,0.029217,0.0297021,0.0299334,0.0302168,0.0302802
310,0.0283852,0.0285306,0.0300073,0.0301484,0.0308918,0.0310337
320,0.0280526,0.028168,0.028803,0.0290581,0.0296074,0.0299604
330,0.0275882,0.0281396,0.0290267,0.029294,0.0294216,0.0297225
340,0.0270807,0.0271995,0.0275035,0.027858,0.0282538,0.0284777
350,0.0289478,0.029048,0.0292704,0.029555,0.029877,0.0300171
360,0.0285131,0.029221,0.029443,0.0296344,0.0297225,0.0301996
370,0.0285338,0.0286066,0.0291819,0.0293421,0.0298477,0.0301883
380,0.0286779,0.0293545,0.0294355,0.0297822,0.0298667,0.0300769
390,0.0272398,0.0276176,0.0283435,0.0287739,0.0288712,0.0289565
400,0.0275302,0.0279368,0.028487,0.0285941,0.029588,0.0297018
410,0.0280317,0.0284403,0.0287295,0.0289363,0.0297758,0.0299553
420,0.0268736,0.0271012,0.0286069,0.0287162,0.0290456,0.0291645
430,0.028048,0.028222,0.0283631,0.0286529,0.0294257,0.0298109
440,0.0288313,0.0290031,0.0293834,0.0294672,0.0296529,0.0300463
450,0.0283111,0.0286657,0.0293092,0.0296283,0.029842,0.0300478
460,0.0290396,0.0291846,0.0302049,0.030282,0.0305402,0.0306663
470,0.0283024,0.0284269,0.0288386,0.0289981,0.0295424,0.0297934
480,0.0285636,0.0288308,0.0293588,0.0296371,0.0299699,0.0302135
490,0.0271013,0.0272642,0.0282021,0.0286928,0.0293173,0.0297631
500,0.028206,0.0284521,0.0297124,0.0298125,0.0299215,0.030059
510,0.0282469,0.0283463,0.0290063,0.0294777,0.0296729,0.0298205
520,0.028577,0.0294254,0.0299444,0.0301851,0.0303344,0.0306932
530,0.0291835,0.0297368,0.0299645,0.0300664,0.030239,0.0305171
540,0.0278917,0.0280134,0.0283949,0.0288783,0.0292472,0.0293348
550,0.0293157,0.0294532,0.0297594,0.0301251,0.0302508,0.0303984
560,0.028488,0.0285829,0.0290785,0.0292817,0.0297324,0.0299345
570,0.027788,0.0280081,0.0291891,0.0292449,0.0295447,0.0298158
580,0.0286159,0.0293471,0.0295374,0.0299938,0.0301379,0.0304458
590,0.0280941,0.0283976,0.0285068,0.0289982,0.0296635,0.0297817
600,0.0288536,0.0289261,0.0294991,0.0298507,0.0300541,0.0301228
610,0.0274961,0.0276743,0.0282752,0.0285003,0.0288568,0.0291387
620,0.0274689,0.0277197,0.0287079,0.0288532,0.0293918,0.0294387
630,0.0275617,0.027655,0.0286576,0.0288932,0.0292054,0.029284
640,0.0279634,0.0284083,0.0284497,0.0288279,0.0295184,0.0298586
650,0.0296314,0.0300999,0.0302828,0.030523,0.0307922,0.0311076
660,0.0297116,0.0300757,0.0303126,0.0304234,0.0307816,0.0308416
670,0.0282612,0.0283979,0.0292691,0.0295344,0.0299556,0.0301745
680,0.0280408,0.0283977,0.0292759,0.0296901,0.0298516,0.0299532
690,0.0289911,0.0290863,0.0297528,0.0298744,0.0305519,0.0306482
700,0.0285545,0.0287587,0.029037,0.0293851,0.0296176,0.0299262
710,0.0277928,0.0279082,0.0291277,0.0292947,0.0296114,0.0300056
720,0.0265619,0.0271745,0.0282942,0.0283737,0.0285769,0.0287688
730,0.0289949,0.0291303,0.0293369,0.0294485,0.0297557,0.0299307
740,0.0280382,0.0281923,0.0287377,0.0289225,0.0293812,0.0296659
750,0.0253779,0.0254805,0.027351,0.0276009,0.0282335,0.0285038
760,0.027423,0.0277338,0.0288959,0.0292903,0.0294614,0.0296977
770,0.0263099,0.0265213,0.0270123,0.0271038,0.0274175,0.0275345
780,0.0268637,0.0275343,0.0277727,0.028087,0.028222,0.0283305
790,0.0261432,0.0262023,0.0275272,0.0275759,0.0282509,0.0284311
800,0.0269869,0.0274908,0.0280141,0.0282257,0.0285779,0.0287023
810,0.0285931,0.0286827,0.0289465,0.0292323,0.0294453,0.0295796
820,0.0265434,0.0267911,0.0277942,0.0280362,0.028767,0.0290373
830,0.0274506,0.0280077,0.0283991,0.0284997,0.0291394,0.0293846
840,0.0283151,0.0283761,0.0290725,0.0292031,0.030026,0.0301555
850,0.0278009,0.0279982,0.0286526,0.028784,0.0289625,0.029259
860,0.0274607,0.0274952,0.0280482,0.0283553,0.0285245,0.0287256
870,0.0275955,0.0277362,0.0279807,0.0283652,0.028619,0.0287742
880,0.0280048,0.0281183,0.0294328,0.029558,0.0299004,0.0300843
890,0.0278075,0.028097,0.0288508,0.029365,0.0297622,0.0298828
900,0.0271211,0.0272264,0.027595,0.0277647,0.0280766,0.0282477
910,0.0264854,0.0267463,0.0278516,0.0280326,0.0282933,0.0285218
920,0.0272544,0.0274794,0.0284773,0.0285877,0.0292321,0.029373
930,0.0274263,0.0278436,0.0279299,0.0280469,0.0290279,0.0291653
940,0.0259295,0.0263596,0.0272665,0.0273533,0.0284906,0.0286132
950,0.0268969,0.0270614,0.0279431,0.0283024,0.0288238,0.0289604
960,0.0266322,0.0267928,0.0280823,0.0282342,0.0286622,0.0288969
970,0.0273072,0.027358,0.0281109,0.0284441,0.0288776,0.0290303
980,0.0263899,0.0264238,0.0275227,0.0275991,0.0279957,0.0280537
990,0.0274099,0.0274991,0.0286849,0.0288039,0.0288478,0.0289985
1000,0.0279906,0.0281624,0.0284527,0.0288461,0.0293536,0.0297015
1010,0.0279862,0.0284199,0.0286891,0.0292655,0.0298125,0.0299428
1020,0.0264877,0.026593,0.0277807,0.0279231,0.0283406,0.0286091
1030,0.0279246,0.0280504,0.0286316,0.0288763,0.029125,0.0293033
1040,0.0283003,0.0287882,0.0291834,0.0293724,0.0294891,0.0296614
1050,0.027707,0.0278338,0.0290725,0.0293413,0.0294826,0.0296073
1060,0.0284974,0.0288643,0.029022,0.029308,0.0293989,0.0296525
1070,0.0285423,0.0286726,0.0287918,0.0289813,0.0294834,0.0296631
1080,0.0277648,0.027963,0.0288094,0.0289348,0.0290911,0.0294854
1090,0.0276105,0.0282753,0.0283403,0.0285806,0.0292587,0.0294197
1100,0.0284801,0.0285497,0.0298039,0.0299898,0.0302887,0.0304351
1110,0.0275342,0.0279389,0.0280861,0.028211,0.0291586,0.0294396
1120,0.0274376,0.0276123,0.0281206,0.02827,0.0289024,0.029037
1130,0.0262969,0.0265232,0.0280093,0.0281765,0.0282922,0.028477
1140,0.0297751,0.0301719,0.0303262,0.0307294,0.0308778,0.0309264
