t,cond_num
10,6.36057
20,6.34533
30,6.34563
40,6.37539
50,6.406
60,6.41472
70,6.36777
80,6.45886
90,6.35117
100,6.45415
110,6.45098
120,6.45312
130,6.4197
140,6.38147
150,6.42085
160,6.40004
170,6.44123
180,6.39526
190,6.34439
200,6.45469
210,6.44229
220,6.4467
230,6.42168
240,6.4784
250,6.39361
260,6.41211
270,6.43907
280,6.39589
290,6.44744
300,6.40011
310,6.4274
320,6.43663
330,6.457
340,6.46808
350,6.40202
360,6.4128
370,6.41262
380,6.40743
390,6.45166
400,6.44569
410,6.43427
420,6.47447
430,6.42546
440,6.39089
450,6.41455
460,6.39379
470,6.41764
480,6.41164
490,6.45439
500,6.42702
510,6.42242
520,6.40524
530,6.3822
540,6.43182
550,6.37767
560,6.40597
570,6.4262
580,6.4066
590,6.43173
600,6.39772
610,6.44094
620,6.44781
630,6.44885
640,6.42992
650,6.36634
660,6.36785
670,6.42611
680,6.43444
690,6.39588
700,6.41115
710,6.43376
720,6.48896
730,6.38955
740,6.41731
750,6.51792
760,6.439
770,6.49319
780,6.46714
790,6.48813
800,6.45846
810,6.40252
820,6.46879
830,6.44481
840,6.41227
850,6.43445
860,6.44142
870,6.43971
880,6.4279
890,6.43245
900,6.45776
910,6.48039
920,6.44734
930,6.44575
940,6.49597
950,6.46154
960,6.4666
970,6.44178
980,6.47951
990,6.43551
1000,6.41513
1010,6.42023
1020,6.47357
1030,6.41803
1040,6.39978
1050,6.42722
1060,6.39046
1070,6.39532
1080,6.42279
1090,6.43701
1100,6.40472
1110,6.43077
1120,6.43706
1130,6.47494
1140,6.3564
1150,6.43007
1160,6.37014
1170,6.42848
1180,6.40539
1190,6.40695
1200,6.35678
1210,6.42132
1220,6.42859
1230,6.44306
1240,6.42334
1250,6.42877
1260,6.41659
1270,6.39895
1280,6.46191
1290,6.42749
1300,6.44187
1310,6.42873
1320,6.4186
1330,6.39796
1340,6.38136
1350,6.43594
1360,6.41648
1370,6.41226
1380,6.44965
1390,6.43677
1400,6.44646
1410,6.46033
1420,6.42109
1430,6.46408
1440,6.38461
1450,6.39343
1460,6.37406
1470,6.41144
1480,6.3944
1490,6.42807
1500,6.40196
1510,6.38985
1520,6.4556
1530,6.39667
1540,6.46933
1550,6.42884
1560,6.3845
1570,6.41
1580,6.49828
1590,6.47399
1600,6.46386
1610,6.38964
1620,6.41255
1630,6.4458
1640,6.40804
1650,6.37083
1660,6.42548
1670,6.44841
1680,6.44204
1690,6.42105
1700,6.41536
1710,6.46072
1720,6.4424
1730,6.39608
1740,6.43821
1750,6.38998
1760,6.46921
1770,6.41117
1780,6.4162
1790,6.43449
1800,6.42303
1810,6.40412
1820,6.44405
1830,6.42599
1840,6.41465
1850,6.41576
1860,6.40265
1870,6.39136
1880,6.44871
1890,6.4202
1900,6.42049
1910,6.45179
1920,6.42096
1930,6.42953
1940,6.40169
1950,6.42968
1960,6.42589
1970,6.38644
1980,6.40725
1990,6.398
2000,6.4721
2010,6.42782
2020,6.46375
2030,6.43116
2040,6.41654
2050,6.4205
2060,6.4473
2070,6.40892
2080,6.48564
2090,6.418
2100,6.43883
2110,6.42233
2120,6.44315
2130,6.4181
2140,6.34895
2150,6.41872
2160,6.4461
2170,6.44207
2180,6.4472
2190,6.46104
2200,6.43991
2210,6.44523
2220,6.38175
2230,6.40167
2240,6.41055
2250,6.39613
2260,6.38382
2270,6.41373
2280,6.35996
2290,6.40824
2300,6.45723
2310,6.41924
2320,6.422
2330,6.42556
2340,6.4521
2350,6.39515
2360,6.38184
2370,6.41057
2380,6.42208
2390,6.40592
2400,6.40935
2410,6.45321
2420,6.42399
2430,6.4415
2440,6.48564
2450,6.41794
2460,6.44522
2470,6.44584
2480,6.51996
2490,6.50636
2500,6.44113
2510,6.43213
2520,6.45356
2530,6.45318
2540,6.48719
2550,6.3953
2560,6.40595
2570,6.3602
2580,6.38526
2590,6.41226
2600,6.39028
2610,6.41561
2620,6.42811
2630,6.41467
2640,6.41547
2650,6.45161
2660,6.41709
2670,6.40329
2680,6.43844
2690,6.42049
2700,6.44277
2710,6.41657
2720,6.42188
2730,6.42247
2740,6.41814
2750,6.42791
2760,6.40526
2770,6.34394
2780,6.43166
2790,6.42436
2800,6.42725
2810,6.39575
2820,6.43365
2830,6.40632
2840,6.39879
2850,6.43097
2860,6.38497
2870,6.42372
2880,6.51415
2890,6.47516
2900,6.39381
2910,6.4046
2920,6.44186
2930,6.44371
2940,6.39373
2950,6.39694
2960,6.44376
2970,6.43624
2980,6.43773
2990,6.42841
3000,6.37881
3010,6.43315
3020,6.37545
3030,6.44264
3040,6.42812
3050,6.45227
3060,6.48301
3070,6.43409
3080,6.43297
3090,6.44597
3100,6.41317
3110,6.41406
3120,6.42929
3130,6.42755
3140,6.43125
3150,6.43898
3160,6.39264
3170,6.49505
3180,6.42267
3190,6.47487
3200,6.44967
3210,6.41657
3220,6.42931
3230,6.37351
3240,6.39007
3250,6.37904
3260,6.44695
3270,6.39268
3280,6.4092
3290,6.43395
3300,6.41772
3310,6.44173
3320,6.4203
3330,6.4331
3340,6.4306
3350,6.41812
3360,6.44835
3370,6.46867
3380,6.4147
3390,6.414
3400,6.40666
3410,6.4391
3420,6.39273
3430,6.42674
3440,6.45923
3450,6.38323
3460,6.42488
3470,6.41937
3480,6.44044
3490,6.43907
3500,6.46108
3510,6.4443
3520,6.45888
3530,6.42561
3540,6.42171
3550,6.39077
3560,6.45784
3570,6.33655
3580,6.3793
3590,6.42737
3600,6.49593
3610,6.49767
3620,6.42577
3630,6.42121
3640,6.35922
3650,6.37635
3660,6.42414
3670,6.4019
3680,6.39563
3690,6.42162
3700,6.40404
3710,6.43415
3720,6.43046
3730,6.36707
3740,6.43598
3750,6.4387
3760,6.40556
3770,6.39945
3780,6.43917
3790,6.44459
3800,6.40164
3810,6.41469
3820,6.42493
3830,6.35257
3840,6.39277
3850,6.42841
3860,6.4094
3870,6.40765
3880,6.38937
3890,6.41592
3900,6.46897
3910,6.44249
3920,6.44411
3930,6.45712
3940,6.40529
3950,6.44734
3960,6.42838
3970,6.4314
3980,6.44555
3990,6.36497
4000,6.43444
4010,6.42506
4020,6.42074
4030,6.40202
