MDTU,|det-1|^2,1-Re(det),Im(det)
1,1.10425,-0.25856,0.000235343
2,1.10425,-0.25856,0.000235343
3,1.10425,-0.25856,0.000235343
4,3110.23,-38.0965,0.00188605
5,1354.23,-25.4203,-0.00155184
6,983.887,-21.8393,-0.000635485
7,789.789,-19.7018,-0.0037638
8,707.269,-18.63,0.00109778
9,654.809,-18.1903,-0.000524134
10,551.193,-16.7445,0.000193378
11,484.727,-15.7093,-7.1396e-05
12,432.346,-14.9048,-0.000390686
13,383.541,-14.1275,-0.000683347
14,332.101,-13.2599,-0.00159764
15,325.168,-13.0743,0.000216099
16,274.622,-12.0956,0.000441032
17,277.757,-12.1207,0.00110995
18,237.572,-11.1134,0.000560157
19,212.497,-10.6513,0.000894529
20,202.913,-10.2979,-0.000594796
21,177.431,-9.6991,0.0010039
22,171.66,-9.4291,-0.000483227
23,150.271,-8.90954,-0.000154621
24,133.434,-8.49198,0.000163394
25,121.391,-8.15474,0.000803348
26,133.899,-8.46971,0.000457511
27,118.91,-8.01149,-0.00153024
28,103.111,-7.58008,-0.000185063
29,103.111,-7.58008,-0.000185063
30,97.2827,-7.21653,-0.000567541
31,91.5494,-6.85804,0.000332657
32,80.3321,-6.50115,-0.00176223
33,81.5146,-6.51557,0.00041076
34,82.8978,-6.54631,0.000227061
35,76.3749,-6.20266,-0.000231461
36,70.3652,-6.06861,-0.000101993
37,74.598,-6.20932,4.19222e-05
38,76.4941,-6.1999,0.00119926
39,67.9668,-5.80141,-0.000736864
40,59.1469,-5.43664,-0.00032098
41,59.9278,-5.46919,0.00116483
42,53.6418,-5.17901,-0.000290887
43,47.2628,-4.90982,0.000146253
44,46.3263,-4.81742,-0.000272488
45,44.9628,-4.69629,0.000104749
46,41.1784,-4.5371,-0.000656555
47,36.3405,-4.33212,-0.00052833
48,33.1903,-4.14187,-0.000462173
49,31.4424,-4.01232,-0.00023559
50,29.408,-3.85883,-0.000300317
51,25.9037,-3.61081,-0.000113795
52,25.5826,-3.55424,0.000197749
53,24.2345,-3.45038,0.000112854
54,24.2345,-3.45038,0.000112854
55,19.8419,-3.20509,-0.000123071
56,21.2063,-3.26872,0.000790992
57,19.2194,-3.12501,-0.000221217
58,19.2194,-3.12501,-0.000221217
59,19.2194,-3.12501,-0.000221217
60,20.0126,-3.1783,-0.000157726
61,18.2135,-2.9936,0.000142344
62,17.8975,-3.03542,0.000236975
63,17.1186,-2.96232,8.62421e-05
