ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.994561,-0.00747296,null,null,null
0.344321,null,0.273792,null,null
0.249626,null,null,0.20515,null
0.000217131,null,null,null,0.00250861
0.994561,-0.00747296,null,null,null
0.344321,null,0.273792,null,null
0.249626,null,null,0.20515,null
0.000217131,null,null,null,0.00250861
0.994561,-0.00747296,null,null,null
0.344321,null,0.273792,null,null
0.249626,null,null,0.20515,null
0.000217131,null,null,null,0.00250861
0.993518,-0.00919962,null,null,null
11.9679,null,11.5992,null,null
9.91139,null,null,8.91907,null
-0.0040917,null,null,null,-0.000727875
0.995088,-0.00528531,null,null,null
7.39046,null,6.08901,null,null
7.43035,null,null,6.84224,null
-0.00482082,null,null,null,0.0018064
0.991498,-0.00767264,null,null,null
8.56679,null,5.10855,null,null
5.7149,null,null,5.19006,null
-0.00446283,null,null,null,-0.00409989
0.990801,-0.0097794,null,null,null
6.28894,null,4.57955,null,null
4.53951,null,null,5.56968,null
0.00357282,null,null,null,-0.000882633
0.988016,-0.00555289,null,null,null
5.43537,null,4.50526,null,null
2.73146,null,null,6.14261,null
-0.005526,null,null,null,0.00547125
0.991675,-0.00660352,null,null,null
5.55036,null,5.86803,null,null
1.45835,null,null,4.54045,null
0.0032851,null,null,null,0.00230286
0.990179,-0.00723088,null,null,null
4.79814,null,6.4169,null,null
1.65263,null,null,4.44027,null
0.00879424,null,null,null,-0.00168367
0.984472,-0.00376656,null,null,null
5.5717,null,7.64335,null,null
1.84791,null,null,4.56013,null
0.000977921,null,null,null,0.0109179
0.985459,-0.00440543,null,null,null
5.93781,null,6.65666,null,null
1.88231,null,null,4.20986,null
0.00902352,null,null,null,0.00199301
0.986829,-0.00155404,null,null,null
4.97893,null,5.71961,null,null
2.76895,null,null,3.78449,null
-0.000390934,null,null,null,0.0139465
0.98994,-0.000195092,null,null,null
5.63444,null,5.51307,null,null
2.98376,null,null,2.68737,null
-0.00453079,null,null,null,0.0113083
0.991459,0.0024677,null,null,null
4.72315,null,5.48149,null,null
3.01633,null,null,2.71384,null
-0.0010375,null,null,null,0.00221351
0.991034,9.76499e-05,null,null,null
4.26992,null,6.18845,null,null
2.65607,null,null,3.24085,null
-0.00204334,null,null,null,0.00442956
0.989266,0.00222327,null,null,null
3.02149,null,7.13481,null,null
2.66018,null,null,3.11822,null
-4.4525e-05,null,null,null,0.0010709
0.987151,0.000471695,null,null,null
2.49496,null,7.0122,null,null
2.31155,null,null,2.47281,null
0.00432129,null,null,null,0.00378888
0.991105,0.00117239,null,null,null
3.56168,null,6.80708,null,null
2.09974,null,null,2.64026,null
0.00236151,null,null,null,0.00859114
0.991871,-0.00408645,null,null,null
3.93109,null,5.77428,null,null
2.6132,null,null,2.0126,null
-0.00432173,null,null,null,0.00238874
0.990231,-0.00347109,null,null,null
3.81904,null,6.34767,null,null
2.98002,null,null,1.73165,null
-0.00245021,null,null,null,0.00982622
0.988236,-0.000273754,null,null,null
3.66899,null,5.92446,null,null
2.66418,null,null,2.61167,null
0.0062227,null,null,null,0.00122511
0.989138,-0.00331793,null,null,null
2.90008,null,5.36132,null,null
2.37803,null,null,2.14661,null
0.00136783,null,null,null,-0.000179676
0.991085,-0.00222311,null,null,null
2.54424,null,4.38806,null,null
2.25221,null,null,2.0662,null
0.00554063,null,null,null,-0.00223023
0.992138,-0.00477504,null,null,null
3.34848,null,4.48752,null,null
3.18876,null,null,2.01791,null
-0.00165509,null,null,null,-0.00169815
0.993372,-0.00854122,null,null,null
2.94296,null,3.69006,null,null
3.14925,null,null,1.94077,null
-0.000690119,null,null,null,-0.0154955
0.993829,-0.0073968,null,null,null
2.74101,null,4.7995,null,null
2.98179,null,null,2.23042,null
0.00523616,null,null,null,-0.00217914
0.996212,-0.00441196,null,null,null
2.32234,null,4.40559,null,null
3.16271,null,null,1.6143,null
-0.000860669,null,null,null,-0.00170507
0.996212,-0.00441196,null,null,null
2.32234,null,4.40559,null,null
3.16271,null,null,1.6143,null
-0.000860669,null,null,null,-0.00170507
0.988437,-0.00603739,null,null,null
2.33628,null,4.69159,null,null
2.89863,null,null,1.52155,null
-0.00145854,null,null,null,-0.00187405
0.982442,-0.0105178,null,null,null
2.32979,null,5.01342,null,null
2.45578,null,null,1.42742,null
-0.002866,null,null,null,0.00802786
0.982305,-0.0101467,null,null,null
2.42701,null,4.64275,null,null
2.03532,null,null,1.67474,null
0.00696025,null,null,null,0.00077511
0.984315,-0.00806362,null,null,null
2.52581,null,5.36405,null,null
2.08629,null,null,2.09115,null
-0.00074479,null,null,null,-0.00484615
0.987349,-0.0071559,null,null,null
2.05445,null,4.69094,null,null
1.80146,null,null,2.08447,null
0.0037861,null,null,null,-0.00153015
0.984243,-0.00381348,null,null,null
2.0588,null,3.68986,null,null
1.22279,null,null,2.01991,null
-0.00594284,null,null,null,-0.000825491
0.987586,-0.00508856,null,null,null
0.611027,null,4.35175,null,null
1.20914,null,null,2.28492,null
-0.00337334,null,null,null,-0.00132106
0.990286,-0.00878961,null,null,null
1.12722,null,4.44139,null,null
1.28899,null,null,2.32918,null
0.00283542,null,null,null,0.00040171
0.989154,-0.00774061,null,null,null
0.809971,null,3.56325,null,null
1.80394,null,null,2.18142,null
0.00209567,null,null,null,-0.00234369
0.984803,-0.00912529,null,null,null
0.99904,null,3.57429,null,null
2.13809,null,null,2.17969,null
0.00478439,null,null,null,0.00377369
0.984214,-0.00895424,null,null,null
0.56092,null,3.52605,null,null
1.90809,null,null,1.8374,null
0.00389464,null,null,null,-0.00101758
0.988586,-0.00748724,null,null,null
0.0198801,null,3.18399,null,null
1.88882,null,null,2.1218,null
-0.00690754,null,null,null,0.00196957
0.986871,-0.0105918,null,null,null
0.504328,null,3.17354,null,null
1.52153,null,null,1.98766,null
-0.000156174,null,null,null,0.00131911
0.985337,-0.014466,null,null,null
0.811564,null,3.195,null,null
1.17823,null,null,2.6628,null
-0.0063169,null,null,null,0.00647547
0.983205,-0.0134791,null,null,null
1.11729,null,2.93049,null,null
0.679001,null,null,2.69494,null
0.000348895,null,null,null,0.00142454
0.984402,-0.0115741,null,null,null
1.65079,null,3.36821,null,null
0.846139,null,null,2.11664,null
-0.00291858,null,null,null,-0.00643611
0.985568,-0.00770996,null,null,null
1.58004,null,3.20355,null,null
1.26109,null,null,2.15824,null
0.00330694,null,null,null,-0.00779091
0.988293,-0.0108215,null,null,null
1.66657,null,3.13198,null,null
0.712415,null,null,2.2479,null
-0.00451942,null,null,null,-0.00116682
0.986046,-0.0099339,null,null,null
1.91804,null,3.13094,null,null
0.706815,null,null,2.0319,null
-0.00314006,null,null,null,-0.00316875
0.986176,-0.00907346,null,null,null
1.30157,null,3.11231,null,null
0.434673,null,null,1.95656,null
-0.0100493,null,null,null,0.0103676
0.984155,-0.00794507,null,null,null
0.838421,null,2.43541,null,null
0.368579,null,null,1.8775,null
-0.00608256,null,null,null,0.000591059
0.983339,-0.0098056,null,null,null
1.0588,null,3.1337,null,null
