t,cg_iters
1,29852
2,29715
3,29565
4,29854
5,29308
6,29497
7,29375
8,29486
9,29871
10,30094
11,15047
12,15110
13,15249
14,15115
15,15295
16,15153
17,15251
18,15375
19,15142
20,14985
21,9812
22,9811
23,9825
24,9891
25,9837
26,9853
27,9965
28,9899
29,9898
30,9827
31,7588
32,7623
33,7696
34,7715
35,7617
36,7585
37,7672
38,7597
39,7671
40,7664
41,7636
42,7743
43,7877
44,7886
45,7817
46,7741
47,7789
48,7787
49,7667
50,7760
51,7818
52,7780
53,7777
54,7712
55,7838
56,7766
57,7749
58,7685
59,7680
60,7729
61,7795
62,7711
63,7672
64,7739
65,7759
66,7764
67,7729
68,7756
69,7815
70,7687
71,7724
72,7749
73,7810
74,7771
75,7886
76,7876
77,7920
78,7795
79,7878
80,7844
81,7842
82,7791
83,7727
84,7784
85,7771
86,7773
87,7733
88,7827
89,7816
90,7725
91,7724
92,7782
93,7832
94,7777
95,7822
96,7913
97,7801
98,7729
99,7765
100,7858
101,7424
102,7396
103,7549
104,7384
105,7334
106,7332
107,7296
108,7358
109,7389
110,7446
111,7431
112,7425
113,7366
114,7389
115,7392
116,7429
117,7341
118,7401
119,7375
120,7396
121,7393
122,7489
123,7355
124,7373
125,7329
126,7332
127,7298
128,7295
129,7297
130,7385
131,7344
132,7354
133,7360
134,7386
135,7351
136,7384
137,7328
138,7368
139,7332
140,7273
141,7297
142,7471
143,7517
144,7405
145,7360
146,7434
147,7412
148,7430
149,7540
150,7466
151,7352
152,7341
153,7294
154,7302
155,7298
156,7362
157,7317
158,7407
159,7314
160,7303
161,7315
162,7378
163,7348
164,7256
165,7300
166,7323
167,7325
168,7308
169,7394
170,7380
171,7502
172,7428
173,7417
174,7370
175,7335
176,7286
177,7419
178,7395
179,7398
180,7379
181,7318
182,7332
183,7372
184,7381
185,7378
186,7399
187,7338
188,7387
189,7445
190,7289
191,7252
192,7268
193,7393
194,7405
195,7330
196,7326
197,7417
198,7400
199,7370
200,7409
201,7378
202,7433
203,7469
204,7434
205,7395
206,7369
207,7398
208,7440
209,7446
210,7357
211,7436
212,7456
213,7368
214,7304
215,7315
216,7293
217,7336
218,7390
219,7424
220,7430
221,7471
222,7303
223,7380
224,7357
225,7356
226,7339
227,7363
228,7363
229,7398
230,7415
231,7342
232,7446
233,7472
234,7505
235,7448
236,7396
237,7404
238,7455
239,7398
240,7450
241,7412
242,7457
243,7451
244,7452
245,7432
246,7479
247,7483
248,7394
249,7356
250,7352
251,7322
252,7410
253,7344
254,7363
255,7454
256,7416
257,7394
258,7371
259,7365
260,7358
261,7422
262,7460
263,7436
264,7504
265,7378
266,7438
267,7361
268,7458
269,7396
270,7468
271,7410
272,7373
273,7464
274,7275
275,7375
276,7287
277,7313
278,7264
279,7256
280,7328
281,7268
282,7316
283,7287
284,7239
285,7277
286,7266
287,7313
288,7365
289,7465
290,7406
291,7401
292,7325
293,7390
294,7396
295,7378
296,7365
297,7346
298,7348
299,7332
300,7294
301,7358
302,7385
303,7272
304,7328
305,7276
306,7417
307,7431
308,7417
309,7324
310,7338
311,7417
312,7395
313,7287
314,7337
315,7407
316,7380
317,7407
318,7408
319,7358
320,7410
321,7406
322,7347
323,7428
324,7441
325,7479
326,7469
327,7358
328,7482
329,7443
330,7435
331,7399
332,7417
333,7387
334,7384
335,7466
336,7440
337,7426
338,7427
339,7484
340,7515
341,7579
342,7469
343,7480
344,7440
345,7354
346,7353
347,7306
348,7263
349,7381
350,7395
351,7445
352,7442
353,7449
354,7465
355,7501
356,7486
357,7380
358,7357
359,7335
360,7325
361,7358
362,7325
363,7350
364,7378
365,7378
366,7282
367,7313
368,7357
369,7527
370,7376
371,7395
372,7337
373,7427
374,7284
375,7360
376,7310
377,7326
378,7319
379,7304
380,7332
381,7343
382,7280
383,7313
384,7331
385,7330
386,7321
387,7316
388,7324
389,7334
390,7389
391,7433
392,7398
393,7373
394,7365
395,7348
396,7381
397,7369
398,7346
399,7410
400,7413
401,7504
402,7483
403,7440
404,7417
405,7316
406,7291
407,7332
408,7375
409,7348
410,7350
411,7352
412,7392
413,7342
414,7272
415,7394
416,7384
417,7377
418,7360
419,7398
420,7477
421,7476
422,7321
423,7328
424,7290
425,7321
426,7412
427,7372
428,7431
429,7405
430,7331
431,7462
432,7364
433,7318
434,7363
435,7365
436,7345
437,7360
438,7369
439,7332
440,7312
441,7295
442,7326
443,7348
444,7332
445,7483
446,7441
447,7411
448,7334
449,7333
450,7381
451,7353
452,7386
453,7361
454,7350
455,7366
456,7420
457,7354
458,7334
459,7344
460,7315
461,7319
462,7300
463,7299
464,7304
465,7352
466,7393
467,7383
468,7394
469,7348
470,7353
471,7332
472,7385
473,7387
474,7433
475,7352
476,7318
477,7296
478,7260
479,7269
480,7287
481,7348
482,7397
483,7362
484,7375
485,7398
486,7379
487,7361
488,7358
489,7323
490,7468
491,7424
492,7419
493,7349
494,7279
495,7309
496,7313
497,7311
498,7372
499,7361
500,7349
501,7352
502,7347
503,7334
504,7264
505,7310
506,7313
507,7332
508,7372
509,7326
510,7387
511,7383
512,7472
513,7411
514,7459
515,7327
516,7312
517,7332
518,7337
519,7346
520,7320
521,7301
522,7265
523,7290
524,7319
525,7332
526,7403
527,7397
528,7511
529,7396
530,7293
531,7345
532,7466
533,7517
534,7492
535,7461
536,7540
537,7471
538,7502
539,7449
540,7401
541,7414
542,7489
543,7460
544,7497
545,7398
546,7427
547,7548
548,7440
549,7338
550,7303
551,7295
552,7370
553,7339
554,7396
555,7469
556,7388
557,7376
558,7361
559,7365
560,7329
561,7383
562,7408
563,7579
564,7539
565,7486
566,7398
567,7405
568,7397
569,7299
570,7362
571,7388
572,7343
573,7293
574,7355
575,7428
576,7392
577,7356
578,7301
579,7332
580,7293
581,7337
582,7304
583,7304
584,7358
585,7401
586,7412
587,7364
588,7368
589,7424
590,7357
591,7427
592,7428
593,7351
594,7387
595,7443
596,7338
597,7337
598,7397
599,7332
600,7328
601,7329
602,7341
603,7450
604,7414
605,7469
606,7489
607,7500
608,7471
609,7445
610,7438
611,7487
612,7381
613,7382
614,7398
615,7511
616,7523
617,7480
618,7503
619,7414
620,7347
621,7345
622,7304
623,7346
624,7351
625,7350
626,7365
627,7403
628,7395
629,7357
630,7354
631,7392
632,7426
633,7524
634,7427
635,7344
636,7331
637,7298
638,7392
639,7383
640,7288
641,7420
642,7441
643,7428
644,7470
645,7387
646,7355
647,7377
648,7301
649,7379
650,7271
651,7264
652,7355
653,7371
654,7299
655,7376
656,7438
657,7431
658,7337
659,7296
660,7260
661,7293
662,7354
663,7395
664,7311
665,7326
666,7297
667,7345
668,7325
669,7296
670,7300
671,7334
672,7351
673,7308
674,7303
675,7292
676,7330
677,7337
678,7311
679,7389
680,7365
681,7330
682,7439
683,7390
684,7379
685,7361
686,7383
687,7437
688,7442
689,7392
690,7320
691,7410
692,7404
693,7433
694,7423
695,7503
696,7461
697,7452
698,7379
699,7441
700,7469
701,7344
702,7433
703,7407
704,7377
705,7327
706,7392
707,7333
708,7395
709,7301
710,7390
711,7399
712,7365
713,7429
714,7428
715,7411
716,7387
717,7466
718,7507
719,7498
720,7493
721,7493
722,7404
723,7455
724,7368
725,7441
726,7409
727,7419
728,7435
729,7471
730,7395
731,7370
732,7340
733,7434
734,7414
735,7512
736,7518
737,7456
738,7437
739,7430
