t,eps_f,eps_g
10,0.00735294,0.000408497
20,0.0147059,0.000816993
30,0.0227273,0.00126263
40,0.0294118,0.00163399
50,0.0294118,0.00163399
60,0.0294118,0.00163399
70,0.0294118,0.00163399
80,0.0294118,0.00163399
90,0.0294118,0.00163399
100,0.0294118,0.00163399
110,0.03125,0.00173611
120,0.03125,0.00173611
130,0.03125,0.00173611
140,0.03125,0.00173611
150,0.03125,0.00173611
160,0.03125,0.00173611
170,0.03125,0.00173611
180,0.03125,0.00173611
190,0.03125,0.00173611
200,0.03125,0.00173611
210,0.03125,0.00195312
220,0.03125,0.00195312
230,0.03125,0.00195312
240,0.03125,0.00195312
250,0.03125,0.00195312
260,0.03125,0.00195312
270,0.03125,0.00195312
280,0.03125,0.00195312
290,0.03125,0.00195312
300,0.03125,0.00195312
310,0.03125,0.00195312
320,0.03125,0.00195312
330,0.03125,0.00195312
340,0.03125,0.00195312
350,0.03125,0.00195312
360,0.03125,0.00195312
370,0.03125,0.00195312
380,0.03125,0.00195312
390,0.03125,0.00195312
400,0.03125,0.00195312
410,0.03125,0.00195312
420,0.03125,0.00195312
430,0.03125,0.00195312
440,0.03125,0.00195312
450,0.03125,0.00195312
460,0.03125,0.00195312
470,0.03125,0.00195312
480,0.03125,0.00195312
490,0.03125,0.00195312
500,0.03125,0.00195312
510,0.03125,0.00195312
520,0.03125,0.00195312
530,0.03125,0.00195312
540,0.03125,0.00195312
550,0.03125,0.00195312
560,0.03125,0.00195312
570,0.03125,0.00195312
580,0.03125,0.00195312
590,0.03125,0.00195312
600,0.03125,0.00195312
610,0.03125,0.00195312
620,0.03125,0.00195312
630,0.03125,0.00195312
640,0.03125,0.00195312
650,0.03125,0.00195312
660,0.03125,0.00195312
670,0.03125,0.00195312
680,0.03125,0.00195312
690,0.03125,0.00195312
700,0.03125,0.00195312
710,0.03125,0.00195312
720,0.03125,0.00195312
730,0.03125,0.00195312
740,0.03125,0.00195312
750,0.03125,0.00195312
760,0.03125,0.00195312
770,0.03125,0.00195312
780,0.03125,0.00195312
790,0.03125,0.00195312
800,0.03125,0.00195312
810,0.03125,0.00195312
820,0.03125,0.00195312
830,0.03125,0.00195312
840,0.03125,0.00195312
850,0.03125,0.00195312
860,0.03125,0.00195312
870,0.03125,0.00195312
880,0.03125,0.00195312
890,0.03125,0.00195312
900,0.03125,0.00195312
910,0.03125,0.00195312
920,0.03125,0.00195312
930,0.03125,0.00195312
940,0.03125,0.00195312
950,0.03125,0.00195312
960,0.03125,0.00195312
970,0.03125,0.00195312
980,0.03125,0.00195312
990,0.03125,0.00195312
1000,0.03125,0.00195312
1010,0.03125,0.00195312
1020,0.03125,0.00195312
1030,0.03125,0.00195312
1040,0.03125,0.00195312
1050,0.03125,0.00195312
1060,0.03125,0.00195312
1070,0.03125,0.00195312
1080,0.03125,0.00195312
1090,0.03125,0.00195312
1100,0.03125,0.00195312
1110,0.03125,0.00195312
1120,0.03125,0.00195312
1130,0.03125,0.00195312
1140,0.03125,0.00195312
1150,0.03125,0.00195312
1160,0.03125,0.00195312
1170,0.03125,0.00195312
1180,0.03125,0.00195312
1190,0.03125,0.00195312
1200,0.03125,0.00195312
1210,0.03125,0.00195312
1220,0.03125,0.00195312
1230,0.03125,0.00195312
1240,0.03125,0.00195312
1250,0.03125,0.00195312
1260,0.03125,0.00195312
1270,0.03125,0.00195312
1280,0.03125,0.00195312
1290,0.03125,0.00195312
1300,0.03125,0.00195312
1310,0.03125,0.00195312
1320,0.03125,0.00195312
1330,0.03125,0.00195312
1340,0.03125,0.00195312
1350,0.03125,0.00195312
1360,0.03125,0.00195312
1370,0.03125,0.00195312
1380,0.03125,0.00195312
1390,0.03125,0.00195312
1400,0.03125,0.00195312
1410,0.03125,0.00195312
1420,0.03125,0.00195312
1430,0.03125,0.00195312
1440,0.03125,0.00195312
1450,0.03125,0.00195312
1460,0.03125,0.00195312
1470,0.03125,0.00195312
1480,0.03125,0.00195312
1490,0.03125,0.00195312
1500,0.03125,0.00195312
1510,0.03125,0.00195312
1520,0.03125,0.00195312
1530,0.03125,0.00195312
1540,0.03125,0.00195312
1550,0.03125,0.00195312
1560,0.03125,0.00195312
1570,0.03125,0.00195312
1580,0.03125,0.00195312
1590,0.03125,0.00195312
1600,0.03125,0.00195312
1610,0.03125,0.00195312
1620,0.03125,0.00195312
1630,0.03125,0.00195312
1640,0.03125,0.00195312
1650,0.03125,0.00195312
1660,0.03125,0.00195312
1670,0.03125,0.00195312
1680,0.03125,0.00195312
1690,0.03125,0.00195312
1700,0.03125,0.00195312
1710,0.03125,0.00195312
1720,0.03125,0.00195312
1730,0.03125,0.00195312
1740,0.03125,0.00195312
1750,0.03125,0.00195312
1760,0.03125,0.00195312
1770,0.03125,0.00195312
1780,0.03125,0.00195312
1790,0.03125,0.00195312
1800,0.03125,0.00195312
1810,0.03125,0.00195312
1820,0.03125,0.00195312
1830,0.03125,0.00195312
1840,0.03125,0.00195312
1850,0.03125,0.00195312
1860,0.03125,0.00195312
1870,0.03125,0.00195312
1880,0.03125,0.00195312
1890,0.03125,0.00195312
1900,0.03125,0.00195312
1910,0.03125,0.00195312
1920,0.03125,0.00195312
1930,0.03125,0.00195312
1940,0.03125,0.00195312
1950,0.03125,0.00195312
1960,0.03125,0.00195312
1970,0.03125,0.00195312
1980,0.03125,0.00195312
1990,0.03125,0.00195312
2000,0.03125,0.00195312
2010,0.03125,0.00195312
2020,0.03125,0.00195312
2030,0.03125,0.00195312
2040,0.03125,0.00195312
2050,0.03125,0.00195312
2060,0.03125,0.00195312
2070,0.03125,0.00195312
2080,0.03125,0.00195312
2090,0.03125,0.00195312
2100,0.03125,0.00195312
2110,0.03125,0.00195312
2120,0.03125,0.00195312
2130,0.03125,0.00195312
2140,0.03125,0.00195312
2150,0.03125,0.00195312
2160,0.03125,0.00195312
2170,0.03125,0.00195312
2180,0.03125,0.00195312
2190,0.03125,0.00195312
2200,0.03125,0.00195312
2210,0.03125,0.00195312
2220,0.03125,0.00195312
2230,0.03125,0.00195312
2240,0.03125,0.00195312
2250,0.03125,0.00195312
2260,0.03125,0.00195312
2270,0.03125,0.00195312
2280,0.03125,0.00195312
2290,0.03125,0.00195312
2300,0.03125,0.00195312
2310,0.03125,0.00195312
2320,0.03125,0.00195312
2330,0.03125,0.00195312
2340,0.03125,0.00195312
2350,0.03125,0.00195312
2360,0.03125,0.00195312
2370,0.03125,0.00195312
2380,0.03125,0.00195312
2390,0.03125,0.00195312
2400,0.03125,0.00195312
2410,0.03125,0.00195312
2420,0.03125,0.00195312
2430,0.03125,0.00195312
2440,0.03125,0.00195312
2450,0.03125,0.00195312
2460,0.03125,0.00195312
2470,0.03125,0.00195312
2480,0.03125,0.00195312
2490,0.03125,0.00195312
2500,0.03125,0.00195312
2510,0.03125,0.00195312
2520,0.03125,0.00195312
2530,0.03125,0.00195312
2540,0.03125,0.00195312
2550,0.03125,0.00195312
2560,0.03125,0.00195312
2570,0.03125,0.00195312
2580,0.03125,0.00195312
2590,0.03125,0.00195312
2600,0.03125,0.00195312
2610,0.03125,0.00195312
2620,0.03125,0.00195312
2630,0.03125,0.00195312
2640,0.03125,0.00195312
2650,0.03125,0.00195312
2660,0.03125,0.00195312
2670,0.03125,0.00195312
2680,0.03125,0.00195312
2690,0.03125,0.00195312
2700,0.03125,0.00195312
2710,0.03125,0.00195312
2720,0.03125,0.00195312
2730,0.03125,0.00195312
2740,0.03125,0.00195312
2750,0.03125,0.00195312
2760,0.03125,0.00195312
2770,0.03125,0.00195312
2780,0.03125,0.00195312
2790,0.03125,0.00195312
2800,0.03125,0.00195312
2810,0.03125,0.00195312
2820,0.03125,0.00195312
2830,0.03125,0.00195312
2840,0.03125,0.00195312
2850,0.03125,0.00195312
2860,0.03125,0.00195312
2870,0.03125,0.00195312
2880,0.03125,0.00195312
2890,0.03125,0.00195312
2900,0.03125,0.00195312
2910,0.03125,0.00195312
2920,0.03125,0.00195312
2930,0.03125,0.00195312
2940,0.03125,0.00195312
2950,0.03125,0.00195312
2960,0.03125,0.00195312
2970,0.03125,0.00195312
2980,0.03125,0.00195312
2990,0.03125,0.00195312
3000,0.03125,0.00195312
3010,0.03125,0.00195312
3020,0.03125,0.00195312
3030,0.03125,0.00195312
3040,0.03125,0.00195312
3050,0.03125,0.00195312
3060,0.03125,0.00195312
3070,0.03125,0.00195312
3080,0.03125,0.00195312
3090,0.03125,0.00195312
3100,0.03125,0.00195312
3110,0.03125,0.00195312
3120,0.03125,0.00195312
3130,0.03125,0.00195312
3140,0.03125,0.00195312
3150,0.03125,0.00195312
3160,0.03125,0.00195312
3170,0.03125,0.00195312
3180,0.03125,0.00195312
3190,0.03125,0.00195312
3200,0.03125,0.00195312
3210,0.03125,0.00195312
3220,0.03125,0.00195312
3230,0.03125,0.00195312
3240,0.03125,0.00195312
3250,0.03125,0.00195312
3260,0.03125,0.00195312
3270,0.03125,0.00195312
3280,0.03125,0.00195312
3290,0.03125,0.00195312
3300,0.03125,0.00195312
3310,0.03125,0.00195312
3320,0.03125,0.00195312
3330,0.03125,0.00195312
3340,0.03125,0.00195312
3350,0.03125,0.00195312
3360,0.03125,0.00195312
3370,0.03125,0.00195312
3380,0.03125,0.00195312
3390,0.03125,0.00195312
3400,0.03125,0.00195312
3410,0.03125,0.00195312
3420,0.03125,0.00195312
3430,0.03125,0.00195312
3440,0.03125,0.00195312
3450,0.03125,0.00195312
3460,0.03125,0.00195312
3470,0.03125,0.00195312
3480,0.03125,0.00195312
3490,0.03125,0.00195312
3500,0.03125,0.00195312
3510,0.03125,0.00195312
3520,0.03125,0.00195312
3530,0.03125,0.00195312
3540,0.03125,0.00195312
3550,0.03125,0.00195312
3560,0.03125,0.00195312
3570,0.03125,0.00195312
3580,0.03125,0.00195312
3590,0.03125,0.00195312
3600,0.03125,0.00195312
3610,0.03125,0.00195312
3620,0.03125,0.00195312
3630,0.03125,0.00195312
3640,0.03125,0.00195312
3650,0.03125,0.00195312
3660,0.03125,0.00195312
3670,0.03125,0.00195312
3680,0.03125,0.00195312
3690,0.03125,0.00195312
3700,0.03125,0.00195312
3710,0.03125,0.00195312
3720,0.03125,0.00195312
3730,0.03125,0.00195312
3740,0.03125,0.00195312
3750,0.03125,0.00195312
3760,0.03125,0.00195312
3770,0.03125,0.00195312
3780,0.03125,0.00195312
3790,0.03125,0.00195312
3800,0.03125,0.00195312
3810,0.03125,0.00195312
3820,0.03125,0.00195312
3830,0.03125,0.00195312
3840,0.03125,0.00195312
3850,0.03125,0.00195312
3860,0.03125,0.00195312
3870,0.03125,0.00195312
3880,0.03125,0.00195312
3890,0.03125,0.00195312
3900,0.03125,0.00195312
3910,0.03125,0.00195312
3920,0.03125,0.00195312
3930,0.03125,0.00195312
3940,0.03125,0.00195312
3950,0.03125,0.00195312
3960,0.03125,0.00195312
3970,0.03125,0.00195312
3980,0.03125,0.00195312
3990,0.03125,0.00195312
4000,0.03125,0.00195312
4010,0.03125,0.00195312
4020,0.03125,0.00195312
4030,0.03125,0.00195312
4040,0.03125,0.00195312
4050,0.03125,0.00195312
4060,0.03125,0.00195312
4070,0.03125,0.00195312
4080,0.03125,0.00195312
4090,0.03125,0.00195312
4100,0.03125,0.00195312
4110,0.03125,0.00195312
4120,0.03125,0.00195312
4130,0.03125,0.00195312
4140,0.03125,0.00195312
4150,0.03125,0.00195312
4160,0.03125,0.00195312
4170,0.03125,0.00195312
4180,0.03125,0.00195312
4190,0.03125,0.00195312
4200,0.03125,0.00195312
4210,0.03125,0.00195312
4220,0.03125,0.00195312
4230,0.03125,0.00195312
4240,0.03125,0.00195312
4250,0.03125,0.00195312
4260,0.03125,0.00195312
4270,0.03125,0.00195312
4280,0.03125,0.00195312
4290,0.03125,0.00195312
4300,0.03125,0.00195312
4310,0.03125,0.00195312
4320,0.03125,0.00195312
4330,0.03125,0.00195312
4340,0.03125,0.00195312
4350,0.03125,0.00195312
4360,0.03125,0.00195312
4370,0.03125,0.00195312
4380,0.03125,0.00195312
4390,0.03125,0.00195312
4400,0.03125,0.00195312
4410,0.03125,0.00195312
4420,0.03125,0.00195312
4430,0.03125,0.00195312
4440,0.03125,0.00195312
4450,0.03125,0.00195312
4460,0.03125,0.00195312
4470,0.03125,0.00195312
4480,0.03125,0.00195312
4490,0.03125,0.00195312
4500,0.03125,0.00195312
4510,0.03125,0.00195312
4520,0.03125,0.00195312
4530,0.03125,0.00195312
4540,0.03125,0.00195312
4550,0.03125,0.00195312
4560,0.03125,0.00195312
4570,0.03125,0.00195312
4580,0.03125,0.00195312
4590,0.03125,0.00195312
4600,0.03125,0.00195312
4610,0.03125,0.00195312
4620,0.03125,0.00195312
4630,0.03125,0.00195312
4640,0.03125,0.00195312
4650,0.03125,0.00195312
4660,0.03125,0.00195312
4670,0.03125,0.00195312
4680,0.03125,0.00195312
4690,0.03125,0.00195312
4700,0.03125,0.00195312
4710,0.03125,0.00195312
4720,0.03125,0.00195312
4730,0.03125,0.00195312
4740,0.03125,0.00195312
4750,0.03125,0.00195312
4760,0.03125,0.00195312
4770,0.03125,0.00195312
4780,0.03125,0.00195312
4790,0.03125,0.00195312
4800,0.03125,0.00195312
4810,0.03125,0.00195312
4820,0.03125,0.00195312
4830,0.03125,0.00195312
4840,0.03125,0.00195312
4850,0.03125,0.00195312
4860,0.03125,0.00195312
