MDTU,min_ave,max_ave
1,0.51233,0.605804
2,0.455531,0.555356
3,0.43844,0.543525
4,0.417177,0.525452
5,0.402543,0.512603
6,0.385879,0.499875
7,0.372742,0.488715
8,0.359856,0.478681
9,0.345587,0.468038
10,0.334312,0.459277
11,0.323309,0.450843
12,0.313426,0.442988
13,0.305534,0.437248
14,0.295445,0.429334
15,0.287258,0.423637
16,0.277943,0.416153
17,0.270266,0.410006
18,0.261683,0.403745
19,0.253992,0.39822
20,0.248981,0.394003
21,0.242138,0.388864
22,0.236696,0.384674
23,0.231587,0.381541
24,0.22575,0.377293
25,0.220151,0.373618
26,0.212704,0.368519
27,0.20706,0.363964
28,0.200528,0.359291
29,0.196396,0.356681
30,0.191033,0.351873
31,0.185884,0.348229
32,0.181832,0.344798
33,0.176794,0.342065
34,0.171438,0.338641
35,0.166815,0.335419
36,0.162666,0.331855
37,0.157493,0.328479
38,0.1535,0.326066
39,0.150445,0.32353
40,0.145709,0.320983
41,0.143766,0.318953
42,0.139895,0.315808
43,0.136905,0.313854
44,0.134029,0.312012
45,0.130632,0.310122
46,0.126961,0.307762
47,0.124118,0.305558
48,0.120972,0.303801
49,0.117848,0.302369
50,0.115457,0.2999
51,0.112707,0.297889
52,0.10886,0.295706
53,0.105819,0.293425
54,0.10292,0.290344
55,0.100245,0.288992
56,0.0967337,0.287067
57,0.0928618,0.284392
58,0.0904861,0.282635
59,0.0886015,0.281063
60,0.085824,0.279365
61,0.0824612,0.278364
62,0.0816187,0.278291
63,0.0783004,0.274452
64,0.0765034,0.273203
65,0.0762957,0.272966
66,0.0734216,0.271442
67,0.0711506,0.270521
68,0.0711033,0.269895
69,0.0687614,0.268478
70,0.0647075,0.266438
71,0.0630388,0.264779
72,0.0612161,0.264064
73,0.0583159,0.262486
74,0.0553203,0.260332
75,0.0547619,0.259809
76,0.0513853,0.256858
77,0.0492841,0.255499
78,0.0481972,0.255189
79,0.0461256,0.254402
80,0.0434802,0.252025
81,0.0414669,0.250708
82,0.0408626,0.250015
83,0.0396387,0.250008
84,0.0378679,0.248547
85,0.0360545,0.247094
86,0.0343798,0.246242
87,0.0321195,0.244821
88,0.0310132,0.244752
89,0.0298344,0.243654
90,0.0280855,0.243238
91,0.0270097,0.242161
92,0.0242921,0.23992
93,0.0219522,0.239333
94,0.0209594,0.238297
95,0.0193815,0.237769
96,0.0182706,0.236327
97,0.016717,0.235475
98,0.0163935,0.235351
99,0.0150774,0.234475
100,0.0150774,0.234475
101,0.0119128,0.232413
102,0.0119128,0.232413
103,0.0111994,0.231916
104,0.0111994,0.231916
105,0.00983138,0.230608
106,0.00814054,0.228722
107,0.00594709,0.229183
108,0.00477288,0.227433
109,0.00336796,0.227333
110,0.00324019,0.226824
111,0.00209819,0.2261
112,-0.000220872,0.224943
113,-0.000220872,0.224943
114,-0.00240361,0.224105
115,-0.00363779,0.223533
116,-0.00603479,0.222048
117,-0.0075357,0.222051
118,-0.00669931,0.22204
119,-0.00639307,0.221341
120,-0.00757746,0.220243
121,-0.00927523,0.220172
122,-0.00979249,0.219013
123,-0.0110219,0.218377
124,-0.0129302,0.217327
125,-0.0126521,0.217879
126,-0.0148711,0.216987
127,-0.0165035,0.215017
128,-0.0178346,0.214246
129,-0.0178346,0.214246
130,-0.0171333,0.214263
131,-0.0186233,0.213318
132,-0.020889,0.211595
133,-0.0221554,0.21148
134,-0.0227748,0.210864
135,-0.0240905,0.210059
136,-0.0252728,0.209196
137,-0.0256749,0.209831
138,-0.0253933,0.209794
139,-0.0255399,0.209034
140,-0.0255399,0.209034
141,-0.0265176,0.208558
142,-0.0284493,0.207858
143,-0.0293213,0.207406
144,-0.0294662,0.207011
145,-0.0301683,0.206492
146,-0.0316963,0.206232
147,-0.0316724,0.20614
148,-0.0319334,0.205351
149,-0.031756,0.205103
150,-0.0331956,0.203922
151,-0.0331956,0.203922
152,-0.0331956,0.203922
153,-0.0358379,0.203014
154,-0.0362593,0.202293
155,-0.0369039,0.201431
156,-0.0371755,0.202037
157,-0.0371755,0.202037
158,-0.0373439,0.201369
159,-0.039096,0.201378
160,-0.0387394,0.201593
161,-0.0397167,0.20173
162,-0.0397763,0.200616
163,-0.0420327,0.200264
164,-0.0420327,0.200264
165,-0.0412417,0.200276
166,-0.0411498,0.200423
167,-0.0419179,0.200478
168,-0.04335,0.199149
169,-0.04335,0.199149
170,-0.0437577,0.198103
171,-0.0461686,0.197995
172,-0.0459613,0.197917
173,-0.046327,0.197288
174,-0.048179,0.196429
175,-0.0480219,0.196061
176,-0.0488737,0.195256
177,-0.0493336,0.195037
178,-0.0493336,0.195037
179,-0.0490875,0.1954
180,-0.0506083,0.194308
181,-0.0500303,0.194614
182,-0.0515644,0.194051
183,-0.0507833,0.194097
184,-0.0510636,0.194
185,-0.0519694,0.193415
186,-0.0513897,0.194562
187,-0.0508913,0.19457
188,-0.052554,0.193639
189,-0.0524747,0.193876
190,-0.0539352,0.193512
191,-0.0530191,0.194167
192,-0.0530191,0.194167
193,-0.0526206,0.194194
194,-0.0562594,0.191767
195,-0.0564841,0.190834
196,-0.0569795,0.191385
197,-0.0584015,0.189915
198,-0.0595552,0.189992
199,-0.0596762,0.189449
200,-0.059812,0.189726
201,-0.0599519,0.189534
202,-0.0602722,0.188665
203,-0.0624122,0.187148
204,-0.0624707,0.187182
205,-0.0644383,0.186058
206,-0.0644383,0.186058
207,-0.0632496,0.187492
208,-0.0624012,0.186983
209,-0.0640701,0.185989
210,-0.0641699,0.186164
211,-0.0653789,0.186255
212,-0.068062,0.184586
213,-0.0676529,0.184895
214,-0.0679773,0.184622
215,-0.0685943,0.183832
216,-0.0688568,0.18352
217,-0.0708007,0.183268
218,-0.0704974,0.183228
219,-0.0705778,0.183347
220,-0.0707209,0.183099
221,-0.071273,0.182584
222,-0.0706843,0.182804
223,-0.0710885,0.183167
224,-0.0723556,0.181901
225,-0.0730623,0.181985
226,-0.0718286,0.182155
227,-0.0727201,0.181708
228,-0.0738897,0.181472
229,-0.074902,0.181302
230,-0.0761741,0.180789
231,-0.0757442,0.180145
232,-0.0755698,0.180004
233,-0.0752554,0.179851
234,-0.0753946,0.179984
235,-0.0751784,0.179879
236,-0.0772482,0.179725
237,-0.0783674,0.178617
238,-0.0774903,0.178993
239,-0.0783934,0.178314
240,-0.0783475,0.178758
241,-0.0788518,0.178347
242,-0.0793578,0.177793
243,-0.08057,0.176971
244,-0.08057,0.176971
245,-0.08057,0.176971
246,-0.080849,0.176948
247,-0.0829705,0.175787
248,-0.0831105,0.175231
249,-0.0845452,0.174288
250,-0.0845452,0.174288
251,-0.086366,0.173085
252,-0.086366,0.173085
253,-0.0869323,0.173621
254,-0.0858561,0.173751
255,-0.0878126,0.173566
256,-0.0880531,0.172806
257,-0.0886949,0.173033
258,-0.0897164,0.172569
259,-0.0898801,0.172382
260,-0.0898801,0.172382
261,-0.0898801,0.172382
262,-0.0890071,0.172827
263,-0.0890071,0.172827
264,-0.0894403,0.172491
265,-0.087854,0.173304
266,-0.0882921,0.172629
267,-0.0875332,0.172821
268,-0.0886899,0.17219
269,-0.0902007,0.171416
270,-0.0915759,0.170936
271,-0.0927882,0.170273
272,-0.0950757,0.169203
273,-0.0950757,0.169203
274,-0.0968311,0.168089
275,-0.0971095,0.167953
276,-0.0980326,0.166414
277,-0.0980326,0.166414
278,-0.0980326,0.166414
279,-0.0975008,0.167104
280,-0.100064,0.16615
281,-0.100587,0.166096
282,-0.100587,0.166096
283,-0.100297,0.166287
284,-0.100297,0.166287
285,-0.100297,0.166287
286,-0.0996607,0.166275
287,-0.0996607,0.166275
288,-0.100148,0.165711
289,-0.100148,0.165711
290,-0.0997553,0.16616
291,-0.100066,0.166002
292,-0.100694,0.165803
293,-0.0999939,0.166626
294,-0.0992947,0.166404
295,-0.0986611,0.166924
296,-0.0987675,0.166335
297,-0.0998766,0.165893
298,-0.100299,0.166005
299,-0.100335,0.166763
300,-0.0998178,0.166285
301,-0.0996345,0.166525
302,-0.0976764,0.167999
303,-0.100274,0.166723
304,-0.0990383,0.166544
305,-0.0999081,0.1663
306,-0.100092,0.165941
307,-0.100443,0.166349
308,-0.100443,0.166349
309,-0.101919,0.165228
310,-0.101919,0.165228
311,-0.102575,0.164724
312,-0.102575,0.164724
313,-0.103786,0.164591
314,-0.103554,0.164282
315,-0.103554,0.164282
316,-0.104185,0.164497
317,-0.104982,0.1631
318,-0.105956,0.162441
319,-0.106861,0.16236
320,-0.106454,0.162348
321,-0.106454,0.162348
322,-0.106454,0.162348
323,-0.10495,0.162976
324,-0.10495,0.162976
325,-0.105163,0.16339
326,-0.10665,0.16241
327,-0.10665,0.16241
328,-0.106613,0.162328
329,-0.104228,0.164708
330,-0.104228,0.164708
331,-0.104228,0.164708
332,-0.104887,0.16401
333,-0.104887,0.16401
334,-0.105597,0.163552
335,-0.106111,0.163154
336,-0.106934,0.162534
337,-0.10875,0.162903
338,-0.109272,0.161872
339,-0.108587,0.16124
340,-0.110573,0.160254
341,-0.10963,0.160636
342,-0.110361,0.16036
343,-0.110647,0.160472
344,-0.111588,0.15946
345,-0.113328,0.158215
346,-0.112255,0.1588
347,-0.112255,0.1588
348,-0.111896,0.158497
349,-0.111409,0.159432
350,-0.111409,0.159432
351,-0.112084,0.159256
352,-0.112084,0.159256
353,-0.112814,0.15921
354,-0.112814,0.15921
355,-0.113497,0.158236
356,-0.114956,0.157788
357,-0.114956,0.157788
358,-0.11502,0.157656
359,-0.114589,0.157988
360,-0.114589,0.157988
361,-0.114589,0.157988
362,-0.112899,0.158348
363,-0.11401,0.158317
364,-0.113296,0.159119
365,-0.113703,0.15868
366,-0.113049,0.15909
367,-0.113376,0.15847
368,-0.113882,0.158922
369,-0.11549,0.157745
370,-0.115511,0.157697
371,-0.116345,0.157545
372,-0.116345,0.157545
373,-0.116345,0.157545
374,-0.113574,0.157798
375,-0.113829,0.158196
376,-0.115292,0.157571
377,-0.115567,0.157062
378,-0.115567,0.157062
379,-0.115418,0.157447
380,-0.115366,0.157612
381,-0.115589,0.158051
382,-0.115589,0.158051
383,-0.115589,0.158051
384,-0.116972,0.156772
385,-0.116972,0.156772
386,-0.116972,0.156772
387,-0.117049,0.157298
388,-0.117357,0.156736
389,-0.117357,0.156736
390,-0.117357,0.156736
391,-0.118726,0.155992
392,-0.118916,0.155343
393,-0.11922,0.154905
394,-0.118656,0.155443
395,-0.118656,0.155443
396,-0.118913,0.155062
397,-0.117767,0.156106
398,-0.119563,0.155407
399,-0.119566,0.154747
400,-0.119566,0.154747
401,-0.119416,0.15486
402,-0.120854,0.154238
403,-0.120854,0.154238
404,-0.120775,0.154494
405,-0.120205,0.154562
406,-0.120749,0.154867
407,-0.120405,0.155176
408,-0.122153,0.154225
409,-0.120276,0.155224
410,-0.121325,0.154416
411,-0.121325,0.154416
412,-0.122386,0.154447
413,-0.121923,0.15444
414,-0.123897,0.153254
415,-0.123897,0.153254
416,-0.123897,0.153254
417,-0.123897,0.153254
418,-0.122706,0.153716
419,-0.122723,0.153761
420,-0.122723,0.153761
421,-0.124215,0.153484
422,-0.123096,0.153825
423,-0.122546,0.153449
424,-0.122546,0.153449
425,-0.123611,0.153542
426,-0.123453,0.153627
427,-0.123669,0.152701
428,-0.123669,0.152701
429,-0.123576,0.152814
430,-0.12471,0.15253
431,-0.125932,0.151789
432,-0.126633,0.151525
433,-0.126464,0.151195
434,-0.126464,0.151195
435,-0.126049,0.152036
436,-0.126049,0.152036
437,-0.126073,0.151882
438,-0.126655,0.151668
439,-0.127653,0.150478
440,-0.128322,0.150863
441,-0.127699,0.150432
442,-0.127151,0.150854
443,-0.127151,0.150854
444,-0.127355,0.15111
445,-0.127848,0.150709
446,-0.127848,0.150709
447,-0.128774,0.150789
448,-0.129067,0.150031
449,-0.129684,0.150414
450,-0.129684,0.150414
451,-0.129606,0.150194
452,-0.129606,0.150194
453,-0.129606,0.150194
454,-0.130845,0.14904
455,-0.130973,0.148847
456,-0.130973,0.148847
457,-0.131879,0.14904
458,-0.132921,0.148446
459,-0.132951,0.147211
460,-0.132951,0.147211
461,-0.132819,0.14796
462,-0.132687,0.147651
463,-0.132687,0.147651
464,-0.134262,0.147532
465,-0.133412,0.14741
466,-0.134089,0.146818
467,-0.134245,0.146541
468,-0.136909,0.146617
469,-0.136375,0.146462
470,-0.136596,0.145756
471,-0.136596,0.145756
472,-0.137024,0.144824
473,-0.137731,0.144912
474,-0.137887,0.145185
475,-0.13895,0.144617
476,-0.13895,0.144617
477,-0.138048,0.145313
478,-0.138082,0.14507
479,-0.137324,0.145296
480,-0.137652,0.145114
481,-0.137429,0.145545
482,-0.138179,0.145179
483,-0.138441,0.144756
484,-0.138441,0.144756
485,-0.138135,0.144542
486,-0.136954,0.145205
487,-0.136954,0.145205
488,-0.136954,0.145205
489,-0.139118,0.143485
490,-0.139153,0.143743
491,-0.140229,0.143821
492,-0.140229,0.143821
493,-0.13926,0.143847
494,-0.141042,0.143462
495,-0.140186,0.143972
496,-0.140186,0.143972
497,-0.140186,0.143972
498,-0.139087,0.144058
499,-0.139087,0.144058
500,-0.140163,0.143455
501,-0.140163,0.143455
502,-0.140673,0.143021
503,-0.140671,0.143979
504,-0.141056,0.143061
505,-0.140002,0.144198
506,-0.138917,0.144168
507,-0.139043,0.144304
508,-0.138728,0.144348
509,-0.138728,0.144348
510,-0.13909,0.145
511,-0.139189,0.144287
512,-0.138395,0.14511
513,-0.138395,0.14511
514,-0.137313,0.146489
515,-0.135518,0.146334
516,-0.134966,0.146293
517,-0.135894,0.146743
518,-0.136129,0.146471
519,-0.136129,0.146471
520,-0.136129,0.146471
521,-0.136129,0.146471
522,-0.13655,0.145594
523,-0.137416,0.145462
524,-0.137512,0.144944
525,-0.137512,0.144944
526,-0.137842,0.144935
527,-0.137293,0.146035
528,-0.137154,0.146056
529,-0.137154,0.146056
530,-0.137846,0.145157
531,-0.137846,0.145157
532,-0.138583,0.145328
533,-0.138583,0.145328
534,-0.138583,0.145328
535,-0.137824,0.145756
536,-0.137824,0.145756
537,-0.138225,0.145403
538,-0.137393,0.146012
539,-0.137922,0.145386
540,-0.138455,0.145084
541,-0.138455,0.145084
542,-0.139958,0.144063
543,-0.140306,0.143737
544,-0.140977,0.143204
545,-0.141694,0.144302
546,-0.140303,0.143543
547,-0.140303,0.143543
548,-0.142122,0.142928
549,-0.142134,0.143072
550,-0.141484,0.143777
551,-0.141484,0.143777
552,-0.141484,0.143777
553,-0.140895,0.143252
554,-0.14102,0.143642
555,-0.14102,0.143642
556,-0.14079,0.143361
557,-0.141097,0.143318
558,-0.141097,0.143318
559,-0.1406,0.14336
560,-0.142861,0.142234
561,-0.14256,0.143265
562,-0.143288,0.142413
563,-0.143288,0.142413
564,-0.143288,0.142413
565,-0.141852,0.143087
566,-0.140521,0.143826
567,-0.140521,0.143826
568,-0.139514,0.144588
569,-0.138538,0.145269
570,-0.139921,0.144096
571,-0.141331,0.143888
572,-0.140262,0.14343
573,-0.139201,0.144416
574,-0.139667,0.14426
575,-0.140005,0.144243
576,-0.139189,0.144888
577,-0.138224,0.145376
578,-0.138162,0.144916
579,-0.136027,0.146475
580,-0.13631,0.146131
581,-0.13631,0.146131
582,-0.13631,0.146131
583,-0.136409,0.145805
584,-0.137622,0.145767
585,-0.137622,0.145767
586,-0.137673,0.145356
587,-0.138778,0.144907
588,-0.138654,0.144945
589,-0.139185,0.14457
590,-0.139185,0.14457
591,-0.139185,0.14457
592,-0.139185,0.14457
593,-0.137676,0.144848
594,-0.139592,0.144447
595,-0.139592,0.144447
596,-0.139492,0.144308
597,-0.139492,0.144308
598,-0.140438,0.14463
599,-0.140223,0.143766
600,-0.140581,0.144046
601,-0.14059,0.143555
602,-0.141435,0.143389
603,-0.14209,0.142627
604,-0.14209,0.142627
605,-0.14209,0.142627
606,-0.143697,0.141383
607,-0.143407,0.141963
608,-0.142637,0.141708
609,-0.142637,0.141708
610,-0.143443,0.14208
611,-0.143443,0.14208
612,-0.142911,0.141898
613,-0.144432,0.141255
614,-0.144432,0.141255
615,-0.144988,0.140978
616,-0.146241,0.140132
617,-0.146197,0.140132
618,-0.14594,0.139866
619,-0.14594,0.139866
620,-0.14594,0.139866
621,-0.14594,0.139866
622,-0.14594,0.139866
623,-0.144188,0.141408
624,-0.144424,0.141696
625,-0.144424,0.141696
