t,deltaS
445,0.2016
446,2.329
447,-0.379
448,-0.5562
449,0.5262
450,1.197
451,0.6674
452,0.9115
453,0.4279
454,-0.8494
455,-1.735
456,2.222
457,-1.207
458,0.6263
459,0.8584
460,1.214
461,-0.5157
462,-0.7852
463,0.2527
464,0.06847
465,0.8427
466,-0.4431
467,-0.09544
468,0.07615
469,-0.316
470,-0.5157
471,0.539
472,0.4468
473,-0.252
474,0.1686
475,-1.597
476,0.4342
477,-0.2694
478,0.1765
479,-1.681
480,-0.9544
481,-0.3014
482,0.2147
483,0.4303
484,2.297
485,0.5796
486,0.8147
487,1.432
488,0.7594
489,-0.8662
490,-1.055
491,-0.06004
492,2.041
493,0.7905
494,0.06488
495,0.3592
496,1.154
497,1.487
498,-1.188
499,1.07
500,0.4605
501,0.2774
502,-1.036
503,-1.32
504,-0.1606
505,0.5344
506,1.51
507,0.6123
508,0.07173
509,0.2967
510,0.3875
511,-0.8199
512,-1.27
513,3.12
514,2.188
515,0.4704
516,-0.04686
517,0.2884
518,-0.7683
519,1.758
520,1.572
521,0.5472
522,0.2701
523,0.7984
524,0.1913
525,1.412
526,1.296
527,-1.238
528,-0.9978
529,0.9164
530,-0.6984
531,1.543
532,-0.3884
533,1.743
534,1.325
535,0.6188
536,1.062
537,1.559
538,1.048
539,-1.198
540,0.8935
541,0.6711
542,-0.9907
543,-1.436
544,0.2614
545,1.92
546,-0.2466
547,2.785
548,-0.4798
549,1.069
550,0.03862
551,1.379
552,1.32
553,0.2037
554,1.583
555,0.8859
556,-1.508
557,0.4525
558,2.249
559,-0.8385
560,-0.1237
561,-0.03665
562,0.3425
563,0.3304
564,1.296
565,0.8379
566,1.003
567,1.521
568,0.495
569,0.8251
570,-0.2272
571,-0.2405
572,-1.049
573,0.3095
574,-0.4733
575,-0.232
576,0.5238
577,-0.1928
578,1.142
579,-0.004464
580,0.4779
581,2.089
582,2.194
583,0.3205
584,-0.5415
585,1.518
586,-0.2324
587,-0.7719
588,-2.4
589,0.283
590,0.2298
591,1.218
592,0.6482
593,-0.4896
594,-1.124
595,1.035
596,0.2339
597,0.9924
598,0.4086
599,-0.03942
600,-0.6763
601,-0.01183
602,-1.48
603,-0.6437
604,0.5307
605,1.111
606,-0.588
607,-0.7711
608,0.4976
609,0.3898
610,-0.2978
611,1.566
612,2.324
613,0.7543
614,1.206
615,-0.2835
616,-0.00645
617,-0.8568
618,0.04252
619,1.955
620,0.1893
621,1.355
622,1.344
623,-1.342
624,1.787
625,0.8581
626,0.1381
627,-1.157
628,0.4324
629,-0.3254
630,0.3777
631,0.3924
632,0.6904
633,-0.2487
634,0.9281
635,-0.8412
636,-0.4939
637,-0.6731
638,-0.1218
639,0.4227
640,-1.106
641,-0.4812
642,0.712
643,0.6279
644,0.3934
645,0.8458
646,0.5971
647,-1.343
648,0.6827
649,1.236
650,0.2426
651,-0.1623
652,0.9959
653,0.311
654,1.009
655,1.315
656,2.294
657,-0.2012
658,1.008
659,1.289
660,0.3974
661,2.238
662,-0.4744
663,1.204
664,-1.12
665,-1.378
666,0.0406
667,-1.314
668,-0.07239
669,0.505
670,0.319
671,2.053
672,2.203
673,1.385
674,-0.7819
675,1.002
676,0.2279
677,0.1085
678,0.4206
679,1.394
680,0.5231
681,1.499
682,0.6268
683,-1.551
684,-0.776
685,2.007
686,0.05827
687,-0.4542
688,-0.949
689,-1.948
690,0.4865
691,-0.3267
692,1.203
693,-0.7004
694,0.006513
695,1.08
696,1.547
697,0.3034
698,-0.3058
699,-0.4078
700,0.04009
701,-0.006951
702,-0.8869
703,-0.03727
704,1.102
705,0.4907
706,-0.5703
707,0.2245
708,-0.114
709,-0.9944
710,0.4826
711,0.51
712,-0.9559
713,1.169
714,-0.6763
715,1.148
716,1.18
717,1.554
718,0.04891
719,-0.2606
720,0.3937
721,-0.07288
722,0.1693
723,1.097
724,0.00738
725,2.501
726,0.06286
727,0.9369
728,-0.9151
729,1.275
730,0.03343
731,-0.02762
732,0.01491
733,0.2829
734,0.3267
735,-0.5244
736,0.1229
737,-0.2528
738,0.8427
739,1.006
740,0.2386
741,-0.447
742,-1.567
743,1.748
744,-0.05474
745,-1.907
746,0.2144
747,-0.4718
748,0.5832
749,-1.562
750,0.2595
751,-1.024
752,0.7453
753,0.07588
754,1.121
755,0.8301
756,-0.1565
757,1.388
758,0.54
759,0.6816
760,1.168
761,-0.4892
762,3.011
763,1.381
764,1.106
765,0.5709
766,1.448
767,0.5348
768,-0.614
769,2.518
770,-2.526
771,-0.6066
772,-0.3082
773,0.1762
774,-1.275
775,-0.02757
776,0.2604
777,0.03149
778,0.03385
779,0.07532
780,1.579
781,1.256
782,0.6124
783,-0.4338
784,-0.4378
785,-0.723
786,1.094
787,0.2014
788,0.2039
789,0.0654
790,0.01981
791,0.841
792,0.462
793,1.429
794,1.103
795,0.1715
796,0.7343
797,0.01761
798,0.9962
799,-0.3669
800,-0.5758
801,0.7758
802,-0.7309
803,0.6795
804,0.4484
805,0.4678
806,-1.319
807,0.342
808,-0.5183
809,0.5835
810,0.3387
811,-0.9935
812,-0.4888
813,0.9951
814,0.3989
815,0.1407
816,0.6573
817,-1.119
818,0.7798
819,-1.385
820,0.5189
821,1.82
822,-0.2705
823,-1.356
824,1.544
825,0.9599
826,0.6636
827,0.1538
828,0.7905
829,0.3941
830,-0.4095
831,1.195
832,0.2963
833,0.7534
834,-0.1239
835,0.9536
836,0.1773
837,0.7705
838,0.547
839,1.001
840,-0.5023
841,0.2386
842,-0.7613
843,0.5666
844,-0.1469
845,0.4281
846,0.7174
847,1.224
848,0.3395
849,-0.1888
850,1.138
851,-1.79
852,0.2725
853,0.2619
854,0.7685
855,0.6554
856,1.203
857,0.2684
858,1.527
859,0.3682
860,0.001981
861,0.6057
862,-0.01564
863,-0.6229
864,1.463
865,1.967
866,-0.658
867,1.009
868,-0.06608
869,0.9817
870,0.9081
871,1.765
872,1.91
873,0.5199
874,0.3381
875,0.8445
876,0.3711
877,-0.8383
878,-0.3565
879,0.3987
880,1.241
881,-1.463
882,0.4293
883,-0.7635
884,0.8216
885,-0.4112
886,1.922
887,1.302
888,0.3162
889,-0.5774
890,0.6434
891,0.8461
892,0.09776
893,1.003
894,1.733
895,0.8469
896,0.1273
897,-1.573
898,1.377
899,0.7813
900,1.034
901,-0.2592
902,-0.1518
903,0.5907
904,1.967
905,0.3262
906,0.4914
907,0.4452
908,0.6798
909,0.1107
910,1.227
911,0.2717
912,3.794
913,1.146
914,-0.1155
915,1.346
916,-0.1617
917,1.157
918,1.221
919,0.07929
920,-0.2478
921,-0.1227
922,1.288
923,-1.028
924,0.8995
925,1.363
926,0.139
927,0.4484
928,-0.05498
929,-0.3268
930,-1.059
931,-0.7509
932,-0.4399
933,0.5445
934,0.8179
935,1.117
936,0.8843
937,1.421
938,0.3835
939,0.8057
940,2.062
941,1.207
942,1.23
943,1.377
944,-0.7385
945,-0.4945
946,1.683
947,1.917
948,0.8525
949,1.631
950,1.53
951,-0.2899
952,-0.07515
953,1.183
954,1.341
955,-0.2568
956,2.327
957,1.389
958,0.0371
959,1.899
960,1.415
961,2.253
962,0.9812
963,-0.3237
964,0.01196
965,1.526
966,-0.03243
967,1.226
968,2.975
969,0.4729
970,-0.5437
971,1.22
972,0.3581
973,0.4099
974,-0.2006
975,0.7785
976,0.7187
977,1.202
978,0.9222
979,0.05075
980,0.7715
981,1.492
982,0.9261
983,1.803
984,-1.191
985,1.719
986,0.3933
987,1.311
988,0.9875
989,1.067
990,0.6328
991,-0.2581
992,1.957
993,-1.886
994,0.9063
995,1.282
996,0.3193
997,1.133
998,0.106
999,0.8718
1000,0.7497
1001,-0.003956
1002,-1.626
1003,0.8409
1004,-0.2202
1005,-0.5835
1006,0.4122
1007,1.434
1008,-0.1803
1009,1.123
1010,0.6255
1011,0.443
1012,1.278
1013,0.2647
1014,0.3474
1015,-0.7215
1016,0.01443
1017,-0.03854
1018,-0.2256
1019,0.3949
1020,0.1013
1021,-0.6122
1022,1.02
1023,1.963
1024,-0.7932
1025,-0.01159
1026,-0.551
1027,2.037
1028,-1.287
1029,-0.3133
1030,-0.4745
1031,-0.1811
1032,0.8621
1033,1.428
1034,1.332
1035,-1.92
1036,-0.9077
1037,1.096
1038,-1.201
1039,-0.7301
1040,1.906
1041,0.3879
1042,2.971
1043,0.3902
1044,0.602
1045,-1.229
1046,0.4023
1047,-0.3483
1048,-1.579
1049,0.6631
1050,0.02964
1051,-0.2118
1052,-0.6252
1053,-0.1503
1054,0.5839
1055,-0.5161
1056,0.3167
1057,-0.476
1058,-0.06095
1059,0.2338
1060,-0.4025
1061,0.7052
1062,-0.09271
1063,0.737
1064,0.5626
1065,-0.04018
1066,-0.5447
1067,0.6707
1068,1.985
1069,0.9756
1070,0.3318
1071,1.564
1072,0.4632
1073,-0.2966
1074,-0.4583
1075,1.157
1076,0.926
1077,-0.4533
1078,0.1938
1079,0.9755
1080,-1.221
1081,-0.4257
1082,0.3055
1083,0.3798
1084,-0.1744
1085,-0.1123
1086,0.1638
1087,0.4135
1088,-0.02918
1089,-0.2914
1090,-0.8295
1091,0.6569
1092,3.858
1093,0.1667
1094,-1.464
1095,1.093
1096,0.1009
1097,-0.3937
1098,-0.1259
1099,0.653
1100,1.838
1101,-0.4957
1102,-0.1853
1103,0.1909
1104,0.9048
1105,1.275
1106,-0.4952
1107,-1.1
1108,0.8082
1109,-0.5743
1110,0.3202
1111,0.708
1112,1.578
1113,-1.128
1114,0.7713
1115,1.442
1116,0.8589
1117,1.662
1118,0.7345
1119,1.406
1120,-0.3497
1121,0.5546
1122,-0.4139
1123,0.791
1124,0.5515
1125,0.601
1126,0.8133
1127,-0.1945
1128,1.385
1129,0.7716
1130,0.8506
1131,-0.2613
1132,0.6861
1133,1.688
1134,1.253
1135,0.5355
1136,-0.7875
1137,1.635
1138,2.44
1139,-0.01554
1140,-0.03455
1141,-2.663
1142,0.6977
1143,0.2426
1144,-0.2713
1145,1.034
1146,-0.2529
1147,-0.194
1148,0.09621
1149,2.173
1150,-0.08705
1151,1.365
1152,-0.7018
1153,0.2747
1154,1.166
1155,-0.6829
1156,-0.3155
1157,-0.4424
1158,0.3514
1159,0.03249
1160,-0.1439
1161,-1.16
1162,-0.02539
1163,-0.1813
1164,0.586
1165,0.195
1166,0.9498
1167,-0.282
1168,0.4102
1169,-0.04189
1170,-0.503
1171,0.6329
1172,-0.4921
1173,1.42
1174,0.9691
1175,1.029
1176,0.5294
1177,2.769
1178,0.5706
1179,0.8576
1180,-0.1762
1181,1.649
1182,0.07176
1183,0.2019
1184,0.08878
1185,-0.1808
1186,-0.9274
1187,1.23
1188,0.6289
1189,-0.4521
1190,-0.1393
1191,-0.006083
1192,1.71
1193,1.652
1194,0.6507
1195,0.2406
1196,-1.005
1197,1.311
1198,0.006908
1199,0.7856
1200,0.3287
1201,0.2173
1202,-2.621
1203,-0.5195
1204,1.78
1205,-0.8209
1206,-0.01458
1207,-2.286
1208,-1.071
1209,0.3695
1210,-1.454
1211,2.615
1212,1.484
1213,0.7688
1214,-0.1961
1215,-0.3918
1216,-0.3656
1217,-0.773
1218,1.36
1219,0.05743
1220,1.065
1221,-1.574
1222,1.122
1223,-0.4441
1224,1.647
1225,1.264
1226,-0.8211
1227,1.538
1228,0.2742
1229,1.484
1230,0.0217
1231,-0.4741
1232,0.3288
1233,-1.594
1234,2.028
1235,0.0372
1236,-0.1813
1237,-0.2925
1238,-0.7801
1239,-0.8658
1240,0.4724
1241,0.3097
1242,2.629
1243,1.087
1244,0.05625
1245,-1.221
1246,1.614
1247,0.02483
1248,0.5854
1249,-0.6001
1250,0.2964
1251,-1.364
1252,-2.058
1253,-0.4852
1254,-1.037
1255,0.7626
1256,0.5915
1257,0.696
1258,-0.5172
1259,2.139
1260,0.4804
1261,0.7128
1262,-0.5685
1263,0.5603
1264,-2.112
1265,1.345
1266,1.258
1267,0.5995
1268,0.7353
1269,1.126
1270,0.7233
1271,1.978
1272,-0.1821
1273,-0.1191
1274,0.4213
1275,-0.001622
1276,-0.2028
1277,1.136
1278,0.9232
1279,-0.548
1280,0.3443
1281,0.3262
1282,1.801
1283,-0.6551
1284,-0.1298
1285,0.6474
1286,0.8755
1287,0.2542
1288,0.6751
1289,0.1667
1290,-0.4333
1291,1.107
1292,0.7098
1293,-0.812
1294,0.6421
1295,-0.3305
1296,1.932
1297,-0.2644
1298,-1.233
1299,0.2264
1300,0.5567
1301,1.661
1302,0.1529
1303,0.2137
1304,-0.2774
1305,1.042
1306,-3.066
1307,1.199
1308,1.027
1309,-1.176
1310,1.333
1311,0.1172
1312,0.2834
1313,-1.314
1314,0.3271
1315,1.858
1316,0.792
1317,1.886
1318,-0.69
1319,2.748
1320,1.798
1321,0.3372
1322,1.584
1323,0.4974
1324,-0.31
1325,-0.8534
1326,-0.1802
1327,0.9204
1328,-0.2368
1329,-0.09754
1330,-0.1541
1331,0.0552
1332,-0.1015
1333,-0.4463
1334,-0.3539
1335,-0.4578
1336,1.953
1337,-0.8447
1338,1.467
1339,-0.816
1340,-0.006098
1341,-0.6976
1342,-0.7859
1343,-0.3262
1344,-0.06983
1345,0.02496
1346,-0.3197
1347,0.2293
1348,1.126
1349,-1.69
1350,1.173
1351,-0.858
1352,-0.1861
1353,1.11
1354,1.894
1355,0.7442
1356,2.93
1357,-0.1703
1358,-0.3664
1359,-0.4226
1360,0.2448
1361,0.4684
1362,1.206
1363,0.9824
1364,2.444
1365,-0.4385
1366,0.0428
1367,1.308
1368,-1.124
1369,0.1905
1370,0.3782
1371,2.276
1372,0.3385
1373,-0.05747
1374,0.3258
1375,-0.2905
1376,0.06182
1377,0.6054
1378,2.129
1379,0.09411
1380,0.5531
1381,1.335
1382,1.125
1383,0.009287
1384,1.156
1385,-0.3729
1386,0.02212
1387,-0.1259
1388,-1.456
1389,0.3632
1390,-0.5348
1391,0.7736
1392,0.8049
1393,2.068
1394,0.7846
1395,-1.091
1396,0.06378
1397,1.546
1398,1.978
1399,2.032
1400,0.05613
1401,1.75
1402,-0.4741
1403,0.552
1404,1.383
1405,-1.62
1406,0.933
1407,0.4664
1408,1.443
1409,1.548
1410,1.031
1411,0.5322
1412,-1.227
1413,1.031
1414,0.6504
1415,-0.136
1416,-1.4
1417,0.298
1418,0.8348
1419,0.2739
1420,1.071
1421,-0.2503
1422,0.5973
1423,0.2518
1424,-0.7047
1425,0.1238
1426,-0.3541
1427,0.8092
1428,-0.6709
1429,-0.3601
1430,0.5754
1431,1.515
1432,0.4695
1433,0.1552
1434,-0.6686
1435,-1.431
1436,1.139
1437,0.4877
1438,0.197
1439,0.3314
1440,0.6444
1441,1.112
1442,0.08127
1443,-0.1016
1444,-0.9975
1445,2.273
1446,0.05796
1447,0.1722
1448,0.1599
1449,0.4546
1450,0.7768
1451,1.74
1452,-0.4929
1453,1.896
1454,-1.365
1455,0.5982
1456,0.6017
1457,-1.228
1458,0.05141
1459,0.1205
1460,0.9359
1461,-0.3048
1462,-1.258
1463,0.318
1464,-0.835
1465,0.7762
1466,0.6828
1467,1.646
1468,1.283
1469,0.9349
1470,0.2128
1471,-0.0713
1472,-0.8319
1473,0.9036
1474,0.2535
1475,-0.2867
1476,-0.3753
1477,2.799
1478,0.283
1479,0.5934
1480,0.21
1481,0.6734
1482,-0.792
1483,2.021
1484,0.007636
1485,-0.187
1486,1.096
1487,0.9249
1488,1.482
1489,-0.03976
1490,0.6882
1491,1.175
1492,0.8157
1493,0.7856
1494,0.76
1495,0.6963
1496,-0.1258
1497,-2.576
1498,2.832
1499,1.669
1500,1.533
1501,-0.91
1502,0.6812
1503,0.4184
1504,-0.4872
1505,1.589
1506,0.5261
1507,1.735
1508,0.7535
1509,0.6669
1510,1.066
1511,0.9521
1512,3.006
1513,-1.58
1514,0.06768
1515,0.9483
1516,0.9148
1517,0.1016
1518,0.3135
1519,-0.327
1520,-0.4121
1521,0.1567
1522,-0.5322
1523,-0.7825
1524,-1.453
1525,0.8301
1526,0.1804
1527,2.542
1528,1.311
1529,1.549
1530,-1.412
1531,0.2248
1532,1.426
1533,0.1196
1534,-1.038
1535,1.457
1536,0.3991
1537,-0.4394
1538,0.8805
1539,-0.1055
1540,-1.468
1541,-1.848
1542,1.366
1543,-0.7949
1544,0.9507
1545,0.4062
1546,0.8542
1547,0.6482
1548,0.6027
1549,-0.5281
1550,0.8265
1551,0.6054
1552,1.748
1553,0.2738
1554,-0.5251
1555,0.9994
1556,-0.1746
1557,1.303
1558,-0.8501
1559,-0.5416
1560,1.634
1561,0.9932
1562,1.113
1563,0.8154
1564,0.2016
1565,-0.004175
1566,-0.09667
1567,-1.431
1568,1.016
1569,1.376
1570,0.5205
1571,0.06592
1572,0.7973
1573,0.2735
1574,-0.3983
1575,1.29
1576,-0.1574
1577,-0.5122
1578,2.491
1579,-0.3176
1580,-0.05442
1581,1.381
1582,0.75
1583,2.134
1584,0.2665
1585,-0.9197
1586,2.199
1587,-0.3179
1588,0.4443
1589,0.933
1590,0.7373
1591,1.228
1592,-1.352
1593,1.424
1594,0.6722
1595,1.332
1596,1.013
1597,1.52
1598,0.3036
1599,-0.4359
1600,-0.4096
1601,0.08564
1602,0.2
1603,1.331
1604,0.4808
1605,-0.1514
1606,0.8406
1607,0.8868
1608,1.117
1609,0.9009
1610,-0.2005
1611,0.2125
1612,-0.02179
1613,0.9051
1614,-0.0523
1615,-0.6581
1616,-0.6983
1617,0.1503
1618,2.91
1619,0.7361
1620,-0.622
1621,-0.027
1622,-0.1556
1623,-0.8136
1624,0.1822
1625,-0.362
1626,-0.2109
1627,0.648
1628,0.308
1629,2.512
1630,-0.897
1631,1.137
1632,-0.4603
1633,1.467
1634,-0.302
1635,1.163
1636,0.7687
1637,-1.416
1638,0.2003
1639,1.21
1640,-0.6967
1641,0.4968
1642,1.258
1643,0.08589
1644,0.6192
1645,0.1586
1646,-1.006
1647,0.6175
1648,-0.9245
1649,0.8637
1650,0.1432
1651,0.1381
1652,0.7236
1653,1.92
1654,1.385
1655,-0.374
1656,0.6895
1657,1.214
1658,0.6337
1659,0.4158
1660,0.4232
1661,1.179
1662,0.2879
1663,0.4615
1664,0.4312
1665,1.278
1666,0.01486
1667,0.6968
1668,0.08238
1669,-0.3547
1670,-0.5953
1671,-0.1981
1672,1.051
1673,0.9764
1674,-0.7719
1675,-0.04651
1676,1.507
1677,0.5005
1678,-0.3136
1679,1.125
1680,-0.8513
1681,-0.4758
1682,-1.371
1683,0.3298
1684,0.06538
1685,-0.1326
1686,0.09742
1687,0.1302
1688,0.7741
1689,-0.09797
1690,0.3941
1691,1.139
1692,-1.024
1693,1.379
1694,0.7538
1695,-1.074
1696,0.477
1697,-2.272
1698,-0.3385
1699,0.4357
1700,1.65
1701,0.6324
1702,1.45
1703,2.898
1704,0.8592
1705,-0.04111
1706,-0.8041
1707,-1.13
1708,2.04
1709,1.331
1710,-0.03493
1711,0.4779
1712,0.04268
1713,-0.6224
1714,-0.1994
1715,0.6352
1716,1.304
1717,1.437
1718,0.4164
1719,0.2596
1720,0.173
1721,0.7652
1722,-0.02572
1723,1.524
1724,0.2186
1725,0.7378
1726,0.1751
1727,0.4418
1728,-0.03305
1729,1.425
1730,-0.9473
1731,0.9556
1732,1.267
1733,-0.3013
1734,0.44
1735,-1.688
1736,-0.3837
1737,0.8308
1738,-0.5805
1739,1.245
1740,2.07
1741,1.062
1742,-1.143
1743,-0.8698
1744,0.2888
1745,0.5014
1746,1.751
1747,0.1492
1748,0.02661
1749,2.097
1750,-0.883
1751,0.2223
1752,0.01193
1753,0.223
1754,-0.9764
1755,1.483
1756,0.7649
1757,-0.4372
1758,1.448
1759,0.9711
1760,-1.236
1761,-0.5735
1762,-0.4458
1763,1.215
1764,-1.154
1765,1.896
1766,1.499
1767,2.004
1768,0.2814
1769,-0.2128
1770,-1.77
1771,1.329
1772,-1.924
1773,1.628
1774,0.1273
1775,0.198
1776,0.1465
1777,-0.5393
1778,1.065
1779,1.28
1780,0.9322
1781,0.7215
1782,-1.473
1783,-0.2787
1784,-0.5755
1785,-0.07697
1786,0.002263
1787,0.7546
1788,0.8761
1789,0.5383
1790,0.9503
1791,0.3844
1792,-0.9749
1793,1.504
1794,-0.7552
1795,0.6625
1796,0.4317
1797,1.108
1798,0.5896
1799,0.9825
1800,1.686
1801,1.189
1802,0.9643
1803,0.1745
1804,0.279
1805,0.8482
1806,-1.09
1807,-0.1251
1808,0.1931
1809,0.09111
1810,0.5722
1811,-0.2212
1812,1.629
1813,1.429
1814,0.8912
1815,0.2522
1816,-0.2797
1817,2.389
1818,0.4809
1819,0.9043
1820,2.43
1821,-0.5458
1822,0.5103
1823,-0.1747
1824,1.078
1825,0.0587
1826,0.7506
1827,-1.592
1828,0.4457
1829,0.1792
1830,0.512
1831,-0.5932
1832,-0.1086
1833,1.478
1834,-0.03228
1835,0.7962
1836,1.644
1837,-1.213
1838,-1.361
1839,1.171
1840,2.166
1841,1.133
1842,-0.8958
1843,0.9525
1844,0.04835
1845,-0.8744
1846,-0.6202
1847,1.224
1848,1.181
1849,0.1946
1850,0.06247
1851,-1.197
1852,2.348
1853,0.4102
1854,-0.6546
1855,-1.766
1856,0.3935
1857,-0.6847
1858,1.081
1859,0.6799
1860,0.3905
1861,0.5066
1862,0.4107
