MDTU,S_F
1,1.03754e-06
2,1.09227e-06
3,1.17379e-06
4,1.25683e-06
5,1.25204e-06
6,1.29252e-06
7,1.33333e-06
8,1.36468e-06
9,1.39826e-06
10,1.42059e-06
11,1.44501e-06
12,1.44299e-06
13,1.46374e-06
14,1.47713e-06
15,1.50956e-06
16,1.56719e-06
17,1.55379e-06
18,1.60297e-06
19,1.6797e-06
20,1.67483e-06
21,1.69214e-06
22,1.70985e-06
23,1.75718e-06
24,1.78037e-06
25,1.76456e-06
26,1.78089e-06
27,1.76519e-06
28,1.85392e-06
29,1.84532e-06
30,1.82527e-06
31,1.81907e-06
32,1.84033e-06
33,1.89504e-06
34,1.97781e-06
35,1.99709e-06
36,1.9958e-06
37,2.00189e-06
38,1.97965e-06
39,1.99884e-06
40,2.04721e-06
41,2.0275e-06
42,2.0409e-06
43,2.05067e-06
44,2.02868e-06
45,2.06432e-06
46,2.07029e-06
47,2.13021e-06
48,2.11831e-06
49,2.12949e-06
50,2.12546e-06
51,2.12758e-06
52,2.14289e-06
53,2.1591e-06
54,2.18404e-06
55,2.21245e-06
56,2.25616e-06
57,2.29748e-06
58,2.32451e-06
59,2.28011e-06
60,2.2752e-06
61,2.30832e-06
62,2.32175e-06
63,2.34423e-06
64,2.35355e-06
65,2.32593e-06
66,2.3554e-06
67,2.38144e-06
68,2.31278e-06
69,2.31828e-06
70,2.35432e-06
71,2.35869e-06
72,2.39633e-06
73,2.42068e-06
74,2.50091e-06
75,2.458e-06
76,2.4497e-06
77,2.51349e-06
78,2.51766e-06
79,2.55312e-06
80,2.53156e-06
81,2.48705e-06
82,2.49617e-06
83,2.49788e-06
84,2.54812e-06
85,2.50032e-06
86,2.52144e-06
87,2.53999e-06
88,2.5146e-06
89,2.51334e-06
90,2.54462e-06
91,2.5081e-06
92,2.49996e-06
93,2.55265e-06
94,2.56375e-06
95,2.59387e-06
96,2.5514e-06
97,2.57568e-06
98,2.56215e-06
99,2.60229e-06
100,2.60229e-06
101,2.62537e-06
102,2.62537e-06
103,2.66299e-06
104,2.66299e-06
105,2.68224e-06
106,2.7209e-06
107,2.77244e-06
108,2.74373e-06
109,2.72061e-06
110,2.78105e-06
111,2.71462e-06
112,2.72029e-06
113,2.72029e-06
114,2.76148e-06
115,2.72513e-06
116,2.76483e-06
117,2.74488e-06
118,2.75471e-06
119,2.77643e-06
120,2.74167e-06
121,2.83693e-06
122,2.85632e-06
123,2.80097e-06
124,2.8147e-06
125,2.81561e-06
126,2.96635e-06
127,2.95206e-06
128,2.93569e-06
129,2.93569e-06
130,2.90515e-06
131,2.96405e-06
132,3.04227e-06
133,3.082e-06
134,3.00953e-06
135,3.05747e-06
136,2.98973e-06
137,3.0186e-06
138,3.05729e-06
139,3.0996e-06
140,3.0996e-06
141,3.09284e-06
142,3.06346e-06
143,3.07676e-06
144,2.95244e-06
145,2.93049e-06
146,2.98768e-06
147,2.98094e-06
148,2.96769e-06
149,2.99086e-06
150,3.00735e-06
151,3.00735e-06
152,3.00735e-06
153,3.05616e-06
154,3.10207e-06
155,3.09833e-06
156,3.11973e-06
157,3.11973e-06
158,3.03784e-06
159,3.03317e-06
160,2.96289e-06
161,2.97287e-06
162,2.96107e-06
163,2.97036e-06
164,2.97036e-06
165,2.97351e-06
166,2.96969e-06
167,2.94953e-06
168,2.97027e-06
169,2.97027e-06
170,3.01398e-06
171,2.99551e-06
172,2.97352e-06
173,2.98254e-06
174,2.95653e-06
175,2.93734e-06
176,2.95325e-06
177,2.93423e-06
178,2.93423e-06
179,2.93141e-06
180,2.89726e-06
181,2.8751e-06
182,2.90427e-06
183,2.91384e-06
184,2.88447e-06
185,2.8847e-06
186,2.86674e-06
187,2.86864e-06
188,2.90998e-06
189,2.88259e-06
190,2.92916e-06
191,2.90615e-06
192,2.90615e-06
193,2.89654e-06
194,2.92838e-06
195,2.91144e-06
196,2.91256e-06
197,2.89884e-06
198,2.91901e-06
199,2.933e-06
200,2.95225e-06
201,2.91641e-06
202,2.91299e-06
203,2.95991e-06
204,2.94967e-06
205,2.95591e-06
206,2.95591e-06
207,2.98351e-06
208,2.93038e-06
209,2.90448e-06
210,2.9122e-06
211,2.9846e-06
212,2.98737e-06
213,2.94212e-06
214,2.93727e-06
215,2.95858e-06
216,2.97245e-06
217,2.99087e-06
218,2.97218e-06
219,2.97985e-06
220,2.97471e-06
221,3.00359e-06
222,2.99474e-06
223,3.00292e-06
224,2.98914e-06
225,3.03442e-06
226,3.04762e-06
227,3.02585e-06
228,3.08099e-06
229,3.1095e-06
230,3.11882e-06
231,3.07503e-06
232,3.07974e-06
233,3.06514e-06
234,3.01708e-06
235,3.01292e-06
236,3.10872e-06
237,3.08908e-06
238,3.06073e-06
239,3.07806e-06
240,3.0645e-06
241,3.05779e-06
242,3.04013e-06
243,3.06942e-06
244,3.06942e-06
245,3.06942e-06
246,3.03462e-06
247,3.08386e-06
