t,cost
1830,1530
1840,1520.5
1850,1525
1860,1534
1870,1565.5
1880,1548.5
1890,1559
1900,1550.5
1910,1534.5
1920,1539
1930,1552
1940,1554.5
1950,1577
1960,1538.5
1970,1530
1980,1530
1990,1536.5
2000,1537.5
2010,1512.5
2020,1467
2030,1470.5
2040,1553.5
2050,1558.5
2060,1563
2070,1570.5
2080,1566.5
2090,1565.5
2100,1568.5
2110,1462
2120,1436.5
2130,1440
2140,1449
2150,1436.5
2160,1397
2170,1451
2180,1525.5
2190,1578.5
2200,1521
2210,1515
2220,1475.5
2230,1474
2240,1501
2250,1475
2260,1474
2270,1480.5
2280,1466.5
2290,1480.5
2300,1464
2310,1419
2320,1450.5
2330,1501
2340,1482
2350,1488
2360,1472
2370,1486
2380,1480.5
2390,1485
2400,1464.5
2410,1479
2420,1482.5
2430,1502.5
2440,1524
2450,1517.5
2460,1523.5
2470,1526
2480,1524
2490,1522.5
2500,1496
2510,1505.5
2520,1507
2530,1499.5
2540,1506.5
2550,1510.5
2560,1492.5
2570,1502.5
2580,1505
2590,1502
2600,1506.5
2610,1503
2620,1502.5
2630,1497.5
2640,1491
2650,1486.5
2660,1546.5
2670,1555
2680,1560
2690,1580.5
2700,1564
2710,1538.5
2720,1545.5
2730,1546
2740,1544
2750,1553.5
2760,1546
2770,1464
2780,1471
2790,1461.5
2800,1454.5
2810,1448.5
2820,1452
2830,1427
2840,1422.5
2850,1424
2860,1433
2870,1434.5
2880,1437.5
2890,1444.5
2900,1455.5
2910,1444.5
2920,1444.5
2930,1449
2940,1437.5
2950,1446
2960,1471.5
2970,1467
2980,1473
2990,1469.5
3000,1468
3010,1451.5
3020,1747
3030,1820
3040,1925
3050,1876.5
3060,1805.5
3070,1659
3080,1679
3090,1721.5
3100,1760.5
3110,1872
3120,1722
3130,1656.5
3140,1625
3150,1640
3160,1642.5
3170,1652.5
3180,1655
3190,1653.5
3200,1642
3210,1634
3220,1633.5
3230,1643.5
3240,1643.5
3250,1635.5
3260,1480
3270,1457
3280,1449
3290,1433.5
3300,1443.5
3310,1465
3320,1446
3330,1453.5
3340,1458
3350,1459.5
3360,1457.5
3370,1441
3380,1443
3390,1418.5
3400,1427.5
3410,1447
3420,1449
3430,1439
3440,1451
3450,1465
3460,1470.5
3470,1442.5
3480,1427.5
3490,1428.5
3500,1441
3510,1471
3520,1478.5
3530,1475.5
3540,1464
3550,1458
3560,1468.5
3570,1462
3580,1447.5
3590,1461.5
3600,1455.5
3610,1447.5
3620,1468
3630,1469
3640,1455.5
3650,1460
3660,1480
3670,1493.5
3680,1486.5
3690,1465.5
3700,1467
3710,1482
3720,1462.5
3730,1458.5
3740,1474
3750,1465.5
3760,1427
3770,1531
3780,1533.5
3790,1536.5
3800,1528
3810,1545
3820,1540
3830,1537.5
3840,1539
3850,1533.5
3860,1530
3870,1552.5
3880,1541
3890,1572.5
3900,1601.5
3910,1605
3920,1582
3930,1572.5
3940,1586.5
3950,1596
3960,1597.5
3970,1597.5
3980,1608.5
3990,1564
4000,1520.5
4010,1495
4020,1441
4030,1506.5
4040,1495
4050,1495
4060,1467.5
4070,1489
4080,1489
4090,1470.5
4100,1469
4110,1477.5
4120,1478
4130,1483
4140,1431
4150,1489
4160,1478.5
4170,1521
4180,1504
4190,1495
4200,1469
4210,1478.5
4220,1499.5
4230,1491.5
4240,1524.5
4250,1473.5
4260,1476
4270,1537
4280,1564.5
4290,1565.5
4300,1573.5
4310,1584.5
4320,1564
4330,1568.5
4340,1578.5
4350,1590.5
4360,1585.5
4370,1581
4380,1574
4390,1572
4400,1582
4410,1581
4420,1573
4430,1595
4440,1576
4450,1571
4460,1559
4470,1564
4480,1565.5
4490,1572.5
4500,1564
4510,1571
4520,1584.5
4530,1611.5
4540,1594.5
4550,1612
4560,1596.5
4570,1608
4580,1600
4590,1599
4600,1589.5
4610,1592.5
4620,1592
4630,1580
4640,1599.5
4650,1596.5
4660,1567.5
4670,1547.5
4680,1560
4690,1583
4700,1574.5
4710,1582.5
4720,1581.5
4730,1577
4740,1569
4750,1571.5
4760,1550
4770,1639
4780,1635.5
4790,1652.5
4800,1647.5
4810,1648
4820,1559.5
4830,1545.5
4840,1507.5
4850,1554.5
4860,1571
4870,1540.5
4880,1565.5
4890,1542
4900,1574
4910,1587
4920,1657
4930,1592
4940,1571
4950,1608.5
4960,1614
4970,1648.5
4980,1593
4990,1597
5000,1707.5
5010,1702
5020,1513
5030,1489
5040,1454
5050,1439
5060,1437.5
5070,1452.5
5080,1463
5090,1449
5100,1447
5110,1430
5120,1442
5130,1529.5
5140,1697.5
5150,1716.5
5160,1712.5
5170,1711.5
5180,1708.5
5190,1705
5200,1694
5210,1704.5
5220,1715.5
5230,1700
5240,1681.5
5250,1659.5
5260,1494
5270,1493
5280,1490
5290,1495
5300,1489
5310,1465.5
5320,1535
5330,1540
5340,1536
5350,1543
5360,1552
5370,1531
5380,1602.5
5390,1606.5
5400,1618.5
5410,1641
5420,1624.5
5430,1615.5
5440,1557.5
5450,1571.5
5460,1514
5470,1523
5480,1533.5
5490,1588.5
5500,1588.5
5510,1613.5
5520,1598
5530,1615.5
5540,1629
5550,1630
5560,1631
5570,1628.5
5580,1541.5
5590,1558.5
5600,1566.5
5610,1592.5
5620,1521.5
5630,1514
5640,1509
5650,1516
5660,1558.5
5670,1554.5
5680,1543.5
5690,1529.5
5700,1499.5
5710,1583
5720,1620
5730,1616
5740,1632.5
5750,1633
5760,1609.5
5770,1556.5
5780,1543
5790,1558
5800,1540.5
5810,1526
5820,1545
5830,1555.5
5840,1556.5
5850,1547.5
5860,1571.5
5870,1607.5
5880,1596.5
5890,1549
5900,1569
5910,1567.5
5920,1549.5
5930,1510
5940,1551.5
5950,1560
5960,1548
5970,1520.5
5980,1501.5
5990,1498.5
6000,1503.5
6010,1514.5
6020,1419.5
6030,1475
6040,1450
6050,1460.5
6060,1494.5
6070,1486.5
6080,1476.5
6090,1478
6100,1476
6110,1473.5
6120,1532.5
6130,1526
6140,1464.5
6150,1369
6160,1393.5
6170,1381.5
6180,1470
6190,1481
6200,1449.5
6210,1453
6220,1482.5
6230,1464
6240,1373.5
6250,1349
6260,1342
6270,1328
6280,1348
6290,1325
6300,1327
6310,1327
6320,1338
6330,1322.5
6340,1321
6350,1333.5
6360,1324.5
6370,1319
6380,1332.5
6390,1321.5
6400,1315
6410,1304.5
6420,1308
6430,1320
6440,1313.5
6450,1329.5
6460,1332.5
6470,1343
6480,1326
6490,1331
6500,1326.5
6510,1323
6520,1621.5
6530,1620.5
6540,1668
6550,1623
6560,1604.5
6570,1597.5
6580,1619
6590,1635
6600,1617
6610,1611.5
6620,1628
6630,1586
6640,1578
6650,1554.5
6660,1506.5
6670,1513.5
6680,1540.5
6690,1546.5
6700,1542
6710,1613.5
6720,1631
6730,1607.5
6740,1611.5
6750,1629
6760,1610
6770,1570.5
6780,1589.5
6790,1558
6800,1586
6810,1578.5
6820,1560
6830,1561
6840,1546
6850,1555
6860,1539.5
6870,1548.5
6880,1575
6890,1563
6900,1563
6910,1574
6920,1554.5
6930,1561.5
6940,1556
6950,1569.5
6960,1568.5
6970,1567
6980,1553
6990,1570.5
7000,1547
7010,1549
7020,1625
7030,1643
7040,1637
7050,1650.5
7060,1647
7070,1627
7080,1647.5
7090,1652
7100,1668
7110,1643
7120,1656
7130,1596
7140,1644.5
7150,1640.5
7160,1632.5
7170,1650.5
7180,1621
7190,1641.5
7200,1628
7210,1628.5
7220,1635
7230,1643
7240,1531.5
7250,1462
7260,1473
7270,1612
7280,1615
7290,1605.5
7300,1598
7310,1630.5
7320,1611.5
7330,1604
7340,1635.5
7350,1645
7360,1598
7370,1609.5
7380,1622
7390,1688.5
7400,1690
7410,1700.5
7420,1699.5
7430,1694
7440,1657
7450,1641
7460,1577
7470,1604.5
7480,1597.5
7490,1579
7500,1557
7510,1541.5
7520,1504
7530,1516
7540,1543
7550,1579
7560,1561
7570,1546.5
7580,1554
7590,1551.5
7600,1562
7610,1551.5
7620,1557.5
7630,1540.5
7640,1548
7650,1520
7660,1487
7670,1478.5
7680,1510.5
7690,1488.5
7700,1486
7710,1491
7720,1509
7730,1502
7740,1533.5
7750,1544.5
7760,1516.5
7770,1494
7780,1506.5
7790,1538
7800,1497
7810,1514
7820,1473
7830,1489.5
7840,1444
7850,1448.5
7860,1439
7870,1450
7880,1461.5
7890,1416.5
7900,1396
7910,1399.5
7920,1417
7930,1463.5
7940,1439.5
7950,1443.5
7960,1429.5
7970,1429
7980,1451
7990,1473
8000,1466.5
8010,1469.5
8020,1494.5
8030,1495
8040,1524
8050,1592
8060,1564
8070,1567.5
8080,1579
8090,1587.5
8100,1585
8110,1603
8120,1603
8130,1603.5
8140,1591
8150,1612.5
8160,1604.5
8170,1614.5
8180,1627
8190,1637.5
8200,1631
8210,1656.5
8220,1640
8230,1637
8240,1661
8250,1619
8260,1654.5
8270,1609
8280,1606.5
8290,1602.5
8300,1598
8310,1592
8320,1577.5
8330,1538.5
8340,1496
8350,1499.5
8360,1510
8370,1610
8380,1561.5
8390,1595
8400,1628.5
8410,1617.5
8420,1557
8430,1588.5
8440,1602
8450,1619.5
8460,1582
8470,1587.5
8480,1579
8490,1591.5
8500,1579
8510,1568.5
8520,1578
8530,1571.5
8540,1509.5
8550,1504
8560,1468.5
8570,1448.5
8580,1459
8590,1553
8600,1572
8610,1553
8620,1541.5
8630,1545.5
8640,1524
8650,1546
8660,1576
8670,1572
8680,1552
8690,1536.5
8700,1552
8710,1577.5
8720,1571.5
8730,1564
8740,1583
8750,1577
8760,1580
8770,1525.5
8780,1529
8790,1514
8800,1504.5
8810,1501.5
8820,1485
8830,1499
8840,1495.5
8850,1521.5
8860,1523.5
8870,1508.5
8880,1510
8890,1512
8900,1501
8910,1500
8920,1533
8930,1549
8940,1543.5
8950,1527
8960,1540
8970,1531
8980,1541.5
8990,1523
9000,1529
