MDTU,link
1,3.45215
2,3.04673
3,2.95225
4,2.81953
5,2.72808
6,2.63558
7,2.56044
8,2.49433
9,2.42961
10,2.3742
11,2.32124
12,2.2756
13,2.2384
14,2.19416
15,2.15939
16,2.12038
17,2.08819
18,2.0552
19,2.0262
20,2.00318
21,1.97748
22,1.95481
23,1.93598
24,1.91506
25,1.89476
26,1.87178
27,1.85145
28,1.83082
29,1.81719
30,1.7969
31,1.77975
32,1.76617
33,1.7514
34,1.73607
35,1.72141
36,1.70682
37,1.69343
38,1.68051
39,1.66941
40,1.65704
41,1.65026
42,1.63865
43,1.62978
44,1.62138
45,1.61168
46,1.60168
47,1.59375
48,1.58465
49,1.57645
50,1.56733
51,1.55967
52,1.54994
53,1.54191
54,1.53271
55,1.52646
56,1.51857
57,1.50868
58,1.503
59,1.4957
60,1.48889
61,1.48204
62,1.47992
63,1.46902
64,1.46449
65,1.46281
66,1.45652
67,1.45174
68,1.44947
69,1.44411
70,1.43608
71,1.42989
72,1.42611
73,1.41927
74,1.41274
75,1.41051
76,1.40174
77,1.39719
78,1.39459
79,1.39095
80,1.38464
81,1.38
82,1.37772
83,1.37553
84,1.37107
85,1.36629
86,1.36315
87,1.35792
88,1.35635
89,1.35173
90,1.34879
91,1.34596
92,1.33947
93,1.33617
94,1.33373
95,1.33032
96,1.32709
97,1.3238
98,1.32284
99,1.31974
100,1.31974
101,1.31245
102,1.31245
103,1.31125
104,1.31125
105,1.30778
106,1.30333
107,1.3009
108,1.29709
109,1.29475
110,1.29357
111,1.29124
112,1.28656
113,1.28656
114,1.28307
115,1.28096
116,1.27617
117,1.27432
118,1.2742
119,1.27373
120,1.27119
121,1.2691
122,1.26682
123,1.2641
124,1.26157
125,1.26164
126,1.25791
127,1.25352
128,1.25063
129,1.25063
130,1.25103
131,1.2484
132,1.24363
133,1.24215
134,1.24091
135,1.23825
136,1.23554
137,1.23629
138,1.23615
139,1.23521
140,1.23521
141,1.23344
142,1.23026
143,1.22866
144,1.22831
145,1.2261
146,1.22452
147,1.22379
148,1.2225
149,1.22183
150,1.21911
151,1.21911
152,1.21911
153,1.21542
154,1.21382
155,1.21212
156,1.21248
157,1.21248
158,1.21154
159,1.20909
160,1.20921
161,1.20805
162,1.20627
163,1.20371
164,1.20371
165,1.20407
166,1.20444
167,1.2033
168,1.19979
169,1.19979
170,1.1982
171,1.19582
172,1.19573
173,1.19462
174,1.19176
175,1.19111
176,1.18996
177,1.18869
178,1.18869
179,1.18941
180,1.18663
181,1.18745
182,1.18523
183,1.18584
184,1.18516
185,1.18352
186,1.18564
187,1.18572
188,1.18352
189,1.18361
190,1.18147
191,1.18303
