MDTU,plaq,Re(det),Im(det),link
1,48.8107,2.68605e+09,1.67473e+08,1.22678
2,35.7026,3.20482e+08,2.17063e+07,1.02527
3,33.1269,1.90246e+08,1.34405e+07,0.983516
4,29.3373,8.57947e+07,6.37566e+06,0.915472
5,26.7796,4.79799e+07,3.71558e+06,0.866335
6,24.293,2.6016e+07,2.09361e+06,0.816397
7,22.3502,1.55657e+07,1.30185e+06,0.775568
8,20.8131,9.87545e+06,838392,0.743096
9,19.5059,6.32892e+06,553826,0.71612
10,18.2316,4.1992e+06,379376,0.686715
11,17.0686,2.82142e+06,261547,0.659238
12,16.0988,1.98117e+06,188416,0.63562
13,15.2309,1.46458e+06,142094,0.61299
14,14.4052,1.03432e+06,102371,0.592533
15,13.7067,781784,78602.7,0.574197
16,12.994,568311,58348.2,0.55545
17,12.4377,434498,45363.1,0.540707
18,11.8789,327623,34879.4,0.5255
19,11.4197,256384,27732.1,0.513088
20,10.9009,205623,22691.6,0.496645
21,10.4898,163533,18160.7,0.484828
22,10.0274,131199,14759.2,0.469938
23,9.6782,109668,12473.5,0.45878
24,9.37586,90714.4,10539.4,0.449813
25,8.98885,73856.6,8627.26,0.436812
26,8.76334,60761.1,7187.27,0.431166
27,8.47815,49995.3,5979.36,0.422245
28,8.22961,41349.1,4981.27,0.414962
29,8.05766,36695.2,4452.48,0.40969
30,7.75108,29843.5,3691.39,0.399223
31,7.50818,25218,3144.1,0.391009
32,7.33997,22105.2,2774.52,0.38554
33,7.10884,18912.4,2395.93,0.377096
34,6.93189,16185.7,2066.24,0.371217
35,6.72269,13837.1,1789.96,0.363602
36,6.53414,11875,1540.67,0.356891
37,6.47835,10590.4,1382.6,0.356461
38,6.27474,9101.17,1204.87,0.348454
39,6.08254,7940.67,1065.45,0.340606
40,5.9698,7066.13,950.081,0.336997
41,5.85846,6489.56,877.171,0.33233
42,5.77103,5793.12,785.661,0.32984
43,5.64852,5271.86,720.867,0.324984
44,5.49518,4776.79,658.497,0.318445
45,5.32376,4199.58,580.69,0.310917
46,5.24729,3787.04,526.409,0.308428
47,5.19582,3498.04,491.663,0.30695
48,5.05192,3133.58,442.375,0.300742
49,4.91689,2865.15,404.46,0.29489
50,4.75417,2514.38,358.663,0.287374
51,4.68546,2357.3,333.49,0.285064
52,4.5737,2105.24,302.194,0.280373
53,4.52798,1938.3,278.808,0.279074
54,4.48661,1764.06,256.263,0.278001
55,4.41076,1630.52,237.503,0.274653
56,4.35142,1508.49,219.641,0.272557
57,4.2679,1335.27,196.915,0.269221
58,4.28657,1275.17,188.92,0.271182
59,4.11782,1125.53,169.401,0.262414
60,4.00538,1015.51,152.427,0.256833
61,3.91211,924.032,140.542,0.252378
62,3.83498,890.169,135.566,0.248244
63,3.7563,776.786,120.362,0.244955
64,3.73097,738.547,114.476,0.244089
65,3.67463,715.619,110.683,0.240933
66,3.5925,654.953,102.381,0.236901
67,3.55283,616.733,97.4627,0.235164
68,3.46961,580.178,91.9335,0.230299
69,3.40545,537.186,86.1619,0.227098
70,3.34286,488.773,78.6888,0.224346
71,3.23796,448.258,72.2179,0.218798
72,3.21633,431.29,70.0725,0.218095
73,3.11672,382.203,63.067,0.212576
74,3.12389,360.999,59.3555,0.213788
75,3.07282,349.7,57.3311,0.211024
76,3.01444,315.189,51.8819,0.208556
77,3.0179,305.547,49.9242,0.209485
78,2.92528,287.747,47.0339,0.203954
79,2.93262,276.633,45.6523,0.204904
80,2.92452,264.396,43.3082,0.205499
81,2.89999,249.441,41.2248,0.204469
82,2.85522,242.615,40.0826,0.202004
83,2.80764,232.773,38.5245,0.199249
84,2.8055,225.436,37.2193,0.199806
85,2.73494,212.313,34.9085,0.195984
86,2.73138,206.698,33.6343,0.196255
87,2.63122,185.344,31.0867,0.190174
88,2.59982,178.421,30.0562,0.188102
89,2.50252,159.567,27.4697,0.181958
90,2.47473,154.579,26.3654,0.180596
91,2.44638,147.653,25.4753,0.178993
92,2.40422,134.654,23.4211,0.176843
93,2.40317,132.266,22.6103,0.177413
94,2.41249,129.549,22.3738,0.17834
95,2.34236,118.772,20.8586,0.17368
96,2.36865,115.844,20.4051,0.175777
97,2.33187,109.557,19.4951,0.173632
98,2.28618,105.689,18.8963,0.170532
99,2.25727,101.498,18.0727,0.16897
100,2.25727,101.498,18.0727,0.16897
101,2.18184,89.9123,16.2087,0.164456
102,2.18184,89.9123,16.2087,0.164456
103,2.229,92.111,16.4756,0.168041
104,2.229,92.111,16.4756,0.168041
105,2.20901,88.5629,15.8201,0.167188
106,2.19852,83.3925,15.078,0.166779
107,2.13738,77.3493,14.2882,0.1626
108,2.10878,73.1358,13.5812,0.161002
109,2.05866,69.4924,12.9582,0.157772
110,2.03736,68.5629,12.7395,0.1565
111,2.01256,65.5378,12.2354,0.15495
112,1.97073,60.3423,11.2243,0.152381
113,1.97073,60.3423,11.2243,0.152381
114,1.97363,58.0693,10.8642,0.152984
115,1.93097,55.6318,10.5473,0.150246
116,1.92957,53.6527,10.0667,0.150808
