ReTr(L),ImTr(L)
0.983923,-0.0198763
0.97867,-0.023794
0.980958,-0.0251306
0.977585,-0.0113391
0.978709,-0.0269103
0.97782,-0.00971721
0.979006,0.0157846
0.976534,0.00831149
0.976961,0.00233601
0.974283,0.00919964
0.9756,0.0280909
0.970609,0.051942
0.968725,0.059951
0.971096,0.0555822
0.974599,0.0435173
0.969457,0.0376205
0.970115,0.0554956
0.96809,0.0592623
0.963166,0.0763338
0.95516,0.0972329
0.952817,0.111065
0.958975,0.102595
0.956406,0.104694
0.95061,0.124777
0.94687,0.151785
0.950573,0.14815
0.953673,0.112292
0.955316,0.0974521
0.959754,0.0729226
0.95934,0.0786547
0.959658,0.0634739
0.959078,0.0526648
0.954926,0.0553959
0.95623,0.0546609
0.955832,0.0606221
0.949424,0.07071
0.953084,0.0796034
0.949639,0.0798009
0.944431,0.0881116
0.94894,0.0988874
0.944142,0.104574
0.945207,0.109334
0.942924,0.130708
0.943586,0.0904959
0.940662,0.104777
0.945152,0.0966959
0.941895,0.0899911
0.94877,0.103883
0.941174,0.119161
0.949044,0.0933573
0.947071,0.0835785
0.944688,0.0761246
0.938558,0.116569
0.936296,0.0712918
0.937076,0.0854124
0.94064,0.107274
0.937041,0.107638
0.932971,0.131489
0.934759,0.142325
0.930373,0.123503
0.936567,0.0944589
0.940626,0.0828286
0.938064,0.0922117
0.929806,0.082745
0.937445,0.0931928
0.935604,0.110523
0.929074,0.102169
0.936029,0.0922797
0.940102,0.0598559
0.940306,0.0669734
0.942617,0.0603443
0.941666,0.0587336
0.938945,0.0603149
0.937041,0.0587605
0.93605,0.0444302
0.930967,0.0646079
0.936311,0.0815216
0.936764,0.0853359
0.931985,0.10173
0.928579,0.0857024
0.929141,0.0783155
0.929902,0.0757759
0.93009,0.0868191
0.930135,0.0545686
0.930396,0.0575635
0.9284,0.0494697
0.93165,0.0678285
0.93144,0.0622636
0.925611,0.0389306
0.931558,0.0198895
0.934771,0.0101414
0.934316,0.0243665
0.935006,-0.0179014
0.935081,0.0167761
0.929485,0.0372543
0.931146,0.0591482
0.93406,0.0746752
0.930656,0.0383904
0.930702,0.0615864
0.930702,0.0615864
0.934995,0.0282574
0.934995,0.0282574
0.934405,0.0239653
0.934405,0.0239653
0.928423,0.0498601
0.927955,0.0345315
0.929789,0.0378238
0.928714,0.0483479
0.924609,0.0496675
0.926699,-0.00506837
0.921731,-0.0115992
0.924741,-0.0443116
0.924741,-0.0443116
0.925839,-0.0532051
0.92798,-0.0637812
0.928729,-0.0412166
0.922855,-0.0474827
0.930489,-0.0300321
0.930771,0.0192271
0.930491,0.0553032
0.929694,0.0525243
0.926449,0.0707309
0.922388,0.0364006
0.929389,0.0437348
0.92905,0.00662874
0.927212,-0.0360058
0.922327,0.0117815
0.916517,0.0463146
0.916517,0.0463146
0.925588,0.0390344
0.928333,0.0158742
0.923599,0.00335056
0.927304,-0.00646507
0.922075,0.0489217
0.91873,0.0855136
0.915599,0.0699726
0.920435,0.0520536
0.922573,0.0147251
0.92905,-0.0202726
0.92905,-0.0202726
0.926926,0.0005706
0.928915,0.0204499
0.927564,0.017705
0.922506,-0.0203539
0.921617,0.029328
0.920019,0.0170173
0.918865,0.0286254
0.91246,0.0050336
0.918756,-0.0113469
0.920283,-0.0480435
0.920283,-0.0480435
0.920283,-0.0480435
0.921819,-0.0230656
0.91849,-0.0733763
0.917024,-0.0937333
0.916092,-0.0986782
0.916092,-0.0986782
0.914784,-0.0934979
0.917839,-0.0893039
0.918071,-0.0735128
0.91638,-0.0941974
0.912767,-0.118008
0.908946,-0.121401
0.908946,-0.121401
0.908714,-0.131095
0.905728,-0.151434
0.899679,-0.137896
0.911166,-0.118921
0.911166,-0.118921
0.911456,-0.0948554
0.905129,-0.0860415
0.913209,-0.0848821
0.911516,-0.0623807
0.916256,-0.0639712
0.908624,-0.0423894
0.911582,-0.0449075
0.915924,0.000152909
0.915924,0.000152909
0.91937,0.0246764
0.916579,0.0212816
0.922181,-0.00829635
0.918921,-0.00484095
0.91322,-0.0110568
0.909179,-0.0170117
0.914336,-0.0264201
0.920156,-0.0380887
0.917144,-0.00311466
0.921949,0.013708
0.91805,-0.0174737
0.921975,-0.000950434
0.91623,0.0374036
0.91623,0.0374036
0.914447,0.0244995
0.908719,0.0187099
0.910941,0.0580738
0.912475,0.0533839
0.913035,0.0599676
0.908136,0.0471077
0.90987,0.0723725
0.907985,0.112732
0.908848,0.137639
0.904983,0.147886
0.90469,0.163674
0.900887,0.167907
0.902212,0.163186
0.902212,0.163186
0.90888,0.148342
0.902001,0.160246
0.893066,0.188806
0.893807,0.173486
0.894099,0.179347
0.890739,0.192761
0.87997,0.220659
0.877351,0.226256
0.876428,0.251629
0.87913,0.239516
0.873085,0.266324
0.868364,0.29279
0.860851,0.312329
0.877947,0.248641
0.878585,0.243489
0.880458,0.231
0.885519,0.231128
0.882402,0.231588
0.872618,0.24598
0.87188,0.268286
0.879637,0.247762
0.889668,0.21841
0.88521,0.222349
0.886777,0.205533
0.894423,0.183954
0.894552,0.150838
0.898308,0.130904
0.905488,0.112609
0.903589,0.106157
0.910441,0.0822781
0.904046,0.0900175
0.909319,0.0777473
0.908034,0.0833554
0.90149,0.111869
0.899341,0.133953
0.900154,0.146022
0.896369,0.174334
0.896369,0.174334
0.896369,0.174334
0.891284,0.168029
0.887617,0.16597
0.885784,0.175916
0.882686,0.181677
0.882686,0.181677
0.891365,0.153591
0.891365,0.153591
0.883016,0.186244
0.90403,0.141758
0.895502,0.153713
0.89159,0.167066
0.890905,0.161444
0.896809,0.16615
0.883127,0.195115
0.883127,0.195115
0.883127,0.195115
0.8889,0.195389
0.8889,0.195389
0.872044,0.247001
0.878574,0.246812
0.87315,0.242671
0.868711,0.261961
0.859492,0.272487
0.8524,0.287133
0.844816,0.321742
0.857622,0.302095
0.855627,0.314719
0.855627,0.314719
0.846685,0.33596
0.824281,0.382935
0.84191,0.357661
0.84191,0.357661
0.84191,0.357661
0.81912,0.395352
0.803525,0.425149
0.798276,0.438163
0.798276,0.438163
0.800987,0.425059
0.800987,0.425059
0.800987,0.425059
0.784511,0.460099
0.784511,0.460099
0.771249,0.475584
0.771249,0.475584
0.749646,0.505559
0.752149,0.513761
0.756919,0.495279
0.756384,0.501451
0.74867,0.516042
0.763815,0.495366
0.748526,0.526286
0.757698,0.508698
0.724464,0.53788
0.719037,0.548972
0.734938,0.532449
0.717126,0.546909
0.746399,0.514096
0.741304,0.517354
0.736026,0.534225
0.727199,0.532724
0.736167,0.526977
0.726335,0.541118
0.726335,0.541118
0.704049,0.578344
0.704049,0.578344
0.698386,0.581997
0.698386,0.581997
0.702122,0.567256
0.687046,0.588835
0.687046,0.588835
0.716609,0.551362
0.717274,0.553323
0.706079,0.558086
0.70285,0.559225
0.713154,0.544504
0.713154,0.544504
0.713154,0.544504
0.721485,0.532415
0.721485,0.532415
0.707779,0.554196
0.718598,0.540484
0.718598,0.540484
0.720941,0.542055
0.722562,0.540075
0.722562,0.540075
0.722562,0.540075
0.7325,0.526188
0.7325,0.526188
0.730971,0.531546
0.746515,0.496574
0.737726,0.513502
0.752715,0.493953
0.752753,0.494475
0.745025,0.507735
0.747416,0.508798
0.754194,0.503535
0.745446,0.50683
0.755631,0.494479
0.76198,0.493546
0.751481,0.490777
0.739779,0.50488
0.739779,0.50488
0.752047,0.493599
0.73791,0.518988
0.73791,0.518988
0.755756,0.489954
0.755756,0.489954
0.751101,0.496676
0.751101,0.496676
0.743075,0.506698
0.73502,0.52781
0.73502,0.52781
0.712287,0.546525
0.726314,0.527643
0.726314,0.527643
0.726314,0.527643
0.742426,0.51721
0.752049,0.498645
0.757251,0.487955
0.748219,0.510103
0.751249,0.49515
0.774232,0.46075
0.782954,0.440418
0.784046,0.446516
0.764787,0.476486
0.731472,0.502204
0.731472,0.502204
0.731472,0.502204
0.717252,0.522241
0.714474,0.542996
0.71423,0.543584
0.737129,0.514451
0.737129,0.514451
0.741273,0.513525
0.729296,0.530389
0.699379,0.572875
0.699379,0.572875
0.699379,0.572875
0.668297,0.603705
0.668297,0.603705
0.668297,0.603705
0.663793,0.613228
0.645375,0.631309
0.645375,0.631309
0.645375,0.631309
0.617815,0.651259
0.619775,0.648972
0.619522,0.649925
0.629469,0.649746
0.629469,0.649746
0.621602,0.65057
0.61657,0.648201
0.594096,0.667105
0.605606,0.670711
0.605606,0.670711
0.596196,0.674306
0.601452,0.671867
0.601452,0.671867
0.624221,0.655704
0.608783,0.667455
0.607958,0.662726
0.584993,0.684776
0.611814,0.664005
0.617655,0.663013
0.632485,0.653299
0.632485,0.653299
0.680779,0.601151
0.674609,0.599995
0.688424,0.585525
0.688424,0.585525
0.688424,0.585525
0.688424,0.585525
0.683144,0.59171
0.696897,0.572656
0.696897,0.572656
0.693235,0.583109
0.672401,0.599571
0.675475,0.593319
0.675475,0.593319
0.690403,0.58023
0.679195,0.593928
0.68797,0.585524
0.68797,0.585524
0.675475,0.594934
0.696185,0.576321
0.680031,0.589008
0.693339,0.560503
0.703445,0.553379
0.703445,0.553379
0.71585,0.535026
0.71585,0.535026
0.729246,0.520954
0.727839,0.515031
0.726302,0.520475
0.703591,0.553246
0.720329,0.539824
0.699037,0.553184
0.699037,0.553184
0.665979,0.609721
0.668898,0.592426
0.668898,0.592426
0.665763,0.606349
0.650431,0.613237
0.653131,0.621322
0.653131,0.621322
0.654792,0.620146
0.654792,0.620146
0.654792,0.620146
0.66338,0.603131
0.669759,0.600337
0.669759,0.600337
0.658584,0.61913
0.6713,0.601953
0.663011,0.604444
0.663011,0.604444
0.663813,0.600662
0.641317,0.633015
0.641317,0.633015
0.626725,0.637968
0.630539,0.63831
0.633593,0.627467
0.670915,0.596901
0.672473,0.591498
0.677083,0.593873
0.694815,0.564943
0.694815,0.564943
0.692532,0.560496
0.686192,0.578789
0.698066,0.56972
0.679339,0.58909
0.679339,0.58909
0.644439,0.633557
0.634533,0.635143
0.655525,0.617184
0.653088,0.622465
0.654134,0.616982
0.665327,0.609189
0.665643,0.606175
0.665643,0.606175
0.644689,0.629132
0.65193,0.614989
0.65193,0.614989
0.65193,0.614989
0.648686,0.612669
0.635004,0.627751
0.665957,0.602735
0.665957,0.602735
0.641871,0.624121
0.643829,0.622299
0.627134,0.6337
0.627134,0.6337
0.627134,0.6337
0.64442,0.620771
0.64442,0.620771
0.645004,0.626046
0.645004,0.626046
0.664133,0.603136
0.660925,0.607416
0.659769,0.609874
0.627247,0.640232
0.593028,0.668913
0.571639,0.686187
0.600174,0.65691
0.600174,0.65691
0.612159,0.650474
0.647218,0.62006
0.631044,0.647277
0.631044,0.647277
0.629431,0.638432
0.648173,0.610555
0.644536,0.614791
0.660694,0.59509
0.648749,0.612877
0.648749,0.612877
0.648749,0.612877
0.648749,0.612877
0.651859,0.61508
0.644151,0.625125
0.609161,0.664331
0.609161,0.664331
0.613966,0.658484
0.585396,0.679884
0.593026,0.662741
0.593026,0.662741
0.559858,0.69187
0.559858,0.69187
0.572185,0.689694
0.572185,0.689694
0.572185,0.689694
0.58002,0.685416
0.58002,0.685416
0.554176,0.692381
0.558699,0.701198
0.574114,0.679575
0.525338,0.719356
0.525338,0.719356
0.555134,0.703789
0.543063,0.711176
0.52407,0.715524
0.518924,0.726285
0.500862,0.740716
0.500862,0.740716
0.500642,0.73193
0.496691,0.740319
0.508989,0.735546
0.508989,0.735546
0.508989,0.735546
0.483808,0.74695
0.507674,0.722761
0.507674,0.722761
0.505775,0.73816
0.483652,0.740695
0.483652,0.740695
0.486154,0.743535
0.489235,0.746845
0.495827,0.747494
0.519266,0.719986
0.519266,0.719986
0.519266,0.719986
0.527332,0.717747
0.547131,0.701416
0.547131,0.701416
0.54767,0.698996
0.5661,0.695874
0.561254,0.699325
0.539171,0.712102
0.531179,0.726178
0.482315,0.751141
0.491844,0.744992
0.4959,0.738066
0.504761,0.738161
0.484523,0.760644
0.481552,0.757401
0.491825,0.748634
0.494557,0.745955
0.494557,0.745955
0.494557,0.745955
0.467118,0.7555
0.455731,0.762924
0.455731,0.762924
0.464061,0.7616
0.44858,0.778277
0.471374,0.764865
0.481914,0.754405
0.481914,0.754405
0.481914,0.754405
0.481914,0.754405
0.461655,0.764566
0.444469,0.777693
0.444469,0.777693
0.463442,0.763001
0.463442,0.763001
0.46238,0.764066
0.429534,0.779704
0.414344,0.788309
0.428176,0.785227
0.418479,0.789435
0.427381,0.786539
