ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.998681,-0.000491847,null,null,null
0.939146,null,0.0713276,null,null
0.926905,null,null,0.0690837,null
0.805201,null,null,null,0.0155796
0.99865,-0.00122224,null,null,null
0.923776,null,0.0927706,null,null
0.925661,null,null,0.058422,null
0.669412,null,null,null,0.0133129
0.998594,-0.00200776,null,null,null
0.928214,null,0.0916391,null,null
0.915031,null,null,0.0133529,null
0.545968,null,null,null,0.0226225
0.998414,-0.005532,null,null,null
0.892626,null,0.0969826,null,null
0.901194,null,null,0.0407865,null
0.442341,null,null,null,0.0124539
0.998358,-0.00670341,null,null,null
0.892118,null,0.0520673,null,null
0.889801,null,null,-0.00228646,null
0.359909,null,null,null,0.000872919
0.99832,-0.00257125,null,null,null
0.905405,null,0.120668,null,null
0.896201,null,null,-0.028321,null
0.287831,null,null,null,0.00529584
0.99823,0.00106014,null,null,null
0.901242,null,0.0889814,null,null
0.911998,null,null,-0.0389902,null
0.229671,null,null,null,0.00883306
0.998197,0.00167074,null,null,null
0.894329,null,0.00598031,null,null
0.868947,null,null,-0.05604,null
0.180304,null,null,null,0.00780671
0.998173,-0.000206938,null,null,null
0.883859,null,-0.018914,null,null
0.854697,null,null,-0.057611,null
0.142655,null,null,null,0.00822909
0.998132,0.00180133,null,null,null
0.869108,null,-0.00259899,null,null
0.869376,null,null,-0.0847955,null
0.110196,null,null,null,0.0051834
0.99811,-0.00163516,null,null,null
0.848047,null,-0.0643949,null,null
0.868997,null,null,-0.0811864,null
0.0854392,null,null,null,0.00357979
0.998119,0.00237183,null,null,null
0.856923,null,-0.015646,null,null
0.886731,null,null,-0.109003,null
0.0661763,null,null,null,-0.00279212
0.99814,0.00278906,null,null,null
0.839726,null,0.0590371,null,null
0.849024,null,null,-0.183766,null
0.0510613,null,null,null,-0.00244763
0.998091,0.0022239,null,null,null
0.81344,null,0.029654,null,null
0.849217,null,null,-0.172385,null
0.0405862,null,null,null,-0.00170112
0.998071,0.00586974,null,null,null
0.829934,null,0.00790844,null,null
0.838442,null,null,-0.208375,null
0.0305954,null,null,null,-0.00582213
0.997969,0.00690736,null,null,null
0.814359,null,0.0174529,null,null
0.800253,null,null,-0.234022,null
0.023699,null,null,null,-0.00517664
0.998014,0.00780829,null,null,null
0.797362,null,0.0168666,null,null
0.832641,null,null,-0.234691,null
0.015069,null,null,null,-0.00562346
0.997914,0.00607717,null,null,null
0.820451,null,0.0459738,null,null
0.801103,null,null,-0.283989,null
0.0124278,null,null,null,-0.00415594
0.99776,0.0072081,null,null,null
0.758474,null,0.065443,null,null
0.80242,null,null,-0.350502,null
0.012239,null,null,null,0.00157311
0.997789,0.00380971,null,null,null
0.777341,null,0.0933062,null,null
0.812345,null,null,-0.335458,null
0.00525942,null,null,null,-0.00125311
0.997668,0.00657658,null,null,null
0.785265,null,0.0641748,null,null
0.795257,null,null,-0.266863,null
0.00116658,null,null,null,-0.00223019
0.997706,0.00214781,null,null,null
0.804935,null,0.121124,null,null
0.799681,null,null,-0.230554,null
0.000329694,null,null,null,-0.00324083
0.997675,0.00112242,null,null,null
0.816922,null,0.116786,null,null
0.771685,null,null,-0.208031,null
-0.00124638,null,null,null,-0.00368077
0.997676,0.00452451,null,null,null
0.787048,null,0.22124,null,null
0.788778,null,null,-0.239224,null
-0.00195984,null,null,null,-0.00591121
0.997764,0.00344098,null,null,null
0.796104,null,0.201926,null,null
0.786684,null,null,-0.24663,null
0.00207475,null,null,null,-0.00185419
0.997677,0.00327939,null,null,null
0.791004,null,0.188231,null,null
0.77284,null,null,-0.27759,null
0.00107381,null,null,null,-0.00489003
0.9977,0.00708784,null,null,null
0.811406,null,0.212202,null,null
0.809355,null,null,-0.204686,null
0.00259623,null,null,null,-0.00466189
0.997525,0.0106171,null,null,null
0.835031,null,0.171579,null,null
0.772746,null,null,-0.24917,null
0.000277961,null,null,null,-0.00265181
0.997579,0.00612499,null,null,null
0.821388,null,0.147014,null,null
0.774783,null,null,-0.269236,null
-0.00079011,null,null,null,0.00230735
0.997655,0.00537397,null,null,null
0.848725,null,0.163109,null,null
0.741499,null,null,-0.255707,null
0.00144969,null,null,null,0.00122548
0.997645,0.00118232,null,null,null
0.847871,null,0.156535,null,null
0.737749,null,null,-0.262875,null
-0.00199586,null,null,null,-0.00191478
0.997625,0.00403379,null,null,null
0.820639,null,0.129834,null,null
0.749746,null,null,-0.22213,null
0.000179277,null,null,null,-0.000746055
0.99757,0.00202991,null,null,null
0.801632,null,0.0777674,null,null
0.723926,null,null,-0.264969,null
0.00233257,null,null,null,-0.00266131
0.997436,0.00347774,null,null,null
0.804574,null,0.185229,null,null
0.658959,null,null,-0.309535,null
-0.000190101,null,null,null,-0.00201919
0.997431,0.00501565,null,null,null
0.762498,null,0.223089,null,null
0.670331,null,null,-0.328168,null
-0.00400179,null,null,null,-0.00121474
0.997389,0.00680884,null,null,null
0.773687,null,0.176124,null,null
0.686828,null,null,-0.309925,null
-0.00526859,null,null,null,-0.00430322
0.997424,0.00647294,null,null,null
0.780731,null,0.170293,null,null
0.685882,null,null,-0.411913,null
-0.00332794,null,null,null,-0.00139159
0.997451,0.0052949,null,null,null
0.765204,null,0.176594,null,null
0.680601,null,null,-0.389969,null
-0.00410001,null,null,null,-0.0010731
0.997409,0.00119316,null,null,null
0.746955,null,0.250854,null,null
0.67387,null,null,-0.378465,null
-0.00481746,null,null,null,0.00036759
0.997366,0.00398598,null,null,null
0.713181,null,0.281459,null,null
0.692994,null,null,-0.343414,null
-0.00215135,null,null,null,0.00142592
0.997372,-0.000935161,null,null,null
0.761092,null,0.273979,null,null
0.667199,null,null,-0.345791,null
-0.00180019,null,null,null,-0.00203374
0.997316,-0.000104927,null,null,null
0.708882,null,0.255061,null,null
0.659239,null,null,-0.339245,null
-0.000536821,null,null,null,0.00286025
0.997281,-0.00167106,null,null,null
0.743056,null,0.195768,null,null
0.657581,null,null,-0.381351,null
-0.00144979,null,null,null,0.00286012
0.997356,-0.00137057,null,null,null
0.743032,null,0.218559,null,null
0.653484,null,null,-0.385076,null
-0.0031882,null,null,null,0.00136774
0.997291,-0.00333405,null,null,null
0.732349,null,0.230895,null,null
0.636076,null,null,-0.399643,null
0.000189542,null,null,null,-0.00328754
0.997314,0.00466176,null,null,null
0.76897,null,0.192582,null,null
0.671454,null,null,-0.408004,null
-0.00236626,null,null,null,-0.000279936
0.997223,0.00657934,null,null,null
0.772872,null,0.229424,null,null
0.650877,null,null,-0.426646,null
0.00297484,null,null,null,-0.000351434
0.997236,0.00573715,null,null,null
0.775434,null,0.195741,null,null
0.603104,null,null,-0.445099,null
-0.00111106,null,null,null,0.00100521
0.99722,0.00731811,null,null,null
0.750285,null,0.137036,null,null
0.60133,null,null,-0.469111,null
-0.00455606,null,null,null,0.00286116
0.997215,0.00671062,null,null,null
0.750197,null,0.186347,null,null
0.543814,null,null,-0.518803,null
-0.00303994,null,null,null,-0.00229995
0.997171,0.00513099,null,null,null
0.765429,null,0.201046,null,null
0.603029,null,null,-0.506446,null
-0.00133514,null,null,null,-0.00218147
0.9972,0.00685545,null,null,null
0.748621,null,0.0920487,null,null
0.568516,null,null,-0.542625,null
0.000371879,null,null,null,-0.00302391
0.997204,0.00711628,null,null,null
0.711321,null,0.0486041,null,null
0.551814,null,null,-0.567181,null
0.000305901,null,null,null,-0.00490026
0.99715,0.00395537,null,null,null
0.74318,null,0.111447,null,null
0.517584,null,null,-0.574221,null
-0.0007608,null,null,null,-0.00304884
0.997058,0.00510458,null,null,null
0.745459,null,0.122027,null,null
0.536906,null,null,-0.555944,null
0.000154565,null,null,null,-0.00251399
0.997032,0.00701481,null,null,null
0.729124,null,0.151714,null,null
0.493025,null,null,-0.57498,null
0.000481095,null,null,null,-0.0034416
0.996934,0.00799459,null,null,null
0.71819,null,0.138824,null,null
0.514806,null,null,-0.537948,null
0.00362111,null,null,null,-0.00303729
0.996932,0.00789329,null,null,null
0.745025,null,0.0475685,null,null
0.481866,null,null,-0.592469,null
0.00378106,null,null,null,-0.000150989
0.997008,0.00716884,null,null,null
0.743429,null,0.0064325,null,null
0.490921,null,null,-0.585301,null
0.000142749,null,null,null,-0.000347095
0.996988,0.00871292,null,null,null
0.764358,null,0.0536685,null,null
0.474381,null,null,-0.626871,null
-0.0032684,null,null,null,0.00155516
0.996971,0.00573116,null,null,null
0.762975,null,0.0293843,null,null
0.510801,null,null,-0.571967,null
-0.00376399,null,null,null,-0.000390976
0.997009,0.00535473,null,null,null
0.733064,null,0.0712631,null,null
0.534564,null,null,-0.570291,null
-0.00428623,null,null,null,-0.00287284
0.996927,0.00563049,null,null,null
0.745816,null,0.0813454,null,null
0.524931,null,null,-0.59312,null
0.0028167,null,null,null,0.00132301
0.996897,0.00710849,null,null,null
0.783461,null,0.0619652,null,null
0.494528,null,null,-0.613045,null
0.00117663,null,null,null,0.000570236
0.996921,0.0068869,null,null,null
0.763617,null,0.0940144,null,null
0.477637,null,null,-0.622836,null
0.000959859,null,null,null,-0.00185426
0.996912,0.00762286,null,null,null
0.74209,null,0.105036,null,null
0.484666,null,null,-0.567579,null
0.00076493,null,null,null,-0.00291502
0.9969,0.00698396,null,null,null
0.72267,null,0.080239,null,null
0.461631,null,null,-0.570623,null
0.000316964,null,null,null,-0.003064
0.996969,0.00912065,null,null,null
0.723895,null,0.0679036,null,null
0.499645,null,null,-0.562496,null
0.00333035,null,null,null,-0.00270559
0.996991,0.00614242,null,null,null
0.753869,null,0.0844017,null,null
0.48691,null,null,-0.51457,null
0.00208119,null,null,null,-0.00210158
0.996955,0.0117077,null,null,null
0.762837,null,0.0110524,null,null
0.512015,null,null,-0.488777,null
0.00304481,null,null,null,0.0012993
0.996857,0.0115896,null,null,null
0.724174,null,0.0463329,null,null
0.533597,null,null,-0.468341,null
-0.00189714,null,null,null,0.000850929
0.996835,0.0140666,null,null,null
0.73763,null,0.066745,null,null
0.5192,null,null,-0.46528,null
-0.00186075,null,null,null,-0.000117898
0.996835,0.0156165,null,null,null
0.762166,null,0.00200162,null,null
0.535957,null,null,-0.473864,null
-0.00106029,null,null,null,-0.000545308
0.996721,0.0163503,null,null,null
0.74427,null,0.0229017,null,null
0.510754,null,null,-0.526609,null
0.000892891,null,null,null,-0.00240018
0.996822,0.0116302,null,null,null
0.745176,null,-0.0111385,null,null
0.541245,null,null,-0.488591,null
-0.000227139,null,null,null,-0.0015211
0.996781,0.0101904,null,null,null
0.681588,null,-0.0350834,null,null
0.539273,null,null,-0.510985,null
0.00387401,null,null,null,0.000199555
0.996642,0.0138888,null,null,null
0.684544,null,-0.0293105,null,null
0.611533,null,null,-0.442359,null
0.00373489,null,null,null,0.000612235
0.996653,0.0127586,null,null,null
0.680878,null,-0.0652411,null,null
0.623616,null,null,-0.470286,null
0.00532924,null,null,null,0.000898654
0.996589,0.0135829,null,null,null
0.669368,null,-0.0964671,null,null
0.616985,null,null,-0.453569,null
0.0043975,null,null,null,0.000339441
0.996609,0.013859,null,null,null
0.66758,null,-0.0785506,null,null
0.565538,null,null,-0.477029,null
-0.000107041,null,null,null,-0.000314229
0.996706,0.0114338,null,null,null
0.688558,null,-0.0467691,null,null
0.583625,null,null,-0.451446,null
0.00165859,null,null,null,-0.000145459
0.996735,0.0110987,null,null,null
0.684638,null,-0.00507824,null,null
0.579871,null,null,-0.48679,null
-0.0019988,null,null,null,-0.00369671
0.996703,0.012811,null,null,null
0.716082,null,0.00653728,null,null
0.586838,null,null,-0.44363,null
0.00164985,null,null,null,0.000165397
0.996517,0.0160031,null,null,null
0.71823,null,-0.00541922,null,null
0.564976,null,null,-0.451895,null
0.00322165,null,null,null,0.00324199
0.996606,0.0141374,null,null,null
0.714161,null,0.0127641,null,null
0.612662,null,null,-0.467149,null
0.00423413,null,null,null,-0.00102875
0.996609,0.0134154,null,null,null
0.723215,null,0.0832876,null,null
0.543656,null,null,-0.492258,null
-3.3495e-05,null,null,null,0.00194965
0.996625,0.0138276,null,null,null
0.66632,null,0.173747,null,null
0.563276,null,null,-0.482916,null
-0.000526292,null,null,null,-0.00319396
0.996707,0.0160284,null,null,null
0.64155,null,0.199997,null,null
0.502247,null,null,-0.495816,null
0.00129163,null,null,null,-0.00399949
0.996709,0.0158904,null,null,null
0.64909,null,0.188117,null,null
0.531391,null,null,-0.485504,null
-0.00109347,null,null,null,-0.000925765
0.996681,0.0152749,null,null,null
0.621104,null,0.17453,null,null
0.471341,null,null,-0.475319,null
-0.00829194,null,null,null,0.0019159
0.996679,0.0155451,null,null,null
0.632254,null,0.179839,null,null
0.452779,null,null,-0.4732,null
-0.010158,null,null,null,0.00279991
0.996705,0.0162953,null,null,null
0.602243,null,0.218817,null,null
0.40391,null,null,-0.50963,null
-0.00801919,null,null,null,0.00195771
0.996615,0.0149231,null,null,null
0.616919,null,0.170065,null,null
0.436808,null,null,-0.522663,null
-0.00566009,null,null,null,0.00207939
0.996619,0.0109334,null,null,null
0.655019,null,0.166442,null,null
0.411083,null,null,-0.480293,null
-0.0031548,null,null,null,-0.00250604
0.996563,0.013885,null,null,null
0.658431,null,0.136623,null,null
0.42532,null,null,-0.479469,null
-0.00222805,null,null,null,-0.000120283
0.996634,0.0099689,null,null,null
0.631461,null,0.168609,null,null
0.449614,null,null,-0.527314,null
-0.00459244,null,null,null,-0.000604722
0.996615,0.00939516,null,null,null
0.644181,null,0.146322,null,null
0.439742,null,null,-0.495864,null
-0.00453051,null,null,null,0.000443394
0.996651,0.0112654,null,null,null
0.688564,null,0.119265,null,null
0.39315,null,null,-0.499276,null
-0.00631734,null,null,null,-0.00329354
0.996575,0.0148214,null,null,null
0.636779,null,0.109074,null,null
0.41644,null,null,-0.517166,null
-0.00662675,null,null,null,-0.00328329
0.996575,0.0148214,null,null,null
0.636779,null,0.109074,null,null
0.41644,null,null,-0.517166,null
-0.00662675,null,null,null,-0.00328329
0.996494,0.0173555,null,null,null
0.677501,null,0.0652469,null,null
0.379681,null,null,-0.486032,null
-0.000451474,null,null,null,-0.000429383
0.996494,0.0173555,null,null,null
0.677501,null,0.0652469,null,null
0.379681,null,null,-0.486032,null
-0.000451474,null,null,null,-0.000429383
0.996351,0.0181229,null,null,null
0.607961,null,-0.00245054,null,null
0.367531,null,null,-0.51294,null
-0.000162684,null,null,null,-0.00180138
0.996351,0.0181229,null,null,null
0.607961,null,-0.00245054,null,null
0.367531,null,null,-0.51294,null
-0.000162684,null,null,null,-0.00180138
0.996365,0.0195498,null,null,null
0.644614,null,-0.0278551,null,null
0.377299,null,null,-0.506029,null
0.000269541,null,null,null,-0.00256179
0.996299,0.0201003,null,null,null
0.69034,null,-0.0641,null,null
0.340829,null,null,-0.53731,null
0.00514611,null,null,null,-0.00236174
0.996224,0.0239702,null,null,null
0.70398,null,0.0293849,null,null
0.424328,null,null,-0.573594,null
0.000983176,null,null,null,0.00132994
0.996259,0.023479,null,null,null
0.6565,null,0.165236,null,null
0.525297,null,null,-0.523974,null
-0.000966706,null,null,null,0.00400819
0.996334,0.022137,null,null,null
0.666892,null,0.126464,null,null
0.408921,null,null,-0.576351,null
0.00358035,null,null,null,-0.000528201
0.996166,0.0272235,null,null,null
0.686014,null,0.186287,null,null
0.427011,null,null,-0.513983,null
0.00406515,null,null,null,-0.00103068
0.99626,0.0246222,null,null,null
0.665382,null,0.225365,null,null
0.401187,null,null,-0.571257,null
