MDTU,plaq_ss,plaq_st
1,10.2674,13.3999
2,8.04319,10.4383
3,7.53574,9.83249
4,6.90638,8.94328
5,6.498,8.34203
6,6.10559,7.74248
7,5.78958,7.28157
8,5.51014,6.89584
9,5.24214,6.52592
10,5.01576,6.22511
11,4.80279,5.94618
12,4.62976,5.70006
13,4.48517,5.51481
14,4.31549,5.29417
15,4.17695,5.13715
16,4.03273,4.94946
17,3.91664,4.79472
18,3.80819,4.62618
19,3.70238,4.49691
20,3.62555,4.39049
21,3.53693,4.27486
22,3.46637,4.16694
23,3.40097,4.08845
24,3.32928,3.99937
25,3.26755,3.90588
26,3.1832,3.81864
27,3.11906,3.73027
28,3.05159,3.64538
29,2.99632,3.6067
30,2.93746,3.51648
31,2.87927,3.45485
32,2.83626,3.40182
33,2.791,3.34405
34,2.74663,3.27982
35,2.70394,3.22074
36,2.66048,3.16389
37,2.61587,3.11697
38,2.58496,3.05795
39,2.5561,3.01155
40,2.5135,2.97427
41,2.49858,2.94223
42,2.46044,2.90517
43,2.43132,2.87794
44,2.40439,2.85296
45,2.38709,2.80332
46,2.35811,2.76758
47,2.33905,2.73362
48,2.30871,2.70925
49,2.27873,2.69098
50,2.2574,2.65433
51,2.22926,2.63734
52,2.20335,2.60235
53,2.17777,2.57875
54,2.15075,2.54889
55,2.13586,2.5244
56,2.1119,2.50127
57,2.0856,2.46714
58,2.06721,2.45133
59,2.05537,2.41738
60,2.04195,2.38849
61,2.02052,2.37106
62,2.01503,2.36452
63,1.99025,2.32269
64,1.97693,2.30962
65,1.9726,2.30488
66,1.95809,2.28167
67,1.94691,2.26428
68,1.94653,2.24978
69,1.93419,2.23025
70,1.91141,2.20772
71,1.89343,2.19219
72,1.88224,2.18203
73,1.87249,2.14913
74,1.8528,2.13191
75,1.84493,2.12888
76,1.82102,2.10392
77,1.80366,2.09757
78,1.79953,2.0879
79,1.79074,2.07534
80,1.76759,2.06579
81,1.75573,2.05185
82,1.74882,2.04719
83,1.74303,2.04165
84,1.72724,2.03388
85,1.71245,2.02441
86,1.70272,2.01722
87,1.69526,1.99437
88,1.69383,1.98638
89,1.6908,1.96115
90,1.68074,1.95658
91,1.67508,1.94657
92,1.66107,1.92454
93,1.64854,1.92119
94,1.64119,1.91564
95,1.63884,1.89721
96,1.63064,1.88783
97,1.62476,1.87539
98,1.62499,1.86978
99,1.61632,1.86211
100,1.61632,1.86211
101,1.60145,1.83766
102,1.60145,1.83766
103,1.59372,1.84054
104,1.59372,1.84054
105,1.58417,1.83232
106,1.57486,1.8174
107,1.57429,1.80309
108,1.56636,1.79101
109,1.56131,1.78374
110,1.55669,1.78364
111,1.55262,1.77489
112,1.54556,1.75588
113,1.54556,1.75588
114,1.53575,1.74772
115,1.53056,1.74239
116,1.51675,1.73298
117,1.51355,1.72639
118,1.51002,1.73123
119,1.51108,1.72718
120,1.5063,1.71853
121,1.49867,1.71656
122,1.4904,1.71434
123,1.48783,1.70157
124,1.4756,1.70344
125,1.47863,1.69954
126,1.47116,1.68711
127,1.46074,1.67536
128,1.45656,1.66402
129,1.45656,1.66402
130,1.4565,1.66676
131,1.44788,1.66281
132,1.43767,1.64839
133,1.43257,1.64691
134,1.4268,1.64767
135,1.42341,1.63647
136,1.42095,1.62371
137,1.41906,1.63176
138,1.42246,1.62606
139,1.4169,1.62838
140,1.4169,1.62838
141,1.4104,1.62688
142,1.40416,1.61731
143,1.39561,1.61986
144,1.38641,1.63049
145,1.38626,1.61833
146,1.38477,1.6107
147,1.38454,1.60675
148,1.38481,1.59941
149,1.38834,1.59069
150,1.38132,1.58408
151,1.38132,1.58408
152,1.38132,1.58408
153,1.37453,1.57187
154,1.37046,1.56777
155,1.36685,1.56294
156,1.36364,1.57
157,1.36364,1.57
158,1.36251,1.56692
159,1.35648,1.56119
160,1.36011,1.55703
161,1.36124,1.54888
162,1.35832,1.54267
163,1.35359,1.53457
164,1.35359,1.53457
165,1.35492,1.5348
166,1.35415,1.53841
167,1.35348,1.5326
168,1.34661,1.52232
169,1.34661,1.52232
170,1.3385,1.52444
171,1.33301,1.51919
172,1.33044,1.52224
173,1.32742,1.51984
174,1.31625,1.51891
175,1.31837,1.51259
176,1.3149,1.51058
177,1.31638,1.5009
178,1.31638,1.5009
179,1.31543,1.50707
180,1.30962,1.49917
181,1.31107,1.50181
182,1.30516,1.49758
183,1.31021,1.49393
184,1.30986,1.49025
185,1.3067,1.48538
