MDTU,min_width,max_width
1,0.299116,0.265425
2,0.27316,0.239265
3,0.269666,0.234058
4,0.258461,0.22365
5,0.248371,0.21638
6,0.239417,0.20778
7,0.23079,0.200452
8,0.225489,0.195071
9,0.222612,0.191627
10,0.216184,0.186201
11,0.210659,0.18083
12,0.205678,0.176967
13,0.200221,0.171634
14,0.196008,0.168413
15,0.191589,0.164011
16,0.188563,0.160451
17,0.185616,0.157702
18,0.182559,0.155053
19,0.180484,0.152654
20,0.175275,0.148282
21,0.171477,0.147137
22,0.167873,0.142917
23,0.165204,0.13971
24,0.163865,0.137279
25,0.159856,0.133959
26,0.159532,0.134155
27,0.157381,0.132621
28,0.156707,0.131137
29,0.155538,0.129905
30,0.152979,0.127212
31,0.150272,0.125655
32,0.149656,0.124427
33,0.147841,0.121898
34,0.147155,0.120276
35,0.145271,0.118164
36,0.142797,0.116852
37,0.144267,0.117889
38,0.140974,0.116183
39,0.138168,0.113441
40,0.13788,0.112542
41,0.136134,0.111647
42,0.135597,0.112098
43,0.133568,0.110732
44,0.131331,0.108428
45,0.128582,0.105985
46,0.128537,0.105676
47,0.129302,0.105462
48,0.126556,0.103501
49,0.12407,0.101602
50,0.121216,0.0994324
51,0.119995,0.0992408
52,0.119104,0.0977079
53,0.11926,0.0972586
54,0.119749,0.09748
55,0.11834,0.0971025
56,0.11849,0.0961849
57,0.117633,0.0957879
58,0.11903,0.0970016
59,0.115531,0.0936901
60,0.112783,0.0919658
61,0.111494,0.0904886
62,0.110194,0.0879163
63,0.109744,0.0876019
64,0.109536,0.0877736
65,0.107336,0.0865446
66,0.106757,0.0851888
67,0.106411,0.0844006
68,0.103311,0.08336
69,0.102438,0.0821729
70,0.101882,0.0812782
71,0.0983093,0.0799551
72,0.0989265,0.0794164
73,0.0970829,0.0771134
74,0.0992322,0.0774967
75,0.0978679,0.0764483
76,0.096605,0.0765697
77,0.0973066,0.0770727
78,0.0951575,0.0747548
79,0.0958225,0.075391
80,0.0957962,0.0762996
81,0.09514,0.0763973
82,0.0947127,0.0748995
83,0.0927951,0.0741163
84,0.0926062,0.0751856
85,0.0907061,0.0738347
86,0.0912329,0.07376
87,0.0893425,0.0711347
88,0.0883917,0.0703752
89,0.085917,0.0681811
90,0.0855632,0.0677737
91,0.0839613,0.0678657
92,0.0835505,0.0671633
93,0.0839281,0.0674826
94,0.0849339,0.0677
95,0.0830775,0.0660317
96,0.0839042,0.0674121
97,0.0834006,0.0664134
98,0.0819762,0.0649766
99,0.0815843,0.0644241
100,0.0815843,0.0644241
101,0.0794169,0.0632119
102,0.0794169,0.0632119
103,0.0806231,0.0652025
104,0.0806231,0.0652025
105,0.0810031,0.0643873
106,0.0815442,0.0642059
107,0.0798558,0.0625886
108,0.0792239,0.062285
109,0.0775106,0.0612115
110,0.0767559,0.0605121
111,0.0752816,0.0606561
112,0.0753473,0.0591525
113,0.0753473,0.0591525
114,0.0756966,0.0599489
115,0.0737859,0.0591681
116,0.0749793,0.0591084
117,0.0739118,0.0588457
118,0.0731541,0.057192
119,0.0722225,0.0560773
120,0.0711059,0.0562532
121,0.0720957,0.0562483
122,0.07267,0.0558524
123,0.0702084,0.054397
124,0.0719022,0.0565093
125,0.0697824,0.0555997
126,0.0713025,0.0548459
127,0.0710152,0.0549063
128,0.0695068,0.0543461
129,0.0695068,0.0543461
130,0.0673908,0.0535658
131,0.0684669,0.0535587
132,0.0693055,0.0545147
133,0.0694139,0.0548005
134,0.0695314,0.0552859
135,0.070062,0.0545539
136,0.0691938,0.0542494
137,0.0693876,0.0533754
138,0.0680436,0.0526995
139,0.0681785,0.0529861
140,0.0681785,0.0529861
141,0.0692106,0.0535155
142,0.0679746,0.0523167
143,0.0681935,0.0531728
144,0.0688721,0.0540965
145,0.0656886,0.0524625
146,0.0667145,0.0532737
147,0.0651779,0.0526479
148,0.0645259,0.0510088
149,0.0629581,0.0492418
150,0.0639722,0.0505081
151,0.0639722,0.0505081
152,0.0639722,0.0505081
153,0.0642571,0.050002
154,0.0660866,0.0513537
155,0.0653839,0.0516479
156,0.0655955,0.0519386
157,0.0655955,0.0519386
158,0.0639898,0.0502419
159,0.0617465,0.048716
160,0.0593345,0.0470255
161,0.058694,0.0456518
162,0.0584081,0.0450528
163,0.0583245,0.04468
164,0.0583245,0.04468
165,0.0578737,0.0440262
166,0.0566773,0.043215
167,0.0547702,0.0426467
168,0.0548655,0.0423447
169,0.0548655,0.0423447
170,0.0560906,0.0427642
171,0.0547354,0.0414806
172,0.054706,0.0421594
173,0.0551594,0.0427425
174,0.0561214,0.0432265
175,0.0557103,0.0426606
176,0.0571714,0.0438296
177,0.0560322,0.0431815
178,0.0560322,0.0431815
179,0.0565482,0.0427384
180,0.0576076,0.0433568
181,0.0561433,0.04288
182,0.0562023,0.0433728
183,0.0549479,0.0422784
184,0.0540174,0.0422579
185,0.0544696,0.0426233
186,0.0531935,0.041697
