MDTU,S_F
1,7.53095e-06
2,7.69981e-06
3,7.62934e-06
4,7.93323e-06
5,7.97432e-06
6,8.03623e-06
7,8.14719e-06
8,8.17624e-06
9,8.40685e-06
10,8.59066e-06
11,8.62019e-06
12,8.63269e-06
13,8.7384e-06
14,8.78812e-06
15,8.8383e-06
16,8.99626e-06
17,8.94895e-06
18,8.95237e-06
19,9.05573e-06
20,9.11685e-06
21,9.10825e-06
22,9.17683e-06
23,9.19593e-06
24,9.3659e-06
25,9.27861e-06
26,9.08213e-06
27,9.2289e-06
28,9.41928e-06
29,9.30291e-06
30,9.54886e-06
31,9.52152e-06
32,9.53962e-06
33,9.5483e-06
34,9.69516e-06
35,9.74277e-06
36,9.80393e-06
37,9.94114e-06
38,9.94311e-06
39,9.94024e-06
40,9.9217e-06
41,9.84361e-06
42,9.96156e-06
43,9.98777e-06
44,9.98777e-06
45,1.00656e-05
46,1.00651e-05
47,1.01277e-05
48,1.035e-05
49,1.02259e-05
50,1.04819e-05
51,1.05099e-05
52,1.0356e-05
53,1.04404e-05
54,1.02223e-05
55,1.02936e-05
56,1.04013e-05
57,1.03996e-05
58,1.04987e-05
59,1.04827e-05
60,1.07531e-05
61,1.04614e-05
62,1.07181e-05
63,1.06411e-05
64,1.08665e-05
65,1.08499e-05
66,1.08631e-05
67,1.08167e-05
68,1.07649e-05
69,1.07182e-05
70,1.08154e-05
71,1.09009e-05
72,1.09273e-05
73,1.06953e-05
74,1.07055e-05
75,1.07584e-05
76,1.08494e-05
77,1.07602e-05
78,1.08683e-05
79,1.08516e-05
80,1.08515e-05
81,1.08204e-05
82,1.09405e-05
83,1.10074e-05
84,1.09741e-05
85,1.08009e-05
86,1.07256e-05
87,1.07617e-05
88,1.08116e-05
89,1.08442e-05
90,1.07461e-05
91,1.08482e-05
92,1.07088e-05
93,1.07031e-05
94,1.07015e-05
95,1.08449e-05
96,1.0641e-05
97,1.07795e-05
98,1.08637e-05
99,1.08612e-05
100,1.08071e-05
101,1.08949e-05
102,1.09542e-05
103,1.09405e-05
104,1.08935e-05
105,1.07588e-05
106,1.07292e-05
107,1.07631e-05
108,1.07542e-05
109,1.08174e-05
110,1.09077e-05
111,1.07977e-05
112,1.09459e-05
113,1.09459e-05
114,1.09127e-05
115,1.07805e-05
116,1.09596e-05
117,1.10401e-05
118,1.11165e-05
119,1.11952e-05
120,1.09763e-05
121,1.11195e-05
122,1.11679e-05
123,1.11989e-05
124,1.11687e-05
125,1.11075e-05
126,1.1036e-05
127,1.1036e-05
128,1.1036e-05
129,1.10999e-05
130,1.11895e-05
131,1.1257e-05
132,1.1257e-05
133,1.1029e-05
134,1.1097e-05
135,1.10541e-05
136,1.10475e-05
137,1.1084e-05
138,1.1212e-05
139,1.12113e-05
140,1.11049e-05
141,1.11049e-05
142,1.11049e-05
143,1.10397e-05
144,1.11016e-05
145,1.11016e-05
146,1.10399e-05
147,1.09867e-05
148,1.10281e-05
149,1.10156e-05
150,1.10197e-05
151,1.1007e-05
152,1.1007e-05
153,1.09879e-05
154,1.09876e-05
155,1.10077e-05
156,1.10077e-05
157,1.10548e-05
158,1.10977e-05
159,1.11129e-05
160,1.11129e-05
161,1.12216e-05
162,1.11606e-05
163,1.11696e-05
164,1.11696e-05
165,1.09982e-05
166,1.10029e-05
167,1.10698e-05
168,1.11285e-05
169,1.1063e-05
170,1.10825e-05
171,1.11547e-05
172,1.10908e-05
173,1.12034e-05
174,1.11951e-05
175,1.10959e-05
176,1.11807e-05
177,1.10383e-05
178,1.11e-05
179,1.10305e-05
180,1.11287e-05
181,1.11287e-05
182,1.12102e-05
183,1.12102e-05
184,1.13516e-05
185,1.11715e-05
186,1.12579e-05
187,1.12111e-05
188,1.11503e-05
189,1.12488e-05
190,1.1255e-05
191,1.12143e-05
192,1.1189e-05
193,1.11581e-05
194,1.10887e-05
195,1.12196e-05
196,1.11745e-05
197,1.11745e-05
198,1.12959e-05
199,1.13378e-05
200,1.12981e-05
201,1.133e-05
202,1.14489e-05
203,1.14489e-05
204,1.14428e-05
205,1.14428e-05
206,1.13429e-05
207,1.14846e-05
208,1.15571e-05
209,1.13281e-05
210,1.13141e-05
211,1.1429e-05
212,1.1429e-05
213,1.15182e-05
214,1.14024e-05
215,1.14024e-05
216,1.14024e-05
217,1.15121e-05
218,1.15121e-05
219,1.13192e-05
220,1.1239e-05
221,1.1354e-05
222,1.12907e-05
223,1.12586e-05
224,1.13281e-05
225,1.13281e-05
226,1.14051e-05
227,1.14051e-05
228,1.1459e-05
229,1.13868e-05
230,1.13868e-05
231,1.14992e-05
232,1.14668e-05
233,1.13986e-05
234,1.14749e-05
235,1.14109e-05
236,1.14967e-05
237,1.14698e-05
238,1.15791e-05
239,1.15416e-05
240,1.15416e-05
241,1.14514e-05
242,1.14514e-05
243,1.13968e-05
244,1.13904e-05
245,1.13904e-05
246,1.13904e-05
247,1.14656e-05
248,1.13878e-05
249,1.14667e-05
250,1.15595e-05
251,1.15224e-05
252,1.14165e-05
253,1.14165e-05
254,1.14165e-05
255,1.14165e-05
256,1.14054e-05
257,1.13591e-05
258,1.14365e-05
259,1.14365e-05
260,1.14297e-05
261,1.14761e-05
262,1.14761e-05
263,1.14752e-05
264,1.15699e-05
265,1.17503e-05
266,1.17503e-05
267,1.17944e-05
268,1.17944e-05
269,1.17944e-05
270,1.18825e-05
271,1.18825e-05
272,1.18825e-05
273,1.18825e-05
274,1.19963e-05
275,1.22149e-05
276,1.20632e-05
277,1.19679e-05
278,1.18851e-05
279,1.18851e-05
280,1.18213e-05
281,1.1743e-05
282,1.1743e-05
283,1.1743e-05
284,1.17575e-05
285,1.17584e-05
286,1.16244e-05
287,1.16244e-05
