MDTU,S_B
1,1.02554
2,0.978227
3,0.992744
4,0.988618
5,0.988131
6,0.988422
7,0.988942
8,0.989367
9,0.988474
10,0.988733
11,0.989338
12,0.989876
13,0.989536
14,0.99137
15,0.990387
16,0.991387
17,0.99172
18,0.991668
19,0.991897
20,0.992285
21,0.992393
22,0.992882
23,0.991304
24,0.992198
25,0.992431
26,0.992661
27,0.993947
28,0.994005
29,0.992568
30,0.99277
31,0.994529
32,0.992509
33,0.99399
34,0.995878
35,0.994311
36,0.995663
37,0.994667
38,0.995183
39,0.995389
40,0.995651
41,0.99411
42,0.995478
43,0.994703
44,0.994703
45,0.994564
46,0.995452
47,0.996354
48,0.996194
49,0.996489
50,0.996214
51,0.994977
52,0.995797
53,0.99532
54,0.995456
55,0.997163
56,0.996205
57,0.995803
58,0.996883
59,0.995499
60,0.996504
61,0.995712
62,0.997266
63,0.996608
64,0.996916
65,0.996613
66,0.997472
67,0.997821
68,0.99754
69,0.997834
70,0.997792
71,0.997582
72,0.997875
73,0.996752
74,0.997139
75,0.997227
76,0.997152
77,0.99763
78,0.997998
79,0.997697
80,0.998822
81,0.997224
82,0.999
83,0.998049
84,0.997403
85,0.996905
86,0.998189
87,0.998513
88,0.998106
89,0.998358
90,0.998199
91,0.998016
92,0.998259
93,0.998541
94,0.997742
95,0.998416
96,0.998691
97,0.998
98,0.998813
99,0.998534
100,0.99822
101,0.998016
102,0.999325
103,0.997674
104,0.998965
105,0.998358
106,0.998078
107,0.999263
108,0.998528
109,0.997286
110,0.997206
111,0.997653
112,0.998827
113,0.998827
114,0.998475
115,0.998291
116,0.998355
117,0.999844
118,0.99882
119,0.998367
120,0.99907
121,0.997805
122,0.999125
123,0.998596
124,0.999143
125,0.998792
126,0.998044
127,0.998044
128,0.998044
129,0.999015
130,0.998516
131,0.999977
132,0.999977
133,0.998847
134,0.997958
135,0.998726
136,0.999291
137,0.999149
138,0.998605
139,0.998584
140,0.998427
141,0.998427
142,0.998427
143,0.999273
144,0.999478
145,0.999478
