t,deltaS
173,-0.8668
174,-0.2808
175,0.3544
176,0.09766
177,-0.7717
178,0.9708
179,-0.5682
180,0.244
181,0.5237
182,-0.08705
183,1.563
184,-0.207
185,-0.6517
186,-0.2759
187,-0.7155
188,-0.4055
189,-0.594
190,0.1649
191,-0.198
192,-0.3844
193,-0.1296
194,-0.3255
195,-0.6429
196,-0.4317
197,1.069
198,0.1403
199,0.7038
200,0.0445
201,-0.0136
202,-0.8292
203,0.6849
204,1.53
205,1.254
206,0.4989
207,-0.5462
208,1.28
209,-0.5113
210,0.1177
211,0.9213
212,1.577
213,0.1676
214,0.3097
215,1.269
216,0.7548
217,1.782
218,0.6904
219,1.397
220,-0.3157
221,-0.7584
222,0.34
223,0.2273
224,-0.8565
225,0.9235
226,-0.08242
227,1.067
228,0.6546
229,-1.342
230,2.178
231,-1.201
232,-1.101
233,1.086
234,0.3816
235,-0.2509
236,-2.602
237,-0.7452
238,0.681
239,0.1534
240,0.6326
241,-0.4217
242,1.587
243,0.684
244,1.02
245,0.381
246,0.4825
247,0.1515
248,1.032
249,-0.7095
250,-0.9447
251,-0.0706
252,0.279
253,2.122
254,0.6982
255,0.5409
256,-0.4471
257,-0.5696
258,-0.3759
259,0.1081
260,-0.01553
261,-0.7864
262,0.1911
263,0.4627
264,-0.1766
265,-0.8023
266,0.1429
267,-1.269
268,1.383
269,1.634
270,-0.007457
271,1.418
272,0.7422
273,2.332
274,0.5789
275,-0.8277
276,0.499
277,-0.9585
278,-0.6283
279,0.7386
280,0.2808
281,-0.4044
282,1.317
283,0.6571
284,-0.4623
285,-0.3397
286,0.08431
287,1.374
288,0.6485
289,-0.08254
290,0.5561
291,0.1471
292,-2.372
293,-0.8794
294,-0.001745
295,0.1158
296,0.08763
297,1.723
298,1.39
299,0.3981
300,-1.199
301,0.9644
302,1.363
303,-0.4074
304,-0.9671
305,0.9627
306,1.47
307,-0.9816
308,1.816
309,0.4352
310,1.27
311,1.466
312,0.3526
313,0.9229
314,-0.7178
315,-0.3542
316,-0.6007
317,0.05578
318,0.426
319,1.001
320,-0.4375
321,0.6767
322,-0.1471
323,-0.04278
324,0.4678
325,1.273
326,0.3035
327,0.385
328,-0.1789
329,-0.9734
330,0.6036
331,2.089
332,0.983
333,0.5274
334,0.5007
335,0.06811
336,1.495
337,-0.811
338,0.274
339,0.3585
340,0.247
341,0.4426
342,-0.2081
343,-0.4659
344,-0.07091
345,2.635
346,1.329
347,-0.4048
348,0.3507
349,0.3002
350,-0.1608
351,0.2393
352,-0.0176
353,-0.4356
354,1.613
355,0.6721
356,1.099
357,0.3518
358,1.938
359,1.282
360,-0.3506
361,0.06206
362,0.657
363,1.228
364,-1.731
365,0.711
366,-0.2084
367,0.5664
368,1.569
369,-0.8831
370,0.5969
371,-0.2366
372,1.271
373,1.027
374,2.772
375,0.8665
376,1.05
377,0.1549
378,0.5622
379,-1.041
380,-1.142
381,1.148
382,-0.4242
383,0.6627
384,0.1009
385,0.06835
386,0.3748
387,0.5547
388,1.182
389,-0.8809
390,0.3882
391,0.5713
392,0.6376
393,0.745
394,0.2541
395,-0.2807
396,1.429
397,-0.1822
398,-1.262
399,0.5187
400,1.23
401,-0.09234
402,1.36
403,0.1702
404,-0.2652
405,1.494
406,-0.2097
407,-0.2749
408,-0.7172
409,0.6798
410,0.6278
411,-0.6281
412,0.9872
413,-1.161
414,0.5985
415,0.5781
416,1.523
417,0.333
418,-0.4705
419,0.2998
420,1.016
421,-0.08631
422,1.112
423,-1.215
424,-0.6048
425,-0.3371
426,0.8171
427,-0.5083
428,0.9717
429,0.4762
430,0.1252
431,-0.1816
432,0.9907
433,-0.6539
434,-0.08265
435,1.676
436,-0.139
437,1.433
438,-0.1582
439,-0.214
440,-0.8374
441,-0.5468
442,-1.075
443,0.2841
444,0.9203
445,0.8565
446,1.317
447,-1.056
448,0.03988
449,-0.6302
450,1.077
451,1.14
452,-0.05164
453,-1.539
454,-0.6325
455,1.948
456,0.1822
457,-0.8854
458,0.6651
459,1.763
460,0.8493
461,3.064
462,-1.338
463,1.388
464,-0.3166
465,0.5942
466,-0.1695
467,2.582
468,0.8576
469,0.3984
470,-1.473
471,2.478
472,-0.4685
473,-0.06702
474,-0.922
475,0.6194
476,-0.5465
477,0.1069
478,0.8355
479,1.11
480,1.655
481,-0.3465
482,-0.3018
483,0.1062
484,0.05551
485,1.029
486,0.2436
487,1.208
488,-0.6659
489,0.967
490,0.451
491,0.006206
492,-0.104
493,1.614
494,-0.7598
495,-0.475
496,0.5093
497,-0.5459
498,0.5101
499,-0.351
500,1.737
501,-0.2347
502,1.049
503,1.714
504,-0.01083
505,-0.9177
506,-0.3292
507,0.3804
508,-1.058
509,1.108
510,1.748
511,0.579
512,1.262
513,1.085
514,1.252
515,0.3466
516,0.9646
517,0.3314
518,1.498
519,0.06713
520,1.74
521,0.5659
522,0.2537
523,0.6702
524,-0.2741
525,0.3605
526,-1.219
527,1.565
528,-0.5301
529,-0.6772
530,0.8334
531,0.2822
532,1.159
533,0.6907
534,-0.4078
535,-0.3901
536,0.8115
537,2.956
538,2.473
539,0.06124
540,0.7414
541,-1.016
542,1.009
543,-0.8249
544,-0.05212
545,-0.4428
546,0.7694
547,0.3708
548,2.08
549,-0.05218
550,0.9363
551,-0.05883
552,1.237
553,1.752
554,2.062
555,0.1026
556,-0.6266
557,-0.001307
558,0.6065
559,1.485
560,-0.01182
561,1.417
562,1.027
563,-0.1676
564,-0.2723
565,0.9253
566,0.9122
567,1.215
568,-0.2797
569,-0.2282
570,-0.8148
571,0.6764
572,1.002
573,-0.7276
574,-0.446
575,0.2378
576,1.372
577,0.8546
578,-0.8887
579,1.806
580,0.5029
581,-0.0119
582,0.7172
583,1.101
584,-0.6726
585,0.5256
586,0.5572
587,-0.5102
588,0.4762
589,-0.3526
590,-0.006247
591,0.8538
592,-0.06213
593,0.8795
594,0.6589
595,0.8647
596,1.903
597,0.2519
598,-0.08498
599,0.9201
600,-0.4782
601,1.836
602,1.2
603,-0.7656
604,1.458
605,0.8231
606,0.8226
607,0.1389
608,-0.8683
609,0.07421
610,0.3706
611,-0.9499
612,0.2293
613,-0.7658
614,2.136
615,0.9436
616,0.234
617,0.8855
618,0.361
619,0.06959
620,0.6247
621,1.314
622,0.7273
623,0.8892
624,1.474
625,-0.1247
626,0.4991
627,-0.6111
628,0.7098
629,0.9434
630,0.5885
631,0.8742
632,-1.967
633,0.4999
634,0.8052
635,1.946
636,-0.6151
637,1.598
638,0.3653
639,0.53
640,1.305
641,1.619
642,1.144
643,-1.163
644,-0.7319
645,0.6921
646,0.09495
647,1.896
648,0.449
649,0.9414
650,1.129
651,1.09
652,0.0009512
653,0.04319
654,1.591
655,-0.03578
656,1.295
657,-0.1361
658,0.4585
659,0.5097
660,0.4323
661,0.6386
662,-0.8441
663,-0.745
664,1.152
665,0.7576
666,-0.5446
667,-0.4045
668,0.06711
669,0.5277
670,0.5466
671,-0.6019
672,-0.1473
673,-0.383
674,0.1079
675,0.004752
676,0.612
677,-0.2387
678,1.393
679,0.4677
680,0.7282
681,1.403
682,-0.199
683,0.1619
684,-0.2132
685,-0.6833
686,-0.665
687,0.6061
688,-1.128
689,0.6978
690,0.4811
691,-0.4788
692,-0.1421
693,0.7989
694,1.392
695,0.4123
696,0.1893
697,-0.5595
698,0.6517
699,-0.9632
700,1.395
701,0.6239
702,1.176
703,-0.5246
704,0.1234
705,0.2602
706,1.448
707,-0.04977
708,0.01435
709,-0.1555
710,0.8095
711,-0.6535
712,-0.5626
713,0.3067
714,-0.2944
715,-0.1561
716,1.165
717,1.068
718,0.2215
719,0.7089
720,-1.05
721,-0.1402
722,1.04
723,0.4204
724,0.001305
725,-0.461
726,0.6879
727,1.258
728,-1.459
729,0.7495
730,1.141
731,2.091
732,-0.009046
733,-0.758
734,-0.466
735,1.501
736,1.04
737,0.2158
738,1.389
739,-0.6024
740,0.5559
741,0.603
742,0.9655
743,0.78
744,1.43
745,-0.4355
746,0.5293
747,0.1432
748,2.108
749,-0.007816
750,-0.8576
751,-0.06906
752,0.6122
753,0.9747
754,-1.099
755,1.864
756,0.2461
757,1.753
758,0.2201
759,1.068
760,0.5668
761,0.2076
762,0.4632
763,0.9258
764,1.28
765,0.4572
766,0.8192
767,1.446
768,0.0798
769,-1.125
770,0.01111
771,0.1552
772,-1.488
773,0.7722
774,-0.5357
775,-0.6568
776,0.09016
777,-0.4097
778,1.309
779,0.5639
780,-0.1943
781,0.07101
782,0.375
783,-0.3714
784,-0.0505
785,0.2508
786,0.529
787,-0.6912
788,-1.16
789,1.834
790,-0.7723
791,0.4783
792,0.3176
793,0.2674
794,0.4836
795,-0.01649
796,-0.3273
797,0.1746
798,0.4263
799,0.6252
800,-0.5202
801,-0.6617
802,0.9735
803,0.2633
804,-0.2618
805,-0.883
806,0.1576
807,-0.04012
808,0.6531
809,0.8471
810,-0.06356
811,0.4685
812,0.1431
813,0.3414
814,0.001401
815,0.5135
816,0.548
817,-0.1251
818,0.91
819,-0.4332
820,0.8855
821,0.8349
822,0.476
823,-1.256
824,-0.526
825,1.978
826,1.008
827,1.009
828,-0.2777
829,-0.9084
830,-0.6506
831,0.8587
832,1.807
833,-0.06648
834,-0.1122
835,0.3763
836,1.115
837,-0.3023
838,0.555
839,-0.8353
840,0.9679
841,1.298
842,0.1239
843,-0.1115
844,0.5553
845,0.3452
846,1.014
847,0.3984
848,-0.1316
849,1.186
850,2.239
851,0.7232
852,-0.2559
853,0.08376
854,-1.359
855,0.7815
856,-0.9239
857,0.7426
858,0.1961
859,0.4382
860,0.7479
861,0.4391
862,1.661
863,0.8049
864,-0.4608
865,-0.3623
866,1.606
867,-0.456
868,-0.6224
869,1.002
870,1.078
871,-0.5873
872,0.1051
873,0.8557
874,-0.03363
875,1.722
876,0.8076
877,1.192
878,1.066
879,0.1526
880,0.5933
881,-0.8081
882,0.8678
883,-0.6914
884,1.009
885,1.531
886,0.5194
887,2.508
888,-0.9986
889,-0.8609
890,-1.725
891,0.4695
892,-0.7313
893,-0.09826
894,-0.336
895,0.1806
896,-0.3942
897,1.946
898,0.5705
899,1.334
900,-0.008295
901,0.3096
902,1.598
903,0.8198
904,1.663
905,-1.196
906,0.5405
907,0.6236
908,1.686
909,0.2672
910,0.6588
911,0.5897
912,-0.4582
913,0.9668
914,-0.6987
915,1.824
916,1.497
917,0.6739
918,0.7041
919,0.5485
920,1.683
921,-1.032
922,2.407
923,0.1027
924,1.158
925,0.6192
926,0.7235
927,-0.1448
928,0.7854
929,0.704
930,1.822
931,1.832
932,1.203
933,-0.6399
934,-1.576
935,-0.5296
936,0.8722
937,-0.5987
938,1.813
939,-0.1181
940,-0.178
941,-1.123
942,1.007
943,0.2946
944,1.221
945,1.682
946,-0.09121
947,-0.1411
948,0.5678
949,-0.1535
950,-1.491
951,1.064
952,1.325
953,0.7474
954,1.104
955,0.02351
956,1.508
957,0.3925
958,0.05297
959,-0.3589
960,-0.9271
961,0.8133
962,-0.6952
963,0.4649
964,0.6561
965,-0.4238
966,1.588
967,-0.07277
968,0.4282
969,1.088
970,0.7781
971,-0.9157
972,0.06595
973,-0.1333
974,2.019
975,-1.308
976,-0.2598
977,-0.5302
978,1.654
979,-0.5285
980,-0.7145
981,-0.2777
982,-0.6748
983,0.5038
984,-1.334
985,-0.8173
986,-0.2878
987,0.7926
988,2.182
989,2.343
990,1.309
991,1.152
992,2.388
993,-1.592
994,1.266
995,0.09013
996,0.2272
997,1.216
998,0.7681
999,1.093
1000,1.607
1001,-0.57
1002,-0.3751
1003,0.05288
1004,0.445
1005,0.1066
1006,0.3889
1007,1.224
1008,0.7395
1009,1.473
1010,-0.4293
1011,-0.2993
1012,-0.6888
1013,-0.2043
1014,1.806
1015,1.973
1016,0.1305
1017,1.57
1018,0.01898
1019,-1.223
1020,2.636
1021,0.528
1022,0.0568
1023,0.9492
1024,-0.7266
1025,0.369
1026,-0.2831
1027,0.8998
1028,0.03381
1029,-0.985
1030,0.3329
1031,0.585
1032,0.7399
1033,0.3256
1034,-1.264
1035,1.535
1036,-0.2834
1037,1.551
1038,0.2305
1039,-0.6574
1040,0.8656
1041,0.5261
1042,-0.2828
1043,0.3739
1044,0.3384
1045,1.169
1046,1.105
1047,-0.3346
1048,0.1712
1049,-1.056
1050,-0.03106
1051,0.5525
1052,0.6115
1053,0.245
1054,1.392
1055,0.6306
1056,1.071
1057,-0.8256
1058,0.1388
1059,0.7805
1060,0.9826
1061,-0.212
1062,0.7288
1063,0.601
1064,1.118
1065,0.2145
1066,0.2401
1067,1.639
1068,0.7771
1069,1.471
1070,0.4936
1071,2.596
1072,0.3161
1073,0.26
1074,0.9523
1075,-2.321
1076,0.7402
1077,1.449
1078,1.267
1079,-1.704
1080,0.1188
1081,0.4851
1082,0.849
1083,0.8714
1084,0.6986
1085,0.5626
1086,-0.02162
1087,-0.2334
1088,1.336
1089,0.09676
1090,0.09352
1091,0.4594
1092,1.344
1093,0.4286
1094,-1.17
1095,0.8125
1096,0.1953
1097,-0.4396
1098,0.09843
1099,0.2513
1100,0.9395
1101,0.3229
1102,0.828
1103,0.3752
1104,0.4946
1105,-0.8072
1106,0.2713
1107,0.04133
1108,1.929
1109,-0.3839
1110,-0.6008
1111,0.254
1112,1.924
1113,0.4927
1114,0.001394
1115,-0.9794
1116,-0.665
1117,1.202
1118,1.903
1119,0.8426
1120,0.4233
1121,-0.6236
1122,-0.009796
1123,1.775
1124,1.135
1125,0.6039
1126,1.355
1127,2.16
1128,1.35
1129,1.231
1130,0.9152
1131,-0.5074
1132,0.5286
1133,0.9264
1134,1.127
1135,0.3926
1136,0.8226
1137,0.8917
1138,0.09205
1139,0.9695
1140,1.926
1141,1.125
1142,-1.325
1143,-1.178
1144,0.6829
1145,-0.8113
1146,-0.4258
1147,0.7195
1148,-0.009975
1149,-0.02519
1150,0.511
1151,0.1471
1152,-1.322
1153,0.6341
1154,1.233
1155,-0.9753
1156,-0.01852
1157,-0.6118
1158,-0.36
1159,0.07303
1160,-0.6661
1161,-0.6356
1162,-1.484
1163,-1.566
1164,1.654
1165,1.107
1166,1.638
1167,1.714
1168,1.998
1169,1.232
1170,0.3939
1171,0.7621
1172,0.4353
1173,1.249
1174,1.093
1175,0.6704
1176,-0.3184
1177,0.7065
1178,-0.0128
1179,0.4919
1180,-1.149
1181,1.013
1182,0.4707
1183,1.337
1184,-1.286
1185,-0.247
1186,0.3617
1187,0.101
1188,-0.3591
1189,1.28
1190,0.6817
1191,0.5114
1192,0.6424
1193,-0.09609
1194,1.566
1195,0.305
1196,1.315
1197,1.362
1198,0.5653
1199,0.892
1200,-0.5368
1201,1.748
1202,-0.1289
1203,1.461
1204,-1.255
1205,0.2039
1206,0.4256
1207,-0.1555
1208,0.03464
1209,1.628
1210,-0.04797
1211,0.6516
1212,-0.3541
1213,-0.08526
1214,0.7584
1215,-0.8174
1216,-0.3289
1217,1.11
1218,1.819
1219,1.528
1220,0.9898
1221,1.124
1222,2.323
1223,0.09289
1224,1.235
1225,0.4982
1226,1.132
1227,-0.8579
1228,0.5286
1229,-0.8218
1230,-0.1109
1231,0.91
1232,2.45
1233,0.2419
1234,0.9381
1235,0.3656
1236,1.472
1237,0.8726
1238,0.5665
1239,-0.2066
1240,0.3271
1241,-0.9698
1242,0.9662
1243,1.74
1244,-0.5365
1245,-0.4077
1246,0.2854
1247,0.2659
1248,0.6067
1249,0.0227
1250,1.028
1251,1.688
1252,-0.9265
1253,0.7896
1254,1.057
1255,0.6603
1256,0.6425
1257,-0.5544
1258,0.329
1259,-1.241
1260,-1.221
1261,1.772
1262,1.104
1263,-0.7516
1264,0.623
1265,0.0896
1266,0.2786
1267,1.773
1268,0.9013
1269,1.979
1270,0.8506
1271,0.04009
1272,-0.3019
1273,1.496
1274,-0.2458
1275,-1.505
1276,2.213
1277,1.295
1278,0.2011
1279,0.9265
1280,0.6675
1281,-0.4295
1282,-0.08947
1283,1.446
1284,1.339
1285,-0.0993
1286,0.5909
1287,0.9335
1288,-0.2236
1289,0.3833
1290,0.9108
1291,1.135
1292,1.418
1293,0.8501
1294,0.8622
1295,0.04265
1296,-0.3438
1297,-1.271
1298,1.52
1299,-0.9015
1300,1.216
1301,-2.098
1302,0.4387
1303,0.1378
1304,-1.259
1305,0.3119
1306,1.016
1307,0.9188
1308,-1.081
1309,-0.2032
1310,-0.9667
1311,-0.08105
1312,-0.6613
1313,1.229
1314,0.5523
1315,0.8561
1316,-0.5929
1317,0.4533
1318,0.8454
1319,1.395
1320,1.175
1321,0.606
1322,0.09109
1323,1.946
1324,-0.1379
1325,1.55
1326,0.6805
1327,0.9484
1328,0.6051
1329,0.9109
1330,1.293
1331,0.3441
1332,-0.8627
1333,-0.1045
1334,-0.6536
1335,1.304
1336,-0.1298
1337,1.243
1338,1.522
1339,1.024
1340,1.169
1341,0.9027
1342,0.3836
1343,-0.354
1344,0.148
1345,0.5091
1346,0.7724
1347,0.6877
1348,2.665
1349,0.5106
1350,-0.7677
1351,0.2517
1352,0.2665
1353,-0.7158
1354,1.683
1355,-0.1256
1356,1.628
1357,-0.3311
1358,0.7539
1359,-0.71
1360,1.351
1361,1.617
1362,0.806
1363,0.1402
1364,-0.1535
1365,-0.4266
1366,0.7236
1367,0.7537
1368,-0.2204
1369,-0.3148
1370,2.082
1371,1.213
1372,0.08335
1373,1.089
1374,-0.3193
1375,-0.05122
1376,0.4121
1377,-0.2318
1378,0.3058
1379,0.1536
1380,-0.3237
1381,1.226
1382,-0.353
1383,0.3831
1384,0.9941
1385,0.9998
1386,-0.2248
1387,-0.5769
1388,0.4835
1389,1.759
1390,0.522
1391,1.022
1392,0.1758
1393,-1.476
1394,0.5923
1395,0.3353
1396,-0.23
1397,0.2654
1398,0.7158
1399,0.6865
1400,0.6268
1401,2.236
1402,0.3133
1403,-0.02043
1404,-0.8587
1405,1.687
1406,-0.4117
1407,0.2132
1408,1.099
1409,0.3594
1410,1.493
1411,-0.008963
1412,-0.4036
1413,0.9666
1414,1.425
1415,0.4536
1416,1.086
1417,-0.4701
1418,-0.8145
1419,0.1024
1420,-0.8418
1421,0.8173
1422,-0.1087
1423,-0.2623
1424,0.9258
1425,-1.111
1426,-0.3659
1427,0.2313
1428,0.896
1429,0.1864
1430,-0.08384
1431,0.09075
1432,2.049
1433,1.793
1434,-1.036
1435,-0.2198
1436,0.6324
1437,0.4432
1438,-0.6622
1439,0.5649
1440,0.02744
1441,1.488
1442,-0.1378
1443,0.3079
1444,1.499
1445,0.3041
1446,0.5866
1447,-0.2743
1448,0.5595
1449,0.7386
1450,0.368
1451,1.374
1452,0.3525
1453,0.9223
1454,0.82
1455,1.423
1456,0.1136
1457,0.7103
1458,1.573
1459,1.611
1460,0.3174
1461,0.4517
1462,-0.1217
1463,0.5156
1464,-0.3799
1465,1.507
1466,0.9095
1467,0.6283
1468,1.045
1469,0.4737
1470,0.4995
1471,0.1742
1472,1.161
1473,-1.105
1474,2.833
1475,2.316
1476,0.2473
1477,-0.78
1478,0.7143
1479,0.8596
1480,0.883
1481,-1.117
1482,1.12
1483,1.561
1484,0.7818
1485,-0.09293
1486,-0.7238
1487,0.01841
1488,-1.948
1489,0.9644
1490,-0.3118
1491,1.036
1492,1.11
1493,0.6867
1494,-0.6231
1495,-0.1631
1496,2.032
1497,1.896
1498,-0.7553
1499,0.1285
1500,-1.078
1501,-0.2166
1502,1.197
1503,0.6198
1504,-0.8878
1505,-0.2319
1506,1.927
1507,0.7859
1508,0.3963
1509,0.1573
1510,-0.8156
1511,0.7741
1512,-1.734
1513,-0.1165
1514,-0.1793
1515,0.7469
1516,-0.2951
1517,0.956
1518,-0.6207
1519,0.4583
1520,-0.008863
1521,0.2367
1522,0.2006
1523,0.9294
1524,-1.062
1525,0.7252
1526,1.394
1527,1.058
1528,1.023
1529,0.6194
1530,0.1606
1531,2.314
1532,-0.6436
1533,0.1114
1534,0.5042
1535,1.951
1536,0.4384
1537,-0.4324
1538,2.567
1539,-2.473
1540,0.3678
1541,0.6184
1542,-0.6083
1543,0.7336
1544,1.192
1545,0.5873
1546,2.778
1547,0.4466
1548,1.051
1549,-2.676
1550,-0.5498
1551,1.055
1552,0.7964
1553,-1.682
1554,-0.2563
1555,-0.2592
1556,1.725
1557,-0.3413
1558,0.1871
1559,-0.5168
1560,-0.2611
1561,1.422
1562,0.1976
1563,0.4017
1564,0.998
1565,1.7
1566,0.4694
1567,1.167
1568,0.763
1569,0.7146
1570,1.875
1571,1.698
1572,0.8421
1573,1.147
1574,2.287
1575,0.08574
1576,0.3605
1577,2.204
1578,-0.1838
1579,-0.4262
1580,2.073
1581,2.492
1582,-0.03578
1583,0.3751
1584,-0.5675
1585,0.9687
1586,-0.2747
1587,0.4879
1588,0.3096
1589,0.2768
1590,0.3605
1591,2.121
1592,0.5978
1593,0.651
1594,0.2474
1595,0.3262
1596,1.637
1597,1.416
1598,-0.7071
1599,-1.142
1600,0.5274
1601,1.459
1602,1.155
1603,0.2988
1604,0.131
1605,0.5418
1606,0.4805
1607,2.041
1608,0.2846
1609,0.09538
1610,-0.7803
1611,0.6853
1612,0.2567
1613,0.625
1614,1.093
1615,-0.2326
1616,0.1766
1617,0.4977
1618,1.368
1619,0.5156
1620,-0.04285
1621,-0.4067
1622,0.5458
1623,-0.154
1624,-1.591
1625,-0.4925
1626,-0.2681
1627,0.4877
1628,-1.909
1629,0.8924
1630,0.2362
1631,-0.2078
1632,0.2519
1633,0.5748
1634,0.5672
1635,1.559
1636,1.294
1637,1.563
1638,0.6802
1639,-0.4241
1640,-0.1538
1641,-0.0677
1642,1.253
1643,-0.2146
1644,0.7962
1645,0.2355
1646,-0.2179
1647,-0.1897
1648,-0.2632
1649,-0.576
1650,0.829
1651,-0.0296
1652,-0.4842
1653,-0.05005
1654,0.7696
1655,0.7467
1656,-0.01683
1657,1.529
1658,1.428
1659,1.82
1660,0.7082
1661,1.365
1662,0.5609
1663,-0.01132
1664,1.46
1665,0.6258
1666,0.1527
1667,-0.165
1668,-0.8144
1669,-0.4759
1670,-0.3406
1671,-0.4291
1672,1.173
1673,-0.9533
1674,1.901
1675,0.8201
1676,1.48
1677,0.1176
1678,-0.5991
1679,0.311
1680,-0.1146
1681,-0.07495
1682,0.7253
1683,0.1006
1684,0.1393
1685,0.5408
1686,1.606
1687,-0.185
1688,0.7691
1689,0.4659
1690,0.01096
1691,-0.4557
1692,-0.2283
1693,-0.2012
1694,0.4211
1695,-0.9774
1696,1.703
1697,0.4579
1698,1.787
1699,1.442
1700,0.1028
1701,1.391
1702,-1.892
1703,-0.757
1704,-0.1284
1705,-0.2285
1706,1.485
1707,-0.3054
1708,-0.9544
1709,1.336
1710,0.1537
1711,-0.05359
1712,1.071
1713,-0.2605
1714,0.9403
1715,-1.54
1716,-0.4007
1717,-1.339
1718,0.1074
1719,-0.09303
1720,1.179
1721,-0.01805
1722,0.1097
1723,-1.543
1724,0.02408
1725,-0.2465
1726,0.4219
1727,0.04426
1728,-0.4961
1729,0.9106
1730,-0.3789
1731,1.575
1732,0.9125
1733,0.4024
1734,0.09186
1735,-1.566
1736,-1.522
1737,-0.8698
1738,0.2871
1739,-0.3182
1740,1.398
1741,0.1941
1742,1.136
1743,0.3408
1744,1.393
1745,0.907
1746,1.003
1747,-1.212
1748,0.8855
1749,-1.733
1750,0.4103
1751,0.07269
1752,-0.9083
1753,-0.9007
1754,0.581
1755,0.682
1756,-0.4941
1757,-0.1786
1758,0.8055
1759,0.4245
1760,0.7013
1761,0.3391
1762,0.8058
1763,0.8896
1764,0.9738
1765,-0.5547
1766,-0.008074
1767,-1.638
1768,0.2595
1769,3.006
1770,-0.6956
1771,-0.4015
1772,1.912
1773,0.3731
1774,0.7885
1775,0.01225
1776,-0.156
1777,1.525
1778,-1.33
1779,0.03218
1780,-0.2201
1781,-0.3277
1782,1.852
1783,-1.419
1784,1.29
1785,-0.2407
1786,1.955
1787,0.4995
1788,2.033
1789,1.902
1790,-0.3237
1791,-1.502
1792,1.186
1793,-0.1548
1794,1.566
1795,0.8891
1796,2.641
1797,-2.626
1798,1.097
1799,0.06334
1800,0.7379
1801,0.2063
1802,-0.6842
1803,0.2588
1804,2.17
1805,0.8369
1806,1.309
1807,1.427
1808,1.088
1809,1.897
1810,-0.7083
1811,0.2312
1812,0.1903
1813,0.06502
1814,0.6497
1815,1.223
1816,-1.48
1817,2.244
1818,1.09
1819,0.7016
1820,0.419
1821,0.662
1822,0.04984
1823,-0.8974
1824,-1.721
1825,1.344
1826,-1.78
1827,-0.5771
1828,1.296
1829,0.555
1830,-0.7128
1831,0.9762
1832,1.356
1833,0.4824
1834,0.1436
1835,1.167
1836,0.3781
1837,0.5673
1838,-0.5358
1839,0.1462
1840,1.435
1841,1.327
1842,1.685
1843,0.6799
1844,1.788
1845,0.9586
1846,0.593
1847,1.526
1848,0.3071
1849,1.123
1850,1.177
1851,1.017
1852,0.9979
1853,0.178
1854,0.3607
1855,0.64
1856,0.8717
1857,0.1109
1858,0.3797
1859,0.4093
1860,0.1969
1861,-0.006581
1862,0.8929
1863,0.5224
1864,0.8603
1865,0.3252
1866,1.768
