MDTU,plaq_ss,plaq_st
1,2.01086,2.6908
2,1.84304,2.33347
3,1.8446,2.29543
4,1.78627,2.20477
5,1.75438,2.14314
6,1.71865,2.09331
7,1.70505,2.05871
8,1.67924,2.0194
9,1.6616,1.9674
10,1.63395,1.92743
11,1.61725,1.90976
12,1.60249,1.88395
13,1.58906,1.85465
14,1.57598,1.83149
15,1.55628,1.8054
16,1.53176,1.78734
17,1.5242,1.75635
18,1.50729,1.74549
19,1.50191,1.72494
20,1.48422,1.70192
21,1.47783,1.68344
22,1.47127,1.66614
23,1.45983,1.63903
24,1.44783,1.62008
25,1.44148,1.61795
26,1.42837,1.61118
27,1.41868,1.59754
28,1.408,1.5861
29,1.39447,1.57117
30,1.37916,1.56173
31,1.36979,1.55033
32,1.35318,1.53082
33,1.35835,1.52018
34,1.34986,1.51614
35,1.33551,1.50947
36,1.33029,1.50599
37,1.31966,1.49593
38,1.31216,1.47951
39,1.30438,1.47437
40,1.3021,1.46502
41,1.29097,1.4588
42,1.28501,1.45663
43,1.2724,1.44868
44,1.2724,1.44868
45,1.26387,1.44131
46,1.26225,1.44354
47,1.26914,1.42839
48,1.25457,1.4254
49,1.25828,1.41707
50,1.25075,1.40991
51,1.24113,1.39413
52,1.23853,1.387
53,1.23579,1.38107
54,1.23093,1.37775
55,1.2286,1.37295
56,1.20956,1.36615
57,1.20097,1.35891
58,1.19163,1.35921
59,1.17721,1.34476
60,1.17793,1.33939
61,1.177,1.3348
62,1.18115,1.32621
63,1.17453,1.31592
64,1.16978,1.32133
65,1.16251,1.31463
66,1.15859,1.31086
67,1.15119,1.30925
68,1.14856,1.3053
69,1.1404,1.30066
70,1.13822,1.29573
71,1.12889,1.29285
72,1.12901,1.28259
73,1.12631,1.27523
74,1.12412,1.26336
75,1.12291,1.26448
76,1.12198,1.25705
77,1.11703,1.25836
78,1.11254,1.25685
79,1.1136,1.24886
80,1.11407,1.24129
81,1.10948,1.23424
82,1.11103,1.23198
83,1.10587,1.22394
84,1.10268,1.22583
85,1.10823,1.22
86,1.11021,1.21615
87,1.10988,1.21796
88,1.10539,1.21606
89,1.09942,1.20687
90,1.09645,1.20853
91,1.09027,1.20327
92,1.08838,1.20405
93,1.08655,1.20018
94,1.08377,1.19586
95,1.07997,1.19642
96,1.07816,1.19124
97,1.07409,1.18417
98,1.07475,1.19086
99,1.06587,1.18643
100,1.06544,1.18849
101,1.06492,1.1833
102,1.06498,1.18212
103,1.05902,1.17666
104,1.06038,1.17911
105,1.06017,1.17761
106,1.06266,1.18003
107,1.06472,1.18244
108,1.05736,1.17062
109,1.05106,1.16754
110,1.04783,1.16216
111,1.04572,1.16269
112,1.04086,1.16325
113,1.04086,1.16325
114,1.0376,1.16351
115,1.03916,1.16387
116,1.0389,1.15431
117,1.0329,1.16012
118,1.0291,1.15001
119,1.02708,1.14751
120,1.03418,1.14397
121,1.0348,1.14118
122,1.03155,1.14276
123,1.02664,1.1404
124,1.02253,1.14307
125,1.01951,1.1425
126,1.01824,1.13725
127,1.01824,1.13725
128,1.01824,1.13725
129,1.01998,1.13417
130,1.01445,1.1368
131,1.01414,1.14199
132,1.01414,1.14199
133,1.01506,1.13928
134,1.01603,1.13486
135,1.01739,1.13408
136,1.01656,1.12964
137,1.01494,1.12878
138,1.01099,1.12939
139,1.01081,1.12349
140,1.014,1.12591
141,1.014,1.12591
142,1.014,1.12591
143,1.01738,1.12517
144,1.01656,1.12075
145,1.01656,1.12075
146,1.01363,1.1203
147,1.01711,1.12277
148,1.0166,1.12434
149,1.01512,1.12277
150,1.01289,1.12131
151,1.015,1.12369
152,1.015,1.12369
153,1.01144,1.12564
154,1.01029,1.12848
155,1.00804,1.12139
156,1.00804,1.12139
157,1.00516,1.12154
158,0.998091,1.12069
159,0.998371,1.12512
160,0.998371,1.12512
161,0.992454,1.1195
162,1.0023,1.12368
163,0.998323,1.11803
164,0.998323,1.11803
165,0.998987,1.11591
166,0.999668,1.11204
167,0.997306,1.1154
168,0.999326,1.11253
169,1.00012,1.11511
170,0.999308,1.11352
171,0.999087,1.11241
172,1.00071,1.11582
173,0.998551,1.11011
174,0.992802,1.1063
175,0.995699,1.10692
176,0.996293,1.10981
177,0.995553,1.10969
178,0.992813,1.10904
179,0.990258,1.10869
180,0.98826,1.11261
181,0.98826,1.11261
182,0.98761,1.10998
183,0.98761,1.10998
184,0.983476,1.11225
185,0.984676,1.10302
186,0.985233,1.1078
187,0.984071,1.10522
188,0.988476,1.09878
189,0.983098,1.09538
190,0.979927,1.09671
191,0.976533,1.09447
192,0.976169,1.10629
193,0.976256,1.10079
194,0.975211,1.09966
195,0.974383,1.09719
196,0.975027,1.09345
197,0.975027,1.09345
198,0.97084,1.09848
199,0.968899,1.09903
200,0.967427,1.09983
201,0.964393,1.09684
202,0.958025,1.09061
203,0.958025,1.09061
204,0.961613,1.09838
205,0.961613,1.09838
206,0.963256,1.09622
207,0.959842,1.08977
208,0.961678,1.0905
209,0.96436,1.09033
210,0.962301,1.09371
211,0.963265,1.09327
212,0.963265,1.09327
213,0.965207,1.08598
214,0.968229,1.08782
215,0.968229,1.08782
216,0.968229,1.08782
217,0.966228,1.08825
218,0.966228,1.08825
219,0.97147,1.08835
220,0.971874,1.09105
221,0.968505,1.0846
222,0.969148,1.08529
223,0.971486,1.08526
224,0.968694,1.0816
225,0.968694,1.0816
226,0.965579,1.08067
227,0.965579,1.08067
228,0.967235,1.0845
229,0.964913,1.08626
230,0.964913,1.08626
231,0.966027,1.07412
232,0.960895,1.07701
233,0.964989,1.08387
234,0.964197,1.0814
235,0.963393,1.08858
236,0.96018,1.08626
237,0.960068,1.08777
238,0.959666,1.08856
239,0.959494,1.09115
240,0.959494,1.09115
241,0.96449,1.09146
242,0.96449,1.09146
243,0.968725,1.08954
244,0.978836,1.09004
245,0.978836,1.09004
246,0.978836,1.09004
247,0.975868,1.08614
248,0.981053,1.0854
249,0.972226,1.08696
250,0.968272,1.08421
251,0.968734,1.08513
252,0.974196,1.084
253,0.974196,1.084
254,0.974196,1.084
255,0.974196,1.084
256,0.974185,1.07999
257,0.974942,1.07776
258,0.976356,1.07563
259,0.976356,1.07563
260,0.971723,1.07157
261,0.968214,1.07611
262,0.968214,1.07611
263,0.97602,1.07008
264,0.974535,1.0707
265,0.973997,1.06342
266,0.973997,1.06342
267,0.969742,1.05642
268,0.969742,1.05642
269,0.969742,1.05642
270,0.964905,1.05931
271,0.964905,1.05931
272,0.964905,1.05931
273,0.964905,1.05931
274,0.969031,1.06167
275,0.964191,1.05964
276,0.968558,1.05821
277,0.970651,1.05652
278,0.967788,1.05616
279,0.967788,1.05616
280,0.965368,1.06085
281,0.965807,1.06374
282,0.965807,1.06374
283,0.965807,1.06374
284,0.962459,1.0646
285,0.965218,1.06324
286,0.962476,1.06504
287,0.962476,1.06504
288,0.960653,1.07148
289,0.96292,1.07099
290,0.96292,1.07099
291,0.964516,1.07035
292,0.965681,1.0616
293,0.965693,1.0651
294,0.962662,1.07129
295,0.962662,1.07129
296,0.968628,1.07501
297,0.966897,1.0749
298,0.966897,1.0749
299,0.966595,1.06912
300,0.9639,1.06543
301,0.9639,1.06543
302,0.9639,1.06543
303,0.965056,1.06096
304,0.961904,1.06441
305,0.966926,1.06298
306,0.966926,1.06298
307,0.96826,1.06534
308,0.96826,1.06534
309,0.969854,1.06763
310,0.969854,1.06763
311,0.973112,1.06303
312,0.980667,1.06519
313,0.980667,1.06519
314,0.980957,1.06433
315,0.975837,1.06231
316,0.97466,1.05899
317,0.975886,1.05915
318,0.974848,1.06514
319,0.974848,1.06514
320,0.973061,1.06418
321,0.976796,1.06645
322,0.971478,1.06477
323,0.980427,1.06334
324,0.980427,1.06334
325,0.977449,1.05838
326,0.977449,1.05838
327,0.978685,1.0565
328,0.977357,1.06445
329,0.974242,1.06082
330,0.969661,1.06309
331,0.969661,1.06309
332,0.969661,1.06309
333,0.969661,1.06309
334,0.969661,1.06309
335,0.97598,1.06421
336,0.97598,1.06421
337,0.974287,1.06235
338,0.971885,1.0562
339,0.971885,1.0562
340,0.976035,1.0567
341,0.976035,1.0567
342,0.970204,1.0598
343,0.965665,1.06486
344,0.968461,1.06743
345,0.968461,1.06743
346,0.968461,1.06743
347,0.969026,1.06948
348,0.964944,1.06922
349,0.964944,1.06922
350,0.965257,1.07156
351,0.960779,1.07477
352,0.957352,1.07593
353,0.958077,1.07431
354,0.959481,1.08184
355,0.959481,1.08184
356,0.959481,1.08184
357,0.965469,1.07881
358,0.965469,1.07881
359,0.965469,1.07881
360,0.958878,1.08018
361,0.958878,1.08018
362,0.959621,1.08664
363,0.959621,1.08664
364,0.951329,1.07705
365,0.955735,1.08383
366,0.956546,1.08479
367,0.956546,1.08479
368,0.956546,1.08479
369,0.953333,1.08536
370,0.953333,1.08536
371,0.957275,1.08352
372,0.957275,1.08352
373,0.957275,1.08352
374,0.957275,1.08352
375,0.957275,1.08352
376,0.957275,1.08352
377,0.957275,1.08352
378,0.952703,1.09113
379,0.956562,1.09141
380,0.951901,1.09127
381,0.954606,1.08583
382,0.955727,1.08904
383,0.955727,1.08904
384,0.954164,1.08775
385,0.949295,1.08844
386,0.951355,1.08258
387,0.949721,1.08508
388,0.949721,1.08508
389,0.949561,1.08739
390,0.951923,1.08824
391,0.945305,1.08561
392,0.945305,1.08561
393,0.950891,1.08206
394,0.953447,1.09247
395,0.951527,1.09104
396,0.951527,1.09104
397,0.95215,1.08477
398,0.95572,1.08882
399,0.95572,1.08882
400,0.954252,1.08575
401,0.957917,1.08077
402,0.957917,1.08077
403,0.957917,1.08077
