MDTU,plaq,Re(det),Im(det),link
1,4.6364,2559.07,365.509,0.297505
2,3.60507,733.907,115.066,0.245258
3,3.47757,636.271,104.306,0.237047
4,3.33072,459.581,77.0005,0.230876
5,3.11519,355.682,61.7386,0.219212
6,2.98117,288.352,50.7315,0.21254
7,2.82768,243.86,44.0459,0.203414
8,2.72906,206.195,37.8239,0.198343
9,2.58447,165.724,31.3006,0.189526
10,2.50346,139.427,26.5671,0.185568
11,2.42961,127.277,24.3842,0.181463
12,2.33026,111.512,21.8115,0.175516
13,2.24588,97.5493,19.3504,0.170355
14,2.2072,87.6964,17.69,0.168243
15,2.09322,75.8117,15.4943,0.161376
16,2.06189,69.2726,14.1133,0.160336
17,1.94132,58.4859,12.2199,0.152181
18,1.8788,54.3893,11.3842,0.148572
19,1.8391,49.3097,10.4733,0.145844
20,1.82454,44.6507,9.58786,0.14552
21,1.74767,39.804,8.74438,0.140295
22,1.70084,36.4538,8.08962,0.137151
23,1.63311,31.7231,7.17087,0.132663
24,1.6036,28.8643,6.58477,0.130959
25,1.56542,27.9758,6.40159,0.128412
26,1.55094,26.6065,6.09552,0.127846
27,1.56952,25.4006,5.86561,0.129624
28,1.51976,23.4998,5.44665,0.126317
29,1.45184,21.0738,4.94845,0.121782
30,1.43469,19.906,4.63844,0.120992
31,1.40158,18.5695,4.36666,0.118923
32,1.39755,16.8788,3.99706,0.119319
33,1.33528,15.7132,3.8043,0.114268
34,1.366,15.7034,3.76205,0.117002
35,1.30039,14.4804,3.48873,0.112713
36,1.27932,14.0273,3.37895,0.111162
37,1.26031,13.2672,3.18984,0.110164
38,1.26337,12.2741,2.9853,0.110497
39,1.23728,11.6691,2.87475,0.108886
40,1.19463,10.8663,2.7233,0.105508
41,1.19884,10.5331,2.59617,0.106314
42,1.17453,10.2255,2.51605,0.104747
43,1.16717,9.69147,2.40054,0.104552
44,1.16717,9.69147,2.40054,0.104552
45,1.15113,9.22444,2.28659,0.103659
46,1.13254,9.16029,2.27055,0.102284
47,1.07135,8.33322,2.13305,0.0969483
48,1.08244,8.1729,2.07363,0.0985064
49,1.03361,7.58989,1.97643,0.0941453
50,1.0235,7.27745,1.88837,0.0935292
51,0.978065,6.47077,1.72517,0.0901405
52,0.943991,6.09435,1.65528,0.0874387
53,0.913728,5.75435,1.57382,0.0850275
54,0.897085,5.57156,1.54205,0.0838642
55,0.923931,5.5655,1.52524,0.0860763
56,0.938026,5.3574,1.4423,0.0881549
57,0.94154,5.15663,1.38745,0.0886487
58,0.959948,5.21155,1.37199,0.0907011
59,0.993918,4.93936,1.29468,0.0939486
60,0.968393,4.73644,1.2547,0.0917197
61,0.946637,4.54234,1.21776,0.0898272
62,0.909313,4.26821,1.17829,0.0864427
63,0.882591,3.95059,1.09341,0.0844334
64,0.901838,4.09874,1.11909,0.0862301
65,0.90145,3.94735,1.08054,0.0864724
66,0.888977,3.82447,1.04411,0.0855402
67,0.900315,3.78181,1.03301,0.0868413
68,0.852561,3.52561,0.975236,0.0827557
69,0.840702,3.37013,0.928048,0.0820827
70,0.826034,3.22608,0.899983,0.0807907
71,0.850978,3.23068,0.882977,0.0834154
72,0.83586,3.05483,0.853674,0.0819768
73,0.810697,2.88502,0.811986,0.0797253
74,0.773454,2.62131,0.759455,0.0765754
75,0.78692,2.67262,0.77014,0.0777368
76,0.77227,2.52671,0.742341,0.0765065
77,0.784114,2.56861,0.739841,0.0777405
78,0.776609,2.50387,0.723617,0.0772002
79,0.728922,2.29221,0.688141,0.0729305
80,0.715516,2.18173,0.663159,0.0716175
81,0.697535,2.05567,0.63946,0.0701223
82,0.707091,2.08158,0.642331,0.0709943
83,0.683653,1.93859,0.604791,0.0690757
84,0.67287,1.90689,0.594816,0.0679989
85,0.62005,1.75219,0.576078,0.0630218
86,0.59228,1.65314,0.561782,0.0604358
87,0.594574,1.67217,0.562117,0.0606837
88,0.592575,1.63659,0.551137,0.0606562
89,0.601921,1.5716,0.536637,0.0615427
90,0.607713,1.59266,0.533489,0.0623032
91,0.619958,1.57668,0.516996,0.0634573
92,0.618208,1.57456,0.515342,0.0632631
93,0.613989,1.54002,0.507742,0.0630065
94,0.602154,1.47294,0.491966,0.0619006
95,0.608953,1.47718,0.48519,0.0627877
96,0.5864,1.39477,0.465313,0.0606746
97,0.593643,1.35632,0.453392,0.0614689
98,0.601389,1.40811,0.46549,0.0620956
99,0.618249,1.38709,0.448463,0.0639563
100,0.619365,1.40569,0.449108,0.0640677
101,0.610609,1.36056,0.444653,0.0632218
102,0.61147,1.35268,0.444677,0.0634549
103,0.588644,1.25797,0.417806,0.0613675
104,0.592315,1.27986,0.423449,0.0616058
105,0.5811,1.25079,0.415901,0.0603805
106,0.564854,1.24125,0.417715,0.0585936
107,0.557823,1.22936,0.416306,0.057766
108,0.550561,1.14835,0.39033,0.0573932
109,0.560386,1.13337,0.385066,0.0584153
110,0.557691,1.10093,0.372655,0.0584703
111,0.55967,1.09458,0.370313,0.0584283
112,0.574862,1.11183,0.367725,0.0601192
113,0.574862,1.11183,0.367725,0.0601192
114,0.58296,1.11441,0.366079,0.0609086
115,0.581271,1.11606,0.367251,0.0606532
116,0.554063,1.03082,0.351494,0.0581208
117,0.592538,1.10532,0.360058,0.0620571
118,0.58725,1.05314,0.34959,0.0618788
119,0.568363,0.991233,0.334106,0.0598625
120,0.536693,0.943644,0.332466,0.0566491
121,0.528209,0.930867,0.329328,0.0557916
122,0.552303,0.972975,0.334893,0.0584762
123,0.554618,0.95437,0.328067,0.0587521
124,0.581082,1.00028,0.331987,0.0614462
125,0.576571,0.975153,0.323298,0.0608353
126,0.561105,0.930538,0.309569,0.0592911
127,0.561105,0.930538,0.309569,0.0592911
128,0.561105,0.930538,0.309569,0.0592911
129,0.547616,0.901886,0.305666,0.0581575
130,0.568106,0.927176,0.306519,0.0601018
131,0.594959,0.994222,0.317459,0.0629011
132,0.594959,0.994222,0.317459,0.0629011
133,0.581899,0.959237,0.312312,0.0613106
134,0.562349,0.914265,0.306785,0.059161
135,0.549461,0.897477,0.303515,0.0582876
136,0.546077,0.874824,0.302017,0.0579574
137,0.547294,0.874795,0.30025,0.0582259
138,0.559672,0.887583,0.297449,0.0594056
139,0.53279,0.819217,0.285553,0.0567272
140,0.521441,0.814634,0.288342,0.0554511
141,0.521441,0.814634,0.288342,0.0554511
142,0.521441,0.814634,0.288342,0.0554511
143,0.517135,0.811165,0.290323,0.054946
144,0.507622,0.780768,0.284665,0.0542813
145,0.507622,0.780768,0.284665,0.0542813
146,0.511863,0.779053,0.279013,0.0543437
147,0.511624,0.796442,0.284611,0.0542313
148,0.511756,0.79553,0.286012,0.0542911
149,0.505407,0.780945,0.280161,0.0534297
150,0.507773,0.772153,0.277078,0.0539084
151,0.506019,0.778497,0.279436,0.0536326
152,0.506019,0.778497,0.279436,0.0536326
153,0.524439,0.804528,0.27975,0.0553792
154,0.532915,0.817708,0.281462,0.0562947
155,0.52251,0.782273,0.275722,0.0554903
156,0.52251,0.782273,0.275722,0.0554903
157,0.529521,0.782252,0.270434,0.056187
158,0.550299,0.792141,0.267809,0.0584108
159,0.563113,0.825146,0.275652,0.0597041
160,0.563113,0.825146,0.275652,0.0597041
161,0.562107,0.790251,0.261494,0.0595964
162,0.54304,0.798263,0.271481,0.0575511
163,0.536311,0.760218,0.260156,0.0567288
164,0.536311,0.760218,0.260156,0.0567288
165,0.526736,0.743009,0.2549,0.0554309
166,0.511538,0.712323,0.250463,0.0540133
167,0.530011,0.741754,0.25419,0.056016
168,0.511858,0.711674,0.253541,0.0542254
169,0.518841,0.729032,0.256529,0.0549916
170,0.519434,0.73198,0.256047,0.0552155
171,0.516625,0.720387,0.25355,0.0549193
172,0.525322,0.74844,0.259424,0.0555749
173,0.509163,0.701971,0.249872,0.0538697
174,0.518928,0.698813,0.244379,0.0553032
175,0.505286,0.681337,0.244913,0.0538286
176,0.513584,0.703285,0.250802,0.0546748
177,0.516097,0.699212,0.244869,0.054456
178,0.5238,0.703649,0.245321,0.0556588
179,0.531195,0.711189,0.243001,0.0562279
180,0.549839,0.739073,0.24768,0.0581145
181,0.549839,0.739073,0.24768,0.0581145
182,0.545438,0.723139,0.243911,0.0576184
183,0.545438,0.723139,0.243911,0.0576184
184,0.567997,0.755497,0.245394,0.0599292
185,0.531327,0.683964,0.23532,0.0561186
186,0.544221,0.707084,0.238272,0.0572346
187,0.538236,0.689094,0.2353,0.056845
188,0.506165,0.635362,0.225121,0.0528867
189,0.511994,0.62837,0.221618,0.0537355
190,0.530137,0.649635,0.222284,0.0555554
191,0.532758,0.647358,0.219123,0.0562756
192,0.577347,0.724334,0.234858,0.0609174
193,0.562599,0.695362,0.227498,0.0588777
194,0.560769,0.685739,0.223473,0.0587192
195,0.554746,0.665273,0.220822,0.0581501
196,0.541768,0.647195,0.216689,0.0568668
197,0.541768,0.647195,0.216689,0.0568668
198,0.577092,0.69224,0.222346,0.0605634
199,0.576165,0.695622,0.22396,0.0611505
200,0.584509,0.703255,0.222953,0.0618457
201,0.581714,0.686232,0.219961,0.0620996
202,0.578468,0.650433,0.211565,0.0621046
203,0.578468,0.650433,0.211565,0.0621046
204,0.594054,0.69981,0.222287,0.0634457
205,0.594054,0.69981,0.222287,0.0634457
206,0.579968,0.680883,0.218054,0.0619384
207,0.568048,0.642783,0.210001,0.0609504
208,0.564579,0.646381,0.212628,0.0606227
209,0.552808,0.634271,0.211622,0.0592162
210,0.574495,0.66598,0.215895,0.061339
211,0.571139,0.659517,0.215378,0.060939
212,0.571139,0.659517,0.215378,0.060939
213,0.538667,0.6114,0.206981,0.0578087
214,0.535747,0.619294,0.210962,0.0574587
215,0.535747,0.619294,0.210962,0.0574587
216,0.535747,0.619294,0.210962,0.0574587
217,0.543473,0.627597,0.211556,0.0582801
218,0.543473,0.627597,0.211556,0.0582801
219,0.525577,0.613816,0.212963,0.0561731
220,0.530966,0.625159,0.213881,0.0565486
221,0.518306,0.590098,0.204581,0.0555023
222,0.520133,0.594574,0.206375,0.0556798
223,0.515373,0.592068,0.207807,0.054795
224,0.5106,0.578052,0.20224,0.054537
225,0.5106,0.578052,0.20224,0.054537
226,0.517943,0.576799,0.199699,0.0555521
227,0.517943,0.576799,0.199699,0.0555521
228,0.528012,0.59954,0.204271,0.0562546
229,0.538699,0.615021,0.206842,0.0576947
230,0.538699,0.615021,0.206842,0.0576947
231,0.494767,0.539891,0.194457,0.0534288
232,0.521378,0.569073,0.197147,0.0562851
233,0.529713,0.595087,0.207327,0.0568577
234,0.522183,0.573706,0.199458,0.0558665
235,0.550137,0.622502,0.209798,0.0588555
236,0.557661,0.626994,0.209484,0.0599245
237,0.56769,0.640095,0.209402,0.0608397
238,0.570817,0.644529,0.210799,0.0613431
239,0.582175,0.662599,0.213144,0.0622313
240,0.582175,0.662599,0.213144,0.0622313
241,0.563703,0.649903,0.213753,0.0600375
242,0.563703,0.649903,0.213753,0.0600375
243,0.54553,0.63331,0.212179,0.0579463
244,0.510594,0.604702,0.213623,0.0537581
245,0.510594,0.604702,0.213623,0.0537581
246,0.510594,0.604702,0.213623,0.0537581
247,0.504648,0.587353,0.208066,0.0534111
248,0.483998,0.572485,0.210669,0.0513819
249,0.521838,0.609496,0.210675,0.055375
250,0.521422,0.589668,0.203658,0.0553961
251,0.525492,0.598432,0.206355,0.0557481
252,0.505929,0.578676,0.204963,0.0534427
253,0.505929,0.578676,0.204963,0.0534427
254,0.505929,0.578676,0.204963,0.0534427
255,0.505929,0.578676,0.204963,0.0534427
256,0.491299,0.554201,0.200826,0.0520886
257,0.479819,0.536908,0.198398,0.0508978
258,0.469782,0.523891,0.197002,0.0499875
259,0.469782,0.523891,0.197002,0.0499875
260,0.478052,0.521972,0.192147,0.0508272
261,0.498464,0.54517,0.197331,0.0531453
262,0.498464,0.54517,0.197331,0.0531453
263,0.458369,0.502986,0.193196,0.0486637
264,0.462697,0.508197,0.193448,0.0493441
265,0.44363,0.475574,0.184856,0.0475212
266,0.44363,0.475574,0.184856,0.0475212
267,0.435108,0.451716,0.176953,0.0466819
268,0.435108,0.451716,0.176953,0.0466819
269,0.435108,0.451716,0.176953,0.0466819
270,0.454182,0.467233,0.180026,0.0489976
271,0.454182,0.467233,0.180026,0.0489976
272,0.454182,0.467233,0.180026,0.0489976
273,0.454182,0.467233,0.180026,0.0489976
274,0.442864,0.462664,0.181641,0.0476734
275,0.451337,0.461432,0.177049,0.0488986
276,0.443709,0.456552,0.177813,0.0475243
277,0.426208,0.437134,0.175948,0.0457199
278,0.438448,0.446717,0.174703,0.0470624
279,0.438448,0.446717,0.174703,0.0470624
280,0.45516,0.465931,0.17815,0.0486506
281,0.46682,0.480067,0.181715,0.0495777
282,0.46682,0.480067,0.181715,0.0495777
283,0.46682,0.480067,0.181715,0.0495777
284,0.47484,0.489901,0.182794,0.0511625
285,0.463668,0.475082,0.179264,0.0492238
286,0.476694,0.486086,0.180255,0.0508959
287,0.476694,0.486086,0.180255,0.0508959
288,0.503342,0.52395,0.185797,0.0537019
289,0.492359,0.514974,0.186796,0.0523833
290,0.492359,0.514974,0.186796,0.0523833
291,0.489362,0.511954,0.184865,0.0518653
292,0.459328,0.468554,0.178186,0.0486111
293,0.473442,0.486769,0.179923,0.0498015
294,0.508946,0.534188,0.186141,0.0533195
295,0.508946,0.534188,0.186141,0.0533195
296,0.494272,0.534638,0.191393,0.0519899
297,0.501168,0.543615,0.190714,0.0529237
298,0.501168,0.543615,0.190714,0.0529237
299,0.475261,0.504841,0.187513,0.0508698
300,0.470228,0.486544,0.181066,0.0504487
301,0.470228,0.486544,0.181066,0.0504487
302,0.470228,0.486544,0.181066,0.0504487
303,0.454865,0.465381,0.177814,0.0487542
304,0.480039,0.496206,0.178074,0.0511742
305,0.454888,0.47174,0.180346,0.0487199
306,0.454888,0.47174,0.180346,0.0487199
307,0.460045,0.48158,0.182659,0.0489296
308,0.460045,0.48158,0.182659,0.0489296
309,0.461766,0.489542,0.186046,0.0492392
310,0.461766,0.489542,0.186046,0.0492392
311,0.443342,0.470398,0.182327,0.0472899
312,0.438642,0.474288,0.187568,0.0459304
313,0.438642,0.474288,0.187568,0.0459304
314,0.42919,0.468708,0.186659,0.045336
315,0.441959,0.472549,0.184105,0.0469147
316,0.433793,0.456867,0.181137,0.046321
317,0.425544,0.445928,0.180236,0.0453173
318,0.458714,0.493035,0.186908,0.0484094
319,0.458714,0.493035,0.186908,0.0484094
320,0.449322,0.474371,0.182083,0.0475197
321,0.444837,0.478803,0.186698,0.0468889
322,0.457552,0.479331,0.182598,0.0482031
323,0.42838,0.453074,0.182738,0.0445306
324,0.42838,0.453074,0.182738,0.0445306
325,0.424456,0.438848,0.17808,0.0444026
326,0.424456,0.438848,0.17808,0.0444026
327,0.409463,0.424071,0.175918,0.0430641
328,0.432994,0.460955,0.18327,0.0457216
329,0.43418,0.4517,0.179455,0.0458649
330,0.447,0.465294,0.181603,0.0479056
331,0.447,0.465294,0.181603,0.0479056
332,0.447,0.465294,0.181603,0.0479056
333,0.447,0.465294,0.181603,0.0479056
334,0.447,0.465294,0.181603,0.0479056
335,0.439797,0.467647,0.184732,0.0465778
336,0.439797,0.467647,0.184732,0.0465778
337,0.433328,0.452021,0.180637,0.0459355
338,0.415754,0.426655,0.17591,0.0447264
339,0.415754,0.426655,0.17591,0.0447264
340,0.408805,0.425231,0.177306,0.0438642
341,0.408805,0.425231,0.177306,0.0438642
342,0.434563,0.454076,0.180157,0.0470898
343,0.462149,0.481596,0.182985,0.0497736
344,0.463713,0.492246,0.186505,0.0495598
345,0.463713,0.492246,0.186505,0.0495598
346,0.463713,0.492246,0.186505,0.0495598
347,0.473262,0.503853,0.18526,0.0499592
348,0.482746,0.507064,0.185669,0.0515636
349,0.482746,0.507064,0.185669,0.0515636
350,0.492459,0.524597,0.188247,0.0524478
351,0.520614,0.558632,0.192917,0.0557052
352,0.539855,0.579205,0.194659,0.0579756
353,0.528893,0.56523,0.192897,0.0568659
354,0.555874,0.610662,0.201633,0.0593659
355,0.555874,0.610662,0.201633,0.0593659
356,0.555874,0.610662,0.201633,0.0593659
357,0.522454,0.576576,0.199219,0.0555952
358,0.522454,0.576576,0.199219,0.0555952
359,0.522454,0.576576,0.199219,0.0555952
360,0.545354,0.590811,0.198013,0.0581259
361,0.545354,0.590811,0.198013,0.0581259
362,0.563756,0.629067,0.205527,0.0602441
363,0.563756,0.629067,0.205527,0.0602441
364,0.555457,0.584012,0.192185,0.059678
365,0.566543,0.619585,0.201504,0.060759
366,0.566283,0.621365,0.200902,0.0603961
367,0.566283,0.621365,0.200902,0.0603961
368,0.566283,0.621365,0.200902,0.0603961
369,0.579492,0.630442,0.20031,0.0618623
370,0.579492,0.630442,0.20031,0.0618623
371,0.55363,0.603951,0.197428,0.0591984
372,0.55363,0.603951,0.197428,0.0591984
373,0.55363,0.603951,0.197428,0.0591984
374,0.55363,0.603951,0.197428,0.0591984
375,0.55363,0.603951,0.197428,0.0591984
376,0.55363,0.603951,0.197428,0.0591984
377,0.55363,0.603951,0.197428,0.0591984
378,0.600923,0.665359,0.206822,0.0641102
379,0.591168,0.66011,0.207225,0.0626942
380,0.607287,0.6641,0.206459,0.0642983
381,0.579341,0.628942,0.200514,0.0613949
382,0.59414,0.656814,0.204538,0.0625981
383,0.59414,0.656814,0.204538,0.0625981
384,0.588494,0.643951,0.201669,0.0623216
385,0.606215,0.653663,0.202549,0.0644372
386,0.574079,0.615725,0.198109,0.0613816
387,0.588997,0.631943,0.20093,0.0629137
388,0.588997,0.631943,0.20093,0.0629137
389,0.601777,0.652074,0.204844,0.0642332
390,0.598442,0.651585,0.203859,0.0636216
391,0.609414,0.648472,0.198991,0.065183
392,0.609414,0.648472,0.198991,0.065183
393,0.580551,0.62065,0.199699,0.0621411
394,0.609908,0.684095,0.212332,0.0650251
395,0.608816,0.67247,0.208856,0.0649152
396,0.608816,0.67247,0.208856,0.0649152
397,0.581274,0.628227,0.201535,0.0622031
398,0.586353,0.64443,0.206346,0.0622224
399,0.586353,0.64443,0.206346,0.0622224
400,0.5796,0.63542,0.204442,0.0618964
401,0.550251,0.599063,0.200868,0.0589305
402,0.550251,0.599063,0.200868,0.0589305
403,0.550251,0.599063,0.200868,0.0589305
404,0.518229,0.544539,0.189854,0.0557474
405,0.518229,0.544539,0.189854,0.0557474
406,0.534941,0.558026,0.189568,0.0574491
407,0.559371,0.589546,0.193676,0.0596796
408,0.539692,0.565949,0.190774,0.0577085
409,0.539692,0.565949,0.190774,0.0577085
410,0.548252,0.581488,0.192785,0.0586434
411,0.546031,0.579558,0.193194,0.0582238
412,0.546031,0.579558,0.193194,0.0582238
413,0.553596,0.574842,0.189075,0.05906
414,0.539091,0.55709,0.186431,0.0574382
415,0.539091,0.55709,0.186431,0.0574382
416,0.539091,0.55709,0.186431,0.0574382
417,0.539091,0.55709,0.186431,0.0574382
418,0.522461,0.530545,0.18184,0.0558513
419,0.517948,0.517351,0.179611,0.0552381
420,0.517948,0.517351,0.179611,0.0552381
421,0.55231,0.559589,0.185335,0.0586859
422,0.55231,0.559589,0.185335,0.0586859
423,0.528822,0.534592,0.183533,0.0560696
424,0.536592,0.533976,0.179241,0.0567494
425,0.546681,0.546228,0.17907,0.0577125
426,0.55387,0.558394,0.182571,0.0587115
427,0.552708,0.548105,0.178308,0.0587462
428,0.552708,0.548105,0.178308,0.0587462
