MDTU,min_min,min_max,max_min,max_max5
1,-0.253904,0.270268,0.0568617,0.462271
2,-0.271574,0.219775,0.0558281,0.416825
3,-0.245557,0.211765,0.0602262,0.408457
4,-0.259839,0.199167,0.0335572,0.401324
5,-0.270921,0.185279,0.0458311,0.403347
6,-0.274804,0.175515,0.0579015,0.386215
7,-0.265047,0.167302,0.0569804,0.389025
8,-0.25853,0.167221,0.0484885,0.397707
9,-0.271615,0.156956,0.0489405,0.372525
10,-0.287906,0.161016,0.0490738,0.374166
11,-0.263165,0.14396,0.0570294,0.367994
12,-0.269963,0.150294,0.0533564,0.366606
13,-0.27792,0.131704,0.0629389,0.362361
14,-0.272928,0.136964,0.0627633,0.358262
15,-0.261306,0.125861,0.0568321,0.35184
16,-0.273636,0.123779,0.0571404,0.358204
17,-0.266528,0.110838,0.0631139,0.349573
18,-0.280196,0.113964,0.0561428,0.349648
19,-0.272995,0.110243,0.0640544,0.347862
20,-0.263929,0.110342,0.0592686,0.334602
21,-0.25924,0.100538,0.0640532,0.335954
22,-0.295468,0.103043,0.0618291,0.34083
23,-0.277607,0.0944751,0.0676466,0.326891
24,-0.28368,0.081189,0.0564181,0.333734
25,-0.263874,0.0903408,0.0548363,0.334053
26,-0.273407,0.0855791,0.0609073,0.333437
27,-0.272048,0.0839031,0.0512306,0.3341
28,-0.286852,0.0753927,0.0707682,0.329973
29,-0.282973,0.0739049,0.0635226,0.32179
30,-0.287362,0.0779271,0.0650394,0.32488
31,-0.292711,0.0725354,0.0682873,0.333883
32,-0.290899,0.0674697,0.0545413,0.318831
33,-0.278508,0.0625438,0.0618733,0.329102
34,-0.280228,0.0733777,0.0573609,0.317033
35,-0.277622,0.0650443,0.0606612,0.319297
36,-0.277148,0.0647952,0.0553109,0.312664
37,-0.29566,0.06595,0.0560781,0.319308
38,-0.293928,0.0641988,0.0516975,0.307452
39,-0.284178,0.0610196,0.0549052,0.315516
40,-0.284608,0.0562182,0.0592335,0.335871
41,-0.297277,0.0549542,0.0538821,0.311386
42,-0.299498,0.0601007,0.0524369,0.3106
43,-0.305177,0.0572923,0.0561292,0.312927
44,-0.305177,0.0572923,0.0561292,0.312927
45,-0.29078,0.0593746,0.0620333,0.311889
46,-0.283088,0.0581714,0.0501156,0.320238
47,-0.280767,0.0560991,0.0681895,0.321623
48,-0.313246,0.0516852,0.0670736,0.316396
49,-0.298147,0.04816,0.0674346,0.318699
50,-0.295439,0.0495415,0.0643473,0.306713
51,-0.295677,0.0429112,0.0716324,0.30189
52,-0.308301,0.0476402,0.0748641,0.307107
53,-0.277109,0.0412097,0.0699287,0.303374
54,-0.278625,0.0378226,0.0644022,0.300656
55,-0.29349,0.0373252,0.0698521,0.317307
56,-0.292872,0.0379259,0.0592244,0.309416
57,-0.294954,0.0331836,0.0547751,0.295713
58,-0.302711,0.0467255,0.054829,0.301107
59,-0.299086,0.0353496,0.0595963,0.30089
60,-0.306622,0.0383204,0.0493444,0.301749
61,-0.30274,0.0264556,0.0510108,0.295431
62,-0.32052,0.0333355,0.0550847,0.295594
63,-0.296937,0.0256819,0.0576403,0.296177
64,-0.29977,0.0322574,0.0660502,0.30188
65,-0.297599,0.0474776,0.0599474,0.290979
66,-0.307021,0.0246941,0.0573292,0.29812
67,-0.309806,0.0309184,0.0543546,0.300042
68,-0.306249,0.0271288,0.0607404,0.308604
69,-0.301347,0.0457843,0.0647893,0.311471
70,-0.312119,0.018228,0.0559306,0.302575
71,-0.302439,0.0298391,0.0614661,0.302652
72,-0.314689,0.0139128,0.0585809,0.300883
73,-0.314205,0.0177577,0.0554239,0.292625
74,-0.33478,0.0194925,0.0605897,0.279699
75,-0.319844,0.0150244,0.0431307,0.292838
76,-0.302666,0.0116256,0.0523394,0.318816
77,-0.31982,0.0101404,0.0556331,0.295295
78,-0.317554,0.0181872,0.0540803,0.291685
79,-0.320555,0.0141471,0.0565055,0.288802
80,-0.319369,0.0063828,0.0630184,0.27804
81,-0.310495,0.0181306,0.0530997,0.286578
