MDTU,min_width,max_width
1,0.125822,0.0988374
2,0.110529,0.0853539
3,0.107052,0.0835161
4,0.106653,0.0828982
5,0.102371,0.079201
6,0.0995077,0.0778261
7,0.0957311,0.0747051
8,0.093908,0.0735008
9,0.0915994,0.0701308
10,0.0909404,0.0695817
11,0.0885329,0.0681991
12,0.0861243,0.0661607
13,0.0841114,0.064048
14,0.0843076,0.0632985
15,0.0810978,0.0609722
16,0.0804235,0.0611283
17,0.0769097,0.0583987
18,0.0751713,0.0568485
19,0.0747192,0.055952
20,0.0751026,0.0560632
21,0.0721128,0.0546678
22,0.070765,0.053792
23,0.0691959,0.0522292
24,0.0688395,0.0519568
25,0.0671259,0.0510356
26,0.0666024,0.0511493
27,0.0681465,0.0520749
28,0.0672625,0.0503893
29,0.0646307,0.0490468
30,0.0654466,0.0482353
31,0.0647994,0.0475205
32,0.0641286,0.0485714
33,0.0621872,0.0462936
34,0.0637799,0.0476208
35,0.0614672,0.0458281
36,0.0606333,0.045329
37,0.0602509,0.0448786
38,0.0610968,0.0452327
39,0.0602703,0.0447006
40,0.0585228,0.043579
41,0.0591019,0.0440396
42,0.0585235,0.0431949
43,0.058276,0.0433359
44,0.058276,0.0433359
45,0.0582204,0.0427113
46,0.0572861,0.0420996
47,0.0554907,0.0400834
48,0.0561928,0.0404988
49,0.0533081,0.0391493
50,0.054061,0.038826
51,0.0524905,0.0375422
52,0.0515612,0.0366262
53,0.0504635,0.0356322
54,0.0489956,0.0355913
55,0.0503185,0.0366026
56,0.0513665,0.0374373
57,0.0515502,0.0378327
58,0.0526685,0.0383908
59,0.055008,0.039836
60,0.0544334,0.0389216
61,0.0527602,0.0386177
62,0.0517295,0.0373161
63,0.0505492,0.0368908
64,0.0513927,0.0373481
65,0.0518966,0.0373463
66,0.0509684,0.037321
67,0.0515337,0.0379067
68,0.0494718,0.0363
69,0.0491945,0.0357052
70,0.0485175,0.0356427
71,0.0495159,0.0367626
72,0.0496264,0.0362594
73,0.0487894,0.0351813
74,0.0478736,0.0340233
75,0.0482126,0.0344517
76,0.0475251,0.0344287
77,0.0485727,0.0345685
78,0.0480379,0.0344796
79,0.0459574,0.0330814
80,0.0455629,0.0326332
81,0.045039,0.0321162
82,0.0455473,0.0327469
83,0.0448254,0.0317263
84,0.0441698,0.0310532
85,0.0415875,0.0297157
86,0.0401427,0.0289849
87,0.0409136,0.0285526
88,0.0407394,0.0287694
89,0.0412614,0.0290748
90,0.0414028,0.0297782
91,0.0423031,0.0298104
92,0.042023,0.0297396
93,0.0419841,0.029667
94,0.0414681,0.0295674
95,0.041787,0.0298644
96,0.0411223,0.0291693
97,0.0416425,0.0296135
98,0.0418916,0.0295492
99,0.0425468,0.0302704
100,0.0427336,0.0303564
101,0.041954,0.0303073
102,0.0420761,0.0303697
103,0.0418077,0.0292412
104,0.0419437,0.0294284
105,0.041057,0.029045
106,0.0405823,0.0281793
107,0.0402963,0.0278358
108,0.0397952,0.0280197
109,0.040524,0.0284478
110,0.0402958,0.0285932
111,0.0401697,0.0285754
112,0.0412545,0.0289415
113,0.0412545,0.0289415
114,0.0418719,0.0293065
115,0.0411332,0.0294242
116,0.0401898,0.0287527
117,0.0417808,0.0301508
118,0.0421699,0.0300114
119,0.041486,0.0292814
120,0.0395296,0.0284893
121,0.0400945,0.0276225
122,0.0407917,0.0289021
123,0.0407253,0.0290508
124,0.0424421,0.0296414
125,0.0418506,0.0294792
126,0.0415884,0.029025
127,0.0415884,0.029025
128,0.0415884,0.029025
129,0.0410709,0.0285548
130,0.041701,0.029324
131,0.0428461,0.0303105
132,0.0428461,0.0303105
133,0.0420071,0.0298443
134,0.0415533,0.0290728
135,0.0408392,0.0287414
136,0.0409781,0.0285929
137,0.0414726,0.0286728
138,0.0421952,0.0289991
139,0.0412168,0.0280292
140,0.0407155,0.0274056
141,0.0407155,0.0274056
142,0.0407155,0.0274056
143,0.039697,0.0275628
144,0.0394166,0.0275834
145,0.0394166,0.0275834
146,0.0391378,0.0275837
147,0.0393283,0.0274649
148,0.0392877,0.0277264
149,0.0395107,0.0268953
150,0.039469,0.0272753
151,0.0391959,0.0272466
152,0.0391959,0.0272466
153,0.0398974,0.0275878
154,0.0397917,0.0283217
155,0.0397626,0.0279709
156,0.0397626,0.0279709
157,0.0401153,0.0282533
158,0.0409935,0.0291827
159,0.0419897,0.0293917
160,0.0419897,0.0293917
161,0.0420708,0.0290776
162,0.0409902,0.0285639
163,0.0405807,0.028472
164,0.0405807,0.028472
165,0.0403149,0.0278333
166,0.0396767,0.0276676
167,0.0405527,0.0280934
168,0.0394387,0.0277165
169,0.0397955,0.027972
170,0.0398801,0.02788
171,0.0400424,0.027713
172,0.0401323,0.0281805
173,0.0393751,0.0275542
174,0.0401818,0.0278511
175,0.0391765,0.0277484
176,0.0399865,0.027592
177,0.0396424,0.0278919
178,0.0397138,0.0284758
179,0.0402745,0.0285383
180,0.0415432,0.0288377
181,0.0415432,0.0288377
182,0.041257,0.0289626
183,0.041257,0.0289626
184,0.0424926,0.0293654
185,0.0407572,0.0283926
186,0.0411191,0.0287601
