t,cg_iters
1,33907
2,33748
3,33845
4,33578
5,33945
6,33892
7,33662
8,33913
9,33514
10,33324
11,17047
12,17210
13,17310
14,17439
15,17450
16,17410
17,17268
18,17457
19,17390
20,17474
21,9031
22,8867
23,8788
24,8814
25,8864
26,8823
27,8687
28,8737
29,8647
30,8684
31,8246
32,8168
33,8079
34,8068
35,8173
36,8091
37,8073
38,8146
39,8207
40,8271
41,8229
42,8225
43,8212
44,8299
45,8241
46,8222
47,8173
48,8252
49,8306
50,8367
51,8435
52,8413
53,8404
54,8348
55,8246
56,8341
57,8412
58,8378
59,8366
60,8319
61,8315
62,8219
63,8158
64,8283
65,8218
66,8177
67,8292
68,8273
69,8304
70,8193
71,8219
72,8277
73,8269
74,8367
75,8213
76,8161
77,8193
78,8098
79,8104
80,8124
81,8089
82,8054
83,8197
84,8305
85,8282
86,8253
87,8172
88,8215
89,8231
90,8466
91,8435
92,8530
93,8518
94,8430
95,8363
96,8321
97,8311
98,8389
99,8209
100,8317
101,8368
102,8420
103,8340
104,8176
105,8215
106,8274
107,8329
108,8274
109,8356
110,8426
111,8377
112,8357
113,8405
114,8319
115,8275
116,8414
117,8349
118,8323
119,8427
120,8406
121,8336
122,8291
123,8310
124,8388
125,8358
126,8303
127,8286
128,8211
129,8229
130,8162
131,8185
132,8315
133,8242
134,8245
135,8325
136,8354
137,8288
138,8408
139,8245
140,8240
141,8237
142,8284
143,8255
144,8375
145,8255
146,8236
147,8290
148,8208
149,8184
150,8125
151,8137
152,8151
153,8113
154,8393
155,8322
156,8312
157,8238
158,8251
159,8278
160,8262
161,8332
162,8222
163,8161
164,8265
165,8307
166,8182
167,8119
168,8186
169,8164
170,8158
171,8167
172,8316
173,8357
174,8399
175,8339
176,8263
177,8272
178,8238
179,8301
180,8192
181,8131
182,8323
183,8336
184,8226
185,8203
186,8136
187,8186
188,8193
189,8395
190,8226
191,8339
192,8259
193,8220
194,8306
195,8277
196,8192
197,8223
198,8285
199,8293
200,8354
201,8260
202,8200
203,8123
204,8095
205,8266
206,8332
207,8228
208,8269
209,8308
210,8295
211,8265
212,8316
213,8321
214,8235
215,8153
216,8181
217,8180
218,8297
219,8192
220,8281
221,8345
222,8210
223,8122
224,8174
225,8308
226,8339
227,8459
228,8424
229,8435
230,8300
231,8228
232,8429
233,8430
234,8325
235,8400
236,8291
237,8262
238,8366
239,8405
240,8552
241,8537
242,8359
243,8412
244,8466
245,8193
246,8242
247,8266
248,8252
249,8261
250,8437
251,8617
252,8427
253,8304
254,8338
255,8326
256,8220
257,8288
258,8232
259,8437
260,8539
261,8368
262,8341
263,8257
264,8237
265,8310
266,8394
267,8197
268,8226
269,8279
270,8152
271,8253
272,8209
273,8144
274,8162
275,8167
276,8235
277,8354
278,8328
279,8425
280,8384
281,8363
282,8248
283,8364
284,8399
285,8376
286,8416
287,8302
288,8324
289,8341
290,8232
291,8318
292,8327
293,8259
294,8209
295,8361
296,8373
297,8321
298,8347
299,8375
300,8324
301,8442
302,8236
303,8214
304,8343
305,8384
306,8384
307,8343
308,8214
309,8135
310,8130
311,8125
312,8145
313,8215
314,8107
315,8132
316,8121
317,8152
318,8164
319,8208
320,8246
321,8154
322,8129
323,8168
324,8188
325,8285
326,8331
327,8327
328,8300
329,8304
330,8263
331,8282
332,8218
333,8260
334,8379
335,8309
336,8237
337,8332
338,8252
339,8322
340,8326
341,8500
342,8432
343,8421
344,8292
345,8331
346,8457
347,8394
348,8449
349,8562
350,8463
351,8300
352,8422
353,8432
354,8382
355,8392
356,8434
357,8480
358,8654
359,8413
360,8560
361,8495
362,8670
363,8542
364,8501
365,8547
366,8513
367,8584
368,8441
369,8575
370,8652
371,8529
372,8505
373,8375
374,8476
375,8477
376,8510
377,8508
378,8396
379,8322
380,8336
381,8321
382,8441
383,8365
384,8478
385,8502
386,8301
387,8371
388,8464
389,8328
390,8398
391,8425
392,8335
393,8325
394,8336
395,8305
396,8175
397,8325
398,8300
399,8420
400,8424
401,8514
402,8393
403,8390
404,8452
405,8429
406,8393
407,8353
408,8398
409,8419
410,8337
411,8437
412,8478
413,8321
414,8303
415,8267
416,8273
417,8233
418,8265
419,8267
420,8256
421,8262
422,8310
423,8313
424,8431
425,8559
426,8391
427,8349
428,8251
429,8321
430,8426
431,8405
432,8386
433,8311
434,8369
435,8398
436,8410
437,8291
438,8275
439,8397
440,8498
441,8528
442,8405
443,8402
444,8397
445,8471
446,8371
447,8515
448,8443
449,8467
450,8361
451,8406
452,8331
453,8380
454,8307
455,8237
456,8344
457,8336
458,8388
459,8309
460,8232
461,8296
462,8342
463,8379
464,8277
465,8193
466,8220
467,8194
468,8273
469,8285
470,8250
471,8179
472,8204
473,8195
474,8254
475,8233
476,8219
477,8218
478,8238
479,8239
480,8230
481,8149
482,8170
483,8206
484,8220
485,8192
486,8154
487,8231
488,8186
489,8208
490,8287
491,8280
492,8293
493,8326
494,8368
495,8249
496,8358
497,8394
498,8173
499,8268
500,8278
501,8298
502,8341
503,8265
504,8259
505,8281
506,8326
507,8283
508,8222
509,8202
510,8186
511,8199
512,8335
513,8309
514,8354
515,8361
516,8572
517,8671
518,8678
519,8498
520,8469
521,8466
522,8440
523,8532
524,8512
525,8504
526,8397
527,8420
528,8405
529,8426
530,8434
531,8304
532,8207
533,8274
534,8284
535,8155
536,8203
537,8221
538,8187
539,8295
540,8377
541,8438
542,8449
543,8374
544,8327
545,8363
546,8297
547,8328
548,8467
549,8527
550,8536
551,8404
552,8540
553,8485
554,8437
555,8407
556,8420
557,8383
558,8367
559,8363
560,8275
561,8385
562,8305
563,8323
564,8353
565,8345
566,8413
567,8291
568,8319
569,8280
570,8336
571,8360
572,8264
573,8291
574,8390
575,8376
576,8379
577,8360
578,8347
579,8366
580,8437
581,8422
582,8378
583,8376
584,8324
585,8202
586,8309
587,8374
588,8433
589,8459
590,8342
591,8360
592,8486
593,8337
594,8325
595,8339
596,8350
597,8297
598,8303
599,8456
600,8454
601,8408
602,8379
603,8223
604,8185
605,8203
606,8239
607,8286
608,8393
609,8210
610,8194
611,8329
612,8318
613,8447
614,8399
615,8323
616,8414
617,8309
618,8261
619,8278
620,8310
621,8318
622,8330
623,8318
624,8324
625,8247
626,8391
627,8540
628,8431
629,8530
630,8479
631,8435
632,8476
633,8433
634,8556
635,8499
636,8440
637,8441
638,8456
639,8468
640,8382
641,8357
642,8418
643,8369
644,8400
645,8297
646,8358
647,8374
648,8289
649,8237
650,8241
651,8253
652,8240
653,8269
654,8240
655,8227
656,8328
657,8229
658,8381
659,8385
660,8443
661,8515
662,8459
663,8502
664,8482
665,8377
666,8422
667,8397
668,8410
669,8483
670,8388
671,8439
672,8423
673,8410
674,8383
675,8497
676,8340
677,8498
678,8491
679,8495
680,8522
681,8697
682,8357
683,8387
684,8401
685,8307
686,8403
687,8405
688,8333
689,8491
690,8275
691,8288
692,8438
693,8430
694,8494
695,8456
696,8626
697,8615
698,8569
699,8418
700,8598
701,8646
702,8576
703,8424
704,8444
705,8451
706,8469
707,8502
708,8420
709,8504
710,8389
711,8482
712,8428
713,8391
714,8465
715,8493
716,8433
717,8376
718,8397
719,8423
720,8545
721,8364
722,8412
723,8433
724,8400
725,8360
726,8431
727,8395
728,8437
729,8258
730,8390
731,8247
732,8205
733,8193
734,8176
735,8293
736,8202
737,8348
738,8348
739,8224
740,8415
741,8501
742,8384
743,8376
744,8430
745,8521
746,8614
747,8484
748,8596
749,8444
750,8445
751,8473
752,8343
753,8304
754,8398
755,8409
756,8409
757,8440
758,8512
759,8472
760,8450
761,8483
762,8525
763,8625
764,8551
765,8656
766,8590
767,8420
768,8333
769,8464
770,8421
771,8354
772,8409
773,8552
774,8263
775,8332
776,8334
777,8413
778,8387
779,8470
780,8409
781,8332
782,8301
783,8310
784,8322
785,8371
786,8346
787,8327
788,8534
789,8497
790,8530
791,8579
792,8450
793,8403
794,8387
795,8285
796,8395
797,8356
798,8377
799,8269
800,8251
801,8419
802,8287
803,8347
804,8261
805,8291
806,8387
807,8388
808,8544
809,8264
810,8238
811,8268
812,8300
813,8232
814,8327
815,8207
816,8412
817,8425
818,8599
819,8588
820,8534
821,8469
822,8413
823,8537
824,8349
825,8322
826,8495
827,8341
828,8325
829,8209
830,8226
831,8346
832,8471
833,8480
834,8446
835,8488
836,8408
837,8539
838,8416
839,8308
840,8313
841,8300
842,8239
843,8279
844,8273
845,8209
846,8234
847,8281
848,8268
849,8253
850,8290
851,8193
852,8291
853,8244
854,8274
855,8267
856,8285
857,8294
858,8273
859,8324
860,8369
861,8350
862,8546
863,8430
864,8402
865,8400
866,8514
867,8479
868,8505
869,8520
870,8506
871,8486
872,8557
873,8400
874,8388
875,8490
876,8417
877,8379
878,8387
879,8394
880,8358
881,8378
882,8382
883,8429
884,8361
885,8290
886,8319
887,8315
