MDTU,min_width,max_width
1,0.0587413,0.0430554
2,0.0533352,0.0395064
3,0.0532703,0.0386234
4,0.0537237,0.038989
5,0.0526822,0.0383219
6,0.0512063,0.0372244
7,0.0519928,0.0377236
8,0.0509478,0.0366796
9,0.0504668,0.036378
10,0.0487065,0.0346129
11,0.0492626,0.0355392
12,0.0484074,0.0354676
13,0.0485628,0.0355638
14,0.0476046,0.0342757
15,0.0474244,0.0345634
16,0.0480138,0.0349189
17,0.0466101,0.0338868
18,0.0485637,0.0350441
19,0.04895,0.0354112
20,0.0482248,0.0347899
21,0.049401,0.0352245
22,0.048759,0.0347365
23,0.048346,0.0347314
24,0.0474851,0.034277
25,0.0462096,0.0332662
26,0.0465892,0.0331
27,0.0459735,0.0326468
28,0.0459735,0.0326468
29,0.0452907,0.0328691
30,0.0457014,0.033033
31,0.0463795,0.03289
32,0.0466476,0.0333755
33,0.0466476,0.0333755
34,0.0473917,0.0337913
35,0.0473917,0.0337913
36,0.0488223,0.0344093
37,0.0481104,0.0347955
38,0.0481918,0.0346227
39,0.0471316,0.0341892
40,0.0471316,0.0341892
41,0.04621,0.0333561
42,0.0467497,0.0323308
43,0.04623,0.0324246
44,0.0475643,0.0341298
45,0.0477023,0.0335981
46,0.0477237,0.0344018
47,0.0471156,0.0340695
48,0.0477103,0.0334908
49,0.0460899,0.0326303
50,0.0466078,0.0333086
51,0.0454203,0.0321907
52,0.0458963,0.0327674
53,0.0458963,0.0327674
54,0.0456993,0.0326441
55,0.0456993,0.0326441
56,0.0465562,0.0330104
57,0.0465562,0.0330104
58,0.0465562,0.0330104
59,0.0454198,0.0318571
60,0.0455181,0.0325683
61,0.0455181,0.0325683
62,0.0450096,0.0319497
63,0.0441862,0.0321755
64,0.0443436,0.0322933
65,0.0444843,0.0324201
66,0.0444843,0.0324201
67,0.0438915,0.0318725
68,0.0436141,0.0314114
69,0.0425055,0.030112
70,0.0425709,0.0301613
71,0.0427668,0.030602
72,0.0427668,0.030602
73,0.0427668,0.030602
74,0.0427668,0.030602
75,0.0433297,0.0311426
76,0.0430354,0.0300692
77,0.0429776,0.0300419
78,0.0418183,0.0294299
79,0.0418183,0.0294299
80,0.0406902,0.0285756
81,0.0398159,0.0278948
82,0.0414276,0.0290548
83,0.0420361,0.0291753
84,0.041475,0.028967
85,0.0424023,0.0298479
86,0.0418636,0.0297152
87,0.0418636,0.0297152
88,0.04265,0.0296802
89,0.0430291,0.0301511
90,0.0418547,0.0296427
91,0.0418547,0.0296427
92,0.0414082,0.0296638
93,0.0408585,0.0288337
94,0.0408585,0.0288337
95,0.0408585,0.0288337
96,0.0425524,0.0305043
97,0.0430739,0.0305592
98,0.0436852,0.0313428
99,0.0424774,0.0302809
100,0.0421582,0.0295976
101,0.0421016,0.0295589
102,0.041573,0.0296613
103,0.0403677,0.0285196
104,0.0417786,0.0287871
105,0.0417786,0.0287871
106,0.0417009,0.0293773
107,0.040787,0.028831
108,0.0405722,0.0290243
109,0.0410985,0.0286191
110,0.0426633,0.0304252
111,0.0426633,0.0304252
112,0.0424904,0.0299128
113,0.0415013,0.0291033
114,0.0429604,0.0300198
115,0.0422171,0.0296948
116,0.0423565,0.0297307
117,0.0418717,0.0292612
118,0.0422059,0.0288763
119,0.0418215,0.0284933
120,0.0416172,0.029077
121,0.0416172,0.029077
122,0.0416172,0.029077
123,0.042878,0.029502
124,0.0423129,0.0295923
125,0.0427444,0.0299952
126,0.0411253,0.0288684
127,0.0412607,0.0286094
128,0.0424525,0.0294751
129,0.0429657,0.0297701
130,0.0417353,0.029118
131,0.0417353,0.029118
132,0.0417353,0.029118
133,0.0429838,0.0297705
134,0.0429908,0.0304088
135,0.042461,0.0298426
136,0.042461,0.0298426
137,0.0424545,0.0298013
138,0.0427534,0.0301472
139,0.0411869,0.0286005
140,0.0411869,0.0286005
141,0.0411869,0.0286005
142,0.0411869,0.0286005
143,0.0411869,0.0286005
144,0.0411869,0.0286005
145,0.0426617,0.0300802
146,0.0425293,0.0300443
147,0.0425293,0.0300443
148,0.0425293,0.0300443
149,0.0422472,0.0297014
150,0.0443812,0.0311921
151,0.0443812,0.0311921
152,0.0443812,0.0311921
153,0.0443763,0.0312997
154,0.0444635,0.0314755
155,0.0444635,0.0314755
156,0.0437638,0.0304603
157,0.0446508,0.0313811
158,0.0446813,0.0318316
159,0.0446813,0.0318316
160,0.0449386,0.0321654
161,0.0461547,0.0326645
162,0.0453981,0.032712
163,0.0453981,0.032712
164,0.0453981,0.032712
165,0.0457966,0.0324597
166,0.0457222,0.0325366
167,0.0462194,0.0325805
168,0.0469192,0.0331618
169,0.0457117,0.0326112
170,0.0457117,0.0326112
171,0.0458102,0.0321842
172,0.0466369,0.0327319
173,0.0471061,0.0330417
174,0.0465588,0.0325848
175,0.0472649,0.0334666
176,0.0472734,0.0337615
177,0.0466234,0.0328415
178,0.0466234,0.0328415
179,0.0466234,0.0328415
180,0.0460073,0.0323479
181,0.045401,0.0324443
182,0.04548,0.0324625
183,0.04548,0.0324625
184,0.04548,0.0324625
185,0.0450029,0.0316914
186,0.0431659,0.0295655
187,0.0431659,0.0295655
188,0.0428494,0.0303068
189,0.0428494,0.0303068
190,0.0426257,0.0299606
191,0.0418738,0.0294561
192,0.0433049,0.0307384
193,0.0433049,0.0307384
194,0.0430549,0.0309387
195,0.0441642,0.0309723
196,0.0426111,0.0299612
197,0.0435531,0.0304148
198,0.0435531,0.0304148
199,0.0435531,0.0304148
200,0.0434578,0.0303171
201,0.0435468,0.0297816
202,0.0432118,0.0302967
203,0.0430833,0.029848
204,0.0435052,0.0304507
205,0.0436532,0.0308469
206,0.04315,0.0307268
207,0.04315,0.0307268
208,0.0433193,0.0302609
209,0.0433193,0.0302609
210,0.0433193,0.0302609
211,0.0417552,0.0291674
212,0.0411748,0.0282965
213,0.0409198,0.028306
214,0.0409198,0.028306
215,0.0404991,0.0283278
216,0.0416948,0.0290258
217,0.0409066,0.0290563
218,0.0403689,0.028617
219,0.0403689,0.028617
220,0.0403675,0.028589
221,0.04054,0.028416
222,0.0407072,0.0286014
223,0.0402576,0.0283646
224,0.0405954,0.028674
225,0.0406471,0.0283403
226,0.0406471,0.0283403
227,0.0403407,0.0281228
228,0.0398996,0.0271621
229,0.0399467,0.0278745
230,0.0403147,0.0283022
231,0.0404422,0.0284477
232,0.039965,0.028468
233,0.0389033,0.0273791
234,0.0388329,0.0273709
235,0.039774,0.0278729
236,0.0402175,0.0282822
237,0.0414883,0.0287967
238,0.0415393,0.0282872
239,0.0408899,0.0279739
240,0.0396927,0.0272899
241,0.0393712,0.0275804
242,0.0389708,0.0266422
243,0.0388865,0.0270927
244,0.0383965,0.0269931
245,0.0396779,0.0274844
246,0.0383436,0.0268744
247,0.0393159,0.0274109
248,0.0390766,0.026743
249,0.0390064,0.0272008
250,0.0392941,0.0273623
251,0.0392941,0.0273623
252,0.0410458,0.0279567
253,0.0409834,0.0281735
254,0.0394432,0.0272357
255,0.0399456,0.0282643
256,0.040908,0.0285463
257,0.0414442,0.0292908
258,0.0415342,0.029315
259,0.0424951,0.029904
260,0.042942,0.0296766
261,0.0433762,0.0301136
262,0.0433762,0.0301136
263,0.0431802,0.0300083
264,0.0425349,0.0300115
265,0.0426064,0.0295302
266,0.0420802,0.0293947
267,0.0434947,0.0304344
268,0.0417687,0.0296146
269,0.0432263,0.0293794
270,0.0426373,0.0293786
271,0.0426373,0.0293786
272,0.0416815,0.0289117
273,0.0415222,0.0292152
274,0.0399216,0.0280254
275,0.0406264,0.0283827
276,0.0419565,0.0291419
277,0.0412285,0.028857
278,0.0401328,0.0276838
279,0.0402769,0.0272498
280,0.0404299,0.0278341
281,0.0402243,0.0275083
282,0.0402243,0.0275083
283,0.041693,0.0287503
284,0.0420935,0.0288704
285,0.0420935,0.0288704
286,0.0426991,0.0290024
287,0.0432281,0.0289119
288,0.0437248,0.0294499
289,0.0437248,0.0294499
290,0.0437248,0.0294499
291,0.0414759,0.0284939
292,0.0416836,0.0288275
