ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.99466,0.0052767,null,null,null
-0.246312,null,-0.0531609,null,null
-0.356986,null,null,0.391151,null
-0.00250254,null,null,null,0.00171201
0.994684,0.00193879,null,null,null
-0.301644,null,-0.0629713,null,null
-0.388338,null,null,0.385,null
0.00183766,null,null,null,0.00047429
0.994718,0.00508296,null,null,null
-0.262179,null,-0.0547803,null,null
-0.422969,null,null,0.352899,null
0.00109031,null,null,null,-0.000788585
0.994637,0.00923711,null,null,null
-0.279631,null,-0.0194695,null,null
-0.43022,null,null,0.348538,null
0.00463853,null,null,null,-0.00321231
0.994657,0.0107377,null,null,null
-0.206767,null,0.0301128,null,null
-0.446586,null,null,0.271606,null
-0.00114459,null,null,null,0.00177155
0.994692,0.011051,null,null,null
-0.19738,null,-0.00871103,null,null
-0.455341,null,null,0.224939,null
-0.00665648,null,null,null,0.00146999
0.994644,0.010675,null,null,null
-0.179237,null,-0.015798,null,null
-0.449594,null,null,0.255845,null
-0.0058776,null,null,null,-0.00204199
0.994641,0.0100394,null,null,null
-0.261859,null,0.0305249,null,null
-0.473938,null,null,0.236146,null
-0.00608481,null,null,null,0.000518049
0.994631,0.0109215,null,null,null
-0.228644,null,-0.0571684,null,null
-0.469307,null,null,0.199143,null
-0.00266295,null,null,null,0.000103057
0.994734,0.0115639,null,null,null
-0.217246,null,-0.0239376,null,null
-0.478695,null,null,0.222189,null
-0.00193779,null,null,null,-0.00269783
0.994544,0.0168801,null,null,null
-0.199665,null,-0.0544398,null,null
-0.458194,null,null,0.204431,null
-0.00296121,null,null,null,-0.00222286
0.994448,0.0208215,null,null,null
-0.220887,null,-0.0418043,null,null
-0.412906,null,null,0.183206,null
3.57937e-05,null,null,null,0.00455028
0.994485,0.0225587,null,null,null
-0.188458,null,-0.0385791,null,null
-0.391004,null,null,0.236898,null
-0.00347587,null,null,null,0.00211378
0.994537,0.0190884,null,null,null
-0.229479,null,-0.0192867,null,null
-0.446748,null,null,0.223311,null
-0.0023149,null,null,null,-0.00284515
0.99458,0.0162539,null,null,null
-0.21762,null,-0.000729514,null,null
-0.393416,null,null,0.265905,null
0.00304323,null,null,null,0.000515458
0.994501,0.0183481,null,null,null
-0.214546,null,0.0072092,null,null
-0.42133,null,null,0.183504,null
0.000440248,null,null,null,-0.00248855
0.994489,0.0181938,null,null,null
-0.201563,null,-0.0204301,null,null
-0.444485,null,null,0.209842,null
-0.00070355,null,null,null,0.000970493
0.994437,0.0185189,null,null,null
-0.167984,null,-0.0105809,null,null
