t,N_f,N_g
2400,30,420
2410,30,420
2420,30,420
2430,30,420
2440,30,420
2450,30,420
2460,30,420
2470,30,420
2480,30,420
2490,30,420
2500,30,420
2510,30,420
2520,30,420
2530,30,420
2540,30,420
2550,30,420
2560,30,420
2570,30,420
2580,30,420
2590,30,420
2600,30,420
2610,30,420
2620,30,420
2630,30,420
2640,30,420
2650,30,420
2660,30,420
2670,30,420
2680,30,420
2690,30,420
2700,30,420
2710,30,420
2720,30,420
2730,30,420
2740,30,420
2750,30,420
2760,30,420
2770,30,420
2780,30,420
2790,30,420
2800,30,420
2810,30,420
2820,30,420
2830,30,420
2840,30,420
2850,30,420
2860,30,420
2870,30,420
2880,30,420
2890,30,420
2900,30,420
2910,30,420
2920,30,420
2930,30,420
2940,30,420
2950,30,420
2960,30,420
2970,30,420
2980,30,420
2990,30,420
3000,30,420
3010,30,420
3020,30,420
3030,30,420
3040,30,420
3050,30,420
3060,30,420
3070,30,420
3080,30,420
3090,30,420
3100,30,420
3110,30,420
3120,30,420
3130,30,420
3140,30,420
3150,30,420
3160,30,420
3170,30,420
3180,30,420
3190,30,420
3200,30,420
3210,30,420
3220,30,420
3230,30,420
3240,30,420
3250,30,420
3260,30,420
3270,30,420
3280,30,420
3290,30,420
3300,30,420
3310,30,420
3320,30,420
3330,30,420
3340,30,420
3350,30,420
3360,30,420
3370,30,420
3380,30,420
3390,30,420
3400,30,420
3410,30,420
3420,30,420
3430,30,420
3440,30,420
3450,30,420
3460,30,420
3470,30,420
3480,30,420
3490,30,420
3500,30,420
3510,30,420
3520,30,420
3530,30,420
3540,30,420
3550,30,420
3560,30,420
3570,30,420
3580,30,420
3590,30,420
3600,30,420
3610,30,420
3620,30,420
3630,30,420
3640,30,420
3650,30,420
3660,30,420
3670,30,420
3680,30,420
3690,30,420
3700,30,420
3710,30,420
3720,30,420
3730,30,420
3740,30,420
3750,30,420
3760,30,420
3770,30,420
3780,30,420
3790,30,420
3800,30,420
3810,30,420
3820,30,420
3830,30,420
3840,30,420
3850,30,420
3860,30,420
3870,30,420
3880,30,420
3890,30,420
3900,30,420
3910,30,420
3920,30,420
3930,30,420
3940,30,420
3950,30,420
3960,30,420
3970,30,420
3980,30,420
3990,30,420
4000,30,420
4010,30,420
4020,30,420
4030,30,420
4040,30,420
4050,30,420
4060,30,420
4070,30,420
4080,30,420
4090,30,420
4100,30,420
4110,30,420
4120,30,420
4130,30,420
4140,30,420
4150,30,420
4160,30,420
4170,30,420
4180,30,420
4190,30,420
4200,30,420
4210,30,420
4220,30,420
4230,30,420
4240,30,420
4250,30,420
4260,30,420
4270,30,420
4280,30,420
4290,30,420
4300,30,420
4310,30,420
4320,30,420
4330,30,420
4340,30,420
4350,30,420
4360,30,420
4370,30,420
4380,30,420
4390,30,420
4400,30,420
4410,30,420
4420,30,420
4430,30,420
4440,30,420
4450,30,420
4460,30,420
4470,30,420
4480,30,420
4490,30,420
4500,30,420
4510,30,420
4520,30,420
4530,30,420
4540,30,420
4550,30,420
4560,30,420
4570,30,420
4580,30,420
4590,30,420
4600,30,420
4610,30,420
4620,30,420
4630,30,420
4640,30,420
4650,30,420
4660,30,420
4670,30,420
4680,30,420
4690,30,420
4700,30,420
4710,30,420
4720,30,420
4730,30,420
4740,30,420
4750,30,420
4760,30,420
4770,30,420
4780,30,420
4790,30,420
4800,30,420
4810,30,420
4820,30,420
4830,30,420
4840,30,420
4850,30,420
4860,30,420
4870,30,420
4880,30,420
4890,30,420
4900,30,420
4910,30,420
4920,30,420
4930,30,420
4940,30,420
4950,30,420
4960,30,420
4970,30,420
4980,30,420
4990,30,420
5000,30,420
5010,30,420
5020,30,420
5030,30,420
5040,30,420
5050,30,420
5060,30,420
5070,30,420
5080,30,420
5090,30,420
5100,30,420
5110,30,420
5120,30,420
5130,30,420
5140,30,420
5150,30,420
5160,30,420
5170,30,420
5180,30,420
5190,30,420
5200,30,420
5210,30,420
5220,30,420
5230,30,420
5240,30,420
5250,30,420
5260,30,420
5270,30,420
5280,30,420
5290,30,420
5300,30,420
5310,30,420
5320,30,420
5330,30,420
5340,30,420
5350,30,420
5360,30,420
5370,30,420
5380,30,420
5390,30,420
5400,30,420
5410,30,420
5420,30,420
5430,30,420
5440,30,420
5450,30,420
5460,30,420
5470,30,420
5480,30,420
5490,30,420
5500,30,420
5510,30,420
5520,30,420
5530,30,420
5540,30,420
5550,30,420
5560,30,420
5570,30,420
5580,30,420
5590,30,420
5600,30,420
5610,30,420
5620,30,420
5630,30,420
5640,30,420
5650,30,420
5660,30,420
5670,30,420
5680,30,420
5690,30,420
5700,30,420
5710,30,420
5720,30,420
5730,30,420
5740,30,420
5750,30,420
5760,30,420
5770,30,420
5780,30,420
5790,30,420
5800,30,420
5810,30,420
5820,30,420
5830,30,420
5840,30,420
5850,30,420
5860,30,420
5870,30,420
5880,30,420
5890,30,420
5900,30,420
5910,30,420
5920,30,420
5930,30,420
5940,30,420
5950,30,420
5960,30,420
5970,30,420
5980,30,420
5990,30,420
6000,30,420
6010,30,420
6020,30,420
6030,30,420
6040,30,420
6050,30,420
6060,30,420
6070,30,420
6080,30,420
6090,30,420
6100,30,420
6110,30,420
6120,30,420
6130,30,420
6140,30,420
6150,30,420
6160,30,420
6170,30,420
6180,30,420
6190,30,420
6200,30,420
6210,30,420
6220,30,420
6230,30,420
6240,30,420
6250,30,420
6260,30,420
6270,30,420
6280,30,420
6290,30,420
6300,30,420
6310,30,420
6320,30,420
6330,30,420
6340,30,420
6350,30,420
6360,30,420
6370,30,420
6380,30,420
6390,30,420
6400,30,420
6410,30,420
6420,30,420
6430,30,420
6440,30,420
6450,30,420
6460,30,420
6470,30,420
6480,30,420
6490,30,420
6500,30,420
6510,30,420
6520,30,420
6530,30,420
6540,30,420
6550,30,420
6560,30,420
6570,30,420
6580,30,420
6590,30,420
6600,30,420
6610,30,420
6620,30,420
6630,30,420
6640,30,420
6650,30,420
6660,30,420
6670,30,420
6680,30,420
6690,30,420
6700,30,420
6710,30,420
6720,30,420
6730,30,420
6740,30,420
6750,30,420
6760,30,420
6770,30,420
6780,30,420
6790,30,420
6800,30,420
6810,30,420
6820,30,420
6830,30,420
6840,30,420
6850,30,420
6860,30,420
6870,30,420
6880,30,420
6890,30,420
6900,30,420
6910,30,420
6920,30,420
6930,30,420
6940,30,420
6950,30,420
6960,30,420
6970,30,420
6980,30,420
6990,30,420
7000,30,420
7010,30,420
7020,30,420
7030,30,420
7040,30,420
7050,30,420
7060,30,420
7070,30,420
7080,30,420
7090,30,420
7100,30,420
7110,30,420
7120,30,420
7130,30,420
7140,30,420
7150,30,420
7160,30,420
7170,30,420
7180,30,420
7190,30,420
7200,30,420
7210,30,420
7220,30,420
7230,30,420
7240,30,420
7250,30,420
7260,30,420
7270,30,420
7280,30,420
7290,30,420
7300,30,420
7310,30,420
7320,30,420
7330,30,420
7340,30,420
7350,30,420
7360,30,420
7370,30,420
7380,30,420
7390,30,420
7400,30,420
7410,30,420
7420,30,420
7430,30,420
7440,30,420
7450,30,420
7460,30,420
7470,30,420
7480,30,420
7490,30,420
7500,30,420
7510,30,420
7520,30,420
7530,30,420
7540,30,420
7550,30,420
7560,30,420
7570,30,420
7580,30,420
7590,30,420
7600,30,420
7610,30,420
7620,30,420
7630,30,420
7640,30,420
7650,30,420
7660,30,420
7670,30,420
7680,30,420
7690,30,420
7700,30,420
7710,30,420
7720,30,420
7730,30,420
7740,30,420
7750,30,420
7760,30,420
7770,30,420
7780,30,420
7790,30,420
7800,30,420
7810,30,420
7820,30,420
7830,30,420
7840,30,420
7850,30,420
7860,30,420
7870,30,420
7880,30,420
7890,30,420
7900,30,420
7910,30,420
7920,30,420
7930,30,420
7940,30,420
7950,30,420
7960,30,420
7970,30,420
7980,30,420
7990,30,420
8000,30,420
8010,30,420
8020,30,420
8030,30,420
8040,30,420
8050,30,420
8060,30,420
8070,30,420
8080,30,420
8090,30,420
8100,30,420
8110,30,420
8120,30,420
8130,30,420
8140,30,420
8150,30,420
8160,30,420
8170,30,420
8180,30,420
8190,30,420
8200,30,420
8210,30,420
8220,30,420
8230,30,420
8240,30,420
8250,30,420
8260,30,420
8270,30,420
8280,30,420
8290,30,420
8300,30,420
8310,30,420
8320,30,420
8330,30,420
8340,30,420
8350,30,420
8360,30,420
8370,30,420
8380,30,420
8390,30,420
8400,30,420
8410,30,420
8420,30,420
8430,30,420
8440,30,420
8450,30,420
8460,30,420
8470,30,420
8480,30,420
8490,30,420
8500,30,420
8510,30,420
8520,30,420
8530,30,420
8540,30,420
8550,30,420
8560,30,420
8570,30,420
8580,30,420
8590,30,420
8600,30,420
8610,30,420
8620,30,420
8630,30,420
8640,30,420
8650,30,420
8660,30,420
8670,30,420
8680,30,420
8690,30,420
8700,30,420
8710,30,420
8720,30,420
8730,30,420
8740,30,420
8750,30,420
8760,30,420
8770,30,420
8780,30,420
8790,30,420
8800,30,420
8810,30,420
8820,30,420
8830,30,420
8840,30,420
8850,30,420
8860,30,420
8870,30,420
8880,30,420
8890,30,420
8900,30,420
8910,30,420
8920,30,420
8930,30,420
8940,30,420
8950,30,420
8960,30,420
8970,30,420
8980,30,420
8990,30,420
9000,30,420
