MDTU,min_min,min_max,max_min,max_max5
1,-0.313978,0.0560217,0.0593039,0.327444
2,-0.302124,0.0429929,0.0619235,0.31275
3,-0.332433,0.0537519,0.0606356,0.306666
4,-0.312119,0.0522539,0.0673714,0.308031
5,-0.280526,0.0469662,0.0603688,0.319003
6,-0.306617,0.0509587,0.0761032,0.322178
7,-0.294474,0.0407256,0.0636879,0.309274
8,-0.305321,0.0432383,0.078632,0.308064
9,-0.314939,0.0404166,0.0625344,0.315377
10,-0.296717,0.0323369,0.0709886,0.308016
11,-0.29264,0.0443117,0.0645204,0.31027
12,-0.288071,0.0390448,0.0608231,0.303063
13,-0.301813,0.0304885,0.0698352,0.302316
14,-0.295202,0.0273111,0.0705088,0.316404
15,-0.301468,0.0267146,0.066952,0.307928
16,-0.302232,0.0337577,0.0683121,0.301633
17,-0.30967,0.0218754,0.0710882,0.297882
18,-0.319907,0.0212819,0.0625589,0.296245
19,-0.304349,0.0126463,0.0643449,0.304914
20,-0.311089,0.0200414,0.0620905,0.289946
21,-0.309588,0.0148942,0.0508455,0.29672
22,-0.321755,0.0143506,0.0609198,0.291273
23,-0.313404,0.0177046,0.0557826,0.292521
24,-0.315897,0.0222218,0.0617741,0.292275
25,-0.306141,0.0294334,0.0712604,0.293027
26,-0.320504,0.00812509,0.0699211,0.303618
27,-0.294508,0.00878733,0.0705909,0.293375
28,-0.294508,0.00878733,0.0705909,0.293375
29,-0.314809,0.0105955,0.0661091,0.289357
30,-0.309788,0.0108251,0.062405,0.300438
31,-0.325276,0.0164674,0.0617437,0.288867
32,-0.311252,0.0224431,0.050329,0.297525
33,-0.311252,0.0224431,0.050329,0.297525
34,-0.310004,0.0207555,0.0581301,0.296553
35,-0.310004,0.0207555,0.0581301,0.296553
36,-0.319553,0.0322135,0.0530726,0.299877
37,-0.330793,0.013022,0.0560948,0.31428
38,-0.322409,0.010256,0.0305257,0.28814
39,-0.319666,0.00927798,0.0539946,0.299875
40,-0.319666,0.00927798,0.0539946,0.299875
41,-0.324066,0.00352123,0.0612554,0.294639
42,-0.346827,-0.000283664,0.0632404,0.29089
43,-0.32353,0.0160941,0.0443933,0.303525
44,-0.318827,0.0166797,0.0568525,0.29067
45,-0.326577,0.0101651,0.0627931,0.294002
46,-0.320179,0.0121721,0.0623111,0.289963
47,-0.334734,0.0157723,0.0584156,0.289767
48,-0.343478,0.0132153,0.0604293,0.291489
49,-0.342809,0.0232474,0.0635452,0.295225
50,-0.327091,0.0121989,0.0574279,0.28963
51,-0.317037,0.00596756,0.0571775,0.312555
52,-0.345209,0.0060035,0.0482907,0.28572
53,-0.345209,0.0060035,0.0482907,0.28572
54,-0.319711,0.0120849,0.0626581,0.298113
55,-0.319711,0.0120849,0.0626581,0.298113
56,-0.313073,0.0056381,0.0591807,0.291573
57,-0.313073,0.0056381,0.0591807,0.291573
58,-0.313073,0.0056381,0.0591807,0.291573
59,-0.32724,0.00204797,0.0665242,0.283665
60,-0.323919,0.0241746,0.0608195,0.287677
61,-0.323919,0.0241746,0.0608195,0.287677
62,-0.301015,0.0117751,0.0703154,0.296615
63,-0.303214,-0.000844732,0.0699982,0.291935
64,-0.316262,0.0191523,0.0627398,0.28576
65,-0.290902,0.0139589,0.0670592,0.305399
66,-0.290902,0.0139589,0.0670592,0.305399
67,-0.292446,0.0173863,0.0650662,0.300749
68,-0.297231,0.0132916,0.0676807,0.287597
69,-0.306707,0.004595,0.0682707,0.292699
70,-0.316307,0.0112777,0.0647384,0.29497
71,-0.300307,0.0153686,0.0682551,0.292843
72,-0.300307,0.0153686,0.0682551,0.292843
73,-0.300307,0.0153686,0.0682551,0.292843
74,-0.300307,0.0153686,0.0682551,0.292843
75,-0.3189,0.00985722,0.0680096,0.291093
76,-0.318638,-0.00109301,0.0709638,0.288601
77,-0.311103,0.00833589,0.0645403,0.283645
78,-0.317659,0.0117164,0.0731782,0.290131
79,-0.317659,0.0117164,0.0731782,0.290131
80,-0.300277,-0.00029109,0.0812255,0.281017
81,-0.309668,0.00506574,0.0776572,0.288009
82,-0.316889,0.00536968,0.0725494,0.288569
83,-0.310503,0.00845385,0.0745511,0.297112
84,-0.309028,-0.0053089,0.0772666,0.289784
85,-0.323728,0.00135548,0.0597218,0.288234
86,-0.318246,-0.00465764,0.0643317,0.274716
87,-0.318246,-0.00465764,0.0643317,0.274716
88,-0.309076,-0.00267074,0.0494684,0.272252
89,-0.337255,-0.00757604,0.0693233,0.277541
90,-0.31986,0.00376033,0.0729091,0.276184
91,-0.31986,0.00376033,0.0729091,0.276184
92,-0.30898,-0.00916209,0.0724667,0.279455
93,-0.308592,-0.0102684,0.0625561,0.278587
94,-0.308592,-0.0102684,0.0625561,0.278587
95,-0.308592,-0.0102684,0.0625561,0.278587
96,-0.324041,-0.0063643,0.0573677,0.291308
97,-0.325988,-0.00181409,0.0599069,0.282199
98,-0.316168,-0.00615432,0.0502221,0.271973
99,-0.343682,0.000359946,0.0693004,0.30091
100,-0.30439,-0.00745866,0.0645056,0.286648
101,-0.31839,-0.0113406,0.0569303,0.291925
102,-0.303252,0.00197278,0.0615276,0.28243
103,-0.313624,0.00256682,0.0663338,0.283634
104,-0.347629,-0.000528045,0.0671927,0.275005
105,-0.347629,-0.000528045,0.0671927,0.275005
106,-0.332818,-0.0039604,0.056501,0.285148
107,-0.313795,-0.00115497,0.0607039,0.280367
108,-0.307731,-0.0148234,0.0665189,0.28783
109,-0.319647,0.00101865,0.0679987,0.289908
110,-0.320096,-0.00339971,0.0501689,0.275829
111,-0.320096,-0.00339969,0.0501689,0.275829
112,-0.325316,-0.00323278,0.0506557,0.278316
113,-0.318072,-0.00442464,0.0581294,0.279531
114,-0.322262,-0.00533064,0.059551,0.287089
115,-0.345144,-0.0103895,0.0713299,0.301666
116,-0.315836,-0.00640864,0.0705611,0.284769
117,-0.311264,-0.00920602,0.0500264,0.279001
118,-0.318235,-0.0129776,0.066538,0.276586
119,-0.316895,-0.00627219,0.066963,0.285094
120,-0.328769,-0.0112218,0.0707176,0.276084
121,-0.328769,-0.0112218,0.0707176,0.276084
122,-0.328769,-0.0112218,0.0707176,0.276084
123,-0.352442,-0.00552446,0.0586343,0.271872
124,-0.342171,0.00226076,0.0635328,0.284759
125,-0.351618,0.014078,0.0675774,0.289809
126,-0.33523,-0.0158181,0.0729937,0.272708
127,-0.319403,-0.00888312,0.0693252,0.286097
128,-0.324818,-0.00830012,0.075717,0.288893
129,-0.340538,0.00922484,0.0751816,0.300212
130,-0.32025,-0.00627464,0.076989,0.286276
