MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,4.39345,-2.4758,3.62943
2,3.89044,-2.07956,3.288
3,3.816,-2.01603,3.23998
4,3.80695,-2.16234,3.13323
5,3.73848,-2.05563,3.12259
6,3.69189,-2.00524,3.09985
7,3.69275,-2.05544,3.06783
8,3.61262,-2.09725,2.94153
9,3.64342,-1.98702,3.05389
10,3.41277,-1.91843,2.82252
11,3.42558,-2.05993,2.73702
12,3.30918,-2.05351,2.59496
13,3.24025,-2.00935,2.54199
14,3.17456,-2.07454,2.40294
15,3.10326,-2.11152,2.27415
16,3.05897,-2.17139,2.15461
17,2.92898,-1.98692,2.152
18,2.87324,-1.96575,2.09555
19,2.87185,-1.96876,2.09082
20,2.76044,-1.93888,1.96488
21,2.75314,-1.94994,1.94359
22,2.76044,-1.95391,1.94994
23,2.69133,-1.83966,1.96441
24,2.82366,-1.87,2.1157
25,2.77036,-1.91404,2.00284
26,2.73869,-1.95907,1.91375
27,2.73245,-1.89539,1.96818
28,2.73245,-1.89539,1.96818
29,2.76854,-1.7846,2.11661
30,2.73498,-1.80797,2.05216
31,2.6325,-1.79045,1.92986
32,2.66341,-1.88098,1.88565
33,2.66341,-1.88098,1.88565
34,2.71264,-1.97074,1.86403
35,2.71264,-1.97074,1.86403
36,2.78213,-2.06447,1.865
37,2.67942,-2.02539,1.75416
38,2.65554,-2.01067,1.73468
39,2.67842,-2.01586,1.76359
40,2.67842,-2.01586,1.76359
41,2.57242,-1.91366,1.71909
42,2.50603,-1.80137,1.74219
43,2.52082,-1.81307,1.75137
44,2.59402,-1.80514,1.8629
45,2.54571,-1.70946,1.88637
46,2.58972,-1.72462,1.93192
47,2.53686,-1.66518,1.91385
48,2.59017,-1.71611,1.94008
49,2.44427,-1.66278,1.79154
50,2.46455,-1.76275,1.72241
51,2.41165,-1.68916,1.72128
52,2.4727,-1.71153,1.78464
53,2.4727,-1.71153,1.78464
54,2.50569,-1.70883,1.83258
55,2.50569,-1.70883,1.83258
56,2.63276,-1.83762,1.88535
57,2.63276,-1.83762,1.88535
58,2.63276,-1.83762,1.88535
59,2.59678,-1.85823,1.81391
60,2.64938,-1.88123,1.86552
61,2.64938,-1.88123,1.86552
62,2.62366,-1.87251,1.83774
63,2.5812,-1.78813,1.8615
64,2.67628,-1.90261,1.88217
65,2.71237,-1.98022,1.85355
66,2.71237,-1.98022,1.85355
67,2.65477,-1.98171,1.76653
68,2.62223,-1.96023,1.74171
69,2.4981,-1.81412,1.7174
70,2.60017,-1.89611,1.77922
71,2.57864,-1.81126,1.83541
72,2.57864,-1.81126,1.83541
73,2.57864,-1.81126,1.83541
74,2.57864,-1.81126,1.83541
75,2.61155,-1.838,1.85525
76,2.45517,-1.69065,1.78032
77,2.49341,-1.80933,1.71565
78,2.4225,-1.76761,1.65651
79,2.4225,-1.76761,1.65651
80,2.34785,-1.74263,1.57341
81,2.31278,-1.75798,1.50282
82,2.34437,-1.76653,1.54125
83,2.30135,-1.80852,1.42318
84,2.27492,-1.80003,1.3911
85,2.2761,-1.74777,1.45807
86,2.20242,-1.73349,1.35854
87,2.20242,-1.73349,1.35854
88,2.20633,-1.74012,1.35642
89,2.1996,-1.72129,1.36945
90,2.24339,-1.7213,1.43872
91,2.24339,-1.7213,1.43872
92,2.18986,-1.71014,1.36782
93,2.15547,-1.63747,1.40169
94,2.15547,-1.63747,1.40169
95,2.15547,-1.63747,1.40169
96,2.24621,-1.69889,1.46943
97,2.21027,-1.63628,1.4859
98,2.25872,-1.74653,1.43228
99,2.21787,-1.68174,1.44593
100,2.19952,-1.64553,1.45949
101,2.1683,-1.60696,1.45575
102,2.19153,-1.62993,1.46498
103,2.10775,-1.55778,1.41984
104,2.0999,-1.54079,1.42673
105,2.0999,-1.54079,1.42673
106,2.09159,-1.49412,1.46368
107,2.09509,-1.54063,1.41982
108,2.13654,-1.58748,1.42993
109,2.06601,-1.54141,1.37567
110,2.18493,-1.66358,1.41647
111,2.18493,-1.66358,1.41647
112,2.18498,-1.6645,1.41548
113,2.16879,-1.66461,1.39024
114,2.24065,-1.7434,1.40749
115,2.18643,-1.75659,1.30187
116,2.14915,-1.74823,1.25
117,2.14419,-1.75294,1.23481
118,2.06798,-1.68663,1.19659
119,2.04119,-1.70732,1.11872
120,2.10484,-1.7493,1.17059
121,2.10484,-1.7493,1.17059
122,2.10484,-1.7493,1.17059
123,2.09593,-1.7764,1.11235
124,2.1449,-1.83877,1.10432
125,2.15275,-1.83015,1.13353
126,2.06458,-1.77678,1.05145
127,2.10018,-1.80613,1.07175
128,2.21941,-1.84106,1.23946
129,2.19776,-1.8154,1.23873
130,2.1754,-1.82744,1.18019
131,2.1754,-1.82744,1.18019
132,2.1754,-1.82744,1.18019
133,2.18208,-1.86228,1.13728
134,2.14888,-1.82162,1.1399
135,2.18917,-1.83979,1.18643
136,2.18917,-1.83979,1.18643
137,2.20133,-1.91943,1.07779
138,2.22428,-1.9454,1.07836
139,2.08956,-1.87111,0.930159
140,2.08956,-1.87111,0.930159
141,2.08956,-1.87111,0.930159
142,2.08956,-1.87111,0.930159
143,2.08956,-1.87111,0.930159
144,2.08956,-1.87111,0.930159
145,2.17742,-1.9578,0.952987
146,2.17458,-1.98677,0.88406
147,2.17458,-1.98677,0.88406
148,2.17458,-1.98677,0.88406
149,2.18702,-2.00986,0.862279
150,2.28566,-2.0939,0.916421
151,2.28566,-2.0939,0.916421
152,2.28566,-2.0939,0.916421
153,2.27986,-2.08816,0.915049
154,2.25625,-2.06662,0.905417
155,2.25625,-2.06662,0.905417
156,2.21843,-2.06488,0.810989
157,2.26263,-2.07851,0.894028
158,2.30247,-2.09116,0.963556
159,2.30247,-2.09116,0.963556
160,2.30409,-2.1518,0.823785
161,2.35521,-2.21731,0.794058
162,2.33379,-2.20804,0.755732
163,2.33379,-2.20804,0.755732
164,2.33379,-2.20804,0.755732
165,2.30879,-2.18519,0.745289
166,2.35549,-2.25987,0.66435
167,2.31545,-2.23465,0.606344
168,2.34633,-2.26529,0.61131
169,2.27201,-2.20801,0.535478
170,2.27201,-2.20801,0.535478
171,2.23736,-2.1737,0.529926
172,2.26706,-2.22766,0.420821
173,2.23142,-2.20008,0.372648
174,2.215,-2.18729,0.349251
175,2.31128,-2.30688,0.142472
176,2.27443,-2.26851,0.164015
177,2.2269,-2.22425,0.108768
178,2.2269,-2.22425,0.108768
179,2.2269,-2.22425,0.108768
180,2.23456,-2.23053,0.134178
181,2.17705,-2.17124,0.158938
182,2.23676,-2.23311,0.127822
183,2.23676,-2.23311,0.127822
184,2.23676,-2.23311,0.127822
185,2.19844,-2.19406,0.138727
186,2.00225,-1.99818,0.127507
187,2.00225,-1.99818,0.127507
188,2.04397,-2.03735,0.164413
189,2.04397,-2.03735,0.164413
190,1.94613,-1.93666,0.191811
191,1.94961,-1.92336,0.318829
192,2.03023,-2.0132,0.262459
193,2.03023,-2.0132,0.262459
194,2.00148,-1.98521,0.254666
195,2.00124,-1.9809,0.284593
196,1.96522,-1.9336,0.351139
197,2.00328,-1.96402,0.394653
198,2.00328,-1.96402,0.394653
199,2.00328,-1.96402,0.394653
200,1.99755,-1.92837,0.521163
201,1.97463,-1.87895,0.607204
202,1.96285,-1.90002,0.492662
203,1.96899,-1.90547,0.496085
204,1.98022,-1.91376,0.508718
205,2.06646,-1.99575,0.535934
206,2.04301,-1.95948,0.578213
207,2.04301,-1.95948,0.578213
208,2.08632,-2.00555,0.574914
