t,cond_num
10,6.76902
20,6.88133
30,6.81326
40,6.80044
50,6.84229
60,6.8636
70,6.79254
80,6.77536
90,6.89417
100,6.85136
110,6.90496
120,6.8453
130,6.81744
140,6.83998
150,6.75453
160,6.83802
170,6.79261
180,6.76271
190,6.82293
200,6.8073
210,6.81367
220,6.8473
230,6.7813
240,6.95284
250,6.89173
260,6.87949
270,6.84223
280,6.85696
290,6.83897
300,6.89704
310,6.8011
320,6.76072
330,6.81277
340,6.87899
350,6.85751
360,6.89451
370,6.93845
380,6.83584
390,6.85509
400,6.86964
410,6.86897
420,6.8296
430,6.8813
440,6.89146
450,6.8946
460,6.81848
470,6.80257
480,6.78397
490,6.83551
500,6.78952
510,6.8126
520,6.90675
530,6.86688
540,6.85419
550,6.95609
560,6.85736
570,6.82982
580,6.88579
590,6.86399
600,6.8886
610,6.8424
620,6.81832
630,6.89859
640,6.87432
650,6.81204
660,6.86188
670,6.87071
680,6.90515
690,6.87475
700,6.97665
710,6.85893
720,6.88445
730,6.81775
740,6.8927
750,6.87289
760,6.89748
770,6.84819
780,6.86967
790,6.93348
800,6.8235
810,6.82707
820,6.87898
830,6.8295
840,6.81968
850,6.79971
860,6.83722
870,6.87108
880,6.87168
890,6.78729
900,6.83674
910,6.81144
920,6.8587
930,6.858
940,6.8943
950,6.88057
960,6.83534
970,6.83282
980,6.97064
990,6.93345
1000,6.88668
1010,6.88392
1020,6.91502
1030,6.84818
1040,6.85665
1050,6.83058
1060,6.8695
1070,6.8723
1080,6.84908
1090,6.82343
1100,6.86411
1110,6.90916
1120,6.85281
1130,6.81418
1140,6.8787
1150,6.88485
1160,6.84122
1170,6.85854
1180,6.78301
1190,6.85472
1200,6.88069
1210,6.82143
1220,6.82014
1230,6.83517
1240,6.88583
1250,6.86943
1260,6.95983
1270,6.91454
1280,6.95373
1290,6.94707
1300,6.88352
1310,6.86047
1320,6.87483
1330,6.85924
1340,6.8244
1350,6.82544
1360,6.85955
1370,6.95423
1380,6.82155
1390,6.96758
1400,6.86947
1410,6.90525
1420,6.85101
1430,6.81102
1440,6.90152
1450,6.84295
1460,6.86866
1470,6.84325
1480,6.8343
1490,6.83965
1500,6.84187
1510,6.82153
1520,6.88431
1530,6.81845
1540,6.89313
1550,6.85422
1560,6.84469
1570,6.9091
1580,6.90221
1590,6.95327
1600,6.82219
1610,6.89515
1620,6.89647
1630,6.8486
1640,6.81869
1650,6.89275
1660,6.80762
1670,6.86507
1680,6.87806
1690,6.80428
1700,6.88482
1710,6.90947
1720,6.89616
1730,6.85262
1740,6.86086
1750,6.82478
1760,6.90862
1770,6.84455
1780,6.824
1790,6.86315
1800,6.79358
1810,6.81873
1820,6.78646
1830,6.88196
1840,6.87736
1850,6.92179
1860,6.92179
1870,6.86126
1880,6.83742
1890,6.89493
1900,6.78411
1910,6.84799
1920,6.92202
1930,6.82105
1940,6.86287
1950,6.82173
1960,6.82942
1970,6.84502
1980,6.85664
1990,6.88991
2000,6.86835
2010,6.89941
2020,6.93057
2030,6.89238
2040,6.88521
2050,6.88091
2060,6.8988
2070,6.85028
2080,6.90323
2090,6.90154
2100,6.87514
2110,6.89519
2120,6.90422
2130,6.90342
2140,6.92532
2150,6.91527
2160,6.82481
2170,6.83626
2180,6.83339
2190,6.83994
2200,6.90104
2210,6.88368
2220,6.91388
2230,6.85617
2240,6.95235
2250,6.86296
2260,6.88123
2270,6.87717
2280,6.85825
2290,6.84404
2300,6.89463
2310,6.89145
2320,6.86162
2330,6.84411
2340,6.85386
2350,6.8938
2360,6.8408
2370,6.88503
2380,6.84136
2390,6.84979
2400,6.79231
2410,6.89903
2420,6.88517
2430,6.85621
2440,6.82955
2450,6.87835
2460,6.82891
2470,6.8362
2480,6.89934
2490,6.89493
2500,6.81612
2510,6.8149
2520,6.7869
2530,6.79586
2540,6.79164
2550,6.85683
2560,6.8717
2570,6.87434
2580,6.89348
2590,6.81892
2600,6.80522
2610,6.82769
2620,6.83044
2630,6.85384
2640,6.84141
2650,6.79877
2660,6.7847
2670,6.8116
2680,6.87092
2690,6.85877
2700,6.84534
2710,6.88765
2720,6.84194
2730,6.96066
2740,6.83886
2750,6.88951
2760,6.8814
2770,6.88956
2780,6.90508
2790,6.81553
2800,6.90741
2810,6.9456
2820,6.94487
2830,6.85653
2840,6.86198
2850,6.85775
2860,6.8294
2870,6.84887
2880,6.86487
2890,6.85644
2900,6.85855
2910,6.87966
2920,6.94122
2930,6.85967
2940,6.82708
2950,6.8353
2960,6.88782
2970,6.86521
2980,6.84181
2990,6.8846
3000,6.81833
3010,6.78689
3020,6.83037
3030,6.81074
3040,6.83332
3050,6.87227
3060,6.81241
3070,6.82489
3080,6.84219
3090,6.84508
3100,6.85015
3110,6.83266
3120,6.86284
3130,6.80953
3140,6.81431
3150,6.83545
3160,6.89455
3170,6.86163
3180,6.86651
3190,6.85215
3200,6.893
3210,6.85731
3220,6.8941
3230,6.87328
3240,6.8897
3250,6.87625
3260,6.79395
3270,6.81615
3280,6.87199
3290,6.8257
3300,6.84291
3310,6.81315
3320,6.84264
3330,6.90448
3340,6.85454
3350,6.83391
3360,6.8309
3370,6.879
3380,6.88015
3390,6.90491
3400,6.87474
3410,6.8231
3420,6.88483
3430,6.83726
3440,6.84181
3450,6.86025
3460,6.8392
3470,6.89282
3480,6.9142
3490,6.89112
3500,6.90982
3510,6.89765
3520,6.86498
3530,6.81207
3540,6.91128
3550,6.86973
3560,6.88431
3570,6.81919
3580,6.88118
3590,6.85504
3600,6.83029
3610,6.85148
3620,6.84655
3630,6.81333
3640,6.80731
3650,6.87612
3660,6.7951
3670,6.84589
3680,6.87545
3690,6.88438
3700,6.79238
3710,6.78569
3720,6.79478
3730,6.82372
3740,6.82892
3750,6.81438
3760,6.83858
3770,6.82063
3780,6.901
3790,6.80886
3800,6.86399
3810,6.79513
3820,6.82702
3830,6.87343
3840,6.82958
3850,6.80731
3860,6.8225
3870,6.77752
3880,6.81813
3890,6.86737
3900,6.90722
3910,6.81686
3920,6.89162
3930,6.82317
3940,6.86993
3950,6.85968
3960,6.81077
3970,6.85178
3980,6.81674
3990,6.88589
4000,6.84435
4010,6.82025
4020,6.85921
4030,6.858
4040,6.85089
4050,6.83601
4060,6.92025
4070,6.86673
4080,6.89736
4090,6.82412
4100,6.8176
4110,6.80885
4120,6.84608
4130,6.92746
4140,6.84035
4150,6.803
4160,6.83006
4170,6.83116
4180,6.84763
4190,6.80159
4200,6.82843
4210,6.80473
4220,6.92758
4230,6.88603
4240,6.84983
4250,6.87397
4260,6.78927
4270,6.85349
4280,6.82663
4290,6.82434
4300,6.84534
4310,6.84236
4320,6.84898
4330,6.84551
4340,6.87326
4350,6.8436
4360,6.83076
