MDTU,plaq,Re(det),Im(det),link
1,1.11142,6.77308,1.61878,0.105207
2,0.975426,4.96133,1.24702,0.0939087
3,0.960663,5.07987,1.28869,0.092143
4,0.967798,4.88216,1.23595,0.0932752
5,0.946203,4.80532,1.22339,0.0912776
6,0.91229,4.6106,1.19929,0.0882384
7,0.925969,4.59237,1.1896,0.0894307
8,0.899419,4.47852,1.17314,0.0870501
9,0.883797,4.28359,1.13826,0.0858412
10,0.834616,3.91398,1.07748,0.0812516
11,0.85583,3.94762,1.05599,0.0833437
12,0.842339,3.73223,1.02668,0.0820425
13,0.835841,3.60773,0.993956,0.0817455
14,0.802487,3.41164,0.966302,0.0787188
15,0.800644,3.34227,0.958571,0.078353
16,0.80872,3.32087,0.940098,0.0792794
17,0.772998,2.98987,0.876429,0.0760899
18,0.805498,3.06187,0.877568,0.0789803
19,0.815855,3.11262,0.886116,0.0798823
20,0.794985,2.87483,0.836032,0.0782169
21,0.808591,2.89408,0.839215,0.0792698
22,0.792066,2.78393,0.823818,0.0779328
23,0.787476,2.75694,0.818543,0.0773749
24,0.776602,2.83891,0.836027,0.0764986
25,0.745661,2.69605,0.809529,0.0738203
26,0.74715,2.68575,0.8108,0.073919
27,0.732972,2.61504,0.78685,0.0727782
28,0.732972,2.61504,0.78685,0.0727782
29,0.729916,2.56485,0.77337,0.0726103
30,0.734274,2.55178,0.769536,0.073
31,0.739204,2.49666,0.759264,0.0733963
32,0.751729,2.595,0.78022,0.0743944
33,0.751729,2.595,0.78022,0.0743944
34,0.763637,2.61615,0.775699,0.0756368
35,0.763637,2.61615,0.775699,0.0756368
36,0.78231,2.62611,0.756852,0.0777999
37,0.776542,2.50667,0.73441,0.077167
38,0.77151,2.42572,0.713696,0.0768582
39,0.754844,2.35359,0.697253,0.0755042
40,0.754844,2.35359,0.697253,0.0755042
41,0.731998,2.29184,0.693955,0.0731087
42,0.71631,2.16335,0.663246,0.0718884
43,0.709255,2.12178,0.648955,0.0715125
44,0.746733,2.17492,0.644656,0.0752852
45,0.736116,2.11611,0.633268,0.0743375
46,0.751095,2.12326,0.622814,0.0757194
47,0.739873,2.08778,0.621078,0.0744826
48,0.738179,2.11494,0.623804,0.0745359
49,0.704801,1.93896,0.597203,0.0712336
50,0.717663,1.90535,0.578535,0.0726377
51,0.689685,1.85809,0.585358,0.0698991
52,0.704304,1.86797,0.574588,0.0713874
53,0.704304,1.86797,0.574588,0.0713874
54,0.699264,1.87037,0.573108,0.0710122
55,0.699264,1.87037,0.573108,0.0710122
56,0.720714,1.99006,0.593156,0.0730875
57,0.720714,1.99006,0.593156,0.0730875
58,0.720714,1.99006,0.593156,0.0730875
59,0.692013,1.91828,0.582586,0.0705447
60,0.701762,1.92273,0.575206,0.0714861
