MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.994674,0.251984,0.529564,0.00303211
2,0.994686,0.308147,0.546837,0.00189788
3,0.99473,0.267841,0.550854,0.0013456
4,0.99468,0.280308,0.553686,0.00564224
5,0.994715,0.208949,0.522694,0.00210914
6,0.994754,0.197572,0.507871,0.00681686
7,0.994701,0.179932,0.517292,0.00622221
8,0.994692,0.263632,0.529511,0.00610683
9,0.994691,0.235682,0.509811,0.00266494
10,0.994801,0.218561,0.527747,0.00332164
11,0.994687,0.206954,0.501731,0.00370269
12,0.994665,0.224809,0.451726,0.00455042
13,0.994741,0.192366,0.45717,0.00406814
14,0.994721,0.230288,0.499451,0.00366792
15,0.994713,0.217621,0.474849,0.00308657
16,0.99467,0.214667,0.459557,0.00252719
17,0.994655,0.202595,0.491529,0.00119868
18,0.99461,0.168317,0.508573,0.00282862
19,0.994582,0.232898,0.503032,0.000693366
20,0.994613,0.252353,0.502305,0.00347715
21,0.994532,0.278346,0.549549,0.00773305
22,0.994556,0.271102,0.49583,0.00478084
23,0.994514,0.261434,0.520215,0.00551679
24,0.994382,0.310445,0.516622,0.00098851
25,0.994495,0.263664,0.547198,0.0104181
26,0.994548,0.245769,0.579346,0.00681814
27,0.994561,0.261843,0.533561,0.00374552
28,0.994561,0.261843,0.533561,0.00374552
29,0.994502,0.273026,0.552891,0.00416207
30,0.994482,0.299972,0.562771,0.00485127
31,0.994461,0.260406,0.587565,0.00328758
32,0.994505,0.268869,0.578099,0.00119782
33,0.994505,0.268869,0.578099,0.00119782
34,0.994528,0.253768,0.59285,0.00253153
35,0.994528,0.253768,0.59285,0.00253153
36,0.994507,0.268229,0.582408,0.00241198
37,0.994475,0.275557,0.600672,0.00421362
38,0.994482,0.217778,0.538951,0.00280575
39,0.994392,0.218729,0.580035,0.00507813
40,0.994392,0.218729,0.580035,0.00507813
41,0.994473,0.157727,0.545102,0.00235996
42,0.99457,0.184716,0.538056,0.00560784
43,0.994503,0.255547,0.483947,0.0030693
44,0.994426,0.249498,0.52768,0.00683089
45,0.994444,0.258347,0.510575,0.00290533
46,0.994395,0.300001,0.544792,0.00270076
47,0.994429,0.305472,0.536068,0.00366033
48,0.994419,0.252696,0.533925,0.00432211
49,0.994429,0.248612,0.552162,0.0055731
50,0.994324,0.269618,0.564812,0.00524158
51,0.994367,0.241877,0.56928,0.00452068
52,0.994326,0.242795,0.600867,0.00460813
53,0.994326,0.242795,0.600867,0.00460813
54,0.994335,0.275513,0.597531,0.00421328
55,0.994335,0.275513,0.597531,0.00421328
56,0.994353,0.252631,0.593451,0.00486472
57,0.994353,0.252631,0.593451,0.00486472
58,0.994353,0.252631,0.593451,0.00486472
59,0.99443,0.317901,0.553118,0.00265018
60,0.994414,0.305494,0.550424,0.0033208
61,0.994414,0.305494,0.550424,0.0033208
62,0.994396,0.301441,0.596492,0.00246835
63,0.994466,0.309748,0.591192,0.00448956
64,0.994439,0.327163,0.588106,0.00272375
65,0.994429,0.30144,0.533844,0.00539812
66,0.994429,0.30144,0.533844,0.00539812
67,0.994331,0.305904,0.50479,0.0039679
68,0.994368,0.326016,0.435399,0.0039935
69,0.99441,0.376311,0.484153,0.00176019
70,0.994548,0.374345,0.47981,0.000817717
71,0.994585,0.355843,0.481955,0.00336629
72,0.994585,0.355843,0.481955,0.00336629
73,0.994585,0.355843,0.481955,0.00336629
74,0.994585,0.355843,0.481955,0.00336629
75,0.994451,0.354601,0.458962,0.00303738
76,0.994412,0.375092,0.487762,0.00308238
77,0.994481,0.361917,0.48907,0.00511809
78,0.994503,0.396559,0.538772,0.00236107
79,0.994503,0.396559,0.538772,0.00236107
80,0.994477,0.416123,0.49738,0.00177442
81,0.994558,0.401819,0.513853,0.00367387
82,0.994433,0.39545,0.511502,0.00225275
83,0.994367,0.377002,0.480065,0.00384801
84,0.994415,0.364107,0.505516,0.00536753
85,0.994358,0.353594,0.482661,0.00312939
86,0.994277,0.362475,0.459927,0.00172735
87,0.994277,0.362475,0.459927,0.00172735
88,0.994362,0.42981,0.40698,0.00630067
89,0.994311,0.338439,0.415179,0.00706397
90,0.994448,0.37213,0.410823,0.00432807
91,0.994448,0.37213,0.410823,0.00432807
92,0.994362,0.372242,0.400354,0.00168303
93,0.994437,0.383992,0.391451,0.00686859
94,0.994437,0.383992,0.391451,0.00686859
95,0.994437,0.383992,0.391451,0.00686859
96,0.994366,0.430291,0.386622,0.00349089
97,0.994264,0.44425,0.34602,0.00423103
98,0.994275,0.40206,0.321803,0.00278316
99,0.994339,0.435019,0.353653,0.000600867
100,0.99427,0.384931,0.314749,0.00342354
101,0.994301,0.431133,0.397879,0.00335277
102,0.994343,0.467057,0.414669,0.00182522
103,0.994361,0.464191,0.398964,0.00219347
104,0.994321,0.507884,0.402386,0.0075915
105,0.994321,0.507884,0.402386,0.0075915
106,0.994246,0.515822,0.391358,0.00139971
107,0.994257,0.457379,0.377551,0.00318196
108,0.994221,0.459495,0.379038,0.00461537
109,0.994261,0.413052,0.393834,0.00237451
110,0.994161,0.412923,0.447326,0.0038301
111,0.994161,0.412923,0.447326,0.0038301
112,0.994203,0.488902,0.457182,0.0061124
113,0.994229,0.485444,0.483382,0.0040185
114,0.994273,0.48209,0.505491,0.0031288
115,0.994183,0.48425,0.495528,0.00113984
116,0.994133,0.548346,0.491917,0.00306709
117,0.994155,0.541208,0.500886,0.00184779
118,0.994142,0.542605,0.442289,0.00207271
119,0.994156,0.572285,0.472609,0.00419682
120,0.994234,0.50763,0.455994,0.00558406
121,0.994234,0.50763,0.455994,0.00558406
122,0.994234,0.50763,0.455994,0.00558406
123,0.994163,0.456149,0.409212,0.0026491
124,0.994333,0.455524,0.39944,0.00101499
125,0.994171,0.507344,0.386781,0.00526362
126,0.994282,0.480972,0.437122,0.00316514
127,0.994347,0.506588,0.441154,0.000457211
128,0.994376,0.507842,0.395469,0.0077026
129,0.994407,0.477943,0.462775,0.00249034
130,0.994366,0.466331,0.437794,0.00360604
131,0.994366,0.466331,0.437794,0.00360604
132,0.994366,0.466331,0.437794,0.00360604
133,0.994322,0.400258,0.473206,0.00151249
134,0.994181,0.412239,0.462575,0.00328996
