MDTU,|det-1|^2,1-Re(det),Im(det)
1,95.8306,-6.88009,-0.00151349
2,54.2663,-5.30061,-0.000287187
3,58.3157,-5.55427,-0.000566502
4,52.4004,-5.19974,-0.000272907
5,51.4934,-5.18706,-0.000698121
6,48.3329,-5.0633,-0.000334409
7,47.4819,-4.99768,-0.00196656
8,46.0328,-4.95978,-0.00047905
9,42.6782,-4.79931,-0.000862618
10,37.2698,-4.55957,-0.000136876
11,36.8967,-4.49421,-0.000517031
12,33.5419,-4.30794,-0.000389681
13,31.1828,-4.14477,0.000240497
14,28.9673,-4.04899,-4.58614e-05
15,28.0163,-3.99082,-0.000807993
16,27.1474,-3.90326,-0.000128688
17,22.5499,-3.58363,-0.000272897
18,22.851,-3.56453,0.000871899
19,23.214,-3.56937,0.000317241
20,19.9827,-3.3195,0.000161613
21,20.1142,-3.32177,0.000156581
22,18.9825,-3.24862,-0.000336418
23,18.9835,-3.27304,-0.000146495
24,19.9472,-3.34496,-0.000392092
25,18.5967,-3.2669,-1.95143e-05
26,18.4829,-3.25765,-3.52142e-05
27,17.3823,-3.15036,-0.000645792
28,17.3823,-3.15036,-0.000645792
29,16.6521,-3.07823,-0.000349382
30,16.4125,-3.05103,0.000149179
31,15.7325,-2.98708,0.000948134
32,16.7241,-3.0629,0.000375894
33,16.7241,-3.0629,0.000375894
34,16.3574,-2.9852,-4.36653e-05
35,16.3574,-2.9852,-4.36653e-05
36,15.7295,-2.87406,0.000903466
37,14.4853,-2.76814,3.60064e-05
38,13.4275,-2.65217,0.000230763
39,12.7422,-2.59165,-2.40443e-05
40,12.7422,-2.59165,-2.40443e-05
41,12.58,-2.61647,0.00049184
42,11.1545,-2.45652,0.000609116
43,10.6631,-2.39584,0.000317298
44,10.5649,-2.32788,0.000329621
45,9.95693,-2.25344,-0.000110072
46,9.7041,-2.19271,-0.000121741
47,9.57246,-2.19725,0.000310054
48,9.7131,-2.20249,8.77774e-05
49,8.52197,-2.09899,-3.73603e-05
50,7.87162,-1.9765,-3.22316e-05
51,7.92212,-2.0315,0.000155624
52,7.65313,-1.95797,-6.28131e-05
53,7.65313,-1.95797,-6.28131e-05
54,7.5951,-1.94123,-0.000325469
55,7.5951,-1.94123,-0.000325469
56,8.45414,-2.03518,0.000204003
57,8.45414,-2.03518,0.000204003
58,8.45414,-2.03518,0.000204003
59,8.07245,-2.01327,-0.000107686
60,7.91159,-1.97075,0.000344246
61,7.91159,-1.97075,0.000344246
62,8.02022,-2.00419,9.50848e-05
63,7.45877,-1.93528,-0.000250409
64,8.31864,-2.04674,0.000141121
65,8.60153,-2.0862,-0.000462506
66,8.60153,-2.0862,-0.000462506
67,8.17213,-2.04502,-0.000309117
68,7.81785,-2.00699,0.000415393
69,6.71465,-1.88005,-0.000699806
