t,walltime
10,1186
20,626.9
30,295.2
40,289.6
50,305.9
60,293.7
70,289.6
80,287.8
90,288.6
100,293.5
110,284.6
120,286
130,284.1
140,284
150,282.7
160,283.9
170,295.8
180,309
190,304.9
200,299.8
210,288.6
220,7738
230,291.8
240,299.1
250,299.3
260,301.3
270,298.4
280,297.4
290,299.7
300,299.3
310,297.5
320,293.5
330,296.7
340,300.1
350,304.6
360,304
370,307.6
380,304.7
390,303.4
400,301.5
410,303.9
420,302.7
430,303.7
440,303.1
450,305.5
460,302.8
470,300
480,289.8
490,292.3
500,295.5
510,294.8
520,300.3
530,300.3
540,294.4
550,298.7
560,298.4
570,298.4
580,298.8
590,298.1
600,298.9
610,295.6
620,299.5
630,301.3
640,305.3
650,301.2
660,299
670,302.4
680,301.7
690,300
700,302.1
710,301.8
720,303.3
730,305
740,297.4
750,305.7
760,305.5
770,301.4
780,299.5
790,304.8
800,303.8
810,303.1
820,303.2
830,301.7
840,302.9
850,297.9
860,299.1
870,302.7
880,302.3
890,298.8
900,298.8
910,300.9
920,299.8
930,299.1
940,301.8
950,304
960,302.2
970,299.7
980,296.4
990,301
1000,298.2
1010,298.5
1020,295.6
1030,295.7
1040,298.7
1050,302.1
1060,285.7
1070,284.6
1080,284.6
1090,280.6
1100,285.4
1110,285.9
1120,288.6
1130,295.6
1140,294.6
1150,297.2
1160,296.1
1170,294.7
1180,290.6
1190,282.1
1200,289.1
1210,289.6
1220,285
1230,307.9
1240,306.1
1250,308.6
1260,311.8
1270,300.9
1280,293.6
1290,288.5
1300,292.9
1310,301.5
1320,303.2
1330,300.7
1340,299
1350,298.6
1360,296.9
1370,301
1380,309
1390,311.1
1400,314.4
1410,312.6
1420,307.2
1430,307.5
1440,304.2
1450,310
1460,308.1
1470,312.6
1480,294.2
1490,297
1500,299.3
1510,283.5
1520,289.7
1530,300.1
1540,291.1
1550,281.7
1560,292.1
1570,297.5
1580,295.6
1590,294.2
1600,288.3
1610,290.2
1620,291.7
1630,291.4
1640,306
1650,303
1660,305.8
1670,304.8
1680,306.3
1690,305.6
1700,305.2
1710,304.7
1720,307.5
1730,303.5
1740,307.5
1750,304.4
1760,301.4
1770,309
1780,304.4
1790,307.2
1800,306.2
1810,302.3
1820,304
1830,303.5
1840,304
1850,308
1860,304.1
1870,313.8
1880,307.9
1890,312.2
1900,311.4
1910,307
1920,307.5
1930,315.3
1940,312.9
1950,316.6
1960,316.1
1970,316.5
1980,317.9
1990,307.8
2000,311.6
2010,308.1
2020,313.5
2030,311.9
2040,310.1
2050,312.4
2060,315.1
2070,315
2080,313
2090,313.2
2100,313.5
2110,298.8
2120,314.5
2130,323.2
2140,325.5
2150,328.8
2160,320.5
2170,317.5
2180,307.7
2190,297.3
2200,307.5
2210,305.6
2220,301.6
2230,292.4
2240,292.2
2250,296.7
2260,291.2
2270,292.4
2280,289.8
2290,269.9
2300,273.9
2310,275.8
2320,268
2330,261.5
2340,265
2350,260.3
2360,261.6
2370,259.5
2380,267.5
2390,266
2400,268.5
2410,274.5
2420,270.4
2430,273
2440,269.4
2450,276.3
2460,269.9
2470,270.6
2480,272.2
2490,277.6
2500,283.9
2510,279.6
2520,278.4
2530,280.4
2540,281.1
2550,278.4
2560,268
2570,268.3
2580,267.8
2590,267.3
2600,266
2610,266.6
2620,266.7
2630,268.9
2640,266.5
2650,271.5
2660,272.3
2670,280.5
2680,283.1
2690,286
2700,283.8
2710,287.9
2720,290
2730,286.9
2740,287.9
2750,286
2760,286.8
2770,287.9
2780,288.3
2790,283.6
2800,283.5
2810,287.4
2820,275.4
2830,267.6
2840,265.5
2850,260.5
2860,256.3
2870,254.6
2880,259.5
2890,259
2900,260
2910,264.3
2920,263.8
2930,264.6
2940,261.8
2950,261.9
2960,263.2
2970,264.9
2980,264.3
2990,268.1
3000,265
3010,257.3
3020,259.5
3030,259.4
3040,259.5
3050,259.1
3060,258.2
3070,259.2
3080,279.3
3090,283.3
3100,284.8
3110,283.7
3120,284.7
3130,284.7
3140,279.1
3150,262.5
3160,277.7
3170,262
3180,263.2
3190,262.1
3200,263
3210,261.2
3220,262.4
3230,285.4
3240,283.3
3250,284.9
3260,285.6
3270,280.3
3280,282.6
3290,284.6
3300,284.9
3310,289.9
3320,287
3330,290.5
3340,292.2
3350,291.4
3360,292.6
3370,296.1
3380,302.8
3390,306.3
3400,302.9
3410,304.9
3420,302.7
3430,300.7
3440,289.9
3450,297.4
3460,299.2
3470,299.8
3480,292.5
3490,284
3500,282.4
3510,286
3520,286.5
3530,283.9
3540,284.9
3550,286.7
3560,281.8
3570,283
3580,281.2
3590,281.3
3600,281.3
3610,281.5
3620,294.2
3630,304
3640,302.8
3650,303.6
3660,299.7
3670,301.4
3680,291.9
3690,287.3
3700,284.6
3710,283.1
