MDTU,link
1,1.13587
2,1.12432
3,1.12775
4,1.12353
5,1.12409
6,1.12381
7,1.12259
8,1.12295
9,1.12153
10,1.12021
11,1.11847
12,1.11657
13,1.11463
14,1.11432
15,1.11362
16,1.11212
17,1.10859
18,1.10731
19,1.10726
20,1.10366
21,1.10348
22,1.10279
23,1.10333
24,1.1048
25,1.10449
26,1.10429
27,1.10275
28,1.10275
29,1.10181
30,1.10114
31,1.0999
32,1.10091
33,1.10091
34,1.0993
35,1.0993
36,1.09649
37,1.09497
38,1.09301
39,1.09219
40,1.09219
41,1.09347
42,1.09083
43,1.08975
44,1.08736
45,1.08615
46,1.08431
47,1.08477
48,1.08492
49,1.08381
50,1.08076
51,1.08276
52,1.0807
53,1.0807
54,1.08048
55,1.08048
56,1.08198
57,1.08198
58,1.08198
59,1.08219
60,1.08107
61,1.08107
62,1.08213
63,1.08098
64,1.083
65,1.08386
66,1.08386
67,1.08331
68,1.0828
69,1.08101
70,1.08225
71,1.08164
72,1.08164
73,1.08164
74,1.08164
75,1.07978
76,1.0788
77,1.07875
78,1.07856
79,1.07856
80,1.07721
81,1.07706
82,1.07447
83,1.07201
84,1.07117
85,1.06843
86,1.06566
87,1.06566
88,1.06619
89,1.06512
90,1.06613
91,1.06613
92,1.06593
93,1.06513
94,1.06513
95,1.06513
96,1.06357
97,1.06253
98,1.06141
99,1.06241
100,1.06382
101,1.06251
102,1.06139
103,1.06163
104,1.06037
105,1.06037
106,1.05873
107,1.05983
108,1.05995
109,1.05812
110,1.05733
111,1.05733
112,1.05653
113,1.05755
114,1.05779
115,1.05719
116,1.05483
117,1.05508
118,1.05369
119,1.05211
120,1.05235
121,1.05235
122,1.05235
123,1.05236
124,1.05506
125,1.05227
126,1.05442
127,1.05628
128,1.05726
129,1.05653
130,1.05639
131,1.05639
132,1.05639
133,1.05634
134,1.05364
135,1.05677
136,1.05677
137,1.05685
138,1.05563
139,1.05394
140,1.05394
141,1.05394
142,1.05394
143,1.05394
144,1.05394
145,1.05176
146,1.05089
147,1.05089
148,1.05089
149,1.05398
150,1.05043
151,1.05043
152,1.05043
153,1.05075
154,1.05124
155,1.05124
156,1.05188
157,1.05127
158,1.05138
159,1.05138
160,1.04964
161,1.04926
162,1.04809
163,1.04809
164,1.04809
165,1.04772
166,1.04951
167,1.04815
168,1.04692
169,1.04719
170,1.04719
171,1.04728
172,1.04736
173,1.04531
174,1.04611
175,1.04756
176,1.04602
177,1.04693
178,1.04693
179,1.04693
180,1.04758
181,1.04597
182,1.0465
183,1.0465
184,1.0465
185,1.04732
186,1.04608
187,1.04608
188,1.04629
189,1.04629
190,1.04609
191,1.047
192,1.04751
193,1.04751
194,1.04417
195,1.0435
196,1.04464
197,1.04316
198,1.04316
199,1.04316
200,1.04387
201,1.04238
202,1.04186
203,1.04176
204,1.0417
205,1.04169
206,1.04208
207,1.04208
208,1.04327
209,1.04327
210,1.04327
211,1.04396
212,1.04348
213,1.04408
214,1.04408
215,1.04405
216,1.04349
217,1.04344
218,1.04298
219,1.04298
220,1.04092
221,1.04181
222,1.04126
223,1.04072
224,1.03994
225,1.04156
226,1.04156
227,1.04162
228,1.0418
229,1.04313
230,1.04243
231,1.04086
232,1.04047
233,1.03874
234,1.04018
235,1.03923
236,1.03743
237,1.03824
238,1.03905
239,1.039
240,1.03663
241,1.03704
242,1.03799
243,1.03716
244,1.03686
245,1.0379
246,1.03926
247,1.03821
248,1.04056
249,1.03845
250,1.03849
251,1.03849
252,1.03507
253,1.03371
254,1.03234
255,1.03439
256,1.03368
257,1.03368
258,1.03309
259,1.03352
260,1.03286
261,1.03073
262,1.03073
263,1.03051
264,1.0302
265,1.03107
266,1.02993
267,1.02855
268,1.02879
269,1.03038
270,1.02939
271,1.02939
272,1.03295
273,1.03329
274,1.03305
275,1.03298
276,1.03031
277,1.02921
278,1.03033
279,1.03195
280,1.02969
281,1.03077
282,1.03077
283,1.03063
284,1.02937
285,1.02937
286,1.02805
287,1.02876
288,1.02724
289,1.02724
290,1.02724
291,1.02719
292,1.02717
293,1.02717
294,1.02705
295,1.03037
296,1.03037
297,1.03037
298,1.03006
299,1.03006
300,1.03006
301,1.03109
