MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.992897,3.64297,2.95708,0.0105328
2,0.99075,2.77203,2.57149,0.00193232
3,0.985819,3.37569,3.00935,0.00320145
4,0.987243,3.22202,2.58768,0.00500328
5,0.990086,3.38463,3.19329,0.00548038
6,0.988534,3.07102,3.19832,0.00826501
7,0.98682,3.08053,3.51831,0.0113418
8,0.985274,3.01876,3.03934,0.00488457
9,0.988425,2.53547,3.04864,0.00642085
10,0.988859,2.65718,3.19702,0.0088563
11,0.990343,3.02038,3.41631,0.00574001
12,0.991033,2.78555,3.14633,0.00528903
13,0.993996,2.83527,3.35972,0.00680077
14,0.987757,2.88573,3.48135,0.00912811
15,0.983201,2.09457,3.07795,0.00583028
16,0.983708,2.15927,3.64639,0.00317431
17,0.981606,2.52667,3.21406,0.00727608
18,0.981485,2.36805,3.35091,0.00372747
19,0.988279,2.00421,3.79222,0.00216156
20,0.991785,1.84643,3.65537,0.00602398
21,0.993279,2.06666,3.39937,0.00533439
22,0.992167,2.16353,3.14968,0.0130644
23,0.992167,2.16353,3.14968,0.0130644
24,0.989453,2.01302,3.24693,0.00557099
25,0.992655,1.82558,2.62593,0.00847144
26,0.990417,1.96551,2.15148,0.00572033
27,0.991042,1.97025,2.55425,0.00229028
28,0.991149,2.36105,2.84709,0.00943165
29,0.992886,2.08907,2.69875,0.0135093
30,0.992609,2.18684,2.40834,0.00896901
31,0.992609,2.18684,2.40834,0.00896901
32,0.993543,1.99827,2.43118,0.00885786
33,0.995612,1.80697,2.46901,0.00251661
34,0.991827,1.6598,2.74832,0.00235326
35,0.991827,1.6598,2.74832,0.00235326
36,0.992345,1.36189,2.58294,0.00105295
37,0.993885,1.20887,3.19659,0.0077571
38,0.993737,1.7227,2.7676,0.00300254
39,0.993737,1.7227,2.7676,0.00300254
40,0.992245,1.52545,2.84162,0.00460755
41,0.995129,1.73072,2.97612,0.00417544
42,0.997164,1.5163,2.76494,0.00549178
43,0.996021,1.32442,2.60534,0.0029109
44,0.996891,1.33247,3.10266,0.00150436
45,0.999392,1.05857,3.03104,0.00216677
46,0.997644,1.29338,2.99487,0.0033901
47,0.996035,1.12731,2.52369,0.00646599
48,0.994203,1.04704,2.35664,0.00169149
49,0.994203,1.04704,2.35664,0.00169149
50,0.992005,0.916383,2.17574,0.00767549
51,0.992193,0.876275,2.52255,0.00812448
52,0.989922,0.764108,2.27664,0.00515195
53,0.99345,0.743255,2.25696,0.00550298
54,0.994301,0.966166,2.11321,0.00429476
55,0.99306,0.890921,2.73464,0.00599788
56,0.9893,0.846047,2.24521,0.00407493
57,0.986112,0.876615,2.41772,0.00218555
58,0.986112,0.876615,2.41772,0.00218555
59,0.987531,0.916116,2.39525,0.00200976
60,0.987531,0.916116,2.39525,0.00200976
61,0.991424,0.688058,2.28407,0.0056727
62,0.991714,0.745956,2.076,0.00770158
63,0.991042,0.830626,2.06183,0.00827259
64,0.989833,0.686025,1.81521,0.00328377
65,0.990348,0.800221,1.75267,0.0050786
66,0.988775,0.996439,1.98973,0.00286353
67,0.988842,0.817732,2.43173,0.00421668
68,0.988842,0.817732,2.43173,0.00421668
69,0.985588,0.87774,2.23438,0.00571448
70,0.988057,0.967745,2.2878,0.00565615
71,0.9896,0.92532,2.41987,0.00369204
72,0.989788,0.807386,2.24193,0.00402785
73,0.989788,0.807386,2.24193,0.00402785
74,0.993364,0.971501,2.09199,0.00120744
75,0.992934,0.886254,2.00546,0.00314829
76,0.991581,1.06584,2.12987,0.00638557
77,0.994708,0.82618,1.96232,0.00596633
78,0.994388,0.918194,1.49034,0.00109323
79,0.994388,0.918194,1.49034,0.00109323
80,0.994867,1.0808,1.91798,0.00238874
81,0.990925,0.984172,1.88849,0.00661718
82,0.990925,0.984172,1.88849,0.00661718
83,0.990867,0.713106,1.92457,0.00786746
84,0.990931,0.817547,2.13775,0.00635981
85,0.990931,0.817547,2.13775,0.00635981
86,0.992562,0.855399,1.92658,0.00803935
87,0.992562,0.855399,1.92658,0.00803935
88,0.992562,0.855399,1.92658,0.00803935
89,0.99409,0.808353,1.98562,0.00188435
90,0.991851,0.811276,2.13501,0.00388402
91,0.991851,0.811276,2.13501,0.00388402
92,0.992836,1.02102,1.79024,0.00390866
93,0.989342,1.02949,1.53907,0.0022955
94,0.98626,1.28421,1.25225,0.00573843
95,0.98778,1.44162,1.1457,0.00262708
96,0.989134,1.37295,1.11692,0.00542525
97,0.989134,1.37295,1.11692,0.00542525
98,0.987908,1.35991,1.18527,0.00667479
99,0.986818,1.34002,1.24791,0.00125541
100,0.993122,1.29487,1.09287,0.0040648
101,0.993189,1.23591,1.07062,0.00430624
102,0.993189,1.23591,1.07062,0.00430624
103,0.993189,1.23591,1.07062,0.00430624
104,0.9957,1.22028,0.909262,0.00439291
105,0.9957,1.22028,0.909262,0.00439291
106,0.99479,1.09897,1.23124,0.00465984
107,0.99479,1.09897,1.23124,0.00465984
108,0.996335,1.28567,1.07161,0.00202293
109,0.995816,1.28739,1.1256,0.00540262
110,0.994448,1.20779,1.04937,0.00765401
111,0.990485,1.4274,0.959408,0.00422586
112,0.991003,1.37483,0.996142,0.00546921
113,0.991003,1.37483,0.996142,0.00546921
114,0.992034,1.57329,0.720435,0.00290907
115,0.98956,1.35574,0.922529,0.00178669
116,0.990368,1.60602,0.839079,0.00160168
117,0.989087,1.58128,0.883008,0.00236333
118,0.989087,1.58128,0.883008,0.00236333
119,0.987287,1.5088,0.839711,0.00237034
120,0.985799,1.21809,0.742078,0.00603397
121,0.985671,0.962938,1.00459,0.00645665
122,0.985671,0.962938,1.00459,0.00645665
123,0.986927,0.946711,0.881446,0.00728249
124,0.986456,0.947898,0.945886,0.000408306
125,0.986596,0.971712,0.844568,0.00482398
126,0.986596,0.971712,0.844568,0.00482398
127,0.986596,0.971712,0.844568,0.00482398
128,0.984217,1.04694,0.767797,0.00405327
129,0.984217,1.04694,0.767797,0.00405327
130,0.985852,1.07306,0.891722,0.00496144
131,0.987308,0.995416,0.809418,0.00625008
132,0.987245,0.950846,0.920051,0.00921881
133,0.987245,0.950846,0.920051,0.00921881
134,0.987245,0.950846,0.920051,0.00921881
135,0.984646,0.862067,1.02028,0.00450158
136,0.986735,0.946659,0.889334,0.00380807
137,0.986735,0.946659,0.889334,0.00380807
138,0.985567,0.76642,0.982148,0.0029479
139,0.985567,0.76642,0.982148,0.0029479
140,0.984421,0.759806,1.02378,0.00229527
141,0.984421,0.759806,1.02378,0.00229527
142,0.984421,0.759806,1.02378,0.00229527
143,0.986568,0.800693,1.16807,0.00812763
144,0.987471,0.792319,1.11359,0.0068535
145,0.987471,0.792319,1.11359,0.0068535
146,0.988303,0.848919,1.14786,0.00614062
147,0.990395,0.853355,1.03118,0.00259925
148,0.988794,0.895799,1.02458,0.00235835
149,0.990653,0.765584,1.06083,0.0057741
150,0.990676,0.804291,0.993425,0.00225694
151,0.992779,0.948878,0.85712,0.00429411
152,0.992843,0.815312,0.885442,0.006285
153,0.992843,0.815312,0.885442,0.006285
154,0.992843,0.815312,0.885442,0.006285
155,0.991932,0.864882,0.844622,0.00647463
156,0.994274,0.818433,0.753386,0.00589413
157,0.994274,0.818433,0.753386,0.00589413
158,0.995206,1.02981,0.945014,0.00379025
159,0.996184,1.03283,0.952559,0.00369264
160,0.997837,0.895715,0.946429,0.00604305
161,1.00046,0.901356,0.914747,0.00789159
162,0.999314,0.768529,1.021,0.00257703
163,1.00074,0.74426,1.0298,0.000650777
164,0.998631,0.756489,1.13293,0.006018
165,0.998041,0.912818,1.10903,0.00203938
166,0.998041,0.912818,1.10903,0.00203938
167,1.00034,0.806387,1.09821,0.00480766
168,1.00034,0.806387,1.09821,0.00480766
169,0.999654,0.780481,1.0559,0.00308241
170,0.999654,0.780481,1.0559,0.00308241
171,1.0001,0.635817,1.07067,0.00429194
172,0.998724,0.766915,1.08207,0.00724273
173,0.998724,0.766915,1.08207,0.00724273
174,0.99769,0.693005,1.11701,0.00384311
175,0.995384,0.711891,1.03798,0.00168206
176,0.995384,0.711891,1.03798,0.00168206
177,0.995384,0.711891,1.03798,0.00168206
178,0.995384,0.711891,1.03798,0.00168206
179,0.995125,0.780505,1.05035,0.00161342
180,0.992559,0.692611,1.09078,0.000844031
181,0.991537,0.644471,1.17334,0.00484555
182,0.991537,0.644471,1.17334,0.00484555
183,0.990138,0.749871,1.01444,0.00551942
184,0.989721,0.632626,1.0128,0.00784939
185,0.989721,0.632626,1.0128,0.00784939
186,0.989721,0.632626,1.0128,0.00784939
187,0.989721,0.632626,1.0128,0.00784939
188,0.989721,0.632626,1.0128,0.00784939
189,0.989721,0.632626,1.0128,0.00784939
190,0.990182,0.577191,1.04187,0.0055855
191,0.989311,0.733556,1.12969,0.00452675
192,0.988219,0.690676,1.11494,0.00230543
193,0.988219,0.690676,1.11494,0.00230543
194,0.988752,0.662389,0.96233,0.00270955
195,0.991284,0.618589,0.990447,0.00543289
196,0.99067,0.595638,0.96378,0.00433497
197,0.99067,0.595638,0.96378,0.00433497
198,0.99067,0.595638,0.96378,0.00433497
199,0.99067,0.595638,0.96378,0.00433497
200,0.99067,0.595638,0.96378,0.00433497
201,0.993556,0.599884,0.947687,0.00389316
202,0.993556,0.599884,0.947687,0.00389316
203,0.993556,0.599884,0.947687,0.00389316
204,0.9901,0.558744,1.09246,0.00138972
205,0.99145,0.526361,0.977172,0.0021002
206,0.990771,0.53582,0.952141,0.00555171
207,0.991026,0.409181,0.901622,0.00397471
208,0.993076,0.470877,1.06342,0.00270747
209,0.993076,0.470877,1.06342,0.00270747
210,0.993076,0.470877,1.06342,0.00270747
211,0.993076,0.470877,1.06342,0.00270747
212,0.991962,0.448694,1.00403,0.00359088
213,0.991962,0.448694,1.00403,0.00359088
214,0.990159,0.294616,0.932404,0.00467286
215,0.990153,0.227103,1.04639,0.00644307
216,0.990153,0.227103,1.04639,0.00644307
217,0.989454,0.216151,0.82183,0.00358808
218,0.989454,0.216151,0.82183,0.00358808
219,0.9933,0.336992,0.980599,0.000677184
220,0.992429,0.416356,1.10944,0.00232477
221,0.992429,0.416356,1.10944,0.00232477
222,0.992429,0.416356,1.10944,0.00232477
223,0.992429,0.416356,1.10944,0.00232477
224,0.992429,0.416356,1.10944,0.00232477
225,0.992584,0.272757,1.04491,0.00447783
226,0.994395,0.237427,1.18023,0.00331972
227,0.991376,0.321859,1.34859,0.0065333
228,0.991376,0.321859,1.34859,0.0065333
229,0.990224,0.41466,1.2937,0.00266919
230,0.991766,0.450262,1.35958,0.00146534
231,0.990847,0.495025,1.37716,0.00223203
232,0.988799,0.523093,1.24815,0.00127684
233,0.9841,0.470771,1.3411,0.00328776
234,0.984383,0.492847,1.1786,0.00347263
235,0.984383,0.492847,1.1786,0.00347263
236,0.983693,0.501828,1.25166,0.00107733
237,0.984855,0.458785,1.01134,0.00943498
238,0.985099,0.462249,0.93648,0.0023178
239,0.983599,0.508724,0.986516,0.00499662
240,0.985215,0.462926,0.987262,0.00746221
241,0.985464,0.41384,1.16432,0.00373471
242,0.98505,0.42299,0.930984,0.00271052
243,0.987204,0.425331,0.875102,0.00385425
244,0.987689,0.42819,0.978944,0.00405498
245,0.991237,0.486194,0.972829,0.00476071
246,0.990434,0.505889,0.809817,0.00566357
247,0.987848,0.427747,0.861251,0.0024721
248,0.987848,0.427747,0.861251,0.0024721
249,0.989159,0.463002,0.872453,0.0025178
250,0.989159,0.463002,0.872453,0.0025178
251,0.989159,0.463002,0.872453,0.0025178
252,0.990091,0.495079,0.797527,0.00150021
253,0.98898,0.398232,0.802091,0.00146618
254,0.98898,0.398232,0.802091,0.00146618
255,0.986692,0.395272,0.801663,0.00281047
256,0.986692,0.395272,0.801663,0.00281047
257,0.98553,0.403141,0.728373,0.00102234
258,0.985517,0.424505,0.782895,0.00469838
259,0.980949,0.330695,0.91286,0.00738321
260,0.98297,0.276418,0.996803,0.00831713
261,0.984803,0.241024,0.802268,0.00400083
262,0.986787,0.294447,0.718023,0.00493309
263,0.986582,0.247895,0.759134,0.00688795
264,0.986582,0.247895,0.759134,0.00688795
265,0.986582,0.247895,0.759134,0.00688795
266,0.986582,0.247895,0.759134,0.00688795
267,0.983214,0.195652,0.726691,0.0025048
268,0.985171,0.285747,0.750209,0.00172766
269,0.985171,0.285747,0.750209,0.00172766
270,0.982439,0.202786,0.67797,0.00346867
271,0.983844,0.352011,0.689948,0.00222875
272,0.985552,0.398081,0.738924,0.00352727
273,0.986761,0.495339,0.668966,0.00318238
274,0.987423,0.494776,0.638557,0.00378003
275,0.987423,0.494776,0.638557,0.00378003
276,0.987853,0.498103,0.730266,0.00340023
277,0.987343,0.391525,0.772434,0.00380989
278,0.98858,0.358028,0.750228,0.00221175
279,0.98858,0.358028,0.750228,0.00221175
280,0.986455,0.364437,0.66219,0.00312555
281,0.991163,0.429541,0.763901,0.00748372
282,0.991163,0.429541,0.763901,0.00748372
283,0.990512,0.415763,0.834707,0.0069091
284,0.991285,0.416405,0.702209,0.00174523
285,0.991285,0.416405,0.702209,0.00174523
286,0.991285,0.416405,0.702209,0.00174523
287,0.989069,0.350093,0.769194,0.00364309
288,0.989069,0.350093,0.769194,0.00364309
289,0.988668,0.432264,0.832809,0.00390981
290,0.994135,0.266982,0.785343,0.00607156
291,0.995899,0.376899,0.723442,0.0059151
292,0.995899,0.376899,0.723442,0.0059151
293,0.995797,0.34943,0.769963,0.000852893
294,0.99766,0.411422,0.6978,0.000940395
295,0.996637,0.410863,0.868639,0.00208656
296,0.996637,0.410863,0.868639,0.00208656
297,0.997651,0.425389,0.765064,0.00215269
298,0.997651,0.425389,0.765064,0.00215269
299,0.997651,0.425389,0.765064,0.00215269
300,0.997651,0.425389,0.765064,0.00215269
301,0.995587,0.696171,0.745304,0.00453982
302,0.994107,0.613071,0.718125,0.00477802
303,0.991993,0.637964,0.872092,0.00142383
304,0.991993,0.637964,0.872092,0.00142383
305,0.991993,0.637964,0.872092,0.00142383
306,0.99086,0.647594,0.866344,0.00233961
307,0.99086,0.647594,0.866344,0.00233961
308,0.990406,0.679186,0.779504,0.00202376
309,0.989397,0.702951,0.87177,0.00345971
310,0.983762,0.546308,0.753178,0.00285136
311,0.983762,0.546308,0.753178,0.00285136
312,0.985743,0.589154,0.716861,0.00434077
313,0.989086,0.513461,0.596021,0.00373137
314,0.988029,0.468479,0.626691,0.00440543
315,0.983866,0.50676,0.582408,0.00482525
316,0.984863,0.478504,0.542935,0.00349268
317,0.987751,0.565949,0.588193,0.00484954
318,0.987751,0.565949,0.588193,0.00484954
319,0.987751,0.565949,0.588193,0.00484954
320,0.986159,0.480291,0.588917,0.00323855
321,0.985039,0.450949,0.572428,0.00957509
322,0.985277,0.415835,0.560853,0.00223545
323,0.986608,0.532419,0.58338,0.00532581
324,0.98777,0.508872,0.573587,0.00265778
325,0.98777,0.508872,0.573587,0.00265778
326,0.988499,0.585595,0.571831,0.00331884
327,0.985954,0.503162,0.601652,0.00327806
328,0.984074,0.563357,0.579478,0.000851913
