t,deltaS
429,0.3359
430,0.3822
431,0.9223
432,-1.169
433,0.4392
434,-0.4965
435,-0.2736
436,0.2753
437,0.7526
438,1.833
439,0.9168
440,1.004
441,0.8147
442,0.8831
443,1.156
444,-0.1446
445,-1.41
446,0.9615
447,0.7379
448,-0.3081
449,1.656
450,0.05831
451,0.6475
452,2.334
453,0.5656
454,0.4789
455,-0.3651
456,-0.02966
457,-1.023
458,0.6598
459,1.478
460,0.8029
461,0.6948
462,-0.09286
463,-0.697
464,1.097
465,0.6321
466,-0.1203
467,-0.2467
468,0.5904
469,-0.7881
470,1.124
471,0.359
472,-0.208
473,-0.7506
474,-0.8482
475,0.1069
476,1.126
477,-0.2486
478,-0.8529
479,0.3538
480,2.4
481,-0.5969
482,1.873
483,1.852
484,0.5083
485,0.05504
486,0.0138
487,0.0594
488,0.7729
489,1.251
490,1.472
491,0.5766
492,1.26
493,0.6409
494,-1.69
495,-0.07697
496,-0.3143
497,0.1479
498,1.629
499,0.1113
500,2.765
501,-1.154
502,0.5984
503,0.1665
504,1.101
505,-0.0334
506,-0.5369
507,2.311
508,-0.07707
509,0.07413
510,0.3062
511,1.226
512,1.471
513,1.285
514,0.1376
515,0.826
516,0.0463
517,-0.6679
518,0.028
519,1.135
520,-0.02478
521,-0.4725
522,-0.425
523,0.6309
524,-0.2547
525,0.5656
526,-0.7323
527,-0.9331
528,1.299
529,-0.632
530,-0.2159
531,0.1938
532,-0.5166
533,-0.1913
534,1.143
535,-0.3592
536,0.533
537,-2.284
538,-0.9063
539,2.708
540,1.356
541,0.6172
542,-0.3706
543,-0.3976
544,0.6165
545,1.615
546,0.7868
547,0.98
548,-0.5524
549,0.4566
550,0.8292
551,0.4902
552,-0.1263
553,0.6303
554,1.576
555,-1.383
556,-0.01577
557,-0.4957
558,-0.1984
559,-0.1824
560,1.05
561,0.2858
562,-0.2355
563,0.1974
564,0.6712
565,-0.642
566,-0.1116
567,-0.3695
568,-1.334
569,0.6583
570,-0.5364
571,-0.4841
572,0.7114
573,1.791
574,0.5078
575,-0.8484
576,-0.3179
577,1.756
578,1.359
579,1.507
580,0.9019
581,0.4073
582,-0.3014
583,0.6485
584,0.8911
585,1.197
586,-0.1407
587,0.6741
588,0.7784
589,-0.6466
590,-1.082
591,1.667
592,0.612
593,-0.3586
594,-0.6597
595,1.095
596,0.3775
597,2.708
598,1.939
599,0.622
600,0.2054
601,0.7591
602,2.128
603,1.506
604,0.6451
605,-0.2299
606,-0.4006
607,-0.1405
608,0.4194
609,1.717
610,-0.1263
611,-0.7822
612,-0.8397
613,1.543
614,-0.7835
615,1.112
616,1.289
617,1.8
618,0.942
619,3.291
620,0.5116
621,-1.778
622,0.618
623,-0.992
624,0.0318
625,1.917
626,-0.6867
627,-0.3572
628,0.9523
629,1.676
630,-0.3921
631,0.8505
632,-0.1404
633,0.667
634,-1.012
635,0.07395
636,-0.4431
637,-0.2273
638,-1.381
639,-0.03849
640,1.359
641,0.9605
642,0.3069
643,-0.6998
644,-0.3954
645,0.887
646,0.04419
647,0.812
648,0.6105
649,1.351
650,0.4661
651,0.8255
652,-0.3014
653,0.8494
654,-0.5758
655,0.2086
656,0.8175
657,1.133
658,-1.189
659,0.08657
660,-0.4097
661,1.759
662,1.72
663,1.333
664,0.01656
665,1.532
666,0.7021
667,-2.409
668,-0.007707
669,0.4089
670,1.803
671,-0.2547
672,0.009673
673,0.964
674,0.714
675,1.644
676,0.1676
677,-0.6149
678,-2.118
679,-0.4324
680,0.5212
681,1.855
682,1.595
683,1.362
684,2.087
685,0.9047
686,0.4676
687,-0.05298
688,0.06057
689,1.043
690,-0.02221
691,0.4521
692,-0.1492
693,1.709
694,0.02077
695,0.8412
696,-0.0779
697,0.1047
698,-0.5685
699,0.6082
700,0.4887
701,2.738
702,1.167
703,0.1124
704,1.413
705,-0.6487
706,-0.5331
707,0.3528
708,1.432
709,1.198
710,0.3601
711,-0.3608
712,-0.238
713,1.09
714,-0.8857
715,-0.3065
716,0.5834
717,0.1021
718,-0.03969
719,-0.65
720,-0.3589
721,0.3331
722,0.435
723,-1.549
724,-1.034
725,0.643
726,1.29
727,1.975
728,1.147
729,0.8288
730,0.3161
731,2.024
732,-0.2262
733,-1.615
734,0.7083
735,1.596
736,2.429
737,0.1754
738,0.3745
739,0.6417
740,1.244
741,-0.683
742,1.814
743,0.9602
744,1.066
745,1.187
746,-1.642
747,0.9908
748,1.413
749,-0.2323
750,1.459
751,1.026
752,2.131
753,0.8337
754,-0.3856
755,2.632
756,0.1354
757,-0.3641
758,-0.4321
759,0.7759
760,-0.09519
761,-1.621
762,0.2773
763,0.2946
764,-0.01979
765,-1.005
766,0.04103
767,1.462
768,0.4041
769,0.3089
770,0.04642
771,1.557
772,-0.2959
773,0.04002
774,0.765
775,0.08992
776,-1.012
777,1.688
778,0.1708
779,0.2127
780,-0.5343
781,1.7
782,-0.3864
783,0.7956
784,-0.2123
785,-0.01494
786,-0.7391
787,-0.8683
788,1.348
789,-0.9449
790,-0.1761
791,1.339
792,2.703
793,-0.124
794,1.231
795,-0.7331
796,2.346
797,-0.04844
798,-0.7089
799,1.446
800,0.8465
801,-1.535
802,2.086
803,-0.5471
804,-0.7762
805,-1.11
806,0.7204
807,1.524
808,0.6629
809,0.8106
810,0.3343
811,-0.07542
812,1.602
813,0.1104
814,-0.2853
815,0.8189
816,-0.6385
817,-0.3602
818,-0.6073
819,-0.2369
820,0.758
821,0.3014
822,-0.477
823,-0.07343
824,0.56
825,1.141
826,-0.1923
827,0.3118
828,1.166
829,0.4398
830,-0.4011
831,0.3628
832,-0.03486
833,-0.2724
834,-0.7554
835,1.007
836,-0.1792
837,0.9646
838,2.404
839,-1.129
840,0.294
841,0.8828
842,0.09905
843,1.241
844,1.032
845,0.3421
846,1.446
847,1.383
848,1.284
849,0.9698
850,-0.3813
851,0.2534
852,-0.9203
853,1.245
854,0.8087
855,-0.1278
856,1.472
857,0.04417
858,0.5344
859,-0.9763
860,0.7272
861,0.1295
862,-0.7903
863,-0.01907
864,0.1564
865,0.706
866,-0.9018
867,-0.187
868,1.596
869,0.4414
870,-2.004
871,0.612
872,-1.343
873,1.043
874,1.254
875,0.04889
876,-0.4441
877,1.08
878,-0.04074
879,-0.1955
880,1.686
881,0.7199
882,-0.7021
883,-0.9856
884,-0.3652
885,0.4682
886,0.8618
887,1.392
888,0.1859
889,2.014
890,0.4668
891,1.325
892,0.771
893,1.052
894,-0.2605
895,-0.2376
896,1.265
897,0.7976
898,1.073
899,-0.2084
900,0.3192
901,-1.06
902,0.09598
903,1.381
904,-0.243
905,0.4884
906,1.177
907,0.9139
908,1.753
909,0.6042
910,-0.17
911,0.6519
912,0.467
913,0.1968
914,0.7965
915,0.9709
916,-1.753
917,-0.1505
918,0.07772
919,2.35
920,1.441
921,-0.3578
922,0.2355
923,-0.2005
924,1.294
925,-0.1339
926,1.653
927,1.114
928,0.763
929,-0.2017
930,-0.08335
931,1.95
932,0.4499
933,0.3032
934,1.944
935,1.566
936,-0.1402
937,0.6186
938,-0.8676
939,1.537
940,-0.4391
941,0.6508
942,1.428
943,1.518
944,0.4074
945,0.5781
946,0.8509
947,1.907
948,1.185
949,-0.06334
950,1.627
951,1.498
952,2.555
953,1.325
954,-0.8338
955,-0.1792
956,0.3549
957,1.416
958,0.9671
959,1.762
960,1.456
961,2.139
962,0.609
963,0.3131
964,-0.5344
965,0.6788
966,-0.1553
967,1.51
968,-0.6116
969,-1.467
970,-1.714
971,-0.129
972,-1.331
973,-0.0838
974,0.2249
975,0.07197
976,0.8967
977,-0.2112
978,1.891
979,0.5462
980,0.4784
981,1.879
982,0.4767
983,1.932
984,-0.7588
985,0.01943
986,0.6803
987,2.586
988,0.5677
989,0.1627
990,0.4664
991,0.3439
992,0.6741
993,1.262
994,-0.4072
995,-1.101
996,1.978
997,0.1064
998,0.6978
999,-0.3457
1000,0.3999
1001,1.783
1002,2.083
1003,0.3178
1004,0.9478
1005,0.6415
1006,0.5906
1007,-0.6728
1008,0.6463
1009,0.3964
1010,0.4578
1011,-0.02012
1012,1.967
1013,-0.9489
1014,1.52
1015,1.079
1016,1.806
1017,-0.3636
1018,1.536
1019,-0.4115
1020,1.725
1021,1.775
1022,0.3468
1023,2.141
1024,-0.6605
1025,1.798
1026,1.709
1027,0.5307
1028,0.8093
1029,0.4875
1030,-0.1596
1031,1.676
1032,0.7889
1033,0.1679
1034,0.8169
1035,-0.05506
1036,0.08797
1037,1.201
1038,-1.026
1039,1.31
1040,0.2256
1041,0.6271
1042,0.959
1043,-0.1722
1044,0.1918
1045,-0.722
1046,1.731
1047,1.817
1048,-0.3888
1049,-0.8789
1050,0.4666
1051,0.1647
1052,0.1346
1053,2.492
1054,0.1241
1055,3
1056,1.883
1057,0.3717
1058,1.76
1059,0.1457
1060,-0.1371
1061,-0.6827
1062,0.2899
1063,-1.12
1064,0.6071
1065,1.925
1066,2.509
1067,0.8151
1068,0.09084
1069,1.371
1070,-0.6498
1071,2.449
1072,0.6947
1073,1.548
1074,0.4159
1075,0.726
1076,1.312
1077,0.5777
1078,0.7766
1079,2.461
1080,1.725
1081,-0.2366
1082,1.602
1083,-0.5887
1084,1.724
1085,0.2469
1086,1.116
1087,-0.5678
1088,-0.3302
1089,0.6927
1090,1.06
1091,2.235
1092,0.5656
1093,0.7531
1094,-0.00167
1095,-0.7094
1096,0.7126
1097,1.084
1098,0.1383
1099,-0.7029
1100,0.3268
1101,0.5467
1102,-0.7063
1103,0.4596
1104,0.2674
1105,0.6369
1106,0.4173
1107,-0.1591
1108,1.046
1109,0.4406
1110,0.8565
1111,-0.04282
1112,0.05804
1113,-0.03907
1114,0.924
1115,1.598
1116,0.8402
1117,0.09194
1118,0.6938
1119,0.9481
1120,1.604
1121,0.7502
1122,-0.0933
1123,0.002953
1124,-0.9737
1125,2.836
1126,0.07864
1127,1.047
1128,3.594
1129,-0.3203
1130,1.098
1131,0.7098
1132,2.818
1133,-1.489
1134,1.18
1135,0.2403
1136,1.125
1137,0.6146
1138,0.6324
1139,0.1155
1140,-0.2987
1141,0.2221
1142,0.8903
1143,2.077
1144,0.9424
1145,-0.5196
1146,-0.3644
1147,-0.2981
1148,0.8758
1149,1.453
1150,0.2774
1151,-1.346
1152,0.825
1153,-0.3534
1154,0.7619
1155,0.5777
1156,1.273
1157,0.9915
1158,-0.4911
1159,-0.07087
1160,1.004
1161,-0.06229
1162,-0.2334
1163,0.8632
1164,-0.07137
1165,-1.367
1166,1.297
1167,-0.8104
1168,-1.444
1169,0.4092
1170,1.217
1171,-1
1172,-0.781
1173,0.3665
1174,-1.162
1175,0.911
1176,-0.4474
1177,1.469
1178,0.05335
1179,-0.6981
1180,-0.3657
1181,0.6889
1182,1.465
1183,-0.3359
1184,0.7429
1185,1.328
1186,-0.1307
1187,0.3309
1188,1.573
1189,0.828
1190,0.7566
1191,0.2343
1192,-1.365
1193,1.982
1194,2.203
1195,1.454
1196,0.843
1197,1.101
1198,-0.6428
1199,1.037
1200,-0.2519
1201,1.446
1202,1.954
1203,0.6497
1204,0.395
1205,0.7477
1206,0.6515
1207,0.8327
1208,0.3668
1209,-0.9344
1210,-0.1268
1211,-0.5624
1212,-0.05874
1213,1.295
1214,-0.2345
1215,2.022
1216,0.8426
1217,-0.5774
1218,1.35
1219,2.349
1220,-0.09266
1221,0.08442
1222,-0.8691
1223,-0.2533
1224,1.232
1225,0.5589
1226,-0.386
1227,-0.4665
1228,1.063
1229,0.3439
1230,-0.9559
1231,0.05445
1232,-0.4753
1233,0.8001
1234,1.614
1235,1.529
1236,1.028
1237,-0.4125
1238,1.318
1239,-1.211
1240,0.6942
1241,1.844
1242,0.8685
1243,1.284
1244,-2.271
1245,0.775
1246,1.324
1247,-0.8335
1248,2.67
1249,2.97
1250,1.103
1251,1.351
1252,1.274
1253,0.6023
1254,-0.9247
1255,1.495
1256,1.519
1257,0.2177
1258,-0.02765
1259,-0.9009
1260,0.6607
1261,0.8234
1262,1.584
1263,0.0766
1264,-0.02343
1265,0.7223
1266,0.2481
1267,0.499
1268,-1.538
1269,0.447
1270,0.4189
1271,-0.02216
1272,-0.2922
1273,-2.05
1274,0.6611
1275,-0.8498
1276,0.3426
1277,-0.1525
1278,0.8514
1279,1.851
1280,-1.003
1281,0.756
1282,1.444
1283,-0.5913
1284,-0.633
1285,-0.6881
1286,0.8279
1287,0.1836
1288,-1.217
1289,-0.1855
1290,1.12
1291,0.6401
1292,2.029
1293,1.658
1294,0.6516
1295,-0.3132
1296,2.467
1297,1.062
1298,-0.6729
1299,-0.0739
1300,0.947
1301,1.104
1302,0.1641
1303,-1.147
1304,-1.023
1305,-0.1393
1306,1.582
1307,0.5063
1308,1.562
1309,-0.3892
1310,1.308
1311,1.308
1312,-0.6721
1313,0.9051
1314,0.3354
1315,0.8636
1316,2.372
1317,-0.004733
1318,-0.02175
1319,1.193
1320,-0.2189
1321,0.2975
1322,-0.6814
1323,1.026
1324,-0.4735
1325,0.3576
1326,1.311
1327,1.296
1328,1.099
1329,1.255
1330,1.406
1331,2.205
1332,1.393
1333,0.4445
1334,-0.553
1335,-0.3687
1336,0.1859
1337,1.194
1338,-0.04494
1339,-0.523
1340,1.047
1341,0.5322
1342,0.5599
1343,1.227
1344,2.026
1345,-0.4288
1346,-2.99
1347,0.3167
1348,1.669
1349,1.822
1350,-0.3517
1351,0.3455
1352,1.282
1353,0.699
1354,-1.773
1355,1.723
1356,-0.2457
1357,2.031
1358,0.3742
1359,1.126
1360,0.7342
1361,2.048
1362,1.552
1363,1.036
1364,1.614
1365,0.8554
1366,0.4444
1367,-0.2949
1368,0.7696
1369,-0.1209
1370,0.4698
1371,0.9622
1372,-0.007958
1373,-0.2002
1374,1.26
1375,1.208
1376,-0.0581
1377,1.072
1378,1.777
1379,1.458
1380,-0.7955
1381,0.7555
1382,0.3595
1383,0.5099
1384,-0.3086
1385,0.7217
1386,1.262
1387,-0.5342
1388,-0.8937
1389,-1.605
1390,0.5354
1391,0.517
1392,0.584
1393,-0.7685
1394,-0.4872
1395,1.977
1396,1.387
1397,1.451
1398,0.178
1399,1.054
1400,-0.7097
1401,-0.2441
1402,-0.6429
1403,-0.9009
1404,-0.7714
1405,-0.582
1406,-1.519
1407,-0.5351
1408,0.7406
1409,0.3847
1410,-1.383
1411,1.525
1412,-0.5677
1413,1.677
1414,-0.135
1415,-0.07508
1416,3.092
1417,2.049
1418,0.7224
1419,0.6795
1420,-1.447
1421,0.5541
1422,1.398
1423,-0.09902
1424,-0.8077
1425,-0.08407
1426,0.7074
1427,0.2818
1428,0.5355
1429,0.6338
1430,0.1333
1431,0.9225
1432,1.033
1433,0.2257
1434,2.474
1435,0.002645
1436,-0.506
1437,1.701
1438,1.528
1439,0.1759
1440,0.3274
1441,1.775
1442,1.545
1443,-0.5102
1444,-1.044
1445,0.0615
1446,0.7974
1447,1.335
1448,-0.3159
1449,0.4113
1450,0.5026
1451,-0.7658
1452,-0.7326
1453,-0.4514
1454,0.7877
1455,-0.9688
1456,-0.2125
1457,-1.086
1458,2.341
1459,0.9344
1460,-0.5704
1461,0.5835
1462,0.3515
1463,0.3952
1464,0.4227
1465,1.767
1466,0.4744
1467,-0.3095
1468,0.02856
1469,0.4619
1470,0.1051
1471,0.4656
1472,0.3521
1473,-0.1288
1474,2.205
1475,1.445
1476,0.1875
1477,0.2394
1478,2.391
1479,-0.08963
1480,0.1244
1481,-0.8457
1482,0.1499
1483,-1.113
1484,-0.5772
1485,-0.4682
1486,0.02184
1487,-0.0782
1488,-2.265
1489,0.5989
1490,-0.4413
1491,0.8989
1492,0.08242
1493,0.747
1494,0.9507
1495,1.279
1496,2.004
1497,0.2722
1498,0.1163
1499,0.8374
1500,0.1189
1501,2.102
1502,-0.4
1503,0.9592
1504,0.4054
1505,0.207
1506,0.02908
1507,0.08818
1508,1.107
1509,-0.7424
1510,0.5768
1511,1.929
1512,0.6742
1513,-0.7949
1514,0.8388
1515,-0.1773
1516,0.2677
1517,-0.1616
1518,0.4938
1519,0.9713
1520,1.863
1521,-1.038
1522,-0.9194
1523,0.1601
1524,0.3763
1525,-0.7154
1526,1.107
1527,1.216
1528,1.507
1529,-0.1746
1530,-0.1093
1531,0.7286
1532,0.836
1533,1.537
1534,-0.6464
1535,0.9405
1536,-0.175
1537,-0.591
1538,0.6952
1539,1.511
1540,-1.237
1541,2.004
1542,-0.1481
1543,0.3493
1544,-0.3623
1545,-0.1303
1546,0.1933
1547,-0.3787
1548,1.173
1549,1.175
1550,0.6842
1551,1.916
1552,1.649
1553,0.6525
1554,0.2464
1555,0.9757
1556,1.043
1557,1.253
1558,1.001
1559,-0.6593
1560,0.2937
1561,0.1395
1562,0.4445
1563,0.1133
1564,1.938
1565,0.2208
1566,1.309
1567,0.7557
1568,-0.9844
1569,-1.883
1570,-0.206
1571,-0.05507
1572,0.8937
1573,0.03991
1574,-0.5389
1575,0.1329
1576,0.8244
1577,0.3801
1578,-0.2406
1579,-1.086
1580,-0.7455
1581,1.764
1582,1.501
1583,1.842
1584,-0.2875
1585,0.2973
1586,0.565
1587,-1.157
1588,0.2748
1589,-0.2607
1590,1.205
1591,1.885
1592,0.571
1593,0.1583
1594,0.4911
1595,1.169
1596,1.362
1597,1.176
1598,0.1703
1599,1.813
1600,0.05065
1601,0.03826
1602,0.2604
1603,-0.5355
1604,0.2678
1605,0.7043
1606,0.5348
1607,-2.116
1608,0.6628
1609,1.389
1610,-0.2563
1611,-0.3099
1612,0.5373
1613,0.04752
1614,-0.04156
1615,0.9003
1616,0.4776
1617,0.8573
1618,0.6169
1619,1.04
1620,1.474
1621,0.5214
1622,0.03607
1623,0.02753
1624,2.425
1625,-0.2739
1626,0.9727
1627,0.8271
1628,0.1545
1629,0.8696
1630,0.4287
1631,2.004
1632,-0.8977
1633,2.321
1634,1.068
1635,0.001553
1636,1.872
1637,-0.3694
1638,1.01
1639,0.6701
1640,-0.6202
1641,-0.3697
1642,-0.1836
1643,-0.9394
1644,1.142
1645,0.5014
1646,-1.04
1647,-0.5839
1648,-0.2966
1649,0.3315
1650,1.877
1651,-0.6472
1652,1.923
1653,1.072
1654,-0.2973
1655,-0.5445
1656,0.04103
1657,-0.8029
1658,0.7455
1659,-0.7339
1660,-0.06569
1661,-0.6805
1662,0.45
1663,3.389
1664,-0.9092
1665,0.1297
1666,-0.7
1667,0.4876
1668,-1.175
1669,0.6973
1670,0.9172
1671,1.655
1672,0.9174
1673,0.2392
1674,-0.2756
1675,1.497
1676,2.023
1677,-0.2225
1678,0.01148
1679,0.7673
1680,-0.07047
1681,-0.0963
1682,-0.02705
1683,1.91
1684,1.089
1685,0.8472
1686,-1.245
1687,0.5383
1688,-0.3297
1689,0.8705
1690,1.198
1691,-0.6881
1692,2.39
1693,-0.3922
1694,-1.028
1695,-1.357
1696,0.6697
1697,2.25
1698,0.8705
1699,1.591
1700,0.08988
1701,1.176
1702,-0.7301
1703,-0.3725
1704,-0.993
1705,0.6694
1706,0.8226
1707,0.258
1708,1.208
1709,1.222
1710,0.2349
1711,-0.05964
1712,0.815
1713,0.9086
1714,1.062
1715,-1.085
1716,-0.2604
1717,0.866
1718,0.4167
1719,0.05701
1720,-0.3085
1721,1.735
1722,1.425
1723,-0.4625
1724,0.889
1725,0.7715
1726,0.8523
1727,1.194
1728,-0.04635
1729,2.422
1730,-0.01718
1731,0.9783
1732,2.253
1733,-0.2848
1734,2.007
1735,0.272
1736,2.047
1737,-0.1251
1738,-0.02944
1739,-0.09881
1740,0.6013
1741,-0.6867
1742,0.2433
1743,-0.5718
1744,1.328
1745,0.8354
1746,0.2037
1747,-0.431
1748,0.3824
1749,0.4011
1750,-0.1822
1751,0.5816
1752,0.2324
1753,0.3455
1754,-0.9286
1755,0.2596
1756,1.003
1757,1.469
1758,-1.914
1759,-0.2584
1760,0.0118
1761,2.466
1762,0.5012
1763,0.783
1764,-0.2851
1765,0.08071
1766,0.5634
1767,1.358
1768,-0.01389
1769,-0.6522
1770,1.648
1771,0.9396
1772,-0.4156
1773,1.201
1774,-0.2913
1775,-0.3009
1776,0.9306
1777,-0.2937
1778,1.022
1779,-0.794
1780,-0.3799
1781,-0.604
1782,0.6658
1783,-0.8064
1784,-0.3853
1785,0.3558
1786,1.429
1787,2.32
1788,0.5489
1789,1.541
1790,1.787
1791,-0.6824
1792,0.7116
1793,0.7462
1794,0.8778
1795,1.901
1796,0.951
1797,-0.6165
1798,-0.1548
1799,0.04094
1800,1.484
1801,-0.5368
1802,1.842
1803,0.1846
1804,-0.758
1805,-0.564
1806,0.2321
1807,-1.261
1808,-0.955
1809,1.463
1810,0.8949
1811,0.8651
1812,-0.1448
1813,-0.6561
1814,1.233
1815,-0.1058
1816,1.054
1817,1.621
1818,0.7436
1819,-0.959
1820,-0.03618
1821,-0.6181
1822,1.849
1823,0.4749
1824,0.8075
1825,1.481
1826,0.1833
1827,-0.2766
1828,1.023
1829,1.502
1830,-0.009676
1831,1.592
1832,-1.547
1833,-0.6286
1834,1.305
1835,0.1398
1836,0.3932
1837,1.854
1838,-0.1266
1839,0.6319
1840,1.381
1841,1.382
1842,1.748
1843,-0.234
1844,-1.002
1845,-0.0163
1846,0.7118
1847,0.09877
1848,1.396
1849,1.302
1850,-0.8774
1851,0.3037
1852,0.6631
1853,0.9317
1854,0.3551
1855,0.5998
1856,-1.888
1857,1.942
1858,0.7283
1859,1.248
1860,0.442
1861,0.3349
1862,-0.5103
1863,-0.5922
1864,2.084
1865,-0.8551
1866,1.632
1867,0.9578
1868,-0.9516
1869,-0.06608
1870,-0.3562
1871,-0.7778
1872,-0.817
1873,1.051
1874,1.238
1875,0.1213
1876,-0.6039
1877,0.4391
1878,2.247
1879,1.667
1880,-0.1478
1881,1.436
