t,cost
10,10684.8
20,10584
30,3429.36
40,3463.2
50,3244.32
60,9223.2
70,3162.96
80,3136.32
90,2893.68
100,2899.44
110,2845.44
120,2917.44
130,2788.56
140,2825.28
150,2788.56
160,2804.4
170,2762.64
180,2758.32
190,2791.44
200,2812.32
210,2749.68
220,2740.32
230,2755.44
240,2731.68
250,2783.52
260,2810.16
270,2866.32
280,2939.04
290,6878.16
300,11462.4
310,2743.2
320,2728.8
330,2692.8
340,2725.92
350,2744.64
360,2772
370,2756.16
380,2736.72
390,2741.04
400,2748.24
410,2750.4
420,2764.08
430,2775.6
440,2792.88
450,2718.72
460,2732.4
470,2769.84
480,2748.24
490,2755.44
500,2761.92
510,2832.48
520,2802.24
530,2836.8
540,2790
550,2826
560,2797.2
570,2814.48
580,2823.12
590,2809.44
600,2849.76
610,2826
620,2798.64
630,2805.12
640,2826.72
650,2763.36
660,2770.56
670,2714.4
680,2751.84
690,2738.88
700,2727.36
710,2751.12
720,2776.32
730,2745.36
740,2751.12
750,2748.24
760,2792.16
770,2768.4
780,2774.88
790,2862.72
800,2824.56
810,2832.48
820,2813.04
830,2823.12
840,2864.16
850,2870.64
860,2845.44
870,2818.8
880,2808.72
890,2762.64
900,2733.84
910,2771.28
920,2838.24
930,2767.68
940,2864.16
950,2821.68
960,2748.96
970,2769.12
980,2757.6
990,2771.28
1000,2793.6
1010,2808.72
1020,2788.56
1030,2845.44
1040,2768.4
1050,2785.68
1060,2752.56
1070,2858.4
1080,2785.68
1090,2799.36
1100,2825.28
1110,2671.2
1120,2667.6
1130,2723.76
1140,2691.36
1150,2730.96
1160,2728.08
1170,2623.68
1180,2674.8
1190,2666.16
1200,2642.4
1210,2609.28
1220,2792.16
1230,2594.16
1240,2635.92
1250,2638.8
1260,2646
1270,2687.76
1280,2664
1290,2697.84
1300,2754.72
1310,2725.2
1320,2712.96
1330,2802.24
1340,2736
1350,2723.76
1360,2672.64
1370,2681.28
1380,2752.56
1390,2642.4
1400,2680.56
1410,2654.64
1420,2685.6
1430,2679.84
1440,2748.24
1450,2627.28
1460,2605.68
1470,2612.16
1480,2718.72
1490,2604.24
1500,2630.88
1510,2797.2
1520,2785.68
1530,2833.92
1540,2839.68
1550,2903.76
1560,3067.2
1570,2836.8
1580,2815.2
1590,2810.16
1600,2784.24
1610,2787.84
1620,2818.08
1630,2771.28
1640,2790
1650,2787.12
1660,2798.64
1670,2809.44
1680,2842.56
1690,2800.8
1700,2800.08
1710,3066.48
1720,2983.68
1730,2983.68
1740,3003.12
1750,3033.36
1760,2985.12
1770,3025.44
1780,3024.72
1790,3003.84
1800,3026.16
1810,3090.24
1820,3013.92
1830,3056.4
1840,3052.08
1850,3016.8
1860,3054.96
1870,3020.4
1880,3040.56
1890,3050.64
1900,3046.32
1910,5513.04
1920,5872.32
1930,5591.52
1940,5927.04
1950,5515.92
1960,5286.24
1970,5682.24
1980,5594.4
1990,5834.88
2000,5991.84
2010,5841.36
