MDTU,min_min,min_max,max_min,max_max5
1,-0.23031,0.065486,0.0474462,0.268385
2,-0.221567,0.0591932,0.0516898,0.26824
3,-0.227481,0.0593533,0.0460281,0.280977
4,-0.231688,0.0619698,0.0439261,0.276309
5,-0.218089,0.0473319,0.0362953,0.259554
6,-0.239492,0.048154,0.0505743,0.259801
7,-0.226548,0.0513182,0.0455556,0.25625
8,-0.229707,0.0550473,0.0412405,0.262799
9,-0.223408,0.0480871,0.0447775,0.257935
10,-0.242325,0.0491823,0.0464399,0.263797
11,-0.217863,0.0443167,0.0473242,0.255112
12,-0.218061,0.0503138,0.0473396,0.257029
13,-0.214635,0.0482802,0.0559694,0.255512
14,-0.232667,0.0419464,0.0497069,0.25386
15,-0.235446,0.0453158,0.0428837,0.256169
16,-0.236499,0.0403312,0.0405144,0.257116
17,-0.236405,0.035753,0.0436149,0.248866
18,-0.240497,0.0415041,0.0449487,0.247968
19,-0.23522,0.0331647,0.0484432,0.250906
20,-0.218088,0.0542442,0.0430162,0.253887
21,-0.22504,0.0330648,0.0539066,0.256424
22,-0.225314,0.0338984,0.053023,0.249524
23,-0.225314,0.0338984,0.053023,0.249524
24,-0.236424,0.0391781,0.0372445,0.247206
25,-0.2273,0.0337156,0.0583533,0.259303
26,-0.22415,0.0309085,0.0496166,0.25074
27,-0.227746,0.0357664,0.0560282,0.252201
28,-0.22363,0.034264,0.0526007,0.253706
29,-0.233162,0.0351849,0.0473194,0.246858
30,-0.222557,0.0337492,0.0581386,0.249075
31,-0.222557,0.0337492,0.0581386,0.249075
32,-0.220466,0.0332728,0.0482834,0.249769
33,-0.212457,0.0393179,0.0444232,0.245422
34,-0.210543,0.0284225,0.0467,0.245789
35,-0.210543,0.0284225,0.0467,0.245789
36,-0.237442,0.0326305,0.0534745,0.249444
37,-0.227626,0.03487,0.050742,0.2496
38,-0.21632,0.0275737,0.059767,0.250832
39,-0.21632,0.0275737,0.059767,0.250832
40,-0.222131,0.0250415,0.0518178,0.242653
41,-0.220751,0.0253778,0.0471222,0.25639
42,-0.234138,0.0203933,0.0566366,0.238567
43,-0.21916,0.0286702,0.0542139,0.241332
44,-0.209685,0.0252414,0.0546572,0.246386
45,-0.202667,0.0149822,0.0529366,0.247734
46,-0.220451,0.0200653,0.050561,0.242086
47,-0.228116,0.0222755,0.0543243,0.250083
48,-0.229573,0.0199664,0.0454551,0.234992
49,-0.229573,0.0199664,0.0454551,0.234992
50,-0.233034,0.0161235,0.0500887,0.240425
51,-0.261228,0.0209391,0.0563753,0.234442
52,-0.246784,0.0295616,0.0456267,0.250224
53,-0.228664,0.0168918,0.0527065,0.240147
54,-0.223571,0.0182396,0.0555997,0.23501
55,-0.232815,0.0142485,0.0532835,0.241517
56,-0.238837,0.0276035,0.0502221,0.235806
