ReTr(L),ImTr(L)
-0.740583,-0.564621
-0.730633,-0.571596
-0.728071,-0.581984
-0.726191,-0.5885
-0.715806,-0.592512
-0.728129,-0.579911
-0.719267,-0.587994
-0.699991,-0.61424
-0.729441,-0.579969
-0.715219,-0.593781
-0.681634,-0.629517
-0.664426,-0.643397
-0.683731,-0.62838
-0.655502,-0.657256
-0.649262,-0.66639
-0.625783,-0.691615
-0.61417,-0.694905
-0.624966,-0.686307
-0.6271,-0.688184
-0.611208,-0.699257
-0.607085,-0.70637
-0.596476,-0.711665
-0.596476,-0.711665
-0.591765,-0.711908
-0.602923,-0.699355
-0.598391,-0.704237
-0.591856,-0.711191
-0.591465,-0.705248
-0.575369,-0.722724
-0.565619,-0.729434
-0.565619,-0.729434
-0.577109,-0.726254
-0.569374,-0.731216
-0.574874,-0.719795
-0.574874,-0.719795
-0.580979,-0.716365
-0.609816,-0.695542
-0.598681,-0.708085
-0.598681,-0.708085
-0.617424,-0.692275
-0.623267,-0.68107
-0.604606,-0.698034
-0.602789,-0.697569
-0.62551,-0.675629
-0.622576,-0.678529
-0.624681,-0.678641
-0.603824,-0.70096
-0.598114,-0.70772
-0.598114,-0.70772
-0.601056,-0.69994
-0.627158,-0.678379
-0.610404,-0.690495
-0.612047,-0.687674
-0.63238,-0.67469
-0.634905,-0.670203
-0.64232,-0.659915
-0.652101,-0.653811
-0.652101,-0.653811
-0.674257,-0.627945
-0.674257,-0.627945
-0.673694,-0.625905
-0.67889,-0.627563
-0.668409,-0.6426
-0.642734,-0.661824
-0.636702,-0.667365
-0.59997,-0.695869
-0.570874,-0.719178
-0.570874,-0.719178
-0.55865,-0.732724
-0.55966,-0.732224
-0.56704,-0.722407
-0.583999,-0.705307
-0.583999,-0.705307
-0.607149,-0.69707
-0.600503,-0.696365
-0.604711,-0.694286
-0.574421,-0.719314
-0.556281,-0.730491
-0.556281,-0.730491
-0.552547,-0.737437
-0.54538,-0.74434
-0.54538,-0.74434
-0.533351,-0.750484
-0.524505,-0.75402
-0.524505,-0.75402
-0.516319,-0.765188
-0.516319,-0.765188
-0.516319,-0.765188
-0.483417,-0.779957
-0.489284,-0.780529
-0.489284,-0.780529
-0.509764,-0.769554
-0.494922,-0.781339
-0.48846,-0.78524
-0.44091,-0.810213
-0.451289,-0.806606
-0.451289,-0.806606
-0.436061,-0.816911
-0.452157,-0.798905
-0.442559,-0.810268
-0.431275,-0.81435
-0.431275,-0.81435
-0.431275,-0.81435
-0.401406,-0.83543
-0.401406,-0.83543
-0.411361,-0.828114
-0.411361,-0.828114
-0.422184,-0.819453
-0.408541,-0.826058
-0.428571,-0.818204
-0.418009,-0.82269
-0.420417,-0.819653
-0.420417,-0.819653
-0.41664,-0.818978
-0.401373,-0.824654
-0.37715,-0.831932
-0.402486,-0.825419
-0.402486,-0.825419
-0.396076,-0.8263
-0.406331,-0.822006
-0.411949,-0.81777
-0.411949,-0.81777
-0.381568,-0.829834
-0.369725,-0.838956
-0.360733,-0.845019
-0.360733,-0.845019
-0.360733,-0.845019
-0.374468,-0.838917
-0.374468,-0.838917
-0.347595,-0.850349
-0.338716,-0.849797
-0.366599,-0.843275
-0.366599,-0.843275
-0.366599,-0.843275
-0.354765,-0.849867
-0.355024,-0.85257
-0.355024,-0.85257
-0.359694,-0.851624
-0.359694,-0.851624
-0.347736,-0.857088
-0.347736,-0.857088
-0.347736,-0.857088
-0.330405,-0.86087
-0.353071,-0.850198
-0.353071,-0.850198
-0.35543,-0.844871
-0.350989,-0.844885
-0.340816,-0.855461
-0.361869,-0.844436
-0.378908,-0.841596
-0.360743,-0.849384
-0.365365,-0.841411
-0.365365,-0.841411
-0.365365,-0.841411
-0.406129,-0.82538
-0.426762,-0.820075
-0.426762,-0.820075
-0.456059,-0.798325
-0.468724,-0.790526
-0.48027,-0.781566
-0.493078,-0.775796
-0.483985,-0.777695
-0.467564,-0.787129
