MDTU,S_B
1,0.99886
2,1.00054
3,1.00054
4,0.999951
5,1.00134
6,0.999399
7,0.99913
8,0.999104
9,0.999771
10,0.999771
11,0.999771
12,0.999083
13,0.998979
14,0.998979
15,0.999926
16,1.00059
17,0.99718
18,0.99745
19,0.99745
20,0.999196
21,0.998678
22,1.00071
23,1.00071
24,0.998772
25,0.999314
26,0.997289
27,0.99773
28,0.99893
29,0.999748
30,0.998549
31,1.0003
32,1.00041
33,0.998668
34,0.998903
35,0.999318
36,0.999318
37,1.00051
38,0.999877
39,0.998413
40,0.998413
41,1.00126
42,0.998649
43,0.998649
44,0.998649
45,0.99944
46,1.00057
47,1.0002
48,0.998956
49,0.998975
50,0.998391
51,1.00061
52,0.998818
53,0.99965
54,0.99965
55,0.99965
56,0.99756
57,0.998022
58,0.99961
59,0.999408
60,1.00013
61,1.00052
62,0.998438
63,0.998635
64,0.999008
65,0.99876
66,0.999738
67,0.999285
68,0.998817
69,1.00009
70,0.999198
71,0.999901
72,0.999439
73,1.00031
74,0.999614
75,1.00024
76,1.00097
77,0.999178
78,0.99879
79,0.999474
80,1.00028
81,1.0007
82,0.998832
83,1.001
84,1.00012
85,0.998956
86,0.998112
87,0.999786
88,0.99802
89,0.997687
90,1.0003
91,0.999806
92,0.999196
93,0.999196
94,0.999813
95,0.999626
96,0.998539
97,0.999492
98,0.998132
99,0.998923
100,1.00086
101,0.999136
102,0.999788
103,0.999788
104,0.998993
105,0.99832
106,0.999769
107,0.999691
108,0.998339
109,0.998963
110,0.99774
111,0.999729
112,0.998472
113,0.998961
114,0.996591
115,0.999601
116,0.999163
117,0.997867
118,0.99986
119,0.999234
120,0.998974
121,0.999399
122,1.00018
123,0.997388
124,0.999652
125,0.99894
126,0.999182
127,0.999182
128,0.998829
129,0.998829
130,0.99955
131,0.998164
132,0.998164
133,1.00037
134,0.999362
135,1.00044
136,0.998776
137,0.998776
138,0.998635
139,1.00055
140,1.00023
141,0.999498
142,0.999578
143,0.999499
144,0.999532
145,0.999255
146,0.999425
147,0.998029
148,0.998029
149,0.998029
150,0.998029
151,0.999157
152,0.999157
153,0.99914
154,0.997228
155,0.999634
156,0.99983
157,0.999263
158,0.999263
159,1.00017
160,0.999783
161,0.999676
162,0.999676
163,0.999676
164,0.99888
165,0.997876
166,0.999811
167,0.999644
168,1.00097
169,0.998704
170,0.999203
171,1.00087
172,1.00087
173,0.998983
174,0.999788
175,0.999788
176,1.00025
177,1.00025
178,0.998731
179,1.00068
180,1.0007
181,0.999608
182,1.00132
183,0.998106
184,1.00104
185,1.00007
186,1.00198
187,0.998269
188,0.998269
189,0.998747
190,0.998415
191,0.999785
192,0.999419
193,0.997998
194,0.997946
195,0.998938
196,0.999672
197,0.998566
198,0.998566
199,0.997889
200,0.997889
201,0.999525
202,0.997725
203,0.997725
204,0.997725
205,0.997725
206,0.999668
207,0.999358
208,0.999358
209,1.00023
210,0.998852
211,0.998022
212,0.998877
213,0.997333
214,0.999163
215,1.00008
216,0.999633
217,1.00092
218,1.00096
219,1.00094
220,1.00015
221,0.998963
222,0.99914
223,0.99914
224,0.999285
225,0.998534
226,0.999617
227,0.998866
228,1.00029
229,1.00029
230,1.00029
231,0.999071
232,0.999071
233,0.999071
234,0.999792
235,0.998739
236,0.998514
237,1.00009
238,0.999952
239,1.00059
240,0.999105
241,1.00097
242,0.999238
243,0.999736
244,0.999059
245,0.999574
246,0.999791
247,0.998785
248,0.999028
249,1.00045
250,0.997482
251,0.999457
252,0.999488
253,0.999762
254,0.999844
255,0.998822
256,0.999951
257,0.999519
258,0.998461
259,0.998461
260,0.998461
261,0.998461
262,0.998461
263,0.998613
264,0.998613
265,0.999847
266,0.999432
267,0.997226
268,1.00038
269,0.999522
270,0.999839
271,0.999634
272,0.999634
273,1.00059
274,0.999342
275,0.998964
276,0.998964
277,1.00058
278,0.998951
279,0.999398
280,0.998725
281,1.00043
282,0.999518
283,0.99879
284,1.00045
285,0.997944
286,0.997944
287,0.998986
288,1.00009
289,1.00009
290,0.999734
291,0.999371
292,0.999371
293,0.999371
294,0.999345
295,0.998984
296,0.998984
297,0.998285
298,0.999401
299,0.997953
300,1.00067
301,1.00067
302,0.999322
303,0.997634
304,0.998192
305,1.00044
306,1.00044
307,0.999074
308,0.999633
309,0.999542
310,1.00008
311,0.999372
312,0.999157
313,0.998581
314,0.998965
315,0.998965
316,0.998965
317,0.998965
318,1.00028
319,0.998728
320,0.998728
321,0.997798
322,0.997798
323,0.999521
324,0.999521
325,0.996874
326,0.998966
327,0.999856
328,0.999856
329,0.999856
330,0.998658
331,0.998634
332,0.999211
333,0.997586
334,0.996501
335,0.999223
336,0.998142
337,0.998142
338,1.00051
339,0.999643
340,0.999035
341,0.998952
342,0.999488
343,1.00066
344,0.999113
345,0.99919
346,0.999698
347,0.998575
348,0.99988
349,0.99988
350,0.99988
351,0.99988
352,0.99988
353,0.99919
354,0.998827
355,1.00031
356,0.99919
357,0.997697
358,0.998579
359,0.99953
360,0.997748
361,0.999266
362,0.999708
363,0.998665
364,0.999639
365,0.999746
366,0.999746
367,0.998606
368,0.998969
369,0.999399
370,0.999652
371,0.999616
372,0.998919
373,1.0003
374,0.999615
375,0.9995
376,0.999254
377,0.999043
378,1.00048
379,0.999624
380,1.00038
381,0.998927
382,0.998927
383,0.99765
384,0.999395
385,0.998986
386,0.999797
387,0.999351
388,0.998092
389,0.999211
390,0.999558
391,0.999558
392,0.999891
393,0.999094
394,0.999188
395,1.00029
396,1.00029
397,0.999843
398,0.996871
399,0.996871
400,0.998904
401,0.99929
402,0.99929
403,0.999458
404,0.999458
405,0.998832
406,0.999143
407,0.998527
408,0.99839
409,0.99913
410,0.99936
411,0.999682
412,0.998979
413,0.998979
414,0.998925
415,0.998469
416,0.997276
417,0.99962
418,1.00037
419,0.99758
420,0.998334
421,0.999105
422,0.997882
423,0.998064
424,0.997807
425,0.999165
426,0.998605
427,1.00174
428,0.998303
429,1.00004
430,0.998355
431,1.00009
432,1.00008
433,0.997768
434,0.997447
435,0.998601
436,0.998922
437,0.998922
438,0.999269
439,0.999269
440,0.998965
441,0.999259
442,0.999339
443,0.9992
444,1.00009
445,0.999721
446,0.999387
447,0.999029
448,0.999029
449,0.999029
450,0.998929
451,0.999568
452,0.997278
453,0.998928
454,1.00055
455,1.00055
456,0.997004
457,0.999218
458,0.999469
459,0.999469
460,0.997382
461,0.999036
462,0.999036
463,1.00056
464,0.999571
465,0.999571
466,0.999398
467,0.999048
468,0.998952
469,0.999845
470,0.997895
471,0.999524
472,0.999379
473,0.99929
474,0.99929
475,0.998771
476,0.998679
477,0.999181
478,0.998079
479,0.998465
480,0.999058
481,0.998723
482,0.997804
483,0.999763
484,0.999763
485,0.999682
486,0.998804
487,0.999179
488,0.999179
489,0.999179
490,0.999179
491,0.999179
492,0.99893
493,0.999339
494,1.00117
495,0.999303
496,0.998159
497,0.999545
498,0.999837
499,0.999837
500,0.998579
501,1.00092
502,1.00025
503,0.999392
504,0.999101
505,0.998813
506,0.998659
507,0.996696
508,1.00006
509,0.999621
510,1.00049
511,0.997503
512,0.99999
513,0.999953
514,0.999242
515,0.999629
516,0.998671
517,1.00035
518,0.997352
519,1.00006
520,0.999295
521,0.999524
522,0.999538
523,0.999446
524,1.0012
525,1.0005
526,0.999688
527,0.998751
528,1.00065
529,0.99796
530,1.00054
531,0.999001
532,0.999282
533,0.999282
534,1.00048
535,0.998115
536,0.998115
537,0.998815
538,1.00002
539,0.99806
540,0.99981
541,0.999208
542,0.999208
543,0.99899
544,0.99925
545,0.998797
546,0.999338
547,0.999566
548,1.0005
549,0.999824
550,0.999227
551,0.9985
552,0.998392
553,0.998392
554,0.998443
555,0.999781
556,0.998448
557,0.999204
558,0.999111
559,0.999458
560,0.998246
561,1.00236
562,0.999523
563,0.999421
564,1.00015
565,0.999435
566,0.999301
567,1.00198
568,0.999664
569,0.999428
570,0.998934
571,0.998934
572,0.999743
573,0.99945
574,0.999783
575,0.999121
576,0.999639
577,1.00034
578,0.999216
579,0.998976
580,0.998985
581,1.00039
582,0.998262
583,0.998262
584,0.9997
585,0.999854
586,0.999282
587,0.999282
588,0.999282
589,0.999282
590,0.999949
591,1.00042
592,1.00042
593,1.00042
594,1.00136
595,0.998579
596,0.998579
597,0.999493
598,0.998655
599,0.998597
600,0.999973
601,0.999973
602,0.999973
603,0.998684
604,0.998885
605,0.998885
606,0.999151
607,0.998845
608,0.998804
609,0.998097
610,0.998667
611,0.999473
612,0.998856
613,0.998856
614,1.0005
615,0.998821
616,0.99817
617,0.99817
618,1.00011
619,0.997237
620,0.99837
621,1.00137
622,0.999319
623,1.00038
624,0.999917
625,0.999126
626,0.998679
627,1.00028
628,0.998898
629,1.00041
630,0.999076
631,1.00024
632,0.998447
633,0.999122
634,0.999034
635,0.998248
636,0.998248
637,0.999246
638,0.99956
639,0.999543
640,0.999077
641,0.999077
642,1.00082
643,0.999031
644,0.999031
645,0.999031
646,0.999031
647,0.998633
648,0.997297
649,0.998473
650,1.00066
651,0.998177
652,0.998177
653,0.998177
654,1.00021
655,0.999197
656,0.998585
657,1.00021
658,0.998757
659,0.999963
660,0.999865
661,0.999281
662,1.00015
663,1.00015
664,0.998647
665,1.00063
666,1.00015
667,0.999888
668,1.00052
669,0.999154
670,0.999345
671,0.999018
672,0.999271
673,0.998874
674,0.999417
675,0.998534
676,1.00087
677,0.999591
678,0.999435
679,1.00017
680,0.999883
681,0.99884
682,0.99884
683,1.0007
684,0.99935
685,0.999099
686,0.998575
687,0.999231
688,0.999165
689,0.999165
690,0.999165
691,0.999165
692,0.998767
693,0.999446
694,0.998733
695,0.998733
696,0.999742
697,0.999646
698,0.998351
699,0.998351
700,0.99931
701,0.99931
702,0.998999
703,1.00004
704,0.999041
705,1.00014
706,0.998986
707,0.99875
708,0.999352
709,0.998439
710,0.998439
711,0.998656
712,0.998656
713,0.999123
714,0.998997
715,0.999596
716,1.00057
717,1.00011
718,0.99942
719,0.999766
720,0.999138
721,0.999138
722,0.999786
723,0.999786
724,0.998891
725,0.998891
726,1.00044
727,1.00101
728,1.00027
729,0.999385
730,0.999352
731,0.999192
732,1.00029
733,0.998798
734,0.999596
735,1.00017
736,0.999193
737,0.999193
738,0.999603
739,0.999048
740,0.999193
741,0.999232
742,0.998711
743,0.999144
744,0.999197
745,0.999197
746,1.00028
747,0.999839
748,1.00208
749,1.00035
750,1.00022
751,0.998338
752,0.999231
753,0.998091
754,0.99768
755,0.99768
756,0.999696
757,0.998729
758,0.998314
759,0.998314
760,0.998314
761,0.997774
762,0.997774
763,0.999203
764,0.999163
765,0.999351
766,0.998963
767,0.999277
768,0.998855
769,0.99993
770,0.99993
771,0.998444
772,0.998939
773,0.998939
774,0.999889
775,0.999189
776,0.999843
777,1.0002
778,0.998491
779,0.998491
780,0.999996
781,0.999473
782,1.00032
783,0.998188
784,0.999312
785,0.999312
786,0.998162
787,0.998013
788,0.998877
789,0.998361
790,1.00041
791,0.999595
792,1.00007
793,1.00007
794,0.999252
795,0.999058
796,0.999058
797,0.9988
798,0.998504
799,0.998504
800,0.999725
801,0.999725
802,1.00023
803,0.99882
804,0.999478
805,0.999313
806,0.999313
807,0.999313
808,0.998956
809,0.999016
810,0.999564
811,0.999825
812,1.00016
813,0.999484
814,1.00135
815,0.999377
816,0.99875
817,0.99875
818,1.00039
819,0.998498
820,0.999682
821,0.999682
822,1.00071
823,1.00071
824,1.00071
825,0.999482
826,0.999482
827,0.999818
828,0.998463
829,0.99815
830,0.99815
831,0.99815
832,0.999785
833,1.00005
834,0.998116
835,0.999089
836,1.00089
837,0.996899
838,1.00016
839,0.998399
840,0.998399
841,0.999736
842,0.997566
843,0.997566
844,0.999145
845,0.999375
846,0.999294
847,0.998559
848,0.999396
849,1.00056
850,0.998937
851,0.999504
852,0.998331
853,0.998331
854,0.998331
855,0.998897
856,0.998897
857,0.999236
858,1.00065
859,1.00052
860,0.99854
861,0.99854
862,0.999674
863,0.99974
864,0.998977
865,0.998885
866,0.998885
867,0.998885
868,1.00056
869,1.00056
870,1.00042
871,0.997619
872,0.998629
873,0.999523
874,0.998707
875,0.999265
876,0.999504
877,0.999504
878,1.00064
879,0.999012
880,0.999012
881,0.998172
882,0.999122
883,0.999315
884,0.999769
885,1.00036
886,1.00036
887,0.999569
888,0.999569
889,0.99985
890,0.998179
891,0.998179
892,0.99891
893,0.999355
894,0.998985
895,1.0011
896,0.997656
897,0.999711
898,0.999711
899,0.99893
900,1.00017
901,1.00017
902,0.999957
903,0.997863
904,0.999292
905,0.999657
906,0.999701
907,0.999373
908,0.999373
909,0.999373
910,0.999344
911,0.999344
912,1.0003
913,0.999073
914,0.999208
915,0.999085
916,0.999982
917,0.999982
918,1.00134
919,1.00135
920,1.00135
921,0.998999
922,0.999262
923,0.999997
924,1.00005
925,0.998665
926,0.999231
927,0.999747
928,0.999853
929,0.99886
930,0.997672
931,0.999502
932,0.99979
933,1.00021
934,0.998058
935,0.998058
936,1.00097
937,0.999605
938,1.00068
939,0.998517
940,0.998341
941,0.999525
942,0.999247
943,1.00024
944,0.999207
945,1.00063
946,1.00063
947,0.997372
948,1.0006
949,1.0006
950,0.999691
951,0.999691
952,0.999479
953,1.00003
954,0.998723
955,0.999433
956,0.999028
957,0.999851
958,0.999851
959,1.00013
960,0.999928
961,1
962,0.999142
963,1.00026
964,0.99909
965,0.999781
966,0.999781
967,0.999263
968,0.997804
969,0.999645
970,0.998667
971,1.00111
972,0.999504
973,0.999816
974,0.999915
975,1.00037
976,0.999121
977,0.998336
978,0.998336
979,0.999468
980,0.998753
981,1.00025
982,0.999207
983,0.999207
984,0.999656
985,0.999917
986,0.999444
987,0.99928
988,0.997648
989,0.99919
990,0.998694
991,0.998694
992,1.0009
993,0.998751
994,0.998334
995,0.99874
996,0.999186
997,0.999988
998,0.998748
999,0.999915
1000,1.00063
1001,0.996883
1002,0.999496
1003,0.998442
1004,0.998442
1005,0.997961
1006,0.997961
1007,0.998908
1008,0.998908
1009,0.999545
1010,0.999896
1011,1.00004
1012,1.00004
1013,0.998172
1014,0.998172
1015,0.996761
1016,1.0005
1017,0.999881
1018,0.999732
1019,1.00025
1020,0.999271
1021,0.999484
1022,0.99862
1023,0.999781
1024,1.00025
1025,0.999654
1026,1.00076
1027,0.999869
1028,0.998782
1029,1.00028
1030,0.997403
1031,0.998441
1032,0.998636
1033,0.998763
1034,0.999147
1035,0.99998
1036,0.99998
1037,0.999195
1038,0.999774
1039,0.99762
1040,0.99762
1041,0.998712
1042,1.00049
1043,1.00049
1044,1.00049
1045,0.998608
1046,0.998608
1047,0.999249
1048,0.999178
1049,0.999178
1050,0.999482
1051,0.999052
1052,0.999371
1053,0.998621
