MDTU,min_ave,max_ave
1,-0.213115,0.153185
2,-0.21517,0.152503
3,-0.21517,0.152503
4,-0.212005,0.15371
5,-0.212373,0.153624
6,-0.211689,0.153345
7,-0.21208,0.153753
8,-0.211385,0.154391
9,-0.210115,0.15597
10,-0.210115,0.15597
11,-0.210115,0.15597
12,-0.210627,0.154851
13,-0.209624,0.154518
14,-0.209624,0.154518
15,-0.209262,0.15465
16,-0.207753,0.156183
17,-0.209171,0.15582
18,-0.2081,0.155796
19,-0.2081,0.155796
20,-0.206953,0.156088
21,-0.206893,0.15611
22,-0.205706,0.156917
23,-0.205706,0.156917
24,-0.206157,0.157004
25,-0.205222,0.156864
26,-0.20508,0.156172
27,-0.20459,0.156329
28,-0.205868,0.15639
29,-0.204036,0.157608
30,-0.205569,0.157268
31,-0.205936,0.15719
32,-0.204147,0.157907
33,-0.205586,0.156741
34,-0.203144,0.157636
35,-0.204887,0.157147
36,-0.204887,0.157147
37,-0.20546,0.15765
38,-0.204426,0.157255
39,-0.204261,0.156855
40,-0.204261,0.156855
41,-0.202211,0.158633
42,-0.204026,0.15689
43,-0.204026,0.15689
44,-0.204026,0.15689
45,-0.204746,0.156758
46,-0.206206,0.156606
47,-0.206265,0.157586
48,-0.208397,0.155147
49,-0.209221,0.15457
50,-0.208345,0.155056
51,-0.206362,0.156357
52,-0.206447,0.156039
53,-0.20617,0.155593
54,-0.20617,0.155593
55,-0.20617,0.155593
56,-0.207426,0.155722
57,-0.207637,0.155003
58,-0.20891,0.155614
59,-0.208578,0.155461
60,-0.206624,0.157068
61,-0.206658,0.156759
62,-0.206197,0.157046
63,-0.203048,0.158259
64,-0.204394,0.158115
65,-0.202445,0.158249
66,-0.203362,0.158657
67,-0.201243,0.159229
68,-0.201947,0.157962
69,-0.202549,0.158561
70,-0.202215,0.158259
71,-0.202228,0.158433
72,-0.20185,0.158287
73,-0.200013,0.159309
74,-0.201697,0.157694
75,-0.20059,0.15911
76,-0.202578,0.158233
77,-0.203602,0.15668
78,-0.205641,0.156689
79,-0.202438,0.158839
80,-0.203847,0.15731
81,-0.204913,0.156189
82,-0.201894,0.157313
83,-0.203443,0.157932
84,-0.202852,0.158672
85,-0.203876,0.157386
86,-0.201994,0.158481
87,-0.201799,0.158459
88,-0.201886,0.158158
89,-0.203265,0.156866
90,-0.203608,0.157695
91,-0.205106,0.156784
92,-0.204913,0.15627
93,-0.204913,0.15627
94,-0.202756,0.158064
95,-0.202243,0.158316
96,-0.203019,0.157725
97,-0.201874,0.158812
98,-0.204165,0.156625
99,-0.202073,0.158263
100,-0.199599,0.160354
101,-0.200321,0.158866
102,-0.199258,0.159587
103,-0.199258,0.159587
104,-0.200466,0.158485
105,-0.200611,0.158428
106,-0.198645,0.159877
107,-0.198456,0.159879
108,-0.198988,0.158408
109,-0.197547,0.158633
110,-0.198908,0.158498
111,-0.197412,0.159114
112,-0.197793,0.160353
113,-0.197037,0.160953
114,-0.197211,0.160566
115,-0.196997,0.160503
116,-0.197004,0.160337
117,-0.198271,0.160251
118,-0.196873,0.161176
119,-0.197109,0.160366
120,-0.198253,0.160649
121,-0.197591,0.160583
122,-0.197985,0.161287
123,-0.199772,0.159464
124,-0.197799,0.160156
125,-0.198371,0.160141
126,-0.19723,0.160739
127,-0.19723,0.160739
128,-0.195443,0.161934
129,-0.195443,0.161934
130,-0.196074,0.16128
131,-0.19673,0.160651
132,-0.19673,0.160651
133,-0.195433,0.161432
134,-0.197332,0.160102
135,-0.197931,0.159837
136,-0.197623,0.160193
137,-0.197623,0.160193
138,-0.198605,0.160096
139,-0.199461,0.159625
140,-0.200669,0.159343
141,-0.202776,0.158672
142,-0.201624,0.158907
143,-0.202784,0.158329
144,-0.203891,0.157553
145,-0.202756,0.158045
146,-0.202316,0.158002
147,-0.206837,0.156118
148,-0.206837,0.156118
149,-0.206837,0.156118
150,-0.206837,0.156118
151,-0.206161,0.155609
152,-0.206161,0.155609
153,-0.203809,0.156297
154,-0.205942,0.155777
155,-0.203513,0.157429
156,-0.202112,0.158309
157,-0.203399,0.158436
158,-0.203399,0.158436
159,-0.202397,0.158265
160,-0.202844,0.158909
161,-0.202311,0.157862
162,-0.202311,0.157862
163,-0.202311,0.157862
164,-0.201455,0.1582
165,-0.202215,0.157369
166,-0.200687,0.158496
167,-0.199765,0.159045
168,-0.201298,0.159158
169,-0.202687,0.15864
170,-0.201415,0.15931
171,-0.200532,0.159785
172,-0.200532,0.159785
173,-0.200221,0.160182
174,-0.200394,0.160543
175,-0.200394,0.160543
176,-0.200394,0.160046
177,-0.200394,0.160046
178,-0.202065,0.159439
179,-0.203232,0.158768
180,-0.203024,0.158659
181,-0.204867,0.157887
182,-0.203325,0.159398
183,-0.204367,0.157943
184,-0.20259,0.158838
185,-0.201431,0.158624
186,-0.199403,0.160445
187,-0.200703,0.159603
