MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.906936,-0.138661,0.896274
2,0.902961,-0.185779,0.883642
3,0.902961,-0.185779,0.883642
4,0.902102,-0.180413,0.883877
5,0.905519,-0.182056,0.887029
6,0.900428,-0.187895,0.880605
7,0.901046,-0.131021,0.891469
8,0.90503,-0.112766,0.897977
9,0.904297,-0.133221,0.89443
10,0.904297,-0.133221,0.89443
11,0.904297,-0.133221,0.89443
12,0.902184,-0.158241,0.888197
13,0.903615,-0.183658,0.884754
14,0.903615,-0.183658,0.884754
15,0.902388,-0.176086,0.885041
16,0.900482,-0.153081,0.887375
17,0.904299,-0.16121,0.889814
18,0.900912,-0.132911,0.891054
19,0.900912,-0.132911,0.891054
20,0.903476,-0.131694,0.893826
21,0.904316,-0.133716,0.894375
22,0.899267,-0.171045,0.88285
23,0.899267,-0.171045,0.88285
24,0.902861,-0.193771,0.881822
25,0.9015,-0.162891,0.886661
26,0.900972,-0.185301,0.881711
27,0.907273,-0.178059,0.889629
28,0.903923,-0.190887,0.883537
29,0.905142,-0.155576,0.891671
30,0.895375,-0.17192,0.878715
31,0.899713,-0.149339,0.887232
32,0.897217,-0.152664,0.884134
33,0.897275,-0.168795,0.881255
34,0.898467,-0.179439,0.880366
35,0.900429,-0.158601,0.886351
36,0.900429,-0.158601,0.886351
37,0.907251,-0.203224,0.884197
38,0.895875,-0.1923,0.874992
39,0.897328,-0.194983,0.875888
40,0.897328,-0.194983,0.875888
41,0.896183,-0.180407,0.877836
42,0.894633,-0.163731,0.879522
43,0.894633,-0.163731,0.879522
44,0.894633,-0.163731,0.879522
45,0.895936,-0.133098,0.885995
46,0.902928,-0.14639,0.890983
47,0.901366,-0.179437,0.883325
48,0.903236,-0.158881,0.889153
49,0.897759,-0.160853,0.883231
50,0.903347,-0.223976,0.87514
51,0.901136,-0.220954,0.873628
52,0.89965,-0.253611,0.863164
53,0.904623,-0.22633,0.875853
54,0.904623,-0.22633,0.875853
55,0.904623,-0.22633,0.875853
56,0.900073,-0.218794,0.873075
57,0.903384,-0.227831,0.874182
58,0.905694,-0.208575,0.88135
59,0.90387,-0.181301,0.8855
60,0.90462,-0.134387,0.894582
61,0.90503,-0.161329,0.890535
62,0.898595,-0.147136,0.886467
63,0.901503,-0.143995,0.889929
64,0.903437,-0.108638,0.896881
65,0.901496,-0.131936,0.891789
66,0.900802,-0.122056,0.892495
67,0.901381,-0.129691,0.892003
68,0.903594,-0.14708,0.891544
69,0.903538,-0.14857,0.89124
70,0.906045,-0.192264,0.885411
71,0.902172,-0.170699,0.885876
72,0.901992,-0.15341,0.88885
73,0.903513,-0.152165,0.890607
74,0.894951,-0.133781,0.884895
75,0.900312,-0.138299,0.889626
76,0.899471,-0.160144,0.8851
77,0.90441,-0.141129,0.893331
78,0.899839,-0.142909,0.888419
79,0.897298,-0.147119,0.885155
80,0.891952,-0.161124,0.877279
81,0.899424,-0.175426,0.88215
82,0.898734,-0.15863,0.884624
83,0.899202,-0.180643,0.88087
84,0.896388,-0.160431,0.881915
85,0.902911,-0.171052,0.88656
86,0.902993,-0.172313,0.8864
87,0.903897,-0.159455,0.889721
88,0.900006,-0.146326,0.888031
89,0.903875,-0.126925,0.894919
90,0.902206,-0.119024,0.89432
91,0.9005,-0.114002,0.893255
92,0.902825,-0.142819,0.891458
93,0.902825,-0.142819,0.891458
94,0.898724,-0.159956,0.884375
95,0.899021,-0.164411,0.88386
96,0.900052,-0.21448,0.874124
97,0.899825,-0.218957,0.872779
98,0.900915,-0.216542,0.874504
99,0.905875,-0.229864,0.876226
100,0.901695,-0.216268,0.875375
101,0.901482,-0.21727,0.874907
102,0.908655,-0.197742,0.886877
103,0.908655,-0.197742,0.886877
104,0.903231,-0.15835,0.889243
105,0.903767,-0.136407,0.893414
106,0.906878,-0.115742,0.899461
107,0.908637,-0.151998,0.895834
108,0.900025,-0.122361,0.891669
109,0.903017,-0.137703,0.892456
110,0.904898,-0.146621,0.89294
111,0.902277,-0.0785261,0.898854
112,0.90106,-0.0440209,0.899984
113,0.903064,-0.017465,0.902895
114,0.900172,-0.0616089,0.898061
115,0.901465,0.000216816,0.901465
116,0.903335,0.0479523,0.902061
117,0.907661,0.0193444,0.907455
118,0.905597,0.0450648,0.904475
119,0.9042,0.0471399,0.90297
120,0.904659,0.033316,0.904045
121,0.908873,0.0238695,0.90856
122,0.904287,0.0748679,0.901182
