MDTU,plaq_ss,plaq_st
1,0.845745,1.14368
2,0.843535,1.13366
3,0.843535,1.13366
4,0.859134,1.1255
5,0.856865,1.12654
6,0.85722,1.12589
7,0.863009,1.11744
8,0.870046,1.11062
9,0.876361,1.11324
10,0.876361,1.11324
11,0.876361,1.11324
12,0.876664,1.10418
13,0.880558,1.10006
14,0.880558,1.10006
15,0.882069,1.09736
16,0.888786,1.10178
17,0.88748,1.09739
18,0.88627,1.10376
19,0.88627,1.10376
20,0.890094,1.10636
21,0.891263,1.10328
22,0.894997,1.10591
23,0.894997,1.10591
24,0.892169,1.10965
25,0.890547,1.11951
26,0.887752,1.11807
27,0.893475,1.11231
28,0.892306,1.10523
29,0.89967,1.11052
30,0.902635,1.09573
31,0.899766,1.0989
32,0.90605,1.09842
33,0.900988,1.09231
34,0.905696,1.10058
35,0.899493,1.10031
36,0.899493,1.10031
37,0.896659,1.10856
38,0.900248,1.10335
39,0.898709,1.104
40,0.898709,1.104
41,0.905308,1.11155
42,0.897008,1.10569
43,0.897008,1.10569
44,0.897008,1.10569
45,0.896434,1.10522
46,0.89555,1.10216
47,0.896672,1.10633
48,0.886498,1.09661
49,0.883053,1.09454
50,0.887712,1.09211
51,0.890641,1.10596
52,0.891301,1.10127
53,0.895696,1.09344
54,0.895696,1.09344
55,0.895696,1.09344
56,0.894735,1.0908
57,0.889472,1.09543
58,0.887952,1.09808
59,0.888488,1.09686
60,0.900183,1.09653
61,0.898312,1.09676
62,0.900461,1.09777
63,0.90743,1.10034
64,0.905258,1.10041
65,0.908914,1.1029
66,0.909084,1.10082
67,0.91689,1.10278
68,0.911846,1.09716
69,0.914457,1.09604
70,0.916475,1.09172
71,0.912283,1.09754
72,0.914752,1.09573
73,0.919168,1.10173
74,0.918166,1.08501
75,0.919925,1.09702
76,0.915344,1.09106
77,0.907892,1.09115
78,0.905083,1.08654
79,0.919481,1.08713
80,0.908281,1.09
81,0.90677,1.08332
82,0.914378,1.08696
83,0.915396,1.08472
84,0.913906,1.09525
85,0.905132,1.09547
86,0.908614,1.10647
87,0.908238,1.1104
88,0.910035,1.10311
89,0.906039,1.09618
90,0.903724,1.10356
91,0.89882,1.10101
92,0.896366,1.1036
93,0.896366,1.1036
94,0.906465,1.10781
95,0.911786,1.10104
96,0.908435,1.10006
97,0.909302,1.10917
98,0.900494,1.09783
99,0.912106,1.09792
100,0.921765,1.10806
101,0.914281,1.10824
102,0.916148,1.1117
103,0.916148,1.1117
104,0.911246,1.11034
105,0.912238,1.1064
106,0.915945,1.119
107,0.915779,1.12016
108,0.910963,1.11557
109,0.913014,1.12067
110,0.908451,1.12189
111,0.910521,1.12993
112,0.916608,1.12268
113,0.920603,1.12254
114,0.918961,1.12385
115,0.918306,1.12428
116,0.917651,1.12425
117,0.918216,1.11768
118,0.922887,1.12184
119,0.919071,1.12373
120,0.916582,1.12579
121,0.918984,1.12142
122,0.92306,1.1182
123,0.913292,1.11298
124,0.921867,1.11325
125,0.917848,1.11637
126,0.921632,1.11732
127,0.921632,1.11732
128,0.929796,1.1205
129,0.929796,1.1205
130,0.926011,1.11793
131,0.922141,1.1186
132,0.922141,1.1186
133,0.927177,1.12127
134,0.921152,1.1154
135,0.920677,1.11464
136,0.92252,1.11143
137,0.92252,1.11143
138,0.922136,1.10788
139,0.922724,1.10351
140,0.918036,1.10288
141,0.911892,1.0996
142,0.91151,1.10574
143,0.906303,1.10354
144,0.901886,1.1041
145,0.90748,1.10272
146,0.909852,1.1026
147,0.895449,1.09511
148,0.895449,1.09511
149,0.895449,1.09511
150,0.895449,1.09511
151,0.899398,1.08498
152,0.899398,1.08498
153,0.906982,1.08485
154,0.902113,1.08065
155,0.911443,1.08672
156,0.914529,1.09153
157,0.909944,1.09626
158,0.909944,1.09626
159,0.91062,1.10121
160,0.912216,1.10013
161,0.907697,1.10327
162,0.907697,1.10327
163,0.907697,1.10327
164,0.915662,1.09351
165,0.912312,1.09129
166,0.918303,1.09315
167,0.920785,1.0969
168,0.9182,1.09773
169,0.917119,1.09158
170,0.919633,1.09442
171,0.924725,1.0947
172,0.924725,1.0947
173,0.927364,1.09475
174,0.928101,1.09133
175,0.928101,1.09133
176,0.92947,1.08862
177,0.92947,1.08862
178,0.920613,1.08903
179,0.915998,1.09045
180,0.916249,1.08842
181,0.909775,1.08741
182,0.915781,1.09691
183,0.916577,1.08272
184,0.916107,1.09346
185,0.915619,1.09889
186,0.91795,1.11378
187,0.916737,1.10454
188,0.916737,1.10454
189,0.916547,1.11319
190,0.915161,1.10922
191,0.913414,1.11397
192,0.917956,1.10971
193,0.916845,1.10076
194,0.921032,1.10048
195,0.921648,1.10369
196,0.913688,1.10659
197,0.909415,1.10335
198,0.909415,1.10335
199,0.918633,1.10251
200,0.918633,1.10251
201,0.916759,1.10495
202,0.905899,1.09828
203,0.905899,1.09828
204,0.905899,1.09828
205,0.905899,1.09828
206,0.91448,1.10443
207,0.916692,1.10904
208,0.916692,1.10904
209,0.922476,1.11191
210,0.920405,1.10949
211,0.911435,1.10279
212,0.906972,1.10702
213,0.903044,1.10536
214,0.908071,1.1067
215,0.902791,1.10824
216,0.906886,1.10601
217,0.914425,1.11666
218,0.907522,1.10855
219,0.909147,1.10149
220,0.907133,1.09971
221,0.902626,1.09753
222,0.900299,1.10319
223,0.900299,1.10319
224,0.900437,1.10027
225,0.900885,1.09891
226,0.900934,1.10567
227,0.905177,1.10616
228,0.907497,1.10859
229,0.907497,1.10859
230,0.907497,1.10859
231,0.909429,1.1133
232,0.909429,1.1133
233,0.909429,1.1133
234,0.916874,1.1158
235,0.914077,1.11255
236,0.913303,1.10584
237,0.917759,1.11485
238,0.919474,1.12335
239,0.924882,1.12117
240,0.923978,1.12121
241,0.91955,1.115
242,0.919294,1.11785
243,0.920239,1.11591
244,0.923787,1.11567
245,0.924494,1.10932
246,0.9198,1.10573
247,0.915347,1.10325
248,0.91583,1.10315
249,0.921652,1.10729
250,0.912186,1.10288
251,0.908198,1.1029
252,0.905393,1.09988
253,0.90109,1.10794
254,0.910676,1.10855
255,0.907366,1.11344
256,0.910761,1.11223
257,0.90652,1.11267
258,0.907905,1.11124
259,0.907905,1.11124
260,0.907905,1.11124
261,0.907905,1.11124
262,0.907905,1.11124
263,0.912561,1.10834
264,0.912561,1.10834
265,0.9055,1.10255
266,0.904833,1.10259
267,0.908545,1.09968
268,0.904194,1.09927
269,0.898484,1.09324
270,0.901532,1.09086
271,0.907977,1.09125
272,0.907977,1.09125
273,0.906462,1.09275
274,0.900276,1.07749
275,0.902562,1.08706
276,0.902562,1.08706
277,0.901713,1.09211
278,0.908012,1.09057
279,0.903768,1.09524
280,0.902044,1.09841
281,0.900536,1.10437
282,0.908081,1.11022
283,0.908097,1.11432
284,0.91191,1.11586
285,0.91307,1.0988
286,0.91307,1.0988
287,0.914207,1.09615
288,0.912219,1.08649
289,0.912219,1.08649
290,0.911774,1.09195
291,0.913711,1.09556
292,0.913711,1.09556
293,0.913711,1.09556
294,0.916017,1.09667
295,0.912913,1.09915
296,0.912913,1.09915
297,0.915554,1.09653
298,0.915507,1.0921
299,0.90798,1.08871
300,0.914072,1.09318
301,0.914072,1.09318
302,0.918547,1.09679
303,0.913877,1.09695
304,0.914213,1.09804
305,0.916211,1.10344
306,0.916211,1.10344
307,0.916782,1.10037
308,0.915329,1.10503
309,0.92038,1.10476
310,0.925689,1.10552
311,0.919807,1.10561
