ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.973919,-0.0245966,null,null,null
0.0583835,null,-0.0218065,null,null
-0.173033,null,null,-0.0478086,null
-0.00329954,null,null,null,-0.00122658
0.966692,-0.0179975,null,null,null
0.0489926,null,-0.0355236,null,null
-0.158359,null,null,-0.00759133,null
0.00329926,null,null,null,-0.000274902
0.966692,-0.0179975,null,null,null
0.0489926,null,-0.0355236,null,null
-0.158359,null,null,-0.00759133,null
0.00329926,null,null,null,-0.000274902
0.972959,-0.0213124,null,null,null
0.0778554,null,-0.0215029,null,null
-0.107614,null,null,-0.0212991,null
0.00189796,null,null,null,-0.004813
0.965419,-0.0221602,null,null,null
0.0830526,null,0.00609732,null,null
-0.163688,null,null,0.00415729,null
0.0019137,null,null,null,0.00391969
0.965471,-0.0194486,null,null,null
0.0642481,null,0.0182555,null,null
-0.191796,null,null,-0.011366,null
0.00126789,null,null,null,-0.00104783
0.966449,-0.0142723,null,null,null
0.0812749,null,0.0286465,null,null
-0.134649,null,null,0.0166505,null
-0.0018794,null,null,null,0.00181855
0.969198,-0.0109675,null,null,null
0.0682517,null,0.0143789,null,null
-0.169637,null,null,0.012288,null
0.00024804,null,null,null,-0.000180884
0.973753,-0.0145819,null,null,null
0.071314,null,-0.0550373,null,null
-0.172089,null,null,0.0333566,null
0.00479934,null,null,null,0.00272091
0.973753,-0.0145819,null,null,null
0.071314,null,-0.0550373,null,null
-0.172089,null,null,0.0333566,null
0.00479934,null,null,null,0.00272091
0.973753,-0.0145819,null,null,null
0.071314,null,-0.0550373,null,null
-0.172089,null,null,0.0333566,null
0.00479934,null,null,null,0.00272091
0.976087,-0.0159577,null,null,null
0.0696746,null,-0.0705091,null,null
-0.191658,null,null,0.0551244,null
0.00339863,null,null,null,0.0052847
0.975621,-0.0156785,null,null,null
0.06357,null,-0.0355831,null,null
-0.170116,null,null,0.00953865,null
-0.00323467,null,null,null,0.00210906
0.975621,-0.0156785,null,null,null
0.06357,null,-0.0355831,null,null
-0.170116,null,null,0.00953865,null
-0.00323467,null,null,null,0.00210906
0.969298,-0.00944646,null,null,null
0.0702494,null,-0.0442961,null,null
-0.1857,null,null,0.0328872,null
-0.000131784,null,null,null,0.000393186
0.971456,-0.00601361,null,null,null
0.0274332,null,-0.0343856,null,null
-0.217099,null,null,0.0222017,null
0.00106388,null,null,null,-0.00015694
0.975706,-0.00773969,null,null,null
0.0979654,null,-0.0120704,null,null
-0.201205,null,null,0.0604875,null
0.000689927,null,null,null,-0.00106515
0.971888,-0.005197,null,null,null
0.0939681,null,-0.0281509,null,null
-0.206278,null,null,-0.0130852,null
-0.00183653,null,null,null,-0.00133514
0.971888,-0.005197,null,null,null
0.0939681,null,-0.0281509,null,null
-0.206278,null,null,-0.0130852,null
-0.00183653,null,null,null,-0.00133514
0.974781,-0.0021338,null,null,null
0.141684,null,-0.11734,null,null
-0.170403,null,null,-0.00157631,null
0.00448965,null,null,null,0.00638107
0.974939,0.000197497,null,null,null
0.141483,null,-0.129176,null,null
-0.148471,null,null,-0.00448644,null
-0.00149471,null,null,null,0.00121773
0.97368,0.00161701,null,null,null
0.0997956,null,-0.141651,null,null
-0.137351,null,null,0.00658556,null
0.0016072,null,null,null,0.00748033
0.97368,0.00161701,null,null,null
0.0997956,null,-0.141651,null,null
-0.137351,null,null,0.00658556,null
0.0016072,null,null,null,0.00748033
0.974226,0.00718228,null,null,null
0.134492,null,-0.105739,null,null
-0.094832,null,null,0.04139,null
-0.00388255,null,null,null,0.00256278
0.974475,0.00602615,null,null,null
0.058727,null,-0.0463662,null,null
-0.135802,null,null,0.0667149,null
-0.00175116,null,null,null,-0.0021849
0.980064,-0.00139938,null,null,null
0.134919,null,-0.0866736,null,null
-0.13036,null,null,0.0200248,null
0.000950124,null,null,null,0.00234879
0.980638,0.00215587,null,null,null
0.15209,null,-0.1014,null,null
-0.14248,null,null,0.07837,null
0.000257215,null,null,null,0.000661003
0.978503,0.00612836,null,null,null
0.0563881,null,-0.127351,null,null
-0.105224,null,null,0.000378868,null
-0.00158054,null,null,null,-0.00210719
0.984217,0.00906691,null,null,null
0.139026,null,-0.137412,null,null
-0.133953,null,null,0.0318543,null
-0.0021689,null,null,null,-0.000552976
0.982378,0.00820744,null,null,null
0.207047,null,-0.1348,null,null
-0.165334,null,null,0.0371233,null
-0.00106496,null,null,null,0.00081134
0.981101,0.00660346,null,null,null
0.156754,null,-0.0927579,null,null
-0.194252,null,null,0.0420455,null
0.0029496,null,null,null,0.00356498
0.982745,0.00503031,null,null,null
0.188782,null,-0.114342,null,null
-0.176487,null,null,0.0150194,null
-0.00106243,null,null,null,-8.70009e-06
0.976341,0.00638371,null,null,null
0.165271,null,-0.094892,null,null
-0.215236,null,null,0.0611779,null
0.000528566,null,null,null,-0.000988751
0.978348,0.00251139,null,null,null
0.140466,null,-0.0966075,null,null
-0.246542,null,null,-0.0153913,null
0.00034851,null,null,null,0.0018889
0.977616,-0.000280034,null,null,null
0.166679,null,-0.135146,null,null
-0.291791,null,null,0.00628909,null
0.000715974,null,null,null,0.0026665
0.977616,-0.000280034,null,null,null
0.166679,null,-0.135146,null,null
-0.291791,null,null,0.00628909,null
0.000715974,null,null,null,0.0026665
0.977603,-0.00189353,null,null,null
0.0624324,null,-0.119433,null,null
-0.181127,null,null,0.0244264,null
-0.000635423,null,null,null,-0.00142539
0.980389,-0.000244716,null,null,null
0.0928325,null,-0.144691,null,null
-0.23797,null,null,0.0159221,null
-0.00612358,null,null,null,0.00525456
0.983456,0.00300689,null,null,null
0.0826104,null,-0.153184,null,null
-0.202256,null,null,0.0309375,null
-0.00158716,null,null,null,0.00261761
0.983456,0.00300689,null,null,null
0.0826104,null,-0.153184,null,null
-0.202256,null,null,0.0309375,null
-0.00158716,null,null,null,0.00261761
0.98431,0.00728512,null,null,null
0.125408,null,-0.149604,null,null
-0.147629,null,null,0.0881162,null
0.00255792,null,null,null,0.00299483
0.983326,0.004926,null,null,null
0.132986,null,-0.113754,null,null
-0.125922,null,null,0.027558,null
-0.00317067,null,null,null,0.00171616
0.983326,0.004926,null,null,null
0.132986,null,-0.113754,null,null
-0.125922,null,null,0.027558,null
-0.00317067,null,null,null,0.00171616
0.983326,0.004926,null,null,null
0.132986,null,-0.113754,null,null
-0.125922,null,null,0.027558,null
-0.00317067,null,null,null,0.00171616
0.979901,0.00395088,null,null,null
0.0951881,null,-0.141441,null,null
-0.16182,null,null,0.0359769,null
0.0021169,null,null,null,-0.00115827
0.976495,0.00586917,null,null,null
0.175839,null,-0.137852,null,null
-0.169356,null,null,0.0680816,null
-0.00247159,null,null,null,0.00183874
0.979509,0.00409101,null,null,null
0.16381,null,-0.130819,null,null
-0.113643,null,null,0.0544535,null
0.00111854,null,null,null,-0.000736972
0.972263,0.0085529,null,null,null
0.0904212,null,-0.118485,null,null
-0.119831,null,null,0.080084,null
-0.00205175,null,null,null,0.00268069
0.97005,0.00434319,null,null,null
0.0908716,null,-0.130328,null,null
-0.133793,null,null,0.138611,null
-0.00427308,null,null,null,-0.00424538
0.971298,0.00523379,null,null,null
0.145776,null,-0.124133,null,null
-0.0664906,null,null,0.0284985,null
0.000957581,null,null,null,0.0043579
0.972744,0.0057208,null,null,null
0.144483,null,-0.127525,null,null
-0.0489519,null,null,0.0597739,null
0.00533738,null,null,null,-0.00398653
0.970551,0.00886931,null,null,null
0.198818,null,-0.0879995,null,null
-0.0441835,null,null,0.0646485,null
-0.000430612,null,null,null,-0.00470122
0.969606,0.006154,null,null,null
0.192784,null,-0.0575975,null,null
-0.0772335,null,null,0.050054,null
0.00655112,null,null,null,-0.00603481
0.969606,0.006154,null,null,null
0.192784,null,-0.0575975,null,null
-0.0772335,null,null,0.050054,null
0.00655112,null,null,null,-0.00603481
0.969606,0.006154,null,null,null
0.192784,null,-0.0575975,null,null
-0.0772335,null,null,0.050054,null
0.00655112,null,null,null,-0.00603481
0.971515,0.0091335,null,null,null
0.128574,null,-0.0975185,null,null
-0.0739201,null,null,-0.0054493,null
-0.00214287,null,null,null,-0.00423616
0.967196,0.0070995,null,null,null
0.20275,null,-0.0487394,null,null
-0.0146791,null,null,-0.0337648,null
-0.000110118,null,null,null,-0.00600997
0.96704,0.0113437,null,null,null
0.177927,null,-0.0704809,null,null
-0.0176162,null,null,0.0642356,null
-0.000751065,null,null,null,-0.00782956
0.970079,0.011289,null,null,null
0.149464,null,-0.121376,null,null
0.00531115,null,null,0.0644769,null
0.00454309,null,null,null,-0.00400561
0.977431,0.0154839,null,null,null
0.144199,null,-0.101867,null,null
-0.017571,null,null,0.0435755,null
-0.00246374,null,null,null,-0.00625635
0.976421,0.0205819,null,null,null
0.111396,null,-0.124592,null,null
-0.0182799,null,null,0.0662869,null
-0.00177166,null,null,null,0.000668037
0.979485,0.0180036,null,null,null
0.117837,null,-0.0225631,null,null
0.0031262,null,null,0.024947,null
-0.000319632,null,null,null,0.000170038
0.982043,0.0199454,null,null,null
0.136683,null,-0.0658549,null,null
0.014842,null,null,0.0231031,null
0.00431269,null,null,null,-0.00186977
0.981925,0.0222781,null,null,null
0.137544,null,-0.0846381,null,null
0.00385922,null,null,0.0611534,null
0.0018256,null,null,null,-0.00401682
0.987385,0.0204261,null,null,null
0.119276,null,-0.122223,null,null
0.00547258,null,null,0.0388626,null
-0.00391074,null,null,null,-0.0019138
0.984611,0.0201417,null,null,null
0.14062,null,-0.110134,null,null
0.0189474,null,null,0.0571139,null
0.0010822,null,null,null,-0.00172231
0.989446,0.0171375,null,null,null
0.150491,null,-0.0361887,null,null
-0.0180251,null,null,-0.00767467,null
0.000128245,null,null,null,8.82927e-05
0.98366,0.024888,null,null,null
0.158036,null,-0.0138846,null,null
-0.0105242,null,null,0.0345382,null
0.000551988,null,null,null,-0.00149607
0.98112,0.0270426,null,null,null
0.100413,null,-0.0549051,null,null
0.0243207,null,null,0.0121258,null
-0.00208433,null,null,null,-0.00322374
0.979761,0.0286521,null,null,null
0.149211,null,-0.0684272,null,null
-0.00702626,null,null,0.0027154,null
-0.000871691,null,null,null,-0.0020617
0.976025,0.0244924,null,null,null
0.101029,null,-0.00962716,null,null
0.00869952,null,null,-0.0708223,null
-0.00431206,null,null,null,-0.00223468
0.981352,0.0236601,null,null,null
0.0778593,null,-0.0851046,null,null
-0.00142639,null,null,-0.0521195,null
-0.00406046,null,null,null,-0.000298921
0.982633,0.0219621,null,null,null
0.11682,null,-0.04371,null,null
0.0818606,null,null,0.00455208,null
0.00234356,null,null,null,0.00217721
0.975533,0.0163553,null,null,null
0.0863571,null,-0.0754585,null,null
0.0268641,null,null,-0.0143275,null
-0.00642624,null,null,null,-0.000641244
0.980507,0.0221631,null,null,null
0.0815226,null,-0.0695063,null,null
0.0650508,null,null,-0.0308984,null
-0.00608711,null,null,null,-0.000958125
0.97591,0.0195358,null,null,null
0.108054,null,0.0397304,null,null
0.0612342,null,null,0.0533213,null
-0.00509494,null,null,null,0.000311924
0.971994,0.0164849,null,null,null
0.218664,null,-0.03389,null,null
0.0919439,null,null,0.0198486,null
-0.000937865,null,null,null,-0.00653654
0.971884,0.0157015,null,null,null
0.152815,null,-0.0755222,null,null
0.0928616,null,null,0.0177415,null
-0.00835273,null,null,null,-0.00660895
0.982244,0.0239038,null,null,null
0.180355,null,-0.135715,null,null
0.118277,null,null,0.019732,null
0.00427447,null,null,null,-0.00761146
0.974761,0.0210014,null,null,null
0.20265,null,-0.120225,null,null
0.0595183,null,null,-0.0602631,null
-0.000209086,null,null,null,-0.0039888
0.974947,0.0157702,null,null,null
0.0597772,null,-0.075554,null,null
0.0510539,null,null,-0.0137361,null
-1.19516e-05,null,null,null,-8.73765e-05
0.985369,0.00952787,null,null,null
