MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.992827,0.162878,0.395495,0.00188572
2,0.992749,0.118808,0.357232,0.00363602
3,0.992749,0.118808,0.357232,0.00363602
4,0.992936,0.165568,0.238055,0.00845434
5,0.99276,0.156508,0.325848,0.00391683
6,0.992826,0.0988135,0.330364,0.000884646
7,0.992763,0.152684,0.29236,0.00187055
8,0.992718,0.147968,0.327948,0.00286333
9,0.992926,0.161917,0.325955,0.0071408
10,0.992926,0.161917,0.325955,0.0071408
11,0.992926,0.161917,0.325955,0.0071408
12,0.993055,0.114895,0.341149,0.00662306
13,0.992973,0.131809,0.311074,0.00140133
14,0.992973,0.131809,0.311074,0.00140133
15,0.992765,0.141498,0.282423,0.00114216
16,0.992941,0.145524,0.341422,0.00275094
17,0.993089,0.179358,0.343856,0.00313576
18,0.992945,0.12773,0.340099,0.0044042
19,0.992945,0.12773,0.340099,0.0044042
20,0.992929,0.260089,0.298834,0.00629642
21,0.992976,0.244178,0.232045,0.00249368
22,0.992891,0.193388,0.252927,0.00535942
23,0.992891,0.193388,0.252927,0.00535942
24,0.992929,0.229774,0.221813,0.00391496
25,0.992883,0.17509,0.202336,0.00309076
26,0.992841,0.221149,0.228053,0.00320568
27,0.993044,0.227036,0.265784,0.00122686
28,0.993004,0.177292,0.183655,0.00183712
29,0.99301,0.278942,0.209173,0.00365778
30,0.993164,0.336373,0.237015,0.00259965
31,0.993064,0.291276,0.266836,0.00695661
32,0.993018,0.311798,0.25802,0.00432089
33,0.993091,0.286174,0.281714,0.00138499
34,0.993077,0.27389,0.346137,0.00439878
35,0.993083,0.311512,0.318321,0.00352621
36,0.993083,0.311512,0.318321,0.00352621
37,0.992906,0.193421,0.309443,0.00226319
38,0.992968,0.246877,0.370543,0.00951509
39,0.993059,0.292939,0.312535,0.00364738
40,0.993059,0.292939,0.312535,0.00364738
41,0.992955,0.312851,0.251583,0.00363092
42,0.993089,0.329134,0.210724,0.0043847
43,0.993089,0.329134,0.210724,0.0043847
44,0.993089,0.329134,0.210724,0.0043847
45,0.993076,0.302719,0.247403,0.00158239
46,0.992813,0.305626,0.223566,0.00273421
47,0.992972,0.341059,0.187593,0.00132672
48,0.992984,0.300593,0.189455,0.00486897
49,0.992976,0.271462,0.187969,0.00399875
50,0.992748,0.262285,0.0904068,0.00311664
51,0.992863,0.244239,0.134645,0.00776059
52,0.992903,0.320809,0.112868,0.00558508
53,0.992715,0.276847,0.147362,0.00900804
54,0.992715,0.276847,0.147362,0.00900804
55,0.992715,0.276847,0.147362,0.00900804
56,0.992827,0.263508,0.103839,0.00325662
57,0.992737,0.282503,0.0824002,0.0058857
58,0.992724,0.301548,0.0851416,0.00596165
59,0.992811,0.262814,0.0949584,0.00635243
60,0.992835,0.318036,0.0445939,0.00594204
61,0.992917,0.250458,0.0937168,0.00264857
62,0.993024,0.229049,0.076774,0.00350156
63,0.993093,0.259272,0.104931,0.00725917
64,0.993017,0.268984,0.0759375,0.00575008
65,0.993237,0.227382,0.0563664,0.004775
66,0.993035,0.227356,0.0827146,0.00188868
67,0.993143,0.210047,0.0160251,0.00116674
68,0.992934,0.174312,0.033561,0.00223473
69,0.992956,0.134093,0.0219158,0.00248881
70,0.99296,0.143807,0.0660761,0.00172963
71,0.99298,0.132518,0.0301071,0.00504369
72,0.993093,0.185506,0.0362658,0.00514034
73,0.993122,0.17417,0.0846608,0.000832389
74,0.992933,0.169337,0.0539233,0.00844591
75,0.993152,0.196597,0.0583826,0.00753751
76,0.993097,0.184641,0.0653436,0.00472203
77,0.992981,0.225959,0.063837,0.00756191
78,0.993004,0.228265,0.120216,0.0118008
79,0.993116,0.241805,0.127938,0.00785661
80,0.993044,0.228421,0.0593444,0.0025259
81,0.992962,0.180006,0.120289,0.00161645
82,0.993089,0.20532,0.083607,0.00473098
83,0.993152,0.157794,0.0380737,0.00362152
84,0.993096,0.176661,0.130309,0.0041152
85,0.993124,0.225041,0.0891865,0.00696961
86,0.993117,0.146651,0.0609445,0.00532899
87,0.993067,0.158927,0.0852483,0.00658663
88,0.993193,0.208152,0.0568266,0.00741808
89,0.992996,0.206228,0.079084,0.00469547
90,0.99307,0.233852,0.0602522,0.00146638
91,0.992918,0.258416,0.033853,0.00538789
92,0.992853,0.206657,0.0515074,0.00371068
93,0.992853,0.206657,0.0515074,0.00371068
94,0.992979,0.249923,0.0245915,0.00179113
95,0.992868,0.194827,0.0442931,0.00664363
96,0.992954,0.226048,0.0740205,0.0065078
97,0.993007,0.163321,0.0525603,0.00572065
98,0.99291,0.234269,0.0327959,0.000996886
99,0.992982,0.215211,0.0568346,0.00843822
100,0.993033,0.20712,0.0279297,0.00530602
101,0.993132,0.234773,0.055405,0.00835245
102,0.993064,0.241463,0.118463,0.00669844
103,0.993064,0.241463,0.118463,0.00669844
104,0.992876,0.253522,0.0941906,0.00971183
105,0.99292,0.196058,0.0919472,0.00226985
106,0.992959,0.222151,0.0877876,0.00612688
107,0.992923,0.20361,0.0687106,0.00108237
108,0.99296,0.152361,0.0898591,0.00451304
109,0.992962,0.183018,0.064997,0.000617576
110,0.992933,0.162178,0.0159457,0.00431919
111,0.993066,0.219473,0.0529913,0.00391442
112,0.992983,0.161429,0.0580329,0.00222328
113,0.993197,0.258126,0.0223025,0.00153869
114,0.993207,0.226219,0.0425009,0.00843297
115,0.992958,0.22298,0.11995,0.00628301
116,0.993076,0.223698,0.120472,0.00464493
117,0.992998,0.28956,0.145046,0.00488865
118,0.993051,0.285406,0.184216,0.00257111
119,0.99301,0.302707,0.25454,0.00498846
120,0.992962,0.306761,0.190204,0.00562141
121,0.992978,0.312456,0.181401,0.00159442
122,0.993116,0.272323,0.197061,0.00798709
123,0.993071,0.188208,0.208184,0.00489082
124,0.993047,0.208163,0.233593,0.00269188
125,0.993074,0.265112,0.214063,0.00103353
126,0.992945,0.334294,0.2083,0.00334636
127,0.992945,0.334294,0.2083,0.00334636
128,0.993094,0.307669,0.231166,0.00862395
129,0.993094,0.307669,0.231166,0.00862395
