MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.980589,0.980587,-0.00182626
2,0.976509,0.97624,-0.0229154
3,0.976091,0.976061,-0.0076239
4,0.975001,0.974915,-0.0129268
5,0.973486,0.972894,-0.033945
6,0.972416,0.971917,-0.0311338
7,0.974867,0.973542,-0.050807
8,0.972131,0.969893,-0.0659326
9,0.972991,0.971105,-0.0605455
10,0.973975,0.970879,-0.0775954
11,0.97361,0.971974,-0.056425
12,0.973322,0.971143,-0.0651025
13,0.973854,0.97332,-0.0322314
14,0.971391,0.970099,-0.0500823
15,0.97036,0.968451,-0.0608344
16,0.969679,0.966853,-0.0739864
17,0.966708,0.963369,-0.0802781
18,0.9666,0.96239,-0.0901187
19,0.963803,0.958206,-0.103718
20,0.963815,0.95361,-0.139884
21,0.963309,0.950166,-0.158585
22,0.960003,0.945556,-0.165919
23,0.961619,0.95174,-0.137488
24,0.963183,0.954824,-0.126621
25,0.957387,0.949505,-0.122595
26,0.955126,0.945192,-0.137396
27,0.958383,0.949341,-0.131339
28,0.956302,0.948893,-0.118814
29,0.960291,0.951819,-0.127281
30,0.956401,0.95068,-0.104452
31,0.954168,0.944305,-0.13684
32,0.961191,0.950555,-0.142594
33,0.95994,0.944714,-0.170299
34,0.951361,0.931239,-0.194634
35,0.951277,0.926005,-0.217814
36,0.94795,0.920242,-0.227516
37,0.944364,0.919224,-0.21645
38,0.952188,0.93016,-0.20363
39,0.947996,0.918983,-0.232741
40,0.946709,0.918549,-0.229184
41,0.94063,0.918319,-0.203655
42,0.947349,0.930024,-0.18035
43,0.94505,0.915926,-0.232806
44,0.943649,0.911393,-0.244615
45,0.943432,0.916714,-0.222934
46,0.94555,0.916471,-0.232692
47,0.947806,0.920341,-0.226511
48,0.948247,0.928104,-0.194414
49,0.948803,0.927231,-0.201169
50,0.951876,0.925503,-0.222514
51,0.949928,0.924761,-0.21721
52,0.947691,0.918545,-0.233222
53,0.947674,0.919092,-0.230986
54,0.94379,0.916822,-0.224
55,0.939352,0.920218,-0.18863
56,0.941308,0.92906,-0.151356
57,0.941618,0.930695,-0.143008
58,0.943526,0.927106,-0.175259
59,0.938733,0.919042,-0.191263
60,0.943631,0.927357,-0.17449
61,0.93728,0.917879,-0.189716
62,0.942143,0.925864,-0.174381
63,0.938591,0.925874,-0.153986
64,0.928832,0.918859,-0.135747
