MDTU,min_ave,max_ave
1,0.501589,0.608749
2,0.431054,0.547654
3,0.40515,0.527258
4,0.386968,0.512776
5,0.366108,0.494553
6,0.350698,0.48386
7,0.335307,0.47222
8,0.320214,0.460186
9,0.306995,0.450966
10,0.294218,0.440821
11,0.281021,0.43108
12,0.269119,0.424463
13,0.260587,0.416312
14,0.253541,0.411498
15,0.24343,0.404301
16,0.236971,0.399153
17,0.229701,0.393842
18,0.221612,0.387066
19,0.212474,0.382476
20,0.208723,0.378694
21,0.201777,0.373682
22,0.194528,0.368448
23,0.187808,0.36347
24,0.179651,0.358577
25,0.17599,0.354737
26,0.168984,0.350233
27,0.163163,0.346967
28,0.157759,0.342396
29,0.154579,0.339932
30,0.146821,0.335303
31,0.142252,0.331634
32,0.138046,0.329866
33,0.134489,0.326381
34,0.129402,0.324219
35,0.125007,0.321263
36,0.119378,0.317357
37,0.11481,0.314485
38,0.111269,0.311907
39,0.105694,0.309267
40,0.102775,0.306235
41,0.099316,0.305338
42,0.095847,0.30291
43,0.0917524,0.300225
44,0.0901872,0.29902
45,0.0866492,0.295431
46,0.0823644,0.293026
47,0.0797559,0.292538
48,0.0785408,0.290109
49,0.0748079,0.287894
50,0.0727766,0.286073
51,0.0700392,0.284976
52,0.0669062,0.283291
53,0.0638242,0.281586
54,0.062638,0.281267
55,0.058201,0.278671
56,0.0568346,0.277396
57,0.0530332,0.275214
58,0.0503066,0.272424
59,0.0464651,0.269428
60,0.0452215,0.269131
61,0.0441626,0.267604
62,0.0423773,0.267387
63,0.0368089,0.2641
64,0.0344001,0.263178
65,0.03098,0.261373
66,0.0299391,0.259761
67,0.0277255,0.258939
68,0.0261062,0.258179
69,0.024064,0.257078
70,0.023412,0.257014
71,0.0230744,0.255944
72,0.0210548,0.255238
73,0.0213358,0.255022
74,0.0196035,0.253739
75,0.0194175,0.254395
76,0.0163783,0.252818
77,0.0143287,0.251337
78,0.0123403,0.249304
79,0.0100491,0.248742
80,0.00901593,0.248107
81,0.00776037,0.247948
82,0.00766521,0.247268
83,0.00502161,0.245352
84,0.00253188,0.243643
85,-0.000175736,0.241523
86,-0.00163201,0.241115
87,-0.00486408,0.239752
