MDTU,S_F
1,1.6472e-06
2,1.77871e-06
3,1.78e-06
4,1.85308e-06
5,1.85061e-06
6,1.98522e-06
7,2.07787e-06
8,2.10529e-06
9,2.10804e-06
10,2.16657e-06
11,2.26644e-06
12,2.38872e-06
13,2.36941e-06
14,2.38112e-06
15,2.43751e-06
16,2.35679e-06
17,2.42996e-06
18,2.55489e-06
19,2.63823e-06
20,2.66462e-06
21,2.66649e-06
22,2.61417e-06
23,2.7138e-06
24,2.6854e-06
25,2.78305e-06
26,2.83215e-06
27,2.8494e-06
28,2.90776e-06
29,2.84905e-06
30,3.04344e-06
31,3.01535e-06
32,3.0132e-06
33,3.05328e-06
34,3.01204e-06
35,3.09928e-06
36,3.07839e-06
37,3.15233e-06
38,3.10558e-06
39,3.11968e-06
40,3.13365e-06
41,3.17716e-06
42,3.27116e-06
43,3.30882e-06
44,3.29645e-06
45,3.26001e-06
46,3.31435e-06
47,3.28941e-06
48,3.26398e-06
49,3.28905e-06
50,3.32375e-06
51,3.36757e-06
52,3.40473e-06
53,3.35673e-06
54,3.3601e-06
55,3.38431e-06
56,3.39321e-06
57,3.43251e-06
58,3.40841e-06
59,3.45555e-06
60,3.49792e-06
61,3.46058e-06
62,3.48218e-06
63,3.59828e-06
64,3.57013e-06
65,3.66061e-06
66,3.61996e-06
67,3.61969e-06
68,3.56398e-06
69,3.64523e-06
70,3.66291e-06
71,3.58829e-06
72,3.61871e-06
73,3.61712e-06
74,3.59951e-06
75,3.6328e-06
76,3.61471e-06
77,3.6246e-06
78,3.60181e-06
79,3.69962e-06
80,3.71061e-06
81,3.70972e-06
82,3.6772e-06
83,3.70255e-06
84,3.75026e-06
85,3.67159e-06
86,3.69615e-06
87,3.71868e-06
88,3.74572e-06
89,3.79843e-06
90,3.7758e-06
91,3.79428e-06
92,3.83013e-06
93,3.83402e-06
94,3.8382e-06
95,3.82473e-06
96,3.86172e-06
97,3.86495e-06
98,3.89013e-06
99,3.84785e-06
100,3.87637e-06
101,3.87637e-06
102,3.87637e-06
103,4.00221e-06
104,4.02392e-06
105,4.01919e-06
106,4.02023e-06
107,4.0387e-06
108,4.12794e-06
109,3.99735e-06
110,4.01602e-06
111,4.07569e-06
112,4.07756e-06
113,4.08044e-06
114,3.99478e-06
115,4.02007e-06
116,4.02335e-06
117,4.05575e-06
118,4.09132e-06
119,4.12086e-06
120,4.11257e-06
121,4.04756e-06
122,4.16037e-06
123,4.13085e-06
124,4.11916e-06
125,4.13655e-06
126,4.15686e-06
127,4.13374e-06
128,4.13374e-06
129,4.17546e-06
130,4.1141e-06
131,4.14519e-06
132,4.14381e-06
133,4.15679e-06
134,4.21804e-06
135,4.13097e-06
136,4.18347e-06
137,4.1532e-06
138,4.18691e-06
139,4.15635e-06
140,4.24444e-06
141,4.27675e-06
142,4.30045e-06
143,4.44982e-06
144,4.39813e-06
145,4.36368e-06
146,4.39032e-06
147,4.4435e-06
148,4.40848e-06
149,4.47331e-06
150,4.50181e-06
151,4.52792e-06
152,4.44332e-06
153,4.33135e-06
154,4.35191e-06
155,4.38156e-06
156,4.33659e-06
157,4.4103e-06
158,4.44043e-06
159,4.29902e-06
160,4.32839e-06
161,4.38467e-06
162,4.38467e-06
163,4.38467e-06
164,4.38467e-06
165,4.43148e-06
166,4.40922e-06
167,4.44883e-06
168,4.51219e-06
169,4.3977e-06
170,4.45501e-06
171,4.54368e-06
172,4.64908e-06
173,4.71205e-06
174,4.63144e-06
175,4.63144e-06
176,4.54093e-06
177,4.53007e-06
178,4.51051e-06
179,4.51051e-06
180,4.57438e-06
181,4.63902e-06
182,4.61403e-06
183,4.65584e-06
184,4.63762e-06
185,4.67658e-06
186,4.61696e-06
187,4.60835e-06
188,4.60456e-06
189,4.62698e-06
190,4.67855e-06
191,4.67855e-06
192,4.73673e-06
193,4.85055e-06
194,4.89723e-06
195,4.96106e-06
