MDTU,link
1,3.42537
2,2.93838
3,2.78358
4,2.68142
5,2.5667
6,2.49094
7,2.41537
8,2.34595
9,2.28527
10,2.23205
11,2.17861
12,2.1338
13,2.09215
14,2.05991
15,2.02296
16,1.99387
17,1.96533
18,1.93415
19,1.90885
20,1.88774
21,1.86316
22,1.83935
23,1.81718
24,1.79425
25,1.77676
26,1.75481
27,1.73939
28,1.72149
29,1.70981
30,1.69026
31,1.67514
32,1.6643
33,1.65181
34,1.63812
35,1.62589
36,1.60917
37,1.59842
38,1.58808
39,1.57575
40,1.56539
41,1.55663
42,1.54789
43,1.53767
44,1.53246
45,1.52085
46,1.51139
47,1.50614
48,1.49792
49,1.48907
50,1.48251
51,1.47612
52,1.469
53,1.46247
54,1.45909
55,1.44986
56,1.44521
57,1.43569
58,1.42891
59,1.41856
60,1.41602
61,1.4122
62,1.40945
63,1.3978
64,1.39279
65,1.38628
66,1.38212
67,1.37819
68,1.3747
69,1.37019
70,1.36803
71,1.36566
72,1.36156
73,1.36051
74,1.35621
75,1.35597
76,1.34949
77,1.34517
78,1.33972
79,1.33638
80,1.33359
81,1.33185
82,1.32973
83,1.32456
84,1.31893
85,1.31384
86,1.31055
87,1.30528
88,1.30647
89,1.30349
90,1.29571
91,1.29518
92,1.29334
93,1.28673
94,1.27967
95,1.27734
96,1.2748
97,1.27235
98,1.27
99,1.26484
100,1.25999
101,1.25999
102,1.25999
103,1.25531
104,1.25083
105,1.24791
106,1.24713
107,1.24299
108,1.2412
109,1.24053
110,1.23727
111,1.23489
112,1.23151
113,1.22971
114,1.22769
115,1.2223
116,1.22009
117,1.219
118,1.21725
119,1.21328
120,1.21292
121,1.20998
122,1.20953
123,1.2044
124,1.20668
125,1.20597
126,1.20204
127,1.19891
128,1.19891
129,1.20083
130,1.20105
131,1.19875
132,1.19564
133,1.19177
134,1.18856
135,1.18832
136,1.18627
137,1.18675
138,1.18562
139,1.18271
140,1.18414
141,1.1843
142,1.18299
143,1.18066
144,1.18177
145,1.18084
146,1.18193
147,1.18072
148,1.17662
149,1.17497
150,1.17168
151,1.16722
152,1.1644
153,1.16308
154,1.1595
155,1.15708
156,1.15599
157,1.15138
158,1.15244
159,1.15307
160,1.15475
161,1.15175
162,1.15175
163,1.15175
164,1.15175
165,1.14848
166,1.15078
167,1.15345
168,1.15108
169,1.15007
170,1.14876
171,1.14811
172,1.14729
173,1.15032
174,1.14888
175,1.14888
176,1.14555
177,1.14362
178,1.14191
179,1.14191
180,1.14095
181,1.13929
182,1.13738
183,1.13668
184,1.13549
185,1.13365
186,1.13568
187,1.13223
188,1.13187
189,1.13259
190,1.12899
191,1.12899
192,1.12636
193,1.12789
194,1.12476
195,1.12541
196,1.12485
197,1.12203
198,1.11871
199,1.11951
200,1.11759
201,1.11695
202,1.11437
203,1.11437
204,1.11667
205,1.11411
206,1.11556
207,1.11789
208,1.11789
209,1.11286
210,1.11491
211,1.11127
212,1.11243
213,1.10948
214,1.1086
215,1.10652
216,1.10658
217,1.10478
218,1.10521
219,1.10326
