MDTU,min_min,min_max,max_min,max_max5
1,-0.15598,0.67477,0.0445727,0.766825
2,-0.158305,0.595493,0.0417457,0.695307
3,-0.158295,0.560832,0.0510998,0.670536
4,-0.157356,0.540476,0.0497424,0.655276
5,-0.171013,0.517969,0.0455784,0.635846
6,-0.174135,0.499982,0.0519652,0.614913
7,-0.185789,0.484716,0.0518005,0.602603
8,-0.186786,0.469142,0.0503235,0.602389
9,-0.175206,0.457899,0.0523127,0.578066
10,-0.200932,0.443697,0.0416301,0.565717
11,-0.202277,0.427049,0.0444317,0.560214
12,-0.209783,0.417126,0.0452695,0.553153
13,-0.202786,0.406451,0.0457206,0.543679
14,-0.188214,0.396485,0.0572346,0.536987
15,-0.195584,0.383978,0.0525912,0.530569
16,-0.191882,0.370683,0.0520642,0.519582
17,-0.192516,0.362899,0.0556681,0.516731
18,-0.224664,0.366056,0.0571611,0.508586
19,-0.197731,0.352915,0.0573648,0.508625
20,-0.192065,0.348952,0.0666193,0.504363
21,-0.191042,0.340835,0.0584628,0.491493
22,-0.185919,0.337324,0.0568641,0.492405
23,-0.201167,0.326871,0.0577611,0.490107
24,-0.203979,0.321248,0.0480033,0.480571
25,-0.212566,0.316483,0.056578,0.474129
26,-0.198609,0.30543,0.0576741,0.470397
27,-0.197615,0.302092,0.0514383,0.468643
28,-0.212277,0.296598,0.0487122,0.465535
29,-0.210464,0.292077,0.0481809,0.456083
30,-0.21865,0.284447,0.049818,0.452957
31,-0.22232,0.284287,0.0527154,0.449191
32,-0.215295,0.277257,0.0463205,0.4476
33,-0.224169,0.270766,0.0353083,0.441843
34,-0.218119,0.260658,0.051876,0.444605
35,-0.236354,0.263596,0.0519002,0.435464
36,-0.22031,0.255007,0.0604643,0.428207
37,-0.22649,0.250087,0.0496368,0.434081
38,-0.23666,0.248102,0.0420146,0.435441
39,-0.232039,0.247591,0.0392339,0.43146
40,-0.235291,0.23819,0.0442142,0.426269
41,-0.245172,0.236197,0.0532713,0.417231
42,-0.241982,0.228717,0.0530486,0.416278
43,-0.250693,0.222666,0.0524391,0.417788
44,-0.250501,0.220887,0.0487241,0.436884
45,-0.251653,0.221181,0.0516228,0.416464
46,-0.249439,0.216149,0.0522243,0.409371
47,-0.244612,0.224735,0.0510801,0.407803
48,-0.24567,0.212941,0.0541888,0.403468
49,-0.259344,0.216473,0.0434046,0.406378
50,-0.235315,0.214271,0.0571452,0.401592
51,-0.234364,0.201617,0.0511195,0.397635
52,-0.230041,0.2055,0.0621489,0.409993
53,-0.252567,0.200787,0.0572191,0.395858
54,-0.221144,0.192935,0.0678964,0.397693
55,-0.251298,0.195627,0.0571006,0.398061
56,-0.239946,0.189467,0.060322,0.4065
57,-0.235,0.193649,0.0671529,0.386505
58,-0.232582,0.185693,0.0476946,0.393781
59,-0.241739,0.177678,0.0557823,0.380572
60,-0.262552,0.177506,0.0564713,0.374738
61,-0.249297,0.183945,0.045255,0.391894
62,-0.2763,0.183398,0.0565675,0.386755
63,-0.258806,0.173245,0.0580033,0.382862
64,-0.260317,0.167582,0.0510308,0.373065
65,-0.260456,0.168384,0.0534619,0.380295
66,-0.245701,0.167881,0.0557508,0.373671
67,-0.27023,0.171205,0.0549585,0.36886
68,-0.265845,0.165727,0.0448716,0.378705
69,-0.255821,0.163719,0.0580687,0.375187
70,-0.252198,0.167573,0.0594074,0.385487
71,-0.242655,0.163039,0.0661131,0.368889
72,-0.247085,0.170159,0.07037,0.380048
73,-0.246604,0.163617,0.0719466,0.376809
74,-0.236836,0.16258,0.0719505,0.390133
75,-0.241946,0.159036,0.0735578,0.373989
76,-0.233525,0.162006,0.0704278,0.371125
77,-0.245279,0.16133,0.0633658,0.371622
78,-0.239557,0.153207,0.0738996,0.366577
79,-0.228365,0.156054,0.0597367,0.362473
80,-0.239459,0.148268,0.0780833,0.365729
81,-0.239121,0.149978,0.0727289,0.368101
82,-0.247779,0.147444,0.0779328,0.37299
83,-0.227389,0.14271,0.0704671,0.361437
