t,walltime
10,2359
20,1202
30,997.2
40,719.3
50,556
60,460.9
70,442.2
80,377.6
90,391.9
100,342
110,323.4
120,329.2
130,320.2
140,333.8
150,330.2
160,330.1
170,340.7
180,341.5
190,340.4
200,339.5
210,328.5
220,327.1
230,326.6
240,329.9
250,333.2
260,353.7
270,353.6
280,350.6
290,348.9
300,347.5
310,334.4
320,335.2
330,336.7
340,337.1
350,333.5
360,354.5
370,360
380,352.5
390,354.3
400,354.9
410,321.2
420,300.6
430,302.1
440,319.4
450,316.1
460,318.9
470,320
480,317.5
490,320.2
500,313.8
510,333.4
520,333.4
530,333.6
540,333.9
550,331.1
560,329.6
570,337.6
580,335.9
590,335.8
600,334.9
610,362.8
620,357.1
630,362.1
640,356.7
650,353.9
660,353.6
670,355.7
680,357.6
690,358.2
700,352.5
710,349.2
720,354
730,347.3
740,344.6
750,342.5
760,342.9
770,346.5
780,339.1
790,337.6
800,342.9
810,349.6
820,337.5
830,342.2
840,336.1
850,331.6
860,353.7
870,356.5
880,357.6
890,355.1
900,356.9
910,360.4
920,361.1
930,359.5
940,361.9
950,357.7
960,361.8
970,357.4
980,355.5
990,354.6
1000,359.9
1010,356.4
1020,361.5
1030,360.6
1040,360.2
1050,355.8
1060,357.3
1070,359.1
1080,360.6
1090,363.2
1100,360.3
1110,380.1
1120,378.4
1130,378.7
1140,377.7
1150,371.3
1160,369.7
1170,374.4
1180,370.3
1190,367.8
1200,368.3
1210,364.3
1220,368.1
1230,364.9
1240,369
1250,368.9
1260,363.6
1270,367.1
1280,370.7
1290,374.3
1300,372.4
1310,365.8
1320,369.3
1330,369.3
1340,369.3
1350,368.7
1360,337.2
1370,338.7
1380,338.3
1390,331.5
1400,334
1410,329.8
1420,333.4
1430,338.5
1440,335.8
1450,327.6
1460,338.4
1470,338.2
1480,338.8
1490,337.9
1500,333.8
1510,338.4
1520,337.1
1530,334
1540,347.9
1550,355.2
1560,342.2
1570,338.4
1580,337.8
1590,337.6
1600,338.9
1610,364.8
1620,366.8
1630,382.8
1640,381.6
1650,389.8
1660,385.6
1670,381
1680,373.6
1690,374.4
1700,371.3
1710,369.1
1720,365.5
1730,364.6
1740,365.5
1750,361.6
1760,319.8
1770,323
1780,319.2
1790,318.5
1800,318.7
1810,361.7
1820,363.6
1830,368.2
1840,365.7
1850,360.7
1860,342.2
1870,368.8
1880,345.3
1890,334.5
1900,334.6
1910,336.3
1920,343.3
1930,342.4
1940,343.6
1950,341.8
1960,322.8
1970,326.4
1980,319.5
1990,325.4
2000,332.3
2010,327.2
2020,333.2
2030,329.2
2040,332.5
2050,330.9
2060,329.1
2070,330.4
2080,330.7
2090,322.5
2100,327
2110,341.3
2120,339.8
2130,332.1
2140,334.1
2150,331.2
2160,626.4
2170,630.2
2180,629.1
2190,542.2
2200,341.2
2210,346.1
2220,340.6
2230,336.6
2240,337
2250,346.1
2260,350.1
2270,351.2
2280,357.3
2290,350.7
2300,352.5
2310,356.9
2320,357
2330,359.4
2340,356.8
2350,359.3
2360,346.6
2370,355.4
2380,361
2390,360.7
2400,342.1
2410,340.1
2420,335.3
2430,345.6
2440,351.6
2450,338.1
2460,336.3
2470,334.6
2480,331.8
2490,350.8
2500,354.5
2510,355.2
2520,358
2530,357.4
2540,359.7
2550,308.8
2560,309.6
2570,310.8
2580,314.9
2590,316.7
