ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.989254,-0.0133754,null,null,null
31.4082,null,-0.326044,null,null
20.3715,null,null,-2.1361,null
0.0148456,null,null,null,0.000541939
0.988221,-0.0138416,null,null,null
19.4711,null,-1.59383,null,null
12.8825,null,null,-0.807384,null
0.00931317,null,null,null,0.00473199
0.989648,-0.0147151,null,null,null
16.9894,null,-4.0961,null,null
11.1614,null,null,-0.679964,null
0.00479137,null,null,null,0.00561514
0.992306,-0.0165299,null,null,null
15.7041,null,-3.27073,null,null
9.14258,null,null,-1.17747,null
0.00421628,null,null,null,0.00320141
0.998265,-0.0128877,null,null,null
15.364,null,-4.41084,null,null
8.7152,null,null,-0.736225,null
0.00476111,null,null,null,-0.00670794
0.993493,-0.0143888,null,null,null
16.5143,null,-3.72849,null,null
8.93206,null,null,-1.16069,null
0.0110033,null,null,null,0.00668733
0.990501,-0.0141901,null,null,null
14.6248,null,-5.13011,null,null
8.86017,null,null,-0.533929,null
0.0188448,null,null,null,0.00287655
0.994308,-0.0157866,null,null,null
14.2498,null,-6.53629,null,null
8.78552,null,null,-0.142115,null
0.017907,null,null,null,-0.00383913
0.993328,-0.0127961,null,null,null
13.0025,null,-4.2867,null,null
9.27176,null,null,1.40734,null
-0.000338333,null,null,null,0.00563611
0.995099,-0.0116243,null,null,null
12.6184,null,-2.80115,null,null
8.12337,null,null,2.03885,null
0.0145251,null,null,null,-0.00749145
0.993935,-0.0130297,null,null,null
10.5186,null,-0.791005,null,null
7.78108,null,null,0.701594,null
0.0142944,null,null,null,-0.00844342
0.990614,-0.00718129,null,null,null
10.8249,null,-2.78331,null,null
7.10219,null,null,1.03658,null
0.0246709,null,null,null,-0.000696634
0.986451,-0.0102272,null,null,null
11.8834,null,-1.19227,null,null
7.68762,null,null,2.04281,null
0.0217966,null,null,null,-0.00087061
0.988956,-0.0102746,null,null,null
10.7855,null,-1.66423,null,null
7.7424,null,null,1.88784,null
0.024016,null,null,null,-0.0073302
0.99052,-0.00864456,null,null,null
9.99362,null,-1.71036,null,null
7.04052,null,null,1.33884,null
0.0233371,null,null,null,-0.0100344
0.992634,-0.00741965,null,null,null
9.33478,null,-0.548063,null,null
7.61925,null,null,1.12723,null
0.0161577,null,null,null,-0.00923932
0.99668,-0.0129909,null,null,null
9.29451,null,-1.24487,null,null
7.54841,null,null,0.611648,null
0.0074371,null,null,null,-0.00280704
0.997371,-0.0110435,null,null,null
9.15526,null,-1.7772,null,null
7.46457,null,null,-0.0119778,null
0.00650879,null,null,null,-0.00981795
0.999281,-0.00956931,null,null,null
10.6576,null,-2.35957,null,null
7.57846,null,null,0.455649,null
0.0143073,null,null,null,-0.00433074
1.00119,-0.00790369,null,null,null
9.89123,null,-2.56842,null,null
6.50106,null,null,0.929415,null
0.00464442,null,null,null,0.00585408
1.00027,-0.00637116,null,null,null
10.092,null,-2.06211,null,null
5.26152,null,null,1.14643,null
0.0061468,null,null,null,0.0082548
1.0046,-0.00700636,null,null,null
8.7316,null,-1.78408,null,null
6.40251,null,null,0.253763,null
0.00797091,null,null,null,0.00899241
0.999455,-0.00599358,null,null,null
10.3015,null,-1.51721,null,null
5.29531,null,null,0.508314,null
0.0127273,null,null,null,0.020048
0.999141,-0.00577092,null,null,null
9.52849,null,-1.26986,null,null
5.85095,null,null,0.290399,null
0.00501147,null,null,null,0.018927
0.99733,-0.00691949,null,null,null
8.39749,null,-2.02326,null,null
6.42997,null,null,0.688338,null
-0.00301841,null,null,null,-0.00431804
0.997726,-0.00517179,null,null,null
7.67941,null,-1.90291,null,null
6.30634,null,null,-0.410137,null
-0.00562484,null,null,null,-0.00893325
0.998836,-0.00575013,null,null,null
7.26106,null,-2.20743,null,null
5.99231,null,null,-0.328526,null
-0.00188252,null,null,null,-0.00343099
0.997586,-0.00909769,null,null,null
6.17866,null,-1.79575,null,null
6.28233,null,null,-1.28279,null
0.00438133,null,null,null,-0.000260854
0.995783,-0.00916351,null,null,null
5.86624,null,-1.76479,null,null
6.61575,null,null,-1.43615,null
0.00517495,null,null,null,-0.00558254
0.997566,-0.00835358,null,null,null
6.62329,null,-2.00259,null,null
5.9936,null,null,-2.70614,null
0.0123301,null,null,null,0.00076443
