t,walltime
10,2261
20,659.4
30,442.7
40,404.1
50,404.4
60,403.3
70,401.6
80,406.4
90,405.6
100,399
110,400.9
120,396.9
130,399.9
140,396.2
150,397.8
160,338
170,333.2
180,335.6
190,331.6
200,339.8
210,363.6
220,368.9
230,368.6
240,368.3
250,368.8
260,405.2
270,374.2
280,380.5
290,384.4
300,382.9
310,370.8
320,396.7
330,397.5
340,382.6
350,380.9
360,383.4
370,364.4
380,362.9
390,365.1
400,355.7
410,349.3
420,373.2
430,373.3
440,376.1
450,381.2
460,382.1
470,401.5
480,406.4
490,400
500,398.3
510,399
520,391.8
530,395.9
540,398.9
550,394.1
560,392.3
570,385.9
580,388.5
590,384.4
600,373.4
610,378.9
620,389.5
630,399.8
640,399.2
650,401
660,399.1
670,382.6
680,384.4
690,385.8
700,372.6
710,383.8
720,361.3
730,385.6
740,367.7
750,377.4
760,365.7
770,381
780,372.4
790,374.6
800,377.6
810,375
820,394.8
830,397.6
840,396.9
850,396.7
860,391.1
870,380.1
880,380.5
890,381.4
900,377.4
910,373.9
920,387.8
930,395
940,398.9
950,395.5
960,394.9
970,354.3
980,358.9
990,360.7
1000,361.5
1010,363.8
1020,373.1
1030,391
1040,381.4
1050,379.2
1060,382.9
1070,380.3
1080,380.8
1090,381
1100,385.7
1110,380.8
1120,353.4
1130,353.7
1140,357.5
1150,359
1160,356.3
1170,385.3
1180,384.5
1190,385.8
1200,389.4
1210,391.2
1220,384
1230,384.7
1240,382.9
1250,383.8
1260,384.2
1270,399.5
1280,395.6
1290,397.3
1300,397.7
1310,391.4
1320,387.8
1330,385.7
1340,385.1
1350,385.6
1360,386.4
1370,395
1380,402
1390,404.6
1400,397.5
1410,383
1420,376.5
1430,383.6
1440,374.9
1450,390.2
1460,377.8
1470,378.5
1480,375.9
1490,376.4
1500,377.3
1510,376.3
1520,368.2
1530,367.7
1540,367.7
1550,368.1
1560,354.6
1570,383.6
1580,382.8
1590,376.2
1600,380.7
1610,383.3
1620,375.5
1630,376.7
1640,380.5
1650,379.2
1660,374
1670,363.8
1680,369.8
1690,365.2
1700,366.8
1710,365.2
1720,379.7
1730,379.9
1740,376
1750,367.3
1760,368
1770,374.2
1780,369.5
1790,372.1
1800,382.9
1810,380.7
1820,380.7
1830,378.2
1840,381.5
1850,382.6
1860,381.9
1870,383.5
1880,383.3
1890,369.6
1900,370
1910,383.6
1920,360.8
1930,357.7
1940,362.1
1950,370.8
1960,384.9
1970,381.8
1980,382.3
1990,383.1
2000,376.9
2010,372.9
2020,371.6
2030,375.6
2040,378.6
2050,382.7
2060,375.8
2070,389
2080,387.9
2090,385.7
2100,386.1
2110,387.1
2120,372.8
2130,373.7
2140,372.8
2150,381.4
2160,385.7
2170,373.6
2180,362.5
2190,364.2
2200,358.1
2210,365.1
2220,335.1
2230,345.6
2240,343.6
2250,347.9
2260,349.7
2270,369.9
2280,369.3
2290,375.3
2300,372.7
2310,365.7
2320,368
2330,377.6
2340,370.9
2350,370.4
2360,366.1
2370,376.7
2380,381.9
2390,377.6
2400,374.9
2410,373.8
2420,354.8
2430,355.3
2440,358.4
2450,359.6
2460,358.5
2470,397.4
2480,399.1
2490,397
2500,398.1
2510,389.9
2520,400.3
2530,401.3
2540,399.7
2550,400.7
2560,398.9
2570,395.1
2580,390
2590,388.3
2600,357.8
2610,357.3
2620,357.8
2630,355.2
2640,359.7
2650,357.9
2660,359.9
2670,358.9
2680,362.1
2690,360.6
2700,357.8
2710,356.8
2720,352.2
2730,350.9
2740,353.6
2750,355.2
2760,352.6
2770,359.1
2780,352.7
2790,349.1
2800,408.2
2810,413.2
2820,409.4
2830,413.1
2840,406.4
2850,409
2860,403.1
2870,405.6
2880,408.8
2890,409.1
2900,407.6
2910,409.5
2920,406.7
2930,409.4
2940,407.4
2950,370.4
2960,365.6
2970,361.7
2980,374.3
2990,365.4
3000,356.8
3010,360.4
3020,358.8
3030,358.1
3040,358
3050,357.2
3060,354.6
3070,358.7
3080,357.3
3090,362.2
3100,355.9
3110,411.7
3120,372.1
3130,362.6
3140,387.8
3150,371.8
3160,372
3170,371.1
3180,369.8
3190,370.4
3200,382.6
3210,384.2
3220,382.7
3230,381.6
3240,382
3250,381.5
3260,393.7
3270,398.4
3280,406.6
3290,401
3300,400.6
3310,401.5
3320,405.7
3330,402.1
3340,398.6
3350,394.6
3360,405.5
3370,405.5
3380,406.9
3390,396.9
3400,379.5
3410,385.1
3420,386.5
3430,388.9
3440,388.3
3450,383.4
3460,389.8
3470,385.8
3480,389.5
3490,386
3500,385.6
3510,384.6
3520,385
3530,385.5
3540,386.4
3550,389
3560,386.4
3570,357.8
3580,359.4
3590,374.6
3600,376.9
3610,372.9
3620,372.7
3630,373.8
3640,376.4
3650,375.6
3660,379.8
3670,380.8
3680,376.6
3690,382.3
3700,384.2
3710,385.1
3720,374.9
3730,381.7
3740,382.3
3750,374.5
3760,380.9
3770,400.6
3780,397.7
3790,397.1
3800,395.6
3810,396.1
3820,393.8
3830,396.9
3840,393.7
3850,393.3
3860,394.7
3870,391.5
3880,394
3890,396
3900,393.7
3910,395.2
3920,400
3930,396.5
3940,396.3
3950,400.4
3960,399.1
3970,387.4
3980,380.1
3990,394.6
4000,395
4010,393
4020,391.2
4030,398.1
4040,383.7
4050,382.6
4060,401.9
4070,398.4
4080,400
4090,396
4100,397.5
4110,397.3
4120,397.3
4130,399.7
4140,398.1
4150,390.3
4160,393.2
4170,410.6
4180,409.4
4190,409.5
4200,409.7
4210,410.8
4220,401
4230,398.2
4240,394
4250,386
4260,387.2
4270,390.4
4280,390.7
4290,387.9
4300,388.6
4310,389.4
4320,389.9
4330,389.1
4340,379.5
4350,381.6
4360,379.1
4370,378.6
4380,374.6
4390,376.5
4400,377
4410,378.1
4420,379.9
4430,373.5
4440,376.6
4450,382.9
4460,379.9
4470,378.5
4480,380.1
4490,381.2
4500,378.8
4510,381.1
4520,382.8
4530,384.4
4540,383.9
4550,388.8
4560,382.7
4570,377.1
4580,381.1
4590,390.2
4600,387.8
4610,384.9
4620,376.5
4630,382.8
4640,384
4650,388
4660,380.4
4670,371.3
4680,387.5
4690,384.4
4700,393.2
4710,388.5
4720,382.4
4730,388.5
4740,397.2
4750,389.6
4760,386.5
4770,383.1
4780,386.9
4790,394.3
4800,390.4
4810,389.1
4820,370.6
4830,373.6
4840,377.4
4850,374.4
4860,373.9
4870,371.1
4880,371.4
4890,374
4900,383
4910,379.5
4920,379.1
4930,376.3
4940,387
4950,388.7
4960,383.8
4970,355.7
4980,356
4990,351.5
