t,e^(-dS)
1,0.130942
2,1.37727
3,1.14821
4,1.1011
5,1.10375
6,1.04761
7,1.08962
8,1.06276
9,1.06139
10,1.04748
11,1.72513
12,1.5302
13,1.75313
14,1.0204
15,1.57539
16,1.09323
17,1.36179
18,1.69503
19,1.22201
20,1.04047
21,4.61356
22,1.92745
23,2.61196
24,1.23195
25,1.5917
26,0.900775
27,2.10918
28,1.36465
29,0.575394
30,1.07371
31,1.58138
32,3.25112
33,0.327915
34,0.996849
35,6.25887
36,3.71731
37,12.0131
38,2.03297
39,3.11117
40,1.15281
41,0.607927
42,1.69334
43,0.704054
44,1.97664
45,0.651681
46,1.8443
47,4.66926
48,1.64345
49,0.580712
50,1.02884
51,0.538698
52,0.890475
53,0.763151
54,1.30839
55,2.31128
56,0.614283
57,0.526765
58,1.83988
59,5.87673
60,0.639224
61,0.509462
62,3.62553
63,4.29306
64,10.1655
65,0.833685
66,1.34407
67,1.21119
68,0.807026
69,2.04848
70,0.938455
71,0.924419
72,1.77695
73,3.12052
74,0.187683
75,1.10528
76,0.757448
77,0.421178
78,1.91976
79,2.33264
80,1.99073
81,1.47123
82,1.49257
83,0.328572
84,0.81302
85,2.24095
86,0.342323
87,0.391371
88,0.86002
89,3.8038
90,0.246597
91,1.23343
92,1.06309
93,0.45122
94,0.555326
95,0.324977
96,2.03399
97,1.63673
98,0.410984
99,0.565752
100,0.510227
101,2.3881
102,0.969931
103,1.65881
104,1.45951
105,4.58138
106,1.03351
107,0.61373
108,0.901406
109,2.721
110,0.314743
111,0.3688
112,1.41001
113,2.17429
114,0.476161
115,1.08133
116,0.897358
117,2.94468
118,0.116135
119,0.427159
120,1.12953
121,1.06933
122,0.822177
123,0.89467
124,0.43841
125,0.754198
126,2.55717
127,0.588664
128,0.496387
129,0.193399
130,1.35391
131,0.336216
132,2.10539
133,1.04996
134,4.6228
135,1.21616
136,0.664049
137,0.918237
138,2.70987
139,2.6821
140,3.61828
141,0.790255
142,0.487434
143,0.875815
144,0.815136
145,1.09532
146,0.87075
147,2.45616
148,0.189759
149,0.541561
150,1.01956
151,1.89061
152,0.266868
153,0.678752
154,0.8473
155,0.200288
156,1.10048
157,0.343695
158,0.409876
159,0.972388
160,0.84747
161,1.46991
162,1.72582
163,0.327588
164,2.24678
165,1.63526
166,0.708362
167,1.966
168,7.62933
169,0.366045
170,0.374674
171,1.68607
172,1.46991
173,0.699842
174,0.343352
175,0.871099
176,6.4883
177,0.237877
178,1.38639
179,0.64539
180,0.363491
181,1.49242
182,0.265272
183,2.06721
184,0.296117
185,0.129899
186,0.827621
187,0.760408
188,0.404906
189,4.28877
190,0.187683
191,0.444325
192,0.314428
193,2.37477
194,2.23401
195,0.570638
196,1.39557
197,2.55002
198,2.12548
199,0.61965
200,0.101571
201,5.41948
202,0.424646
203,2.84909
204,0.540317
205,0.786471
206,0.580886
207,0.238115
208,0.501125
209,2.20803
210,0.386509
211,0.261061
212,1.213
213,1.06004
214,0.714337
215,1.99053
216,0.0888327
217,0.288517
218,0.272532
219,0.277482
220,0.468181
221,1.11918
222,0.185816
223,0.699423
224,0.529035
225,0.198493
226,0.119433
227,0.72094
228,0.225373
229,0.0683578
230,0.317588
231,0.0465606
232,2.08069
233,0.91599
234,0.41259
235,0.572925
236,0.0664703
237,0.333871
238,1.06076
239,2.04726
240,0.330549
241,0.561693
242,0.161864
243,0.325628
244,0.42181
245,0.32628
246,0.613485
247,0.294052
248,0.359874
249,0.295821
250,1.44571
251,1.01987
252,0.326933
253,0.757676
254,1.18329
255,5.89438
256,0.32628
257,0.451897
258,0.175696
259,3.91572
260,0.811071
261,0.266868
262,0.568019
263,1.23528
264,1.62239
265,1.00668
266,0.632801
267,0.504796
268,0.676854
269,0.695795
270,3.6437
271,0.51991
272,0.97163
273,1.54111
274,0.932394
275,1.77004
276,0.406245
277,0.657441
278,0.546675
279,0.33588
280,0.964582
281,0.47426
282,0.816442
283,5.33346
284,0.284506
285,0.240028
286,1.31114
287,0.123317
288,0.458911
289,1.75892
290,0.416071
291,1.45834
292,0.937752
293,0.834102
294,0.204334
295,1.4408
296,1.82449
297,1.3226
298,1.39431
299,1.95209
300,0.968536
301,1.36629
302,1.82358
303,2.35161
304,0.802278
305,0.288517
306,4.86468
307,3.86128
308,0.487434
309,0.673411
310,0.812532
311,0.317906
312,1.20828
313,2.56536
314,0.771514
315,0.344728
316,1.54126
317,0.700683
318,0.463013
319,0.606227
320,4.3189
321,0.920047
322,2.00511
323,0.604714
324,0.38767
325,0.676921
326,0.910046
327,0.270901
328,0.909791
329,0.314114
330,4.39295
331,2.28097
332,1.68236
333,0.451672
334,13.0267
335,0.367144
336,0.550075
337,0.268206
338,0.526081
339,0.20089
340,0.888341
341,0.9982
342,0.0684946
343,0.727748
344,2.78988
345,1.32379
346,2.86337
347,2.04071
348,1.05589
349,0.323033
350,0.288229
351,0.730154
352,0.0516121
353,0.88232
354,0.231309
355,0.738378
356,1.43204
357,1.82997
358,4.56309
359,1.70455
360,0.33824
361,0.997055
362,1.40242
363,0.293758
364,0.0655462
365,0.49189
366,0.712411
367,1.37534
368,0.618536
369,0.495643
370,0.311611
371,1.07656
372,2.24095
373,1.21616
374,0.514068
375,1.62938
376,0.538429
377,1.43907
378,0.105505
379,1.91707
380,0.578683
381,0.201695
382,3.74717
383,1.00698
384,0.417864
385,0.217839
386,0.425709
387,0.35808
388,1.7456
389,1.13542
390,0.42181
391,0.840045
392,1.18982
393,0.443659
394,0.983606
395,1.7914
396,0.444992
397,0.896103
398,2.26008
399,0.141423
400,0.372954
401,0.662059
402,1.89288
403,1.62791
404,0.602722
405,0.0364068
406,0.252587
407,0.743044
408,0.404218
